model,station,method,metric,raw,corrected,delta_corrected_minus_raw,ci_low,ci_high,p_two_sided,n_bootstrap,p_fdr,point_improved,ci_improved,ci_worsened,fdr_significant
CanESM5,500005,QDM_NP_annual,mKGE,0.2603472909891221,0.21482013764119523,-0.045527153347926896,-0.12446133104096276,0.17399027859029484,0.623688155922039,2000,0.7060620633079686,False,False,False,False
CanESM5,500005,QDM_NP_monthly,mRMSE,118.9340034127821,97.79468143498521,-21.139321977796897,-40.87249045085665,-3.04331619198432,0.01699150424787606,2000,0.040779610194902546,True,True,False,True
CanESM5,500005,QDM_NP_monthly,mKGE,0.2603472909891221,0.310623811335055,0.050276520345932885,-0.08818719785340925,0.2998954457793211,0.4397801099450275,2000,0.6656671664167917,True,False,False,False
CanESM5,500005,QDM_P_annual,mRMSE,118.9340034127821,124.05851706800746,5.124513655225357,4.256175811384026,6.10244532699726,0.0009995002498750624,2000,0.0015376926921154808,False,False,True,True
CanESM5,500005,QDM_P_annual,mKGE,0.2603472909891221,0.2577645492058528,-0.002582741783269338,-0.04635819465260848,0.016137041591672237,0.8255872063968016,2000,0.8690391646282122,False,False,False,False
CanESM5,500005,QDM_P_monthly,mRMSE,118.9340034127821,97.92780347783794,-21.006199934944163,-39.075650837817996,-3.7451904163078322,0.013993003498250875,2000,0.033583208395802096,True,True,False,True
CanESM5,500005,QDM_P_monthly,mKGE,0.2603472909891221,0.3107728443875687,0.050425553398446565,-0.096592708997647,0.30237241551547267,0.4527736131934033,2000,0.6468194474191475,True,False,False,False
CanESM5,500006,QDM_NP_annual,mRMSE,116.72790520992154,103.61355786762704,-13.114347342294508,-25.052384737602164,-4.969843690388077,0.0009995002498750624,2000,0.001275957765797952,True,True,False,True
CanESM5,500006,QDM_NP_annual,mKGE,0.24878245068309146,0.17360325976891122,-0.07517919091418024,-0.13572921526465956,0.10838528099191061,0.3448275862068966,2000,0.422237860661506,False,False,False,False
CanESM5,500006,QDM_NP_monthly,mRMSE,116.72790520992154,94.74317384821627,-21.984731361705272,-41.88407224384501,-5.275797059330621,0.005997001499250375,2000,0.017991004497751123,True,True,False,True
CanESM5,500006,QDM_NP_monthly,mKGE,0.24878245068309146,0.3002264103081087,0.051443959625017244,-0.081812844557697,0.2599486807853532,0.39280359820089955,2000,0.6369788078933507,True,False,False,False
CanESM5,500006,QDM_P_annual,mRMSE,116.72790520992154,101.17106291823741,-15.556842291684134,-28.513073929430547,-5.821354768987246,0.0009995002498750624,2000,0.0015376926921154808,True,True,False,True
CanESM5,500006,QDM_P_annual,mKGE,0.24878245068309146,-0.02411516088336607,-0.27289761156645753,-0.3287531910042001,-0.11702294653076743,0.004997501249375313,2000,0.010708931248661385,False,False,True,True
CanESM5,500006,QDM_P_monthly,mRMSE,116.72790520992154,96.54796022271348,-20.17994498720806,-38.11208819424487,-4.693735011634121,0.01199400299850075,2000,0.031288703474349776,True,True,False,True
CanESM5,500006,QDM_P_monthly,mKGE,0.24878245068309146,0.2646941594136445,0.01591170873055303,-0.12316835968906378,0.2279956417532064,0.6816591704147926,2000,0.7573990782386585,True,False,False,False
CanESM5,500007,QDM_NP_annual,mRMSE,107.47176586004987,94.12932953452419,-13.342436325525682,-21.203760768713558,-5.498851558769896,0.0009995002498750624,2000,0.001275957765797952,True,True,False,True
CanESM5,500007,QDM_NP_annual,mKGE,0.2281401669424784,0.2588345329692382,0.03069436602675979,-0.09298530111009805,0.21368781861321243,0.7186406796601699,2000,0.783971650538367,True,False,False,False
CanESM5,500007,QDM_NP_monthly,mRMSE,107.47176586004987,81.80890992588706,-25.662855934162806,-44.936988674857936,-5.455165165591024,0.01699150424787606,2000,0.040779610194902546,True,True,False,True
CanESM5,500007,QDM_NP_monthly,mKGE,0.2281401669424784,0.35410024309305466,0.12596007615057625,-0.07452319028156051,0.3922622288582308,0.23588205897051473,2000,0.4422788605697151,True,False,False,False
CanESM5,500007,QDM_P_annual,mRMSE,107.47176586004987,96.07540894647362,-11.396356913576255,-18.442782213889206,-4.617124869685459,0.0009995002498750624,2000,0.0015376926921154808,True,True,False,True
CanESM5,500007,QDM_P_annual,mKGE,0.2281401669424784,0.28221296887589986,0.054072801933421455,-0.0487878280121799,0.2035741649919051,0.4267866066966517,2000,0.5334832583708146,True,False,False,False
CanESM5,500007,QDM_P_monthly,mRMSE,107.47176586004987,81.42586122740735,-26.045904632642518,-43.522707333666766,-8.360274339038233,0.00399800099950025,2000,0.011422859998572142,True,True,False,True
CanESM5,500007,QDM_P_monthly,mKGE,0.2281401669424784,0.3190827669576459,0.09094260001516752,-0.10036380437278168,0.35384118601437536,0.41379310344827586,2000,0.6206896551724138,True,False,False,False
CanESM5,500008,QDM_NP_annual,mRMSE,93.84785701022008,76.65509127986869,-17.192765730351397,-30.232582490365836,-5.547269338972407,0.0009995002498750624,2000,0.001275957765797952,True,True,False,True
CanESM5,500008,QDM_NP_annual,mKGE,0.3440438916150751,0.37540644049449745,0.03136254887942236,-0.13448715653531046,0.269233002216627,0.816591704147926,2000,0.8595702148925537,True,False,False,False
CanESM5,500008,QDM_NP_monthly,mRMSE,93.84785701022008,56.65754898736754,-37.19030802285254,-56.26661226599229,-20.67795006668489,0.0009995002498750624,2000,0.00399800099950025,True,True,False,True
CanESM5,500008,QDM_NP_monthly,mKGE,0.3440438916150751,0.6358571538840847,0.2918132622690096,0.12632486764459092,0.5423368584519803,0.0009995002498750624,2000,0.005451819544773068,True,True,False,True
CanESM5,500008,QDM_P_annual,mRMSE,93.84785701022008,80.46204302055514,-13.385813989664939,-22.294293987397403,-4.848692183349097,0.001999000499750125,2000,0.0029985007496251873,True,True,False,True
CanESM5,500008,QDM_P_annual,mKGE,0.3440438916150751,0.4228922093949622,0.0788483177798871,-0.06940183168755609,0.2588564637075311,0.41179410294852575,2000,0.5334832583708146,True,False,False,False
CanESM5,500008,QDM_P_monthly,mRMSE,93.84785701022008,57.66120949656834,-36.18664751365174,-51.03885668885205,-22.36246671071616,0.0009995002498750624,2000,0.0035276479407355147,True,True,False,True
CanESM5,500008,QDM_P_monthly,mKGE,0.3440438916150751,0.6594036487777923,0.31535975716271725,0.1513244304214304,0.530782506245786,0.0009995002498750624,2000,0.004613078076346442,True,True,False,True
CanESM5,500009,QDM_NP_annual,mRMSE,83.3172439377762,77.4143409276082,-5.902903010168004,-10.220908965174068,-2.5856403700923556,0.0009995002498750624,2000,0.001275957765797952,True,True,False,True
CanESM5,500009,QDM_NP_annual,mKGE,0.3851361555710864,0.3289186827778493,-0.05621747279323708,-0.09332816181461813,0.018174315470419512,0.11094452773613193,2000,0.16641679160419792,False,False,False,False
CanESM5,500009,QDM_NP_monthly,mRMSE,83.3172439377762,70.58112808887103,-12.736115848905172,-21.773279551637714,-2.531716476954844,0.01899050474762619,2000,0.042201121661391526,True,True,False,True
CanESM5,500009,QDM_NP_monthly,mKGE,0.3851361555710864,0.4951710261827388,0.1100348706116524,0.04708967650903152,0.18150128515855637,0.001999000499750125,2000,0.0079960019990005,True,True,False,True
CanESM5,500009,QDM_P_annual,mRMSE,83.3172439377762,88.57299894689368,5.255755009117479,-1.1116909535549289,12.224505836010868,0.127936031984008,2000,0.1370743199828657,False,False,False,False
CanESM5,500009,QDM_P_annual,mKGE,0.3851361555710864,0.39722457085271445,0.012088415281628073,-0.13208267039353497,0.11235235664237977,0.8065967016491754,2000,0.8642107517669737,True,False,False,False
CanESM5,500009,QDM_P_monthly,mRMSE,83.3172439377762,71.35801825870394,-11.959225679072262,-23.566886369327943,0.43862497887534724,0.06496751624187906,2000,0.13441555084526702,True,False,False,False
CanESM5,500009,QDM_P_monthly,mKGE,0.3851361555710864,0.5364504757531079,0.1513143201820215,0.05875940816946121,0.23565540053540146,0.0009995002498750624,2000,0.004613078076346442,True,True,False,True
CanESM5,500201,QDM_NP_annual,mRMSE,125.19512299827646,130.15753273807968,4.9624097398032205,-1.7618339532088254,12.435233044695233,0.17391304347826086,2000,0.1932367149758454,False,False,False,False
CanESM5,500201,QDM_NP_annual,mKGE,0.19792536200218191,0.1341422238315062,-0.06378313817067571,-0.13703545476259352,-0.0004486422956771585,0.047976011994003,2000,0.0864273745480201,False,False,True,False
CanESM5,500201,QDM_NP_monthly,mRMSE,125.19512299827646,118.65324020764797,-6.541882790628492,-29.716865358047286,20.64936927616315,0.5717141429285357,2000,0.7037297677691765,True,False,False,False
CanESM5,500201,QDM_NP_monthly,mKGE,0.19792536200218191,0.17159551010440377,-0.026329851897778145,-0.20443975829226269,0.17254270006154848,0.8335832083958021,2000,0.905975583636753,False,False,False,False
CanESM5,500201,QDM_P_annual,mRMSE,125.19512299827646,116.20710268865525,-8.988020309621206,-22.166756132998355,0.2676731756363566,0.06496751624187906,2000,0.07354813159458007,True,False,False,False
CanESM5,500201,QDM_P_annual,mKGE,0.19792536200218191,0.05444045568010614,-0.14348490632207578,-0.21848164734725092,0.02097773348649831,0.08695652173913043,2000,0.12725344644750797,False,False,False,False
CanESM5,500201,QDM_P_monthly,mRMSE,125.19512299827646,122.10749964736381,-3.0876233509126507,-32.3308960701663,33.08724453713045,0.7446276861569215,2000,0.8273640957299129,True,False,False,False
CanESM5,500201,QDM_P_monthly,mKGE,0.19792536200218191,0.12749825121304736,-0.07042711078913455,-0.2592346668157353,0.1195244988888195,0.495752123938031,2000,0.6610028319173746,False,False,False,False
CanESM5,500202,QDM_NP_annual,mRMSE,106.44015989548954,116.5988721533299,10.158712257840364,3.0256123293883244,18.2588204706224,0.0009995002498750624,2000,0.001275957765797952,False,False,True,True
CanESM5,500202,QDM_NP_annual,mKGE,0.21518751345945664,0.16656864608155686,-0.04861886737789978,-0.1220857345786531,-0.00286759930119547,0.03398300849575212,2000,0.06371814092953523,False,False,True,False
CanESM5,500202,QDM_NP_monthly,mRMSE,106.44015989548954,116.37197771726396,9.931817821774416,-12.775181106173948,35.78669042297473,0.45177411294352826,2000,0.6728343145500421,False,False,False,False
CanESM5,500202,QDM_NP_monthly,mKGE,0.21518751345945664,0.23818937547428076,0.023001862014824126,-0.16037782144013607,0.14310840507273187,0.8255872063968016,2000,0.905975583636753,True,False,False,False
CanESM5,500202,QDM_P_annual,mRMSE,106.44015989548954,107.02273642638033,0.5825765308907904,-4.895716340851403,5.081660425834949,0.7586206896551724,2000,0.771478667445938,False,False,False,False
CanESM5,500202,QDM_P_annual,mKGE,0.21518751345945664,0.025310240494481495,-0.18987727296497514,-0.22785024315340957,-0.11406611071689987,0.001999000499750125,2000,0.004997501249375313,False,False,True,True
CanESM5,500202,QDM_P_monthly,mRMSE,106.44015989548954,109.31038062472122,2.8702207292316757,-18.772404156549722,27.325531575079236,0.8455772113943029,2000,0.8900812751518977,False,False,False,False
CanESM5,500202,QDM_P_monthly,mKGE,0.21518751345945664,0.1650968677759378,-0.05009064568351884,-0.16700436788539108,0.0469920844758167,0.335832083958021,2000,0.575712143928036,False,False,False,False
CanESM5,500301,QDM_NP_annual,mRMSE,126.46924471767171,123.87221975155919,-2.597024966112528,-7.090885253803725,2.0114391618509755,0.24287856071964017,2000,0.25566164286277915,True,False,False,False
CanESM5,500301,QDM_NP_annual,mKGE,0.20026515133698186,0.21067420925994307,0.010409057922961207,-0.08534664232510576,0.11475216230962944,0.847576211894053,2000,0.8768029778214341,True,False,False,False
CanESM5,500301,QDM_NP_monthly,mRMSE,126.46924471767171,106.00185019592033,-20.467394521751388,-39.79616364394118,1.0119738511022351,0.05897051474262868,2000,0.11794102948525736,True,False,False,False
CanESM5,500301,QDM_NP_monthly,mKGE,0.20026515133698186,0.34119931448542684,0.14093416314844498,-0.0239631641239329,0.3614411463197557,0.08495752123938032,2000,0.20389805097451277,True,False,False,False
CanESM5,500301,QDM_P_annual,mRMSE,126.46924471767171,112.76011339084697,-13.709131326824746,-27.105525260853458,-2.955895534544794,0.01199400299850075,2000,0.015311493189575424,True,True,False,True
CanESM5,500301,QDM_P_annual,mKGE,0.20026515133698186,0.029543554174884745,-0.17072159716209712,-0.2608053154651861,0.03357660334516455,0.08695652173913043,2000,0.12725344644750797,False,False,False,False
CanESM5,500301,QDM_P_monthly,mRMSE,126.46924471767171,106.68920262908966,-19.78004208858205,-41.442304809923954,2.5103513867262635,0.07496251874062969,2000,0.14992503748125938,True,False,False,False
CanESM5,500301,QDM_P_monthly,mKGE,0.20026515133698186,0.24210597954600743,0.04184082820902557,-0.08898608420029148,0.28539616940271617,0.5417291354322838,2000,0.6996501749125438,True,False,False,False
CESM2,500001,QDM_NP_annual,mRMSE,114.10948482803802,135.83139335149855,21.721908523460527,12.860461407091202,30.127030407678742,0.0009995002498750624,2000,0.001275957765797952,False,False,True,True
CESM2,500001,QDM_NP_annual,mKGE,0.3100376042056088,0.16625159318092764,-0.14378601102468114,-0.28148571610741263,-0.03084630041030271,0.00399800099950025,2000,0.010903639089546136,False,False,True,True
CESM2,500001,QDM_NP_monthly,mRMSE,114.10948482803802,119.62517402719092,5.515689199152902,-11.112006974945379,20.705333585973655,0.5467266366816592,2000,0.7037297677691765,False,False,False,False
CESM2,500001,QDM_NP_monthly,mKGE,0.3100376042056088,0.30654326355438555,-0.0034943406512232267,-0.19531400666588636,0.15053375459317353,0.993503248375812,2000,0.993503248375812,False,False,False,False
CESM2,500001,QDM_P_annual,mRMSE,114.10948482803802,134.735882806242,20.62639797820397,12.417464518776688,28.440542494887076,0.0009995002498750624,2000,0.0015376926921154808,False,False,True,True
CESM2,500001,QDM_P_annual,mKGE,0.3100376042056088,0.17576320332785,-0.13427440087775877,-0.26328045073124057,-0.031926057229435624,0.001999000499750125,2000,0.004997501249375313,False,False,True,True
CESM2,500001,QDM_P_monthly,mRMSE,114.10948482803802,109.1992642283995,-4.910220599638521,-19.675434625920143,8.023543370280853,0.4587706146926537,2000,0.6401450437571912,True,False,False,False
CESM2,500001,QDM_P_monthly,mKGE,0.3100376042056088,0.3758515590624999,0.06581395485689112,-0.043910383145671236,0.1881108481748464,0.25087456271864067,2000,0.4561355685793467,True,False,False,False
CESM2,500002,QDM_NP_annual,mRMSE,145.56655152412247,149.41908567065576,3.852534146533287,-7.040001977788494,14.78603496301196,0.5187406296851574,2000,0.5247376311844077,False,False,False,False
CESM2,500002,QDM_NP_annual,mKGE,0.2082853036772938,0.20927089245601016,0.0009855887787163509,-0.09483697274212619,0.1019346167456695,0.975512243878061,2000,0.975512243878061,True,False,False,False
CESM2,500002,QDM_NP_monthly,mRMSE,145.56655152412247,161.94899737224372,16.38244584812125,-32.73404442595087,74.87803542331207,0.6606696651674163,2000,0.7340774057415737,False,False,False,False
CESM2,500002,QDM_NP_monthly,mKGE,0.2082853036772938,0.10358607081473992,-0.10469923286255389,-0.6017841910263259,0.2466985528318815,0.7236381809095452,2000,0.8349671318187061,False,False,False,False
CESM2,500002,QDM_P_annual,mRMSE,145.56655152412247,160.29439183967105,14.727840315548576,-1.0562758405146446,31.565342070887958,0.07396301849075462,2000,0.0806869292626414,False,False,False,False
CESM2,500002,QDM_P_annual,mKGE,0.2082853036772938,0.12065340847171613,-0.08763189520557768,-0.2255172308485015,0.041544417699616795,0.20689655172413793,2000,0.27586206896551724,False,False,False,False
CESM2,500002,QDM_P_monthly,mRMSE,145.56655152412247,199.505265518664,53.93871399454153,-25.767657200530024,146.7731272775564,0.4547726136931534,2000,0.6401450437571912,False,False,False,False
CESM2,500002,QDM_P_monthly,mKGE,0.2082853036772938,-0.22034378053673898,-0.4286290842140328,-1.31468371086738,0.17546950395812166,0.44577711144427784,2000,0.6468194474191475,False,False,False,False
CESM2,500003,QDM_NP_annual,mRMSE,131.96402595898465,155.2409500784951,23.276924119510454,9.056159288961414,35.8693995838765,0.0009995002498750624,2000,0.001275957765797952,False,False,True,True
CESM2,500003,QDM_NP_annual,mKGE,0.15000571611507874,-0.023105229202937894,-0.17311094531801663,-0.30768265879733614,-0.03731505687305118,0.01199400299850075,2000,0.02767846845807865,False,False,True,True
CESM2,500003,QDM_NP_monthly,mRMSE,131.96402595898465,137.67730347911294,5.713277520128287,-17.794718231265108,24.24893920884099,0.5897051474262869,2000,0.7076461769115443,False,False,False,False
CESM2,500003,QDM_NP_monthly,mKGE,0.15000571611507874,0.12670236413135194,-0.023303351983726794,-0.21038958539499097,0.17283239520610855,0.7866066966516742,2000,0.8904981471528387,False,False,False,False
CESM2,500003,QDM_P_annual,mRMSE,131.96402595898465,171.48918434596058,39.52515838697593,25.467461834029763,51.49120384649906,0.0009995002498750624,2000,0.0015376926921154808,False,False,True,True
CESM2,500003,QDM_P_annual,mKGE,0.15000571611507874,-0.2173172981257423,-0.36732301424082103,-0.51214496570021,-0.20941445043442541,0.0009995002498750624,2000,0.0028557149996430355,False,False,True,True
CESM2,500003,QDM_P_monthly,mRMSE,131.96402595898465,124.62361516140835,-7.340410797576297,-26.146790511187007,8.419125814810734,0.4307846076961519,2000,0.6304164990675394,True,False,False,False
CESM2,500003,QDM_P_monthly,mKGE,0.15000571611507874,0.24887576576267412,0.09887004964759538,-0.05022621706574051,0.25520226417067576,0.23788105947026486,2000,0.4460269865067466,True,False,False,False
CESM2,500004,QDM_NP_annual,mRMSE,132.23999231526622,149.51429615918403,17.274303843917806,7.155764101561507,26.91778246162151,0.0009995002498750624,2000,0.001275957765797952,False,False,True,True
CESM2,500004,QDM_NP_annual,mKGE,0.14032465660764448,-0.004380667739665167,-0.14470532434730965,-0.26361002514169957,-0.03764842236306042,0.00399800099950025,2000,0.010903639089546136,False,False,True,True
CESM2,500004,QDM_NP_monthly,mRMSE,132.23999231526622,143.36038390625913,11.12039159099291,-13.650969505310911,29.636640284615712,0.33483258370814595,2000,0.5286830269075988,False,False,False,False
CESM2,500004,QDM_NP_monthly,mKGE,0.14032465660764448,0.05017235171482959,-0.0901523048928149,-0.2971509762575206,0.12930663779298537,0.4177911044477761,2000,0.6596701649175413,False,False,False,False
CESM2,500004,QDM_P_annual,mRMSE,132.23999231526622,181.60544764455327,49.365455329287045,34.184529610032406,64.5165547661299,0.0009995002498750624,2000,0.0015376926921154808,False,False,True,True
CESM2,500004,QDM_P_annual,mKGE,0.14032465660764448,-0.3610302969441741,-0.5013549535518186,-0.7157674961523414,-0.2746518913535092,0.0009995002498750624,2000,0.0028557149996430355,False,False,True,True
CESM2,500004,QDM_P_monthly,mRMSE,132.23999231526622,140.58222019913845,8.342227883872226,-22.677995452122378,31.76126654152232,0.544727636181909,2000,0.6809095452273862,False,False,False,False
CESM2,500004,QDM_P_monthly,mKGE,0.14032465660764448,0.0781770766960923,-0.062147579911552175,-0.31857978940653386,0.20242311363954485,0.6216891554222889,2000,0.7396301849075462,False,False,False,False
CESM2,500005,QDM_NP_annual,mRMSE,141.5182895454683,119.30520822471108,-22.21308132075721,-29.513225023924758,-14.952187639978469,0.0009995002498750624,2000,0.001275957765797952,True,True,False,True
CESM2,500005,QDM_NP_annual,mKGE,0.1430475273541737,0.2732192392920775,0.13017171193790378,0.0167091163196369,0.2920397236277094,0.022988505747126436,2000,0.04756242568370987,True,True,False,True
CESM2,500005,QDM_NP_monthly,mRMSE,141.5182895454683,120.266909787247,-21.25137975822129,-37.321410514055046,-6.483735987625151,0.0079960019990005,2000,0.022845719997144284,True,True,False,True
CESM2,500005,QDM_NP_monthly,mKGE,0.1430475273541737,0.28608266939661164,0.14303514204243795,-0.006429400206851084,0.34312758015161393,0.06896551724137931,2000,0.18512482888990286,True,False,False,False
CESM2,500005,QDM_P_annual,mRMSE,141.5182895454683,154.69462237065258,13.17633282518429,8.85283023473482,17.67985486097602,0.0009995002498750624,2000,0.0015376926921154808,False,False,True,True
CESM2,500005,QDM_P_annual,mKGE,0.1430475273541737,-2.1854276770261194e-05,-0.14306938163094396,-0.24496081187293492,-0.04808092208882077,0.00399800099950025,2000,0.009226156152692884,False,False,True,True
CESM2,500005,QDM_P_monthly,mRMSE,141.5182895454683,121.94294566639604,-19.57534387907225,-37.545219602491564,-3.80434816779296,0.021989005497251374,2000,0.048864456660558615,True,True,False,True
CESM2,500005,QDM_P_monthly,mKGE,0.1430475273541737,0.2881280692526479,0.1450805418984742,-0.012651034954207625,0.3453636086574321,0.07196401799100449,2000,0.1799100449775112,True,False,False,False
CESM2,500006,QDM_NP_annual,mRMSE,135.89679421187785,112.42754448924406,-23.46924972263379,-31.58418114806069,-15.18053578444628,0.0009995002498750624,2000,0.001275957765797952,True,True,False,True
CESM2,500006,QDM_NP_annual,mKGE,0.15811771658571927,0.300649220715949,0.14253150413022975,0.020528054039338457,0.2936058399764711,0.017991004497751123,2000,0.03855215249518097,True,True,False,True
CESM2,500006,QDM_NP_monthly,mRMSE,135.89679421187785,112.73086952920004,-23.16592468267781,-39.91794603444272,-8.910562904733393,0.001999000499750125,2000,0.0070552958814710295,True,True,False,True
CESM2,500006,QDM_NP_monthly,mKGE,0.15811771658571927,0.32781438523731143,0.16969666865159216,0.006498939469702239,0.37749012598518605,0.04397801099450275,2000,0.13193403298350825,True,True,False,False
CESM2,500006,QDM_P_annual,mRMSE,135.89679421187785,128.17934317539235,-7.7174510364855,-10.923757662351052,-4.491204642517215,0.0009995002498750624,2000,0.0015376926921154808,True,True,False,True
CESM2,500006,QDM_P_annual,mKGE,0.15811771658571927,0.21377655632102877,0.055658839735309495,0.016810721629630546,0.10083739107020483,0.0009995002498750624,2000,0.0028557149996430355,True,True,False,True
CESM2,500006,QDM_P_monthly,mRMSE,135.89679421187785,117.07210018100669,-18.824694030871157,-38.3162940413474,-1.9348835543133656,0.035982008995502246,2000,0.07710430499036194,True,True,False,False
CESM2,500006,QDM_P_monthly,mKGE,0.15811771658571927,0.2974564052425419,0.13933868865682264,-0.03882040685180971,0.3636229423376522,0.12293853073463268,2000,0.2437490931953378,True,False,False,False
CESM2,500007,QDM_NP_annual,mRMSE,127.45048454827187,110.75714027579183,-16.693344272480047,-24.674743323021488,-7.785536898230133,0.0009995002498750624,2000,0.001275957765797952,True,True,False,True
CESM2,500007,QDM_NP_annual,mKGE,0.031730922826654795,0.21949227237176983,0.18776134954511503,0.07135967597049957,0.3165969162699245,0.0009995002498750624,2000,0.00399800099950025,True,True,False,True
CESM2,500007,QDM_NP_monthly,mRMSE,127.45048454827187,106.6166925186347,-20.83379202963718,-30.432484651164703,-10.754926811231526,0.0009995002498750624,2000,0.00399800099950025,True,True,False,True
CESM2,500007,QDM_NP_monthly,mKGE,0.031730922826654795,0.2513905950501476,0.2196596722234928,0.09484953754178001,0.3528502428133446,0.0009995002498750624,2000,0.005451819544773068,True,True,False,True
CESM2,500007,QDM_P_annual,mRMSE,127.45048454827187,96.27418315267226,-31.17630139559961,-39.78019397889222,-22.087541239617877,0.0009995002498750624,2000,0.0015376926921154808,True,True,False,True
CESM2,500007,QDM_P_annual,mKGE,0.031730922826654795,0.34492470587737933,0.31319378305072454,0.14978085967667523,0.5103910815403656,0.0009995002498750624,2000,0.0028557149996430355,True,True,False,True
CESM2,500007,QDM_P_monthly,mRMSE,127.45048454827187,93.14772607575202,-34.302758472519855,-46.12199590057149,-23.78034600912517,0.0009995002498750624,2000,0.0035276479407355147,True,True,False,True
CESM2,500007,QDM_P_monthly,mKGE,0.031730922826654795,0.35434573062904307,0.32261480780238827,0.13841497954491278,0.5704769613252262,0.0009995002498750624,2000,0.004613078076346442,True,True,False,True
CESM2,500008,QDM_NP_annual,mRMSE,95.98629430490014,80.61673802201082,-15.36955628288932,-23.590681069715597,-7.615805726553641,0.0009995002498750624,2000,0.001275957765797952,True,True,False,True
CESM2,500008,QDM_NP_annual,mKGE,0.3179086447961703,0.47388388539991455,0.15597524060374424,0.0513152200979438,0.28999845681806025,0.001999000499750125,2000,0.006663334999167083,True,True,False,True
CESM2,500008,QDM_NP_monthly,mRMSE,95.98629430490014,70.54886310489246,-25.43743120000768,-35.679230081902496,-13.210116018001912,0.0009995002498750624,2000,0.00399800099950025,True,True,False,True
CESM2,500008,QDM_NP_monthly,mKGE,0.3179086447961703,0.5189828097131417,0.2010741649169714,0.06879548493603126,0.33037304931141953,0.004997501249375313,2000,0.018740629685157422,True,True,False,True
CESM2,500008,QDM_P_annual,mRMSE,95.98629430490014,72.36155234731422,-23.624741957585925,-34.658741524316426,-12.670431483606352,0.0009995002498750624,2000,0.0015376926921154808,True,True,False,True
CESM2,500008,QDM_P_annual,mKGE,0.3179086447961703,0.5096377080560963,0.191729063259926,0.03975048325194682,0.39087855672446253,0.005997001499250375,2000,0.01199400299850075,True,True,False,True
CESM2,500008,QDM_P_monthly,mRMSE,95.98629430490014,69.039025851498,-26.947268453402145,-39.632348359853864,-12.113772169019535,0.0029985007496251873,2000,0.008995502248875561,True,True,False,True
CESM2,500008,QDM_P_monthly,mKGE,0.3179086447961703,0.518851631603885,0.20094298680771472,0.04602914361055223,0.3556733107477039,0.0079960019990005,2000,0.026653339996668333,True,True,False,True
CESM2,500009,QDM_NP_annual,mRMSE,110.35537634827874,79.1463236837992,-31.209052664479543,-41.45490476018555,-20.93994817627837,0.0009995002498750624,2000,0.001275957765797952,True,True,False,True
CESM2,500009,QDM_NP_annual,mKGE,0.09785019517934812,0.49849916533038774,0.4006489701510396,0.22489610965708623,0.5601660570174883,0.0009995002498750624,2000,0.00399800099950025,True,True,False,True
CESM2,500009,QDM_NP_monthly,mRMSE,110.35537634827874,71.00033098455715,-39.35504536372159,-54.630393141638045,-24.95371123008569,0.0009995002498750624,2000,0.00399800099950025,True,True,False,True
CESM2,500009,QDM_NP_monthly,mKGE,0.09785019517934812,0.5264109442563348,0.4285607490769867,0.27421110920892655,0.5958703295245649,0.0009995002498750624,2000,0.005451819544773068,True,True,False,True
CESM2,500009,QDM_P_annual,mRMSE,110.35537634827874,107.26977601539429,-3.0856003328844537,-5.501335273809721,-0.7323792657215853,0.014992503748125937,2000,0.018740629685157422,True,True,False,True
CESM2,500009,QDM_P_annual,mKGE,0.09785019517934812,0.1325933612327973,0.03474316605344918,0.005922984607287324,0.06405148094511347,0.021989005497251374,2000,0.0399800099950025,True,True,False,True
CESM2,500009,QDM_P_monthly,mRMSE,110.35537634827874,75.87718260542431,-34.47819374285443,-48.280783759488564,-21.313610547055077,0.0009995002498750624,2000,0.0035276479407355147,True,True,False,True
CESM2,500009,QDM_P_monthly,mKGE,0.09785019517934812,0.43555586256468193,0.3377056673853338,0.19863264400166017,0.48896060436152733,0.0009995002498750624,2000,0.004613078076346442,True,True,False,True
CESM2,500201,QDM_NP_annual,mRMSE,145.5256641362738,171.7167672034492,26.19110306717539,5.340656778783041,46.00933028030187,0.009995002498750625,2000,0.011758826469118383,False,False,True,True
CESM2,500201,QDM_NP_annual,mKGE,0.1303155921839042,-0.037307032277203334,-0.16762262446110754,-0.3301024036453376,-0.03165046721464959,0.015992003998001,2000,0.035537786662224444,False,False,True,True
CESM2,500201,QDM_NP_monthly,mRMSE,145.5256641362738,164.12137593583424,18.595711799560434,-2.191877909799346,37.81418918015366,0.08295852073963018,2000,0.1508336740720549,False,False,False,False
CESM2,500201,QDM_NP_monthly,mKGE,0.1303155921839042,0.013969076461343932,-0.11634651572256027,-0.34223396937174044,0.005560459266906758,0.07096451774112944,2000,0.18512482888990286,False,False,False,False
CESM2,500201,QDM_P_annual,mRMSE,145.5256641362738,136.25750949386327,-9.268154642410536,-17.38962143025525,-2.5135878207740943,0.00399800099950025,2000,0.005451819544773068,True,True,False,True
CESM2,500201,QDM_P_annual,mKGE,0.1303155921839042,0.1604509915312995,0.030135399347395286,-0.08746616197631185,0.20858494522156665,0.6496751624187906,2000,0.721861291576434,True,False,False,False
CESM2,500201,QDM_P_monthly,mRMSE,145.5256641362738,153.1057532313197,7.580089095045906,-12.318206074513599,28.99897278390624,0.49075462268865566,2000,0.64793690111466,False,False,False,False
