variant,model,station,dataset,period,n_days,mean_mm_day,obs_mean_mm_day,MBE,PBIAS,wet_freq,obs_wet_freq,wetfreq_bias,SDII,obs_SDII,SDII_relbias_pct,PSS,KS_D,q50_relbias_pct,q90_relbias_pct,q95_relbias_pct,q99_relbias_pct,Rx1day,obs_Rx1day,Rx5day,obs_Rx5day,R95pTOT,obs_R95pTOT,n_days_above_obs_hist_max,Rx1day_relbias_pct,mRMSE,mMAE,mMBE,mPBIAS,mr,mNSE,mKGE,md,mRSR,msd_obs,msd_sim,msd_ratio,mmean_obs,mmean_sim,mn,clim_r,monthly_anom_r,annual_r,annual_sd_ratio
primary,CanESM5,500301,EQM,validation,5110,2.170353789541409,2.9067710371819957,-0.7364172476405866,-25.334546072624804,0.20156555772994128,0.2571428571428571,-0.05557729941291584,10.767483363647184,11.13599695585997,-3.3092106047933756,0.8787634289429741,0.05012930206439982,9.615384615384615,0.5645730416372371,-2.0173287710955115,-11.673189390164774,69.81885997258951,99.14999999999999,127.10790346372406,180.3857142857143,183.76357292623658,312.0571428571428,0,-29.582592059919804,123.77279437947699,81.27833514399123,-22.399357949067863,-25.33454607262483,0.25433444048715226,-0.4912209977413502,0.2117560388053219,0.5257983987649056,1.2175157831743306,101.66011487487593,98.24655464121335,0.9664218337952498,88.41428571428571,66.01492776521785,168,0.4566641750959631,0.05876721358995645,0.32239808543346277,1.424921945527042
primary,EC-Earth3,500001,raw,calibration,7305,2.052583330043806,2.6243805612594118,-0.5717972312156059,-21.78789309966565,0.41423682409308693,0.22245037645448323,0.1917864476386037,4.411169563780568,11.708676923076922,-62.325635998321175,0.6843237581981799,0.3097749758503228,-61.24098360655737,-63.86333333333333,-65.88395061728396,-73.12645538706197,23.842350000000003,69.895,68.83721799999998,122.56999999999998,2.3177499999999998,231.54000000000002,0,-65.88833249874811,77.0200457223693,55.399604275875,-17.404078225124998,-21.787893099665638,0.4821756235596038,0.12155059831123982,0.3806427428371493,0.6826730891133583,0.9353016603472862,82.34781246274174,60.87569361689024,0.7392508895659303,79.87958333333334,62.47550510820834,240,0.6587451546687032,0.08920821901174204,0.29045221286707773,0.601580183588204
primary,EC-Earth3,500001,raw,validation,5113,2.027083049612752,2.7915509485624876,-0.7644678989497358,-27.385059883768168,0.43457852532759633,0.22198318012908272,0.2125953451985136,4.162216651665167,12.49568281938326,-66.69076262716311,0.6021800417927256,0.39781995820727445,-66.94338235294117,-64.01878100637848,-68.21692491060786,-74.52251988172921,24.058214285714286,83.44285714285714,63.15200000000001,159.77857142857147,0.0,265.57142857142856,0,-71.16803629515493,87.72861083286863,58.80290561375,-23.26621647220238,-27.38505988376818,0.4118584758951793,0.06257358662013901,0.2454093754805743,0.6177854964480501,0.9653219640371808,90.8801561563657,55.858569964523866,0.6146398985980533,84.95952380952382,61.693307337321436,168,0.627721623548814,0.13230626235165657,0.32742502229819104,0.5290058172216284
primary,EC-Earth3,500001,QDM,calibration,7305,2.6047227926078027,2.6243805612594118,-0.019657768651609064,-0.7490441341394191,0.22245037645448323,0.22245037645448323,0.0,11.70923076923077,11.708676923076922,0.004730219797557742,1.0,0.0006153846153846154,0.0,0.0,0.0,0.0,76.27000000000001,69.895,167.925,122.56999999999998,231.54000000000002,231.54000000000002,0,9.1208240932828,105.19923954097767,71.10166666666667,-0.5983333333333325,-0.7490441341394066,0.4525427934805693,-0.6388318965036179,0.33862973411208663,0.6615980967657,1.277498896386289,82.34781246274174,112.89930911405509,1.371005564539269,79.87958333333334,79.28125,240,0.6616316667445838,0.09413938899194678,0.292198103176993,1.185740360245766
primary,EC-Earth3,500001,QDM,validation,5113,2.5749659674338337,2.7915509485624876,-0.21658498112865399,-7.75858958405128,0.22569919812243303,0.22198318012908272,0.003716017993350307,11.39329481400759,12.49568281938326,-8.822150988545024,0.8193130196443705,0.09720489544125394,-16.894821553059078,3.584094158639202,-5.418915701798502,-6.35135259550597,76.9780817672106,83.44285714285714,151.5222001392539,159.77857142857147,220.1756643378347,265.57142857142856,0,-7.747547959172363,108.80285609312553,73.37306387862591,-6.591660764945287,-7.758589584051286,0.38258437130007733,-0.4419004355115803,0.36080424980394865,0.637419863273063,1.1972124685384844,90.8801561563657,104.15910521207685,1.1461149454107868,84.95952380952382,78.36786304457853,168,0.633398090859371,0.1047497544819729,0.3380435001065851,1.0585312635707407
primary,EC-Earth3,500001,EQM,calibration,7305,2.6047227926078027,2.6243805612594118,-0.019657768651609064,-0.7490441341394191,0.22245037645448323,0.22245037645448323,0.0,11.70923076923077,11.708676923076922,0.004730219797557742,1.0,0.0006153846153846154,0.0,0.0,0.0,0.0,76.27000000000001,69.895,167.925,122.56999999999998,231.54000000000002,231.54000000000002,0,9.1208240932828,105.19923954097767,71.10166666666667,-0.5983333333333325,-0.7490441341394066,0.4525427934805693,-0.6388318965036179,0.33862973411208663,0.6615980967657,1.277498896386289,82.34781246274174,112.89930911405509,1.371005564539269,79.87958333333334,79.28125,240,0.6616316667445838,0.09413938899194678,0.292198103176993,1.185740360245766
primary,EC-Earth3,500001,EQM,validation,5113,2.5023623018040126,2.7915509485624876,-0.289188646758475,-10.35942571305721,0.22921963622139643,0.22198318012908272,0.0072364560923137144,10.916875809832694,12.49568281938326,-12.634819820342479,0.8229668776593345,0.12271203259611192,-23.52941176470588,1.153381827476398,-5.10866533106772,-7.080580873705414,76.7623548142041,83.44285714285714,150.72229961522265,159.77857142857147,220.8964383945804,265.57142857142856,0,-8.006080517132553,107.62155503689532,72.80290748672157,-8.801318755214785,-10.359425713057226,0.3810230593228477,-0.4107602268610666,0.3609914270763175,0.637590660974057,1.1842140197440336,90.8801561563657,101.81139310518455,1.1202818900312064,84.95952380952382,76.15820505430904,168,0.6326733692428658,0.10462958736349964,0.33969965229112753,1.035866268165618
primary,EC-Earth3,500002,raw,calibration,7305,4.2611616061984945,3.540273785078713,0.7208878211197813,20.3624879001767,0.5362080766598221,0.221492128678987,0.3147159479808351,7.576617462343631,15.917490729295427,-52.40067928295252,0.7547641054981094,0.22744791254122548,-41.91979166666666,-54.4144,-59.841673182173544,-67.29005879079669,31.956200000000003,97.72500000000001,101.18928499999998,153.8,0.0,290.825,0,-67.2998720900486,116.45056297478841,86.150243149,21.942023055333333,20.362487900176713,0.5307113063756843,-0.12838860114805328,0.4698978677784854,0.7238166341836398,1.0600410284402217,109.8547696273016,125.12154006567313,1.1389723039806674,107.75708333333333,129.69910638866665,240,0.6867564242349988,-0.10866983580298772,0.17158886696082734,1.0099978727493433
primary,EC-Earth3,500002,raw,validation,5113,4.274741566495208,4.093213377664775,0.1815281888304323,4.434857704242041,0.5489927635439077,0.5026403285742226,0.04635243496968511,7.447605949412184,8.05136186770428,-7.498804900496265,0.770756959740726,0.10967259450040824,14.708333333333341,0.9864197530864455,-22.22332015810283,-55.110494057092545,31.178285714285714,73.15714285714286,101.84917142857145,135.92857142857142,75.20007142857143,426.7000000000001,0,-57.3817613747315,109.51196157151557,76.25877404220239,5.524723985059525,4.4348577042420425,0.5476652396902093,-0.1132149088639296,0.5080621942661057,0.7411006043716433,1.0519451647517095,104.10424919569232,123.69944362372732,1.1882266533732018,124.57500000000002,130.0997239850595,168,0.7501942503848857,0.1007780098116891,0.0564264088782089,1.3472330980862515
primary,EC-Earth3,500002,QDM,calibration,7305,3.5257905544147845,3.540273785078713,-0.014483230663928648,-0.40909916981481986,0.221492128678987,0.221492128678987,0.0,15.918355995055625,15.917490729295427,0.005435943233228146,0.9993819530284304,0.0006180469715698393,0.0,0.0,0.0,0.0,97.635,97.72500000000001,194.87500000000003,153.8,290.825,290.825,0,-0.09209516500384078,126.76353247944247,87.1425,-0.44083333333333313,-0.4090991698148226,0.4992330462870029,-0.3371008702853522,0.4334478352093738,0.7025378024956783,1.1539192418272446,109.8547696273016,138.96049537397883,1.2649473103937379,107.75708333333333,107.31625000000001,240,0.7070963216762258,-0.041805191767382455,0.32456756067752374,1.429015715602871
