Year,Station_ID,Rainfall_Total_mm,Freq_D,Freq_W,Freq_R,P_DD,P_WW,P_RR,Mean_Spell_D,Mean_Spell_R,State_Entropy,Transition_Entropy
1962,381201,1234.9,0.810958904109589,0.043835616438356165,0.14520547945205478,0.8716216216216216,0.26666666666666666,0.33962264150943394,7.7894736842105265,1.5142857142857142,0.8471554474166434,0.7777683139406314
1962,403201,1670.1000000000001,0.8082191780821918,0.038356164383561646,0.15342465753424658,0.8677966101694915,0.0,0.39285714285714285,7.564102564102564,1.6470588235294117,0.8436339356919074,0.7744327859092508
1962,405201,1698.1000000000001,0.7890410958904109,0.0410958904109589,0.16986301369863013,0.8815331010452961,0.13333333333333333,0.45161290322580644,8.228571428571428,1.8235294117647058,0.8933912000865577,0.7728292307020247
1962,407501,2046.0,0.7616438356164383,0.0410958904109589,0.19726027397260273,0.8447653429602888,0.06666666666666667,0.4444444444444444,6.318181818181818,1.8,0.9503729900547513,0.8692114954154548
1962,431201,1353.8999999999999,0.8027397260273973,0.03561643835616438,0.16164383561643836,0.8664383561643836,0.07692307692307693,0.3389830508474576,7.325,1.5128205128205128,0.8508063124142249,0.7780831344619892
1962,432201,1506.2,0.7643835616438356,0.057534246575342465,0.1780821917808219,0.841726618705036,0.19047619047619047,0.4307692307692308,6.2,1.7567567567567568,0.9766227367110869,0.8935078836836846
1963,353201,1127.9,0.7890410958904109,0.0410958904109589,0.16986301369863013,0.8571428571428571,0.0,0.3548387096774194,6.857142857142857,1.55,0.8933912000865577,0.8010482543220232
1963,354201,1517.5000000000002,0.7616438356164383,0.052054794520547946,0.1863013698630137,0.8339350180505415,0.10526315789473684,0.39705882352941174,5.914893617021277,1.6585365853658536,0.9727835738287871,0.91132120331495
1963,356201,1698.0,0.7397260273972602,0.052054794520547946,0.20821917808219179,0.828996282527881,0.21052631578947367,0.4605263157894737,5.74468085106383,1.853658536585366,1.0150586127239138,0.915241696395654
1963,357201,2713.5,0.726027397260274,0.043835616438356165,0.23013698630136986,0.8446969696969697,0.1875,0.5357142857142857,6.309523809523809,2.1538461538461537,1.0208909301569284,0.8840725926670869
1963,381201,1323.2999999999997,0.8301369863013699,0.03287671232876712,0.136986301369863,0.8741721854304636,0.0,0.36,7.769230769230769,1.5625,0.7777962798230117,0.7289053783804054
1963,403201,1315.3,0.7972602739726027,0.0547945205479452,0.14794520547945206,0.8827586206896552,0.2,0.4074074074074074,8.314285714285715,1.6875,0.8980507036279683,0.7872146021833478
1963,405201,1298.6,0.7863013698630137,0.0547945205479452,0.1589041095890411,0.8706293706293706,0.05,0.41379310344827586,7.552631578947368,1.7058823529411764,0.9239999206959582,0.8208539552200094
1963,407501,1515.9,0.7726027397260274,0.04657534246575343,0.18082191780821918,0.8540925266903915,0.058823529411764705,0.4393939393939394,6.714285714285714,1.7837837837837838,0.9397790604649865,0.8529174137794562
1963,431201,1358.3999999999999,0.7972602739726027,0.043835616438356165,0.1589041095890411,0.8517241379310345,0.0625,0.3275862068965517,6.613636363636363,1.4871794871794872,0.8800769756750242,0.8261820343964478
1963,432201,1302.3,0.7917808219178082,0.049315068493150684,0.1589041095890411,0.8611111111111112,0.1111111111111111,0.3275862068965517,7.048780487804878,1.4871794871794872,0.9025058866822919,0.8310392729526483
1964,353201,1251.4,0.7786885245901639,0.05191256830601093,0.16939890710382513,0.8380281690140845,0.0,0.3709677419354839,6.0638297872340425,1.5897435897435896,0.9364813817833211,0.8787312663552399
1964,354201,1484.3,0.76775956284153,0.04371584699453552,0.1885245901639344,0.825,0.125,0.4057971014492754,5.62,1.6829268292682926,0.9439457850059718,0.8952764189157123
1964,356201,1596.1,0.7704918032786885,0.05191256830601093,0.17759562841530055,0.8469750889679716,0.05263157894736842,0.4,6.409090909090909,1.6666666666666667,0.9541752153913172,0.8790017438088903
1964,357201,1633.1,0.7442622950819672,0.04262295081967213,0.21311475409836064,0.8666666666666667,0.07692307692307693,0.5076923076923077,7.09375,2.03125,0.9864813970478832,0.8322013952807424
1964,381201,1223.1,0.7841530054644809,0.060109289617486336,0.1557377049180328,0.8286713286713286,0.09090909090909091,0.3333333333333333,5.74,1.5,0.9367093618541704,0.9021635606338136
1964,403201,1633.2,0.7786885245901639,0.04918032786885246,0.1721311475409836,0.8274647887323944,0.0,0.3333333333333333,5.7,1.5,0.9316822254799277,0.8924196596492683
1964,405201,1716.1,0.7923497267759563,0.03825136612021858,0.16939890710382513,0.8408304498269896,0.07142857142857142,0.3064516129032258,6.170212765957447,1.441860465116279,0.8800802310241416,0.8449542279209509
1964,407501,1637.4,0.8060109289617486,0.04371584699453552,0.15027322404371585,0.8537414965986394,0.0,0.36363636363636365,6.704545454545454,1.5714285714285714,0.8590788770890387,0.8052937804120485
1964,431201,1291.3999999999999,0.7950819672131147,0.03551912568306011,0.16939890710382513,0.8413793103448276,0.0,0.3387096774193548,6.191489361702128,1.5121951219512195,0.8679823181580013,0.831384884586424
1964,432201,1038.6999999999998,0.7978142076502732,0.04644808743169399,0.1557377049180328,0.852233676975945,0.11764705882352941,0.3684210526315789,6.636363636363637,1.5833333333333333,0.8834857117769084,0.8332031792924683
1965,353201,1100.6,0.8082191780821918,0.049315068493150684,0.14246575342465753,0.826530612244898,0.0,0.2692307692307692,5.673076923076923,1.368421052631579,0.8629033306911782,0.8464918202886711
1965,354201,1570.1,0.7698630136986301,0.049315068493150684,0.18082191780821918,0.8678571428571429,0.2222222222222222,0.48484848484848486,7.394736842105263,1.9411764705882353,0.9507596184640925,0.8273565936068024
1965,356201,1370.6,0.7835616438356164,0.0410958904109589,0.17534246575342466,0.8350877192982457,0.06666666666666667,0.390625,5.958333333333333,1.641025641025641,0.9053785133488943,0.8600851274885173
1965,357201,2004.6,0.7671232876712328,0.04657534246575343,0.1863013698630137,0.8673835125448028,0.11764705882352941,0.5294117647058824,7.368421052631579,2.125,0.9511126914362305,0.8201445711073985
1965,381201,911.0999999999999,0.8410958904109589,0.038356164383561646,0.12054794520547946,0.8758169934640523,0.07142857142857142,0.3409090909090909,7.871794871794871,1.5172413793103448,0.7583798382673999,0.719991261639911
1965,403201,1148.8000000000002,0.8191780821917808,0.043835616438356165,0.136986301369863,0.8825503355704698,0.1875,0.34,8.305555555555555,1.5151515151515151,0.8263572837017094,0.750343983019707
1965,405201,1214.1,0.8356164383561644,0.019178082191780823,0.14520547945205478,0.881578947368421,0.0,0.3584905660377358,8.243243243243244,1.5588235294117647,0.7301246388534656,0.6816945061725779
1965,407501,1297.6,0.7753424657534247,0.049315068493150684,0.17534246575342466,0.8546099290780141,0.1111111111111111,0.453125,6.738095238095238,1.8285714285714285,0.9391583174731759,0.8534364541614339
1965,431201,1078.0,0.7945205479452054,0.06027397260273973,0.14520547945205478,0.8235294117647058,0.13636363636363635,0.24528301886792453,5.576923076923077,1.325,0.9121337063531301,0.896694002494558
1965,432201,1275.4,0.7917808219178082,0.038356164383561646,0.16986301369863013,0.8298611111111112,0.0,0.3709677419354839,5.78,1.5897435897435896,0.88157001706741,0.8446807090495165
1966,353201,1184.1,0.7780821917808219,0.07671232876712329,0.14520547945205478,0.8409893992932862,0.0,0.2830188679245283,6.173913043478261,1.394736842105263,0.9700707254145243,0.8958434964376942
1966,354201,1606.0,0.7753424657534247,0.03287671232876712,0.1917808219178082,0.8617021276595744,0.0,0.4714285714285714,7.075,1.8918918918918919,0.9035125334489571,0.8022717249365692
1966,356201,1446.0,0.7671232876712328,0.06027397260273973,0.1726027397260274,0.8351254480286738,0.0,0.38095238095238093,5.957446808510638,1.6153846153846154,0.9751077892876374,0.905670225605405
1966,357201,2374.0,0.7095890410958904,0.06027397260273973,0.23013698630136986,0.8255813953488372,0.13636363636363635,0.5,5.630434782608695,2.0,1.0832170218927115,0.9688698902744617
1966,381201,1366.2000000000003,0.8,0.038356164383561646,0.16164383561643836,0.8487972508591065,0.0,0.3389830508474576,6.488888888888889,1.5128205128205128,0.8629644893451327,0.8201611971851335
1966,403201,1221.5,0.8410958904109589,0.03561643835616438,0.1232876712328767,0.8790849673202614,0.07692307692307693,0.28888888888888886,8.078947368421053,1.40625,0.7536643710295312,0.7192387748789913
1966,405201,1866.0,0.7561643835616438,0.04657534246575343,0.19726027397260273,0.850909090909091,0.058823529411764705,0.5138888888888888,6.571428571428571,2.057142857142857,0.9729191784910044,0.8621998164694067
1966,407501,2238.3,0.7698630136986301,0.030136986301369864,0.2,0.8535714285714285,0.09090909090909091,0.4520547945205479,6.690476190476191,1.825,0.9071369370952378,0.810141143202795
1966,431201,1317.8,0.7972602739726027,0.06027397260273973,0.14246575342465753,0.8689655172413793,0.09090909090909091,0.38461538461538464,7.461538461538462,1.625,0.9053715969463716,0.8235239280358022
1966,432201,1627.2000000000003,0.7808219178082192,0.052054794520547946,0.16712328767123288,0.852112676056338,0.05263157894736842,0.4262295081967213,6.627906976744186,1.7428571428571429,0.9320026224615882,0.8570870416889032
1967,353201,1274.4,0.8328767123287671,0.038356164383561646,0.12876712328767123,0.8877887788778878,0.07142857142857142,0.3829787234042553,8.685714285714285,1.6206896551724137,0.7809619441112003,0.7138044249136819
1967,354201,1427.6999999999998,0.8191780821917808,0.0547945205479452,0.12602739726027398,0.8926174496644296,0.15,0.3695652173913043,9.06060606060606,1.5862068965517242,0.8418926196260008,0.7438888062363063
1967,356201,1411.2,0.8136986301369863,0.038356164383561646,0.14794520547945206,0.8716216216216216,0.07142857142857142,0.4444444444444444,7.615384615384615,1.8,0.8303288923880339,0.7582957626630614
1967,357201,2186.6000000000004,0.736986301369863,0.021917808219178082,0.2410958904109589,0.8432835820895522,0.125,0.5113636363636364,6.255813953488372,2.046511627906977,0.9400996182391219,0.8265278195898303
1967,381201,931.0999999999999,0.863013698630137,0.03561643835616438,0.10136986301369863,0.9044585987261147,0.0,0.40540540540540543,10.161290322580646,1.6818181818181819,0.6895443889561517,0.6235699880633326
1967,403201,979.9000000000001,0.852054794520548,0.0273972602739726,0.12054794520547946,0.8870967741935484,0.0,0.25,8.63888888888889,1.3333333333333333,0.7069472245083874,0.6695225508786742
1967,405201,1338.7,0.8246575342465754,0.0410958904109589,0.13424657534246576,0.87,0.13333333333333333,0.3673469387755102,7.525,1.5806451612903225,0.8075234373278088,0.7593877673669336
1967,407501,1294.6999999999998,0.8273972602739726,0.043835616438356165,0.12876712328767123,0.8704318936877077,0.0,0.3191489361702128,7.55,1.46875,0.8047282501919746,0.7561784559329476
1967,431201,920.3999999999999,0.8438356164383561,0.0273972602739726,0.12876712328767123,0.8794788273615635,0.2,0.2978723404255319,8.105263157894736,1.4242424242424243,0.729683581132442,0.6935153380040694
1967,432201,1172.3000000000002,0.8136986301369863,0.04657534246575343,0.13972602739726028,0.8547297297297297,0.058823529411764705,0.3137254901960784,6.75,1.457142857142857,0.844811997275244,0.8111444479736041
1968,353201,1171.3000000000002,0.8142076502732241,0.0546448087431694,0.13114754098360656,0.8686868686868687,0.05,0.3958333333333333,7.45,1.6551724137931034,0.8549649174368106,0.7912445792814352
1968,354201,1513.2,0.7978142076502732,0.03825136612021858,0.16393442622950818,0.865979381443299,0.07142857142857142,0.4166666666666667,7.3,1.7142857142857142,0.8677621993816309,0.794784771774163
1968,356201,1444.6999999999998,0.7950819672131147,0.0273224043715847,0.17759562841530055,0.8482758620689655,0.0,0.38461538461538464,6.466666666666667,1.625,0.8477437902456988,0.8013377226479163
1968,357201,2070.8,0.7295081967213115,0.06830601092896176,0.20218579234972678,0.8533834586466166,0.12,0.527027027027027,6.675,2.1142857142857143,1.0626895444001974,0.9121092850675405
1968,381201,1166.5,0.819672131147541,0.03551912568306011,0.1448087431693989,0.8695652173913043,0.07692307692307693,0.3584905660377358,7.5,1.5588235294117647,0.8098771399877364,0.7615437556414029
1968,403201,1160.3,0.8333333333333334,0.03278688524590164,0.13387978142076504,0.8881578947368421,0.08333333333333333,0.40816326530612246,8.714285714285714,1.6896551724137931,0.7692427637823351,0.7001941093715967
1968,405201,1379.4,0.8114754098360656,0.0546448087431694,0.13387978142076504,0.8783783783783784,0.15,0.3673469387755102,8.027027027027026,1.5806451612903225,0.862114802389999,0.7801043970136351
1968,407501,1475.7,0.7950819672131147,0.05191256830601093,0.15300546448087432,0.8758620689655172,0.05263157894736842,0.42857142857142855,7.864864864864865,1.75,0.8989751847950682,0.796686120574581
1968,431201,1086.0,0.8387978142076503,0.03825136612021858,0.12295081967213115,0.8725490196078431,0.07142857142857142,0.3333333333333333,7.675,1.5,0.7646083744253351,0.7289229901990932
1968,432201,1354.3999999999999,0.8114754098360656,0.04371584699453552,0.1448087431693989,0.8648648648648649,0.125,0.33962264150943394,7.2439024390243905,1.5142857142857142,0.8456655132302802,0.7952174325596686
1969,353201,1147.3000000000002,0.7972602739726027,0.049315068493150684,0.15342465753424658,0.8517241379310345,0.0,0.32142857142857145,6.613636363636363,1.4736842105263157,0.8896451182947822,0.8357707554176752
1969,354201,1432.5,0.7808219178082192,0.038356164383561646,0.18082191780821918,0.8415492957746479,0.07142857142857142,0.3939393939393939,6.195652173913044,1.65,0.9052974705719986,0.8539569672947321
1969,356201,1540.6,0.7753424657534247,0.0273972602739726,0.19726027397260273,0.8404255319148937,0.1,0.4305555555555556,6.1521739130434785,1.7560975609756098,0.88876042424918,0.8297529979996332
1969,357201,2689.2000000000003,0.736986301369863,0.043835616438356165,0.2191780821917808,0.8432835820895522,0.0,0.525,6.255813953488372,2.1052631578947367,1.0022249191955415,0.8780354902432759
1969,381201,1286.3000000000002,0.8054794520547945,0.057534246575342465,0.136986301369863,0.8464163822525598,0.09523809523809523,0.24,6.391304347826087,1.3157894736842106,0.8812454078797595,0.8519517057545242
1969,403201,1544.1999999999998,0.8027397260273973,0.030136986301369864,0.16712328767123288,0.8698630136986302,0.09090909090909091,0.3770491803278688,7.512820512820513,1.605263157894737,0.8380746161178865,0.7636092183559021
1969,405201,1387.4,0.7917808219178082,0.038356164383561646,0.16986301369863013,0.84375,0.0,0.3387096774193548,6.282608695652174,1.5121951219512195,0.88157001706741,0.8360560583748511
1969,407501,1622.3000000000002,0.7780821917808219,0.052054794520547946,0.16986301369863013,0.8480565371024735,0.05263157894736842,0.3709677419354839,6.454545454545454,1.5897435897435896,0.9380568292776698,0.8724445909234092
1969,431201,1125.6,0.8191780821917808,0.04657534246575343,0.13424657534246576,0.8624161073825504,0.11764705882352941,0.3469387755102041,7.119047619047619,1.53125,0.8307001845944088,0.7882429644778053
1969,432201,1147.5,0.7890410958904109,0.0547945205479452,0.15616438356164383,0.8501742160278746,0.0,0.2631578947368421,6.545454545454546,1.3571428571428572,0.917638426039918,0.8487076853956163
1970,353201,1508.7999999999997,0.7917808219178082,0.0410958904109589,0.16712328767123288,0.8368055555555556,0.13333333333333333,0.29508196721311475,6.020833333333333,1.4186046511627908,0.8872818078272151,0.8556650398833248
1970,354201,2418.7,0.7397260273972602,0.04657534246575343,0.2136986301369863,0.8513011152416357,0.058823529411764705,0.46153846153846156,6.585365853658536,1.8571428571428572,1.0035651124626248,0.8785966613251022
1970,356201,1851.6000000000001,0.7397260273972602,0.0410958904109589,0.2191780821917808,0.8587360594795539,0.06666666666666667,0.5625,6.923076923076923,2.2857142857142856,0.9909367147842534,0.8402473633224766
1970,357201,2673.3,0.7013698630136986,0.04657534246575343,0.25205479452054796,0.8627450980392157,0.11764705882352941,0.6304347826086957,7.111111111111111,2.7058823529411766,1.0661236996345003,0.8525183920636406
1970,381201,1346.7,0.8191780821917808,0.03287671232876712,0.14794520547945206,0.8557046979865772,0.08333333333333333,0.3148148148148148,6.795454545454546,1.4594594594594594,0.8055609394914492,0.77797599467817
1970,403201,1109.8999999999999,0.8,0.03287671232876712,0.16712328767123288,0.8419243986254296,0.16666666666666666,0.36065573770491804,6.212765957446808,1.564102564102564,0.8508669036496946,0.811079924066898
1970,405201,1162.1,0.8,0.03287671232876712,0.16712328767123288,0.8591065292096219,0.0,0.4098360655737705,6.9523809523809526,1.6944444444444444,0.8508669036496946,0.7854685591437541
1970,407501,1750.3999999999999,0.7726027397260274,0.04657534246575343,0.18082191780821918,0.8540925266903915,0.11764705882352941,0.36363636363636365,6.714285714285714,1.5714285714285714,0.9397790604649865,0.8546386362456038
1970,431201,1015.8,0.8096590909090909,0.036931818181818184,0.1534090909090909,0.8586572438162544,0.0,0.3148148148148148,6.785714285714286,1.4594594594594594,0.837292975079027,0.7919088191826988
1970,432201,1410.4,0.7972602739726027,0.06301369863013699,0.13972602739726028,0.8620689655172413,0.08695652173913043,0.4117647058823529,7.097560975609756,1.7,0.9086448668737682,0.8347368661926092
1971,353201,1052.9,0.8054794520547945,0.0684931506849315,0.12602739726027398,0.8703071672354948,0.16,0.30434782608695654,7.538461538461538,1.4375,0.8928925877266074,0.8242795623714768
1971,354201,1494.6,0.7890410958904109,0.038356164383561646,0.1726027397260274,0.8432055749128919,0.14285714285714285,0.3492063492063492,6.260869565217392,1.5365853658536586,0.8876156551244012,0.8437271111260862
1971,356201,2010.8999999999996,0.7890410958904109,0.038356164383561646,0.1726027397260274,0.8780487804878049,0.07142857142857142,0.4603174603174603,8.0,1.8529411764705883,0.8876156551244012,0.7757054565000757
1971,357201,2022.8999999999996,0.7616438356164383,0.052054794520547946,0.1863013698630137,0.8483754512635379,0.10526315789473684,0.4117647058823529,6.465116279069767,1.7,0.9727835738287871,0.8839753086957733
1971,381201,1200.1999999999998,0.7972602739726027,0.043835616438356165,0.1589041095890411,0.8551724137931035,0.0625,0.3275862068965517,6.767441860465116,1.4871794871794872,0.8800769756750242,0.828170739081916
1971,403201,1189.8,0.8246575342465754,0.043835616438356165,0.13150684931506848,0.8666666666666667,0.0625,0.3125,7.341463414634147,1.4545454545454546,0.8120328654405691,0.775654993967378
1971,405201,1576.9,0.8027397260273973,0.024657534246575342,0.1726027397260274,0.8732876712328768,0.2222222222222222,0.42857142857142855,7.7105263157894735,1.75,0.8236383563997243,0.7365648560035836
1971,407501,1352.6,0.7808219178082192,0.052054794520547946,0.16712328767123288,0.8626760563380281,0.15789473684210525,0.3770491803278688,7.125,1.605263157894737,0.9320026224615882,0.8423486917799319
1971,431201,1020.8,0.8356164383561644,0.03561643835616438,0.12876712328767123,0.8782894736842105,0.07692307692307693,0.3404255319148936,8.026315789473685,1.5161290322580645,0.7686448475700947,0.7246289600361363
1971,432201,1167.8000000000002,0.8054794520547945,0.024657534246575342,0.16986301369863013,0.856655290102389,0.0,0.3709677419354839,6.837209302325581,1.5897435897435896,0.8175248027020146,0.7698745247096122
1972,353201,1114.0,0.819672131147541,0.040983606557377046,0.13934426229508196,0.862876254180602,0.06666666666666667,0.3333333333333333,7.142857142857143,1.5,0.8202280936844841,0.7790883546595968
1972,354201,1052.8,0.8142076502732241,0.03825136612021858,0.14754098360655737,0.8720538720538721,0.0,0.2962962962962963,7.641025641025641,1.4210526315789473,0.8288716603513706,0.7589408385911554
1972,356201,1381.8,0.7841530054644809,0.02459016393442623,0.1912568306010929,0.8566433566433567,0.0,0.44285714285714284,6.833333333333333,1.794871794871795,0.8629473132702423,0.7879756815506707
1972,357201,2651.5,0.6994535519125683,0.0546448087431694,0.2459016393442623,0.8392156862745098,0.15,0.5333333333333333,6.095238095238095,2.142857142857143,1.0875431700670535,0.935848234293335
1972,381201,1077.8,0.8087431693989071,0.03825136612021858,0.15300546448087432,0.8610169491525423,0.0,0.35714285714285715,7.0476190476190474,1.5555555555555556,0.8421669400048035,0.7897476051126162
1972,403201,860.3,0.8415300546448088,0.03825136612021858,0.12021857923497267,0.8990228013029316,0.07142857142857142,0.36363636363636365,9.625,1.5714285714285714,0.7569888692597879,0.6796475305312493
1972,405201,1356.6,0.7868852459016393,0.05737704918032787,0.1557377049180328,0.8501742160278746,0.047619047619047616,0.3684210526315789,6.545454545454546,1.5833333333333333,0.9264872778984408,0.8655486195001661
1972,407501,1935.9,0.7704918032786885,0.04371584699453552,0.18579234972677597,0.8256227758007118,0.25,0.3382352941176471,5.64,1.511111111111111,0.9383748257663297,0.8843989098675378
1972,431201,1247.3000000000002,0.8114754098360656,0.04371584699453552,0.1448087431693989,0.8648648648648649,0.0,0.37735849056603776,7.2439024390243905,1.606060606060606,0.8456655132302802,0.7832113947832992
1972,432201,1397.1,0.7868852459016393,0.040983606557377046,0.1721311475409836,0.8432055749128919,0.0,0.36507936507936506,6.260869565217392,1.575,0.897911875087298,0.8421052382014463
1973,353201,1340.6,0.8,0.049315068493150684,0.1506849315068493,0.8625429553264605,0.16666666666666666,0.4,7.121951219512195,1.6666666666666667,0.8830890771570152,0.8101590934440261
1973,354201,1395.1999999999998,0.8027397260273973,0.04657534246575343,0.1506849315068493,0.8732876712328768,0.058823529411764705,0.38181818181818183,7.7105263157894735,1.6176470588235294,0.8719570074911311,0.789027294674234
1973,356201,1363.1000000000001,0.7780821917808219,0.06027397260273973,0.16164383561643836,0.8657243816254417,0.045454545454545456,0.4745762711864407,7.282051282051282,1.903225806451613,0.9508989072969718,0.8376682614379422
1973,357201,1820.5,0.7479452054794521,0.038356164383561646,0.2136986301369863,0.8566176470588235,0.07142857142857142,0.48717948717948717,6.825,1.95,0.969596375818937,0.8452198024719331
1973,381201,778.9,0.863013698630137,0.03561643835616438,0.10136986301369863,0.89171974522293,0.07692307692307693,0.2702702702702703,9.0,1.3703703703703705,0.6895443889561517,0.6627348596795524
1973,403201,1015.6,0.8328767123287671,0.03561643835616438,0.13150684931506848,0.8943894389438944,0.0,0.3125,9.212121212121213,1.4545454545454546,0.7759885977199832,0.68576214720777
1973,405201,1045.1999999999998,0.8301369863013699,0.04657534246575343,0.1232876712328767,0.8940397350993378,0.11764705882352941,0.3111111111111111,9.181818181818182,1.4516129032258065,0.801336284922461,0.7171718149021269
1973,407501,1415.9,0.7506849315068493,0.06301369863013699,0.1863013698630137,0.8571428571428571,0.21739130434782608,0.4411764705882353,6.85,1.7894736842105263,1.013532958081027,0.8908693307070651
1973,431201,960.3,0.8465753424657534,0.038356164383561646,0.11506849315068493,0.8961038961038961,0.14285714285714285,0.2857142857142857,9.363636363636363,1.4,0.7428146365400752,0.6802018814318757
1973,432201,984.8999999999999,0.821917808219178,0.049315068493150684,0.12876712328767123,0.8729096989966555,0.16666666666666666,0.2978723404255319,7.6923076923076925,1.4242424242424243,0.8274514669082704,0.7768352409659391
1974,353201,1334.6,0.7808219178082192,0.0410958904109589,0.1780821917808219,0.8485915492957746,0.06666666666666667,0.3384615384615385,6.4772727272727275,1.5116279069767442,0.9112583308610043,0.8475109131015337
1974,354201,1525.1,0.8027397260273973,0.0547945205479452,0.14246575342465753,0.8493150684931506,0.15,0.28846153846153844,6.511111111111111,1.4054054054054055,0.8845603644884681,0.8474532528474237
1974,356201,1990.3999999999999,0.7780821917808219,0.038356164383561646,0.18356164383561643,0.8409893992932862,0.0,0.417910447761194,6.173913043478261,1.7179487179487178,0.9110427178528402,0.8503061445875109
1974,357201,2170.6,0.7506849315068493,0.049315068493150684,0.2,0.8461538461538461,0.16666666666666666,0.4794520547945205,6.372093023255814,1.9210526315789473,0.9890769453964556,0.8840359455365978
1974,381201,1155.7,0.8246575342465754,0.030136986301369864,0.14520547945205478,0.86,0.0,0.33962264150943394,7.0,1.5142857142857142,0.7858538740371599,0.7534914448342537
1974,403201,811.1,0.8328767123287671,0.021917808219178082,0.14520547945205478,0.8811881188118812,0.0,0.32075471698113206,8.216216216216216,1.4722222222222223,0.7447670423188877,0.6908343782901125
1974,405201,1388.7,0.8027397260273973,0.030136986301369864,0.16712328767123288,0.8561643835616438,0.0,0.3114754098360656,6.813953488372093,1.4523809523809523,0.8380746161178865,0.7854087594963216
1974,407501,1733.8000000000002,0.7808219178082192,0.043835616438356165,0.17534246575342466,0.8274647887323944,0.0625,0.375,5.7,1.6,0.9168946782061476,0.8801676942780583
1974,431201,1312.0,0.7917808219178082,0.04657534246575343,0.16164383561643836,0.84375,0.058823529411764705,0.3220338983050847,6.282608695652174,1.475,0.8977353100514875,0.857300631310931
1974,432201,1161.3000000000002,0.7917808219178082,0.043835616438356165,0.1643835616438356,0.8472222222222222,0.0,0.3,6.4222222222222225,1.4285714285714286,0.8926650976599624,0.838614896670942
1975,353201,1261.1,0.7534246575342466,0.06027397260273973,0.1863013698630137,0.8284671532846716,0.18181818181818182,0.36764705882352944,5.729166666666667,1.5813953488372092,1.003645486292449,0.9365232702947358
1975,354201,1753.0,0.736986301369863,0.07397260273972603,0.18904109589041096,0.8395522388059702,0.1111111111111111,0.391304347826087,6.113636363636363,1.6428571428571428,1.056701898688368,0.9489848727349741
1975,356201,1680.6,0.7452054794520548,0.049315068493150684,0.2054794520547945,0.8597785977859779,0.05555555555555555,0.5333333333333333,6.9743589743589745,2.142857142857143,0.9993966410735575,0.8531075675783977
1975,357201,2783.8,0.7123287671232876,0.043835616438356165,0.24383561643835616,0.8532818532818532,0.1875,0.6179775280898876,6.666666666666667,2.6176470588235294,1.0428323613196877,0.8491353509940865
