YEAR,MONTH,DAY,331002,331003,331004,331005,331006,331007,331008,331009,331010,331011,331201,331301,331401,331402,351001,351002,351003,351004,351005,351006,351007,351008,351009,351010,351011,351012,351201,378001,378002,378003,378004,378005,378006,378007,378008,378009,378010,378201,386001,386002,386003,386004,386005,386006,386007,386008,386009,386010,386301,400001,400002,400003,400004,400005,400006,400007,400008,400009,400010,400011,400012,400201,400301,
1981,1,1,0.998,1.119,0.998,1.119,0.998,1.298,1.119,1.119,1.245,1.119,0.998,1.119,1.119,1.119,2.764,2.764,2.092,2.764,2.764,0.998,0.998,2.764,2.764,2.092,2.764,2.092,2.764,2.969,2.969,2.969,2.092,2.092,2.969,2.969,2.725,2.969,2.764,2.969,2.969,2.084,2.969,2.969,2.969,2.969,2.969,2.969,2.969,2.969,2.969,2.084,2.084,2.084,2.084,2.084,2.084,2.084,1.793,1.793,2.084,2.084,2.084,2.084,2.084
1981,1,2,0.083,0.126,0.083,0.126,0.083,0.701,0.126,0.126,1.139,0.126,0.083,0.126,0.126,0.126,1.741,1.741,0.554,1.741,1.741,0.083,0.083,1.741,1.741,0.554,1.741,0.554,1.741,3.596,3.596,3.596,0.554,0.554,3.596,3.596,1.678,3.596,1.741,3.596,3.596,4.254,3.596,3.596,3.596,3.596,3.596,3.596,3.596,3.596,3.596,4.254,4.254,4.254,4.254,4.254,4.254,4.254,2.681,2.681,4.254,4.254,4.254,4.254,4.254
1981,1,3,1.054,0.448,1.054,0.448,1.054,0.906,0.448,0.448,0.171,0.448,1.054,0.448,0.448,0.448,2.276,2.276,2.834,2.276,2.276,1.054,1.054,2.276,2.276,2.834,2.276,2.834,2.276,1.988,1.988,1.988,2.834,2.834,1.988,1.988,2.545,1.988,2.276,1.988,1.988,1.33,1.988,1.988,1.988,1.988,1.988,1.988,1.988,1.988,1.988,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.389,1.389,1.33,1.33,1.33,1.33,1.33
1981,1,4,0.011,0.029,0.011,0.029,0.011,0.399,0.029,0.029,0.512,0.029,0.011,0.029,0.029,0.029,1.485,1.485,0.645,1.485,1.485,0.011,0.011,1.485,1.485,0.645,1.485,0.645,1.485,2.289,2.289,2.289,0.645,0.645,2.289,2.289,1.723,2.289,1.485,2.289,2.289,2.509,2.289,2.289,2.289,2.289,2.289,2.289,2.289,2.289,2.289,2.509,2.509,2.509,2.509,2.509,2.509,2.509,2.085,2.085,2.509,2.509,2.509,2.509,2.509
1981,1,5,0.011,0.009,0.011,0.009,0.011,0.01,0.009,0.009,0.015,0.009,0.011,0.009,0.009,0.009,0.782,0.782,0.675,0.782,0.782,0.011,0.011,0.782,0.782,0.675,0.782,0.675,0.782,3.182,3.182,3.182,0.675,0.675,3.182,3.182,3.246,3.182,0.782,3.182,3.182,3.87,3.182,3.182,3.182,3.182,3.182,3.182,3.182,3.182,3.182,3.87,3.87,3.87,3.87,3.87,3.87,3.87,3.869,3.869,3.87,3.87,3.87,3.87,3.87
1981,1,6,0.069,0.118,0.069,0.118,0.069,0.135,0.118,0.118,0.078,0.118,0.069,0.118,0.118,0.118,1.089,1.089,0.412,1.089,1.089,0.069,0.069,1.089,1.089,0.412,1.089,0.412,1.089,2.519,2.519,2.519,0.412,0.412,2.519,2.519,1.502,2.519,1.089,2.519,2.519,3.268,2.519,2.519,2.519,2.519,2.519,2.519,2.519,2.519,2.519,3.268,3.268,3.268,3.268,3.268,3.268,3.268,2.31,2.31,3.268,3.268,3.268,3.268,3.268
1981,1,7,0.201,0.434,0.201,0.434,0.201,0.421,0.434,0.434,0.458,0.434,0.201,0.434,0.434,0.434,0.319,0.319,0.229,0.319,0.319,0.201,0.201,0.319,0.319,0.229,0.319,0.229,0.319,0.223,0.223,0.223,0.229,0.229,0.223,0.223,0.359,0.223,0.319,0.223,0.223,0.151,0.223,0.223,0.223,0.223,0.223,0.223,0.223,0.223,0.223,0.151,0.151,0.151,0.151,0.151,0.151,0.151,0.363,0.363,0.151,0.151,0.151,0.151,0.151
1981,1,8,0.51,0.601,0.51,0.601,0.51,0.879,0.601,0.601,0.794,0.601,0.51,0.601,0.601,0.601,1.245,1.245,0.76,1.245,1.245,0.51,0.51,1.245,1.245,0.76,1.245,0.76,1.245,2.127,2.127,2.127,0.76,0.76,2.127,2.127,1.635,2.127,1.245,2.127,2.127,2.939,2.127,2.127,2.127,2.127,2.127,2.127,2.127,2.127,2.127,2.939,2.939,2.939,2.939,2.939,2.939,2.939,2.395,2.395,2.939,2.939,2.939,2.939,2.939
1981,1,9,0.416,0.708,0.416,0.708,0.416,0.608,0.708,0.708,0.788,0.708,0.416,0.708,0.708,0.708,0.784,0.784,0.737,0.784,0.784,0.416,0.416,0.784,0.784,0.737,0.784,0.737,0.784,1.645,1.645,1.645,0.737,0.737,1.645,1.645,1.956,1.645,0.784,1.645,1.645,1.359,1.645,1.645,1.645,1.645,1.645,1.645,1.645,1.645,1.645,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.23,1.23,1.359,1.359,1.359,1.359,1.359
1981,1,10,0.614,0.667,0.614,0.667,0.614,0.86,0.667,0.667,0.851,0.667,0.614,0.667,0.667,0.667,1.087,1.087,0.954,1.087,1.087,0.614,0.614,1.087,1.087,0.954,1.087,0.954,1.087,1.392,1.392,1.392,0.954,0.954,1.392,1.392,1.636,1.392,1.087,1.392,1.392,2.123,1.392,1.392,1.392,1.392,1.392,1.392,1.392,1.392,1.392,2.123,2.123,2.123,2.123,2.123,2.123,2.123,2.49,2.49,2.123,2.123,2.123,2.123,2.123
1981,1,11,0.128,0.133,0.128,0.133,0.128,0.168,0.133,0.133,0.221,0.133,0.128,0.133,0.133,0.133,0.562,0.562,0.565,0.562,0.562,0.128,0.128,0.562,0.562,0.565,0.562,0.565,0.562,1.939,1.939,1.939,0.565,0.565,1.939,1.939,1.644,1.939,0.562,1.939,1.939,2.883,1.939,1.939,1.939,1.939,1.939,1.939,1.939,1.939,1.939,2.883,2.883,2.883,2.883,2.883,2.883,2.883,2.478,2.478,2.883,2.883,2.883,2.883,2.883
1981,1,12,0.197,0.241,0.197,0.241,0.197,0.149,0.241,0.241,0.351,0.241,0.197,0.241,0.241,0.241,0.731,0.731,0.676,0.731,0.731,0.197,0.197,0.731,0.731,0.676,0.731,0.676,0.731,1.463,1.463,1.463,0.676,0.676,1.463,1.463,1.583,1.463,0.731,1.463,1.463,1.617,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.617,1.617,1.617,1.617,1.617,1.617,1.617,1.162,1.162,1.617,1.617,1.617,1.617,1.617
1981,1,13,0.765,0.621,0.765,0.621,0.765,0.628,0.621,0.621,0.315,0.621,0.765,0.621,0.621,0.621,1.325,1.325,1.556,1.325,1.325,0.765,0.765,1.325,1.325,1.556,1.325,1.556,1.325,2.952,2.952,2.952,1.556,1.556,2.952,2.952,3.347,2.952,1.325,2.952,2.952,3.771,2.952,2.952,2.952,2.952,2.952,2.952,2.952,2.952,2.952,3.771,3.771,3.771,3.771,3.771,3.771,3.771,3.716,3.716,3.771,3.771,3.771,3.771,3.771
1981,1,14,0.704,0.75,0.704,0.75,0.704,0.92,0.75,0.75,0.25,0.75,0.704,0.75,0.75,0.75,0.99,0.99,0.793,0.99,0.99,0.704,0.704,0.99,0.99,0.793,0.99,0.793,0.99,2.105,2.105,2.105,0.793,0.793,2.105,2.105,1.657,2.105,0.99,2.105,2.105,3.112,2.105,2.105,2.105,2.105,2.105,2.105,2.105,2.105,2.105,3.112,3.112,3.112,3.112,3.112,3.112,3.112,2.128,2.128,3.112,3.112,3.112,3.112,3.112
1981,1,15,1.084,0.753,1.084,0.753,1.084,1.143,0.753,0.753,1.101,0.753,1.084,0.753,0.753,0.753,1.18,1.18,0.744,1.18,1.18,1.084,1.084,1.18,1.18,0.744,1.18,0.744,1.18,1.134,1.134,1.134,0.744,0.744,1.134,1.134,0.722,1.134,1.18,1.134,1.134,1.095,1.134,1.134,1.134,1.134,1.134,1.134,1.134,1.134,1.134,1.095,1.095,1.095,1.095,1.095,1.095,1.095,0.869,0.869,1.095,1.095,1.095,1.095,1.095
1981,1,16,0.906,0.882,0.906,0.882,0.906,1.504,0.882,0.882,1.439,0.882,0.906,0.882,0.882,0.882,1.355,1.355,1.066,1.355,1.355,0.906,0.906,1.355,1.355,1.066,1.355,1.066,1.355,1.86,1.86,1.86,1.066,1.066,1.86,1.86,1.939,1.86,1.355,1.86,1.86,1.675,1.86,1.86,1.86,1.86,1.86,1.86,1.86,1.86,1.86,1.675,1.675,1.675,1.675,1.675,1.675,1.675,1.49,1.49,1.675,1.675,1.675,1.675,1.675
1981,1,17,0.621,0.273,0.621,0.273,0.621,0.844,0.273,0.273,0.431,0.273,0.621,0.273,0.273,0.273,1.478,1.478,1.122,1.478,1.478,0.621,0.621,1.478,1.478,1.122,1.478,1.122,1.478,1.836,1.836,1.836,1.122,1.122,1.836,1.836,1.74,1.836,1.478,1.836,1.836,1.429,1.836,1.836,1.836,1.836,1.836,1.836,1.836,1.836,1.836,1.429,1.429,1.429,1.429,1.429,1.429,1.429,1.344,1.344,1.429,1.429,1.429,1.429,1.429
1981,1,18,0.222,0.169,0.222,0.169,0.222,0.282,0.169,0.169,0.153,0.169,0.222,0.169,0.169,0.169,0.806,0.806,0.485,0.806,0.806,0.222,0.222,0.806,0.806,0.485,0.806,0.485,0.806,1.596,1.596,1.596,0.485,0.485,1.596,1.596,1.391,1.596,0.806,1.596,1.596,1.919,1.596,1.596,1.596,1.596,1.596,1.596,1.596,1.596,1.596,1.919,1.919,1.919,1.919,1.919,1.919,1.919,1.706,1.706,1.919,1.919,1.919,1.919,1.919
1981,1,19,0.529,0.358,0.529,0.358,0.529,0.052,0.358,0.358,0.413,0.358,0.529,0.358,0.358,0.358,0.299,0.299,0.491,0.299,0.299,0.529,0.529,0.299,0.299,0.491,0.299,0.491,0.299,0.772,0.772,0.772,0.491,0.491,0.772,0.772,1.047,0.772,0.299,0.772,0.772,0.995,0.772,0.772,0.772,0.772,0.772,0.772,0.772,0.772,0.772,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.967,0.967,0.995,0.995,0.995,0.995,0.995
1981,1,20,0.193,0.677,0.193,0.677,0.193,0.164,0.677,0.677,0.809,0.677,0.193,0.677,0.677,0.677,0.254,0.254,0.262,0.254,0.254,0.193,0.193,0.254,0.254,0.262,0.254,0.262,0.254,0.444,0.444,0.444,0.262,0.262,0.444,0.444,0.295,0.444,0.254,0.444,0.444,0.37,0.444,0.444,0.444,0.444,0.444,0.444,0.444,0.444,0.444,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.283,0.283,0.37,0.37,0.37,0.37,0.37
1981,1,21,0.002,0.098,0.002,0.098,0.002,0.085,0.098,0.098,0.097,0.098,0.002,0.098,0.098,0.098,0.053,0.053,0.014,0.053,0.053,0.002,0.002,0.053,0.053,0.014,0.053,0.014,0.053,0.15,0.15,0.15,0.014,0.014,0.15,0.15,0.613,0.15,0.053,0.15,0.15,0.374,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.374,0.374,0.374,0.374,0.374,0.374,0.374,1.32,1.32,0.374,0.374,0.374,0.374,0.374
1981,1,22,0.006,0.044,0.006,0.044,0.006,0.031,0.044,0.044,0.102,0.044,0.006,0.044,0.044,0.044,0.001,0.001,0.19,0.001,0.001,0.006,0.006,0.001,0.001,0.19,0.001,0.19,0.001,0.047,0.047,0.047,0.19,0.19,0.047,0.047,1.455,0.047,0.001,0.047,0.047,1.625,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,1.625,1.625,1.625,1.625,1.625,1.625,1.625,2.593,2.593,1.625,1.625,1.625,1.625,1.625
1981,1,23,0.237,0.076,0.237,0.076,0.237,0.137,0.076,0.076,0.174,0.076,0.237,0.076,0.076,0.076,0.041,0.041,0.683,0.041,0.041,0.237,0.237,0.041,0.041,0.683,0.041,0.683,0.041,1.767,1.767,1.767,0.683,0.683,1.767,1.767,3.044,1.767,0.041,1.767,1.767,3.545,1.767,1.767,1.767,1.767,1.767,1.767,1.767,1.767,1.767,3.545,3.545,3.545,3.545,3.545,3.545,3.545,3.079,3.079,3.545,3.545,3.545,3.545,3.545
1981,1,24,4.417,3.88,4.417,3.88,4.417,5.25,3.88,3.88,3.469,3.88,4.417,3.88,3.88,3.88,5.003,5.003,4.013,5.003,5.003,4.417,4.417,5.003,5.003,4.013,5.003,4.013,5.003,4.581,4.581,4.581,4.013,4.013,4.581,4.581,3.501,4.581,5.003,4.581,4.581,3.112,4.581,4.581,4.581,4.581,4.581,4.581,4.581,4.581,4.581,3.112,3.112,3.112,3.112,3.112,3.112,3.112,2.075,2.075,3.112,3.112,3.112,3.112,3.112
1981,1,25,4.817,7.679,4.817,7.679,4.817,6.176,7.679,7.679,9.789,7.679,4.817,7.679,7.679,7.679,4.636,4.636,3.636,4.636,4.636,4.817,4.817,4.636,4.636,3.636,4.636,3.636,4.636,4.943,4.943,4.943,3.636,3.636,4.943,4.943,2.869,4.943,4.636,4.943,4.943,3.587,4.943,4.943,4.943,4.943,4.943,4.943,4.943,4.943,4.943,3.587,3.587,3.587,3.587,3.587,3.587,3.587,1.512,1.512,3.587,3.587,3.587,3.587,3.587
1981,1,26,1.404,0.858,1.404,0.858,1.404,3.058,0.858,0.858,5.282,0.858,1.404,0.858,0.858,0.858,3.091,3.091,2.164,3.091,3.091,1.404,1.404,3.091,3.091,2.164,3.091,2.164,3.091,2.662,2.662,2.662,2.164,2.164,2.662,2.662,2.105,2.662,3.091,2.662,2.662,1.566,2.662,2.662,2.662,2.662,2.662,2.662,2.662,2.662,2.662,1.566,1.566,1.566,1.566,1.566,1.566,1.566,1.385,1.385,1.566,1.566,1.566,1.566,1.566
