Period,Model,Scenario,Station,Year,Annual_status,Index,Value,Unit
1981-2014,Observed,Historical,351004,1984,OK,R20mm,16.0,days
1981-2014,Observed,Historical,351004,1984,OK,R50mm,2.0,days
1981-2014,Observed,Historical,351004,1984,OK,R95p,177.89999999999998,mm
1981-2014,Observed,Historical,351004,1984,OK,R99p,0.0,mm
1981-2014,Observed,Historical,351004,1984,OK,Rx1day,76.3,mm
1981-2014,Observed,Historical,351004,1984,OK,Rx5day,116.5,mm
1981-2014,Observed,Historical,351004,1984,OK,SDII,11.264285714285712,mm day-1
1981-2014,Observed,Historical,351004,1985,OK,CDD,90.0,days
1981-2014,Observed,Historical,351004,1985,OK,CWD,6.0,days
1981-2014,Observed,Historical,351004,1985,OK,PRCPTOT,1121.8999999999999,mm
1981-2014,Observed,Historical,351004,1985,OK,R10mm,34.0,days
1981-2014,Observed,Historical,351004,1985,OK,R20mm,13.0,days
1981-2014,Observed,Historical,351004,1985,OK,R50mm,2.0,days
1981-2014,Observed,Historical,351004,1985,OK,R95p,332.0,mm
1981-2014,Observed,Historical,351004,1985,OK,R99p,0.0,mm
1981-2014,Observed,Historical,351004,1985,OK,Rx1day,60.7,mm
1981-2014,Observed,Historical,351004,1985,OK,Rx5day,94.80000000000001,mm
1981-2014,Observed,Historical,351004,1985,OK,SDII,12.063440860215053,mm day-1
1981-2014,Observed,Historical,351004,1986,OK,CDD,94.0,days
1981-2014,Observed,Historical,351004,1986,OK,CWD,7.0,days
1981-2014,Observed,Historical,351004,1986,OK,PRCPTOT,1004.5,mm
1981-2014,Observed,Historical,351004,1986,OK,R10mm,35.0,days
1981-2014,Observed,Historical,351004,1986,OK,R20mm,17.0,days
1981-2014,Observed,Historical,351004,1986,OK,R50mm,1.0,days
1981-2014,Observed,Historical,351004,1986,OK,R95p,149.39999999999998,mm
1981-2014,Observed,Historical,351004,1986,OK,R99p,0.0,mm
1981-2014,Observed,Historical,351004,1986,OK,Rx1day,51.8,mm
1981-2014,Observed,Historical,351004,1986,OK,Rx5day,116.0,mm
1981-2014,Observed,Historical,351004,1986,OK,SDII,12.878205128205128,mm day-1
1981-2014,Observed,Historical,351004,1987,OK,CDD,47.0,days
1981-2014,Observed,Historical,351004,1987,OK,CWD,4.0,days
1981-2014,Observed,Historical,351004,1987,OK,PRCPTOT,1255.9999999999998,mm
1981-2014,Observed,Historical,351004,1987,OK,R10mm,37.0,days
1981-2014,Observed,Historical,351004,1987,OK,R20mm,19.0,days
1981-2014,Observed,Historical,351004,1987,OK,R50mm,9.0,days
1981-2014,Observed,Historical,351004,1987,OK,R95p,512.1,mm
1981-2014,Observed,Historical,351004,1987,OK,R99p,0.0,mm
1981-2014,Observed,Historical,351004,1987,OK,Rx1day,64.5,mm
1981-2014,Observed,Historical,351004,1987,OK,Rx5day,126.7,mm
1981-2014,Observed,Historical,351004,1987,OK,SDII,14.4367816091954,mm day-1
1981-2014,Observed,Historical,351004,1988,OK,CDD,48.0,days
1981-2014,Observed,Historical,351004,1988,OK,CWD,8.0,days
1981-2014,Observed,Historical,351004,1988,OK,PRCPTOT,1321.3000000000002,mm
1981-2014,Observed,Historical,351004,1988,OK,R10mm,44.0,days
1981-2014,Observed,Historical,351004,1988,OK,R20mm,21.0,days
1981-2014,Observed,Historical,351004,1988,OK,R50mm,2.0,days
1981-2014,Observed,Historical,351004,1988,OK,R95p,293.7,mm
1981-2014,Observed,Historical,351004,1988,OK,R99p,108.0,mm
1981-2014,Observed,Historical,351004,1988,OK,Rx1day,108.0,mm
1981-2014,Observed,Historical,351004,1988,OK,Rx5day,181.5,mm
1981-2014,Observed,Historical,351004,1988,OK,SDII,13.346464646464648,mm day-1
1981-2014,Observed,Historical,351004,1989,OK,CDD,85.0,days
1981-2014,Observed,Historical,351004,1989,OK,CWD,6.0,days
1981-2014,Observed,Historical,351004,1989,OK,PRCPTOT,1219.6000000000001,mm
1981-2014,Observed,Historical,351004,1989,OK,R10mm,41.0,days
1981-2014,Observed,Historical,351004,1989,OK,R20mm,28.0,days
1981-2014,Observed,Historical,351004,1989,OK,R50mm,0.0,days
1981-2014,Observed,Historical,351004,1989,OK,R95p,91.3,mm
1981-2014,Observed,Historical,351004,1989,OK,R99p,0.0,mm
1981-2014,Observed,Historical,351004,1989,OK,Rx1day,47.0,mm
1981-2014,Observed,Historical,351004,1989,OK,Rx5day,107.4,mm
1981-2014,Observed,Historical,351004,1989,OK,SDII,14.018390804597702,mm day-1
1981-2014,Observed,Historical,351004,1990,OK,CDD,40.0,days
1981-2014,Observed,Historical,351004,1990,OK,CWD,7.0,days
1981-2014,Observed,Historical,351004,1990,OK,PRCPTOT,1011.4,mm
1981-2014,Observed,Historical,351004,1990,OK,R10mm,35.0,days
1981-2014,Observed,Historical,351004,1990,OK,R20mm,14.0,days
1981-2014,Observed,Historical,351004,1990,OK,R50mm,1.0,days
1981-2014,Observed,Historical,351004,1990,OK,R95p,133.8,mm
1981-2014,Observed,Historical,351004,1990,OK,R99p,89.8,mm
1981-2014,Observed,Historical,351004,1990,OK,Rx1day,89.8,mm
1981-2014,Observed,Historical,351004,1990,OK,Rx5day,140.1,mm
1981-2014,Observed,Historical,351004,1990,OK,SDII,11.493181818181817,mm day-1
1981-2014,Observed,Historical,351004,1991,OK,CDD,87.0,days
1981-2014,Observed,Historical,351004,1991,OK,CWD,6.0,days
1981-2014,Observed,Historical,351004,1991,OK,PRCPTOT,817.7,mm
1981-2014,Observed,Historical,351004,1991,OK,R10mm,28.0,days
1981-2014,Observed,Historical,351004,1991,OK,R20mm,12.0,days
1981-2014,Observed,Historical,351004,1991,OK,R50mm,0.0,days
1981-2014,Observed,Historical,351004,1991,OK,R95p,46.5,mm
1981-2014,Observed,Historical,351004,1991,OK,R99p,0.0,mm
1981-2014,Observed,Historical,351004,1991,OK,Rx1day,46.5,mm
1981-2014,Observed,Historical,351004,1991,OK,Rx5day,110.5,mm
1981-2014,Observed,Historical,351004,1991,OK,SDII,8.79247311827957,mm day-1
1981-2014,Observed,Historical,351004,1992,OK,CDD,105.0,days
1981-2014,Observed,Historical,351004,1992,OK,CWD,9.0,days
1981-2014,Observed,Historical,351004,1992,OK,PRCPTOT,923.7,mm
1981-2014,Observed,Historical,351004,1992,OK,R10mm,30.0,days
1981-2014,Observed,Historical,351004,1992,OK,R20mm,15.0,days
1981-2014,Observed,Historical,351004,1992,OK,R50mm,3.0,days
1981-2014,Observed,Historical,351004,1992,OK,R95p,189.5,mm
1981-2014,Observed,Historical,351004,1992,OK,R99p,0.0,mm
1981-2014,Observed,Historical,351004,1992,OK,Rx1day,66.8,mm
1981-2014,Observed,Historical,351004,1992,OK,Rx5day,102.7,mm
1981-2014,Observed,Historical,351004,1992,OK,SDII,12.316,mm day-1
1981-2014,Observed,Historical,351004,1993,OK,CDD,63.0,days
1981-2014,Observed,Historical,351004,1993,OK,CWD,6.0,days
1981-2014,Observed,Historical,351004,1993,OK,PRCPTOT,1010.3,mm
1981-2014,Observed,Historical,351004,1993,OK,R10mm,31.0,days
1981-2014,Observed,Historical,351004,1993,OK,R20mm,14.0,days
1981-2014,Observed,Historical,351004,1993,OK,R50mm,3.0,days
1981-2014,Observed,Historical,351004,1993,OK,R95p,324.2,mm
1981-2014,Observed,Historical,351004,1993,OK,R99p,98.2,mm
1981-2014,Observed,Historical,351004,1993,OK,Rx1day,98.2,mm
1981-2014,Observed,Historical,351004,1993,OK,Rx5day,99.3,mm
1981-2014,Observed,Historical,351004,1993,OK,SDII,12.62875,mm day-1
1981-2014,Observed,Historical,351004,1994,OK,CDD,58.0,days
1981-2014,Observed,Historical,351004,1994,OK,CWD,8.0,days
1981-2014,Observed,Historical,351004,1994,OK,PRCPTOT,1517.6000000000001,mm
1981-2014,Observed,Historical,351004,1994,OK,R10mm,37.0,days
1981-2014,Observed,Historical,351004,1994,OK,R20mm,22.0,days
1981-2014,Observed,Historical,351004,1994,OK,R50mm,6.0,days
1981-2014,Observed,Historical,351004,1994,OK,R95p,630.3,mm
1981-2014,Observed,Historical,351004,1994,OK,R99p,300.6,mm
1981-2014,Observed,Historical,351004,1994,OK,Rx1day,122.4,mm
1981-2014,Observed,Historical,351004,1994,OK,Rx5day,252.4,mm
1981-2014,Observed,Historical,351004,1994,OK,SDII,15.485714285714288,mm day-1
1981-2014,Observed,Historical,351004,1995,OK,CDD,83.0,days
1981-2014,Observed,Historical,351004,1995,OK,CWD,15.0,days
1981-2014,Observed,Historical,351004,1995,OK,PRCPTOT,1582.8,mm
1981-2014,Observed,Historical,351004,1995,OK,R10mm,38.0,days
1981-2014,Observed,Historical,351004,1995,OK,R20mm,21.0,days
1981-2014,Observed,Historical,351004,1995,OK,R50mm,5.0,days
1981-2014,Observed,Historical,351004,1995,OK,R95p,705.4000000000001,mm
1981-2014,Observed,Historical,351004,1995,OK,R99p,519.2,mm
1981-2014,Observed,Historical,351004,1995,OK,Rx1day,181.3,mm
1981-2014,Observed,Historical,351004,1995,OK,Rx5day,195.3,mm
1981-2014,Observed,Historical,351004,1995,OK,SDII,17.019354838709678,mm day-1
1981-2014,Observed,Historical,351004,1996,OK,CDD,56.0,days
1981-2014,Observed,Historical,351004,1996,OK,CWD,8.0,days
1981-2014,Observed,Historical,351004,1996,OK,PRCPTOT,986.9,mm
1981-2014,Observed,Historical,351004,1996,OK,R10mm,33.0,days
1981-2014,Observed,Historical,351004,1996,OK,R20mm,15.0,days
1981-2014,Observed,Historical,351004,1996,OK,R50mm,1.0,days
1981-2014,Observed,Historical,351004,1996,OK,R95p,151.5,mm
1981-2014,Observed,Historical,351004,1996,OK,R99p,0.0,mm
1981-2014,Observed,Historical,351004,1996,OK,Rx1day,59.8,mm
1981-2014,Observed,Historical,351004,1996,OK,Rx5day,91.4,mm
1981-2014,Observed,Historical,351004,1996,OK,SDII,10.845054945054946,mm day-1
1981-2014,Observed,Historical,351004,1997,OK,CDD,80.0,days
1981-2014,Observed,Historical,351004,1997,OK,CWD,7.0,days
1981-2014,Observed,Historical,351004,1997,OK,PRCPTOT,882.5,mm
1981-2014,Observed,Historical,351004,1997,OK,R10mm,27.0,days
1981-2014,Observed,Historical,351004,1997,OK,R20mm,13.0,days
1981-2014,Observed,Historical,351004,1997,OK,R50mm,2.0,days
1981-2014,Observed,Historical,351004,1997,OK,R95p,253.7,mm
1981-2014,Observed,Historical,351004,1997,OK,R99p,159.0,mm
1981-2014,Observed,Historical,351004,1997,OK,Rx1day,79.5,mm
1981-2014,Observed,Historical,351004,1997,OK,Rx5day,143.4,mm
1981-2014,Observed,Historical,351004,1997,OK,SDII,11.170886075949367,mm day-1
1981-2014,Observed,Historical,351004,1998,OK,CDD,57.0,days
1981-2014,Observed,Historical,351004,1998,OK,CWD,9.0,days
1981-2014,Observed,Historical,351004,1998,OK,PRCPTOT,1065.1000000000001,mm
1981-2014,Observed,Historical,351004,1998,OK,R10mm,34.0,days
1981-2014,Observed,Historical,351004,1998,OK,R20mm,18.0,days
1981-2014,Observed,Historical,351004,1998,OK,R50mm,2.0,days
1981-2014,Observed,Historical,351004,1998,OK,R95p,236.8,mm
1981-2014,Observed,Historical,351004,1998,OK,R99p,129.0,mm
1981-2014,Observed,Historical,351004,1998,OK,Rx1day,129.0,mm
1981-2014,Observed,Historical,351004,1998,OK,Rx5day,205.7,mm
1981-2014,Observed,Historical,351004,1998,OK,SDII,12.832530120481929,mm day-1
1981-2014,Observed,Historical,351004,1999,OK,CDD,43.0,days
1981-2014,Observed,Historical,351004,1999,OK,CWD,10.0,days
1981-2014,Observed,Historical,351004,1999,OK,PRCPTOT,1210.7,mm
1981-2014,Observed,Historical,351004,1999,OK,R10mm,43.0,days
1981-2014,Observed,Historical,351004,1999,OK,R20mm,21.0,days
1981-2014,Observed,Historical,351004,1999,OK,R50mm,2.0,days
1981-2014,Observed,Historical,351004,1999,OK,R95p,112.7,mm
1981-2014,Observed,Historical,351004,1999,OK,R99p,0.0,mm
1981-2014,Observed,Historical,351004,1999,OK,Rx1day,62.7,mm
1981-2014,Observed,Historical,351004,1999,OK,Rx5day,147.3,mm
1981-2014,Observed,Historical,351004,1999,OK,SDII,12.107000000000001,mm day-1
1981-2014,Observed,Historical,351004,2000,OK,CDD,48.0,days
1981-2014,Observed,Historical,351004,2000,OK,CWD,5.0,days
1981-2014,Observed,Historical,351004,2000,OK,PRCPTOT,1417.2,mm
1981-2014,Observed,Historical,351004,2000,OK,R10mm,37.0,days
1981-2014,Observed,Historical,351004,2000,OK,R20mm,22.0,days
1981-2014,Observed,Historical,351004,2000,OK,R50mm,6.0,days
1981-2014,Observed,Historical,351004,2000,OK,R95p,508.4,mm
1981-2014,Observed,Historical,351004,2000,OK,R99p,231.3,mm
1981-2014,Observed,Historical,351004,2000,OK,Rx1day,139.8,mm
1981-2014,Observed,Historical,351004,2000,OK,Rx5day,255.70000000000002,mm
1981-2014,Observed,Historical,351004,2000,OK,SDII,14.461224489795919,mm day-1
1981-2014,Observed,Historical,351004,2001,OK,CDD,50.0,days
1981-2014,Observed,Historical,351004,2001,OK,CWD,9.0,days
1981-2014,Observed,Historical,351004,2001,OK,PRCPTOT,1233.8000000000002,mm
1981-2014,Observed,Historical,351004,2001,OK,R10mm,40.0,days
1981-2014,Observed,Historical,351004,2001,OK,R20mm,23.0,days
1981-2014,Observed,Historical,351004,2001,OK,R50mm,3.0,days
1981-2014,Observed,Historical,351004,2001,OK,R95p,228.3,mm
1981-2014,Observed,Historical,351004,2001,OK,R99p,0.0,mm
1981-2014,Observed,Historical,351004,2001,OK,Rx1day,72.0,mm
1981-2014,Observed,Historical,351004,2001,OK,Rx5day,123.30000000000001,mm
1981-2014,Observed,Historical,351004,2001,OK,SDII,12.987368421052633,mm day-1
1981-2014,Observed,Historical,351004,2002,OK,CDD,54.0,days
1981-2014,Observed,Historical,351004,2002,OK,CWD,9.0,days
1981-2014,Observed,Historical,351004,2002,OK,PRCPTOT,1436.3999999999999,mm
1981-2014,Observed,Historical,351004,2002,OK,R10mm,45.0,days
1981-2014,Observed,Historical,351004,2002,OK,R20mm,25.0,days
1981-2014,Observed,Historical,351004,2002,OK,R50mm,2.0,days
1981-2014,Observed,Historical,351004,2002,OK,R95p,384.8,mm
1981-2014,Observed,Historical,351004,2002,OK,R99p,0.0,mm
1981-2014,Observed,Historical,351004,2002,OK,Rx1day,54.4,mm
1981-2014,Observed,Historical,351004,2002,OK,Rx5day,154.5,mm
1981-2014,Observed,Historical,351004,2002,OK,SDII,13.679999999999998,mm day-1
1981-2014,Observed,Historical,351004,2003,OK,CDD,74.0,days
1981-2014,Observed,Historical,351004,2003,OK,CWD,15.0,days
1981-2014,Observed,Historical,351004,2003,OK,PRCPTOT,1095.5,mm
1981-2014,Observed,Historical,351004,2003,OK,R10mm,31.0,days
1981-2014,Observed,Historical,351004,2003,OK,R20mm,15.0,days
1981-2014,Observed,Historical,351004,2003,OK,R50mm,3.0,days
1981-2014,Observed,Historical,351004,2003,OK,R95p,193.5,mm
1981-2014,Observed,Historical,351004,2003,OK,R99p,0.0,mm
1981-2014,Observed,Historical,351004,2003,OK,Rx1day,73.2,mm
1981-2014,Observed,Historical,351004,2003,OK,Rx5day,156.3,mm
1981-2014,Observed,Historical,351004,2003,OK,SDII,11.907608695652174,mm day-1
1981-2014,Observed,Historical,351004,2004,OK,CDD,81.0,days
1981-2014,Observed,Historical,351004,2004,OK,CWD,6.0,days
1981-2014,Observed,Historical,351004,2004,OK,PRCPTOT,1185.7,mm
1981-2014,Observed,Historical,351004,2004,OK,R10mm,38.0,days
1981-2014,Observed,Historical,351004,2004,OK,R20mm,21.0,days
1981-2014,Observed,Historical,351004,2004,OK,R50mm,1.0,days
1981-2014,Observed,Historical,351004,2004,OK,R95p,268.5,mm
1981-2014,Observed,Historical,351004,2004,OK,R99p,89.5,mm
1981-2014,Observed,Historical,351004,2004,OK,Rx1day,89.5,mm
1981-2014,Observed,Historical,351004,2004,OK,Rx5day,114.7,mm
1981-2014,Observed,Historical,351004,2004,OK,SDII,13.787209302325582,mm day-1
1981-2014,Observed,Historical,351004,2005,OK,CDD,50.0,days
1981-2014,Observed,Historical,351004,2005,OK,CWD,4.0,days
1981-2014,Observed,Historical,351004,2005,OK,PRCPTOT,1265.0,mm
1981-2014,Observed,Historical,351004,2005,OK,R10mm,34.0,days
1981-2014,Observed,Historical,351004,2005,OK,R20mm,19.0,days
1981-2014,Observed,Historical,351004,2005,OK,R50mm,4.0,days
1981-2014,Observed,Historical,351004,2005,OK,R95p,395.1,mm
1981-2014,Observed,Historical,351004,2005,OK,R99p,139.6,mm
1981-2014,Observed,Historical,351004,2005,OK,Rx1day,139.6,mm
1981-2014,Observed,Historical,351004,2005,OK,Rx5day,144.29999999999998,mm
1981-2014,Observed,Historical,351004,2005,OK,SDII,16.428571428571427,mm day-1
1981-2014,Observed,Historical,351004,2006,OK,CDD,83.0,days
1981-2014,Observed,Historical,351004,2006,OK,CWD,5.0,days
1981-2014,Observed,Historical,351004,2006,OK,PRCPTOT,1080.5,mm
1981-2014,Observed,Historical,351004,2006,OK,R10mm,32.0,days
1981-2014,Observed,Historical,351004,2006,OK,R20mm,24.0,days
1981-2014,Observed,Historical,351004,2006,OK,R50mm,2.0,days
1981-2014,Observed,Historical,351004,2006,OK,R95p,170.9,mm
1981-2014,Observed,Historical,351004,2006,OK,R99p,0.0,mm
1981-2014,Observed,Historical,351004,2006,OK,Rx1day,67.7,mm
1981-2014,Observed,Historical,351004,2006,OK,Rx5day,123.9,mm
1981-2014,Observed,Historical,351004,2006,OK,SDII,16.12686567164179,mm day-1
1981-2014,Observed,Historical,351004,2007,OK,CDD,79.0,days
1981-2014,Observed,Historical,351004,2007,OK,CWD,9.0,days
1981-2014,Observed,Historical,351004,2007,OK,PRCPTOT,1111.8000000000002,mm
1981-2014,Observed,Historical,351004,2007,OK,R10mm,31.0,days
1981-2014,Observed,Historical,351004,2007,OK,R20mm,14.0,days
1981-2014,Observed,Historical,351004,2007,OK,R50mm,4.0,days
1981-2014,Observed,Historical,351004,2007,OK,R95p,445.79999999999995,mm
1981-2014,Observed,Historical,351004,2007,OK,R99p,341.1,mm
1981-2014,Observed,Historical,351004,2007,OK,Rx1day,142.4,mm
1981-2014,Observed,Historical,351004,2007,OK,Rx5day,274.2,mm
1981-2014,Observed,Historical,351004,2007,OK,SDII,17.93225806451613,mm day-1
1981-2014,Observed,Historical,351004,2008,OK,CDD,44.0,days
1981-2014,Observed,Historical,351004,2008,OK,CWD,4.0,days
1981-2014,Observed,Historical,351004,2008,OK,PRCPTOT,796.6,mm
1981-2014,Observed,Historical,351004,2008,OK,R10mm,23.0,days
1981-2014,Observed,Historical,351004,2008,OK,R20mm,10.0,days
1981-2014,Observed,Historical,351004,2008,OK,R50mm,2.0,days
1981-2014,Observed,Historical,351004,2008,OK,R95p,182.1,mm
1981-2014,Observed,Historical,351004,2008,OK,R99p,82.9,mm
1981-2014,Observed,Historical,351004,2008,OK,Rx1day,82.9,mm
1981-2014,Observed,Historical,351004,2008,OK,Rx5day,113.6,mm
1981-2014,Observed,Historical,351004,2008,OK,SDII,12.06969696969697,mm day-1
1981-2014,Observed,Historical,351004,2009,OK,CDD,83.0,days
1981-2014,Observed,Historical,351004,2009,OK,CWD,7.0,days
1981-2014,Observed,Historical,351004,2009,OK,PRCPTOT,743.9999999999998,mm
1981-2014,Observed,Historical,351004,2009,OK,R10mm,21.0,days
1981-2014,Observed,Historical,351004,2009,OK,R20mm,12.0,days
1981-2014,Observed,Historical,351004,2009,OK,R50mm,1.0,days
1981-2014,Observed,Historical,351004,2009,OK,R95p,197.4,mm
1981-2014,Observed,Historical,351004,2009,OK,R99p,0.0,mm
1981-2014,Observed,Historical,351004,2009,OK,Rx1day,62.4,mm
1981-2014,Observed,Historical,351004,2009,OK,Rx5day,80.10000000000001,mm
1981-2014,Observed,Historical,351004,2009,OK,SDII,10.478873239436616,mm day-1
1981-2014,Observed,Historical,351004,2010,OK,CDD,63.0,days
1981-2014,Observed,Historical,351004,2010,OK,CWD,8.0,days
1981-2014,Observed,Historical,351004,2010,OK,PRCPTOT,798.5,mm
1981-2014,Observed,Historical,351004,2010,OK,R10mm,26.0,days
1981-2014,Observed,Historical,351004,2010,OK,R20mm,10.0,days
1981-2014,Observed,Historical,351004,2010,OK,R50mm,3.0,days
1981-2014,Observed,Historical,351004,2010,OK,R95p,207.29999999999998,mm
1981-2014,Observed,Historical,351004,2010,OK,R99p,100.4,mm
1981-2014,Observed,Historical,351004,2010,OK,Rx1day,100.4,mm
1981-2014,Observed,Historical,351004,2010,OK,Rx5day,116.8,mm
1981-2014,Observed,Historical,351004,2010,OK,SDII,12.4765625,mm day-1
1981-2014,Observed,Historical,351004,2011,OK,CDD,56.0,days
1981-2014,Observed,Historical,351004,2011,OK,CWD,5.0,days
1981-2014,Observed,Historical,351004,2011,OK,PRCPTOT,736.8000000000001,mm
1981-2014,Observed,Historical,351004,2011,OK,R10mm,28.0,days
1981-2014,Observed,Historical,351004,2011,OK,R20mm,13.0,days
1981-2014,Observed,Historical,351004,2011,OK,R50mm,1.0,days
1981-2014,Observed,Historical,351004,2011,OK,R95p,52.8,mm
1981-2014,Observed,Historical,351004,2011,OK,R99p,0.0,mm
1981-2014,Observed,Historical,351004,2011,OK,Rx1day,52.8,mm
1981-2014,Observed,Historical,351004,2011,OK,Rx5day,94.6,mm
1981-2014,Observed,Historical,351004,2011,OK,SDII,11.512500000000001,mm day-1
1981-2014,Observed,Historical,351004,2012,OK,CDD,29.0,days
1981-2014,Observed,Historical,351004,2012,OK,CWD,8.0,days
1981-2014,Observed,Historical,351004,2012,OK,PRCPTOT,968.9000000000001,mm
1981-2014,Observed,Historical,351004,2012,OK,R10mm,27.0,days
1981-2014,Observed,Historical,351004,2012,OK,R20mm,11.0,days
1981-2014,Observed,Historical,351004,2012,OK,R50mm,3.0,days
1981-2014,Observed,Historical,351004,2012,OK,R95p,310.4,mm
1981-2014,Observed,Historical,351004,2012,OK,R99p,119.0,mm
1981-2014,Observed,Historical,351004,2012,OK,Rx1day,119.0,mm
1981-2014,Observed,Historical,351004,2012,OK,Rx5day,136.9,mm
1981-2014,Observed,Historical,351004,2012,OK,SDII,12.583116883116885,mm day-1
1981-2014,Observed,Historical,351004,2013,OK,CDD,71.0,days
1981-2014,Observed,Historical,351004,2013,OK,CWD,6.0,days
1981-2014,Observed,Historical,351004,2013,OK,PRCPTOT,1141.4,mm
1981-2014,Observed,Historical,351004,2013,OK,R10mm,27.0,days
1981-2014,Observed,Historical,351004,2013,OK,R20mm,14.0,days
1981-2014,Observed,Historical,351004,2013,OK,R50mm,4.0,days
1981-2014,Observed,Historical,351004,2013,OK,R95p,517.9,mm
1981-2014,Observed,Historical,351004,2013,OK,R99p,242.5,mm
1981-2014,Observed,Historical,351004,2013,OK,Rx1day,142.5,mm
1981-2014,Observed,Historical,351004,2013,OK,Rx5day,224.0,mm
1981-2014,Observed,Historical,351004,2013,OK,SDII,15.635616438356166,mm day-1
1981-2014,Observed,Historical,351004,2014,OK,CDD,42.0,days
1981-2014,Observed,Historical,351004,2014,OK,CWD,4.0,days
1981-2014,Observed,Historical,351004,2014,OK,PRCPTOT,873.9999999999999,mm
1981-2014,Observed,Historical,351004,2014,OK,R10mm,22.0,days
1981-2014,Observed,Historical,351004,2014,OK,R20mm,13.0,days
1981-2014,Observed,Historical,351004,2014,OK,R50mm,2.0,days
1981-2014,Observed,Historical,351004,2014,OK,R95p,274.3,mm
1981-2014,Observed,Historical,351004,2014,OK,R99p,227.9,mm
1981-2014,Observed,Historical,351004,2014,OK,Rx1day,115.5,mm
1981-2014,Observed,Historical,351004,2014,OK,Rx5day,266.5,mm
1981-2014,Observed,Historical,351004,2014,OK,SDII,13.044776119402984,mm day-1
1981-2014,Observed,Historical,351005,1981,OK,CDD,81.0,days
1981-2014,Observed,Historical,351005,1981,OK,CWD,4.0,days
1981-2014,Observed,Historical,351005,1981,OK,PRCPTOT,1240.1999999999998,mm
1981-2014,Observed,Historical,351005,1981,OK,R10mm,36.0,days
1981-2014,Observed,Historical,351005,1981,OK,R20mm,20.0,days
1981-2014,Observed,Historical,351005,1981,OK,R50mm,5.0,days
1981-2014,Observed,Historical,351005,1981,OK,R95p,547.5,mm
1981-2014,Observed,Historical,351005,1981,OK,R99p,239.4,mm
1981-2014,Observed,Historical,351005,1981,OK,Rx1day,87.5,mm
1981-2014,Observed,Historical,351005,1981,OK,Rx5day,123.0,mm
1981-2014,Observed,Historical,351005,1981,OK,SDII,20.00322580645161,mm day-1
1981-2014,Observed,Historical,351005,1982,OK,CDD,81.0,days
1981-2014,Observed,Historical,351005,1982,OK,CWD,4.0,days
1981-2014,Observed,Historical,351005,1982,OK,PRCPTOT,830.1999999999998,mm
1981-2014,Observed,Historical,351005,1982,OK,R10mm,30.0,days
1981-2014,Observed,Historical,351005,1982,OK,R20mm,15.0,days
1981-2014,Observed,Historical,351005,1982,OK,R50mm,0.0,days
1981-2014,Observed,Historical,351005,1982,OK,R95p,49.8,mm
1981-2014,Observed,Historical,351005,1982,OK,R99p,0.0,mm
1981-2014,Observed,Historical,351005,1982,OK,Rx1day,49.8,mm
1981-2014,Observed,Historical,351005,1982,OK,Rx5day,110.9,mm
1981-2014,Observed,Historical,351005,1982,OK,SDII,15.094545454545452,mm day-1
1981-2014,Observed,Historical,351005,1983,OK,CDD,108.0,days
1981-2014,Observed,Historical,351005,1983,OK,CWD,3.0,days
1981-2014,Observed,Historical,351005,1983,OK,PRCPTOT,956.8000000000001,mm
1981-2014,Observed,Historical,351005,1983,OK,R10mm,32.0,days
1981-2014,Observed,Historical,351005,1983,OK,R20mm,13.0,days
1981-2014,Observed,Historical,351005,1983,OK,R50mm,2.0,days
1981-2014,Observed,Historical,351005,1983,OK,R95p,192.5,mm
1981-2014,Observed,Historical,351005,1983,OK,R99p,89.3,mm
1981-2014,Observed,Historical,351005,1983,OK,Rx1day,89.3,mm
1981-2014,Observed,Historical,351005,1983,OK,Rx5day,168.1,mm
1981-2014,Observed,Historical,351005,1983,OK,SDII,14.07058823529412,mm day-1
1981-2014,Observed,Historical,351005,1984,OK,CDD,42.0,days
1981-2014,Observed,Historical,351005,1984,OK,CWD,17.0,days
1981-2014,Observed,Historical,351005,1984,OK,PRCPTOT,969.2,mm
1981-2014,Observed,Historical,351005,1984,OK,R10mm,31.0,days
1981-2014,Observed,Historical,351005,1984,OK,R20mm,14.0,days
1981-2014,Observed,Historical,351005,1984,OK,R50mm,2.0,days
1981-2014,Observed,Historical,351005,1984,OK,R95p,106.8,mm
1981-2014,Observed,Historical,351005,1984,OK,R99p,0.0,mm
1981-2014,Observed,Historical,351005,1984,OK,Rx1day,56.8,mm
1981-2014,Observed,Historical,351005,1984,OK,Rx5day,122.6,mm
1981-2014,Observed,Historical,351005,1984,OK,SDII,12.587012987012988,mm day-1
1981-2014,Observed,Historical,351005,1985,OK,CDD,85.0,days
1981-2014,Observed,Historical,351005,1985,OK,CWD,8.0,days
1981-2014,Observed,Historical,351005,1985,OK,PRCPTOT,1277.5000000000002,mm
1981-2014,Observed,Historical,351005,1985,OK,R10mm,35.0,days
1981-2014,Observed,Historical,351005,1985,OK,R20mm,20.0,days
1981-2014,Observed,Historical,351005,1985,OK,R50mm,4.0,days
1981-2014,Observed,Historical,351005,1985,OK,R95p,507.49999999999994,mm
1981-2014,Observed,Historical,351005,1985,OK,R99p,93.5,mm
1981-2014,Observed,Historical,351005,1985,OK,Rx1day,93.5,mm
1981-2014,Observed,Historical,351005,1985,OK,Rx5day,119.4,mm
1981-2014,Observed,Historical,351005,1985,OK,SDII,13.447368421052634,mm day-1
1981-2014,Observed,Historical,351005,1986,OK,CDD,94.0,days
