Period,Model,Scenario,Station,Index,Unit,Sen_slope_unit,StartYear,EndYear,N,S,Var_S,Var_S_adj_YueWang2004,Z_MK,p_MK,Trend_MK,Significant_MK,Z_MMK2004,p_MMK2004,Trend_MMK2004,Significant_MMK2004,Kendall_tau,Sen_slope,Sen_CI95_low,Sen_CI95_high,n_over_nstar,n_effective,ESS_lags_used,ESS_weighted_rho_sum,MMK_rho1,MK_status,MMK_status,MK_MMK_same_conclusion
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351001,PRCPTOT,mm,mm year-1,2021,2050,30,-21.0,3141.6666666666665,511.2649224164416,-0.35682062007003157,0.7212260985001633,No significant trend,False,-0.8845186555581278,0.37641629633061247,No significant trend,False,-0.04827586206896552,-2.6838461538461615,-22.276666666666653,20.5828571428571,0.16273684533149335,184.34669750965307,29,-0.4186315773342533,-0.19404101029072576,OK,FACTOR_LT_ONE,True
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351002,PRCPTOT,mm,mm year-1,2021,2050,30,-23.0,3141.6666666666665,466.7252840783845,-0.3925026820770347,0.6946868300138667,No significant trend,False,-1.0183381556720352,0.30851728153019464,No significant trend,False,-0.052873563218390804,-3.1455172413793075,-18.372000000000014,13.09153846153847,0.1485597721204407,201.93892042105676,29,-0.42572011393977965,-0.22001966214989052,OK,FACTOR_LT_ONE,True
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351003,PRCPTOT,mm,mm year-1,2021,2050,30,-47.0,3141.6666666666665,402.40562517052234,-0.8206874261610726,0.41182433473249114,No significant trend,False,-2.2931148678307154,0.02184139263255983,Decreasing,True,-0.10804597701149425,-9.112777777777776,-25.99599999999996,12.003529411764696,0.12808667114181083,234.21640778520646,29,-0.4359566644290946,-0.19880289826274086,OK,FACTOR_LT_ONE,False
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351004,PRCPTOT,mm,mm year-1,2021,2050,30,-59.0,3141.6666666666665,390.24158830826866,-1.0347797982030915,0.3007717594347785,No significant trend,False,-2.9360349313387517,0.003324368853114832,Decreasing,True,-0.135632183908046,-10.01000000000002,-29.89375000000001,10.52624999999999,0.12421482916974069,241.51705718650328,29,-0.43789258541512965,-0.11879919242157594,OK,FACTOR_LT_ONE,False
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351005,PRCPTOT,mm,mm year-1,2021,2050,30,-23.0,3141.6666666666665,579.6698953681632,-0.3925026820770347,0.6946868300138667,No significant trend,False,-0.9137603468858919,0.36084278659188274,No significant trend,False,-0.052873563218390804,-5.140000000000002,-22.06000000000003,15.917777777777765,0.18451031152302277,162.5925388796315,29,-0.4077448442384886,-0.21996119446556603,OK,FACTOR_LT_ONE,True
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351006,PRCPTOT,mm,mm year-1,2021,2050,30,-63.0,3141.6666666666665,333.5678405468207,-1.106143922217098,0.2686642304239092,No significant trend,False,-3.3946859489662278,0.0006870736448711559,Decreasing,True,-0.14482758620689656,-10.034999999999997,-30.79947368421053,8.818421052631589,0.10617543996185275,282.5512191028222,29,-0.4469122800190736,-0.18230207141374055,OK,FACTOR_LT_ONE,False
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351007,PRCPTOT,mm,mm year-1,2021,2050,30,-67.0,3141.6666666666665,345.9286571362707,-1.177508046231104,0.2389927879015219,No significant trend,False,-3.5485478439280613,0.0003873616192351767,Decreasing,True,-0.15402298850574714,-8.386250000000004,-22.07733333333334,6.029166666666659,0.1101099173908554,272.4550223165592,29,-0.4449450413045723,-0.21471052180388026,OK,FACTOR_LT_ONE,False
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351008,PRCPTOT,mm,mm year-1,2021,2050,30,-59.0,3141.6666666666665,328.29576741436523,-1.0347797982030915,0.3007717594347785,No significant trend,False,-3.2010713304792446,0.0013691763303692885,Decreasing,True,-0.135632183908046,-7.5049999999999955,-19.711666666666662,6.211000000000013,0.10449732649794119,287.0886845185562,29,-0.4477513367510294,-0.20983224208597134,OK,FACTOR_LT_ONE,False
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351009,PRCPTOT,mm,mm year-1,2021,2050,30,-17.0,3141.6666666666665,474.5148685708816,-0.28545649605602524,0.7752944295177846,No significant trend,False,-0.7345055302248217,0.4626406909168894,No significant trend,False,-0.03908045977011494,-2.6405555555555416,-17.016666666666666,12.370000000000017,0.15103921546022758,198.62391305852455,29,-0.4244803922698862,-0.216207048107159,OK,FACTOR_LT_ONE,True
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,PRCPTOT,mm,mm year-1,2021,2050,30,-59.0,3141.6666666666665,327.8726311733283,-1.0347797982030915,0.3007717594347785,No significant trend,False,-3.2031362368389584,0.0013593965587824568,Decreasing,True,-0.135632183908046,-7.559999999999998,-21.04391304347826,7.287999999999999,0.10436264122227956,287.4591870102607,29,-0.4478186793888602,-0.20234114194576683,OK,FACTOR_LT_ONE,False
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351011,PRCPTOT,mm,mm year-1,2021,2050,30,-15.0,3141.6666666666665,367.8603932029611,-0.24977443404902208,0.802761791874143,No significant trend,False,-0.7299389194459417,0.4654275212172432,No significant trend,False,-0.034482758620689655,-1.5974999999999682,-12.576363636363608,9.930000000000001,0.11709084133781256,256.2113283774996,29,-0.4414545793310937,-0.27433657292597763,OK,FACTOR_LT_ONE,True
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351012,PRCPTOT,mm,mm year-1,2021,2050,30,-75.0,3141.6666666666665,329.80828870266475,-1.3202362942591168,0.18675613776082567,No significant trend,False,-4.074749702239323,4.606386389104396e-05,Decreasing,True,-0.1724137931034483,-14.641428571428605,-36.721818181818186,8.62238095238096,0.10497876563480046,285.7720779873125,29,-0.44751061718259977,-0.23046471834618898,OK,FACTOR_LT_ONE,False
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351201,PRCPTOT,mm,mm year-1,2021,2050,30,-23.0,3141.6666666666665,358.46369806133094,-0.3925026820770347,0.6946868300138667,No significant trend,False,-1.1619838457457643,0.24524202682786245,No significant trend,False,-0.052873563218390804,-4.158124999999998,-27.20454545454546,21.911904761904754,0.11409985084180296,262.92760050663315,29,-0.4429500745790985,-0.22438392430654264,OK,FACTOR_LT_ONE,True
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351001,SDII,mm day-1,mm day-1 year-1,2021,2050,30,-31.0,3141.6666666666665,752.6540626636813,-0.5352309301050473,0.5924901808547871,No significant trend,False,-1.0935119908128506,0.2741690672057363,No significant trend,False,-0.07126436781609195,-0.053453911392666344,-0.16552640128216226,0.13770000381868852,0.23957158493273678,125.22353186594704,29,-0.3802142075336316,-0.1624688903634519,OK,FACTOR_LT_ONE,True
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351002,SDII,mm day-1,mm day-1 year-1,2021,2050,30,-31.0,3141.6666666666665,494.8207034124284,-0.5352309301050473,0.5924901808547871,No significant trend,False,-1.3486439968123616,0.17745134171098698,No significant trend,False,-0.07126436781609195,-0.026217139678713707,-0.13798653084323717,0.09230347156273087,0.1575026111657597,190.47303265612052,29,-0.42124869441712015,-0.2241773946836405,OK,FACTOR_LT_ONE,True
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351003,SDII,mm day-1,mm day-1 year-1,2021,2050,30,-21.0,3141.6666666666665,663.1445069239059,-0.35682062007003157,0.7212260985001633,No significant trend,False,-0.7766510028914962,0.43736470178181763,No significant trend,False,-0.04827586206896552,-0.04049802695638833,-0.18430422647527922,0.15504484678340313,0.21108047965747667,142.12588510638895,29,-0.39445976017126166,-0.06150548873199941,OK,FACTOR_LT_ONE,True
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351004,SDII,mm day-1,mm day-1 year-1,2021,2050,30,-51.0,3141.6666666666665,996.6718949917262,-0.8920515501750789,0.372365302198027,No significant trend,False,-1.5837765138091189,0.11324458573575076,No significant trend,False,-0.11724137931034483,-0.11948916408668732,-0.30490914158305493,0.14469444444444454,0.3172430434986927,94.5647213226399,29,-0.34137847825065365,0.10609652958473807,OK,FACTOR_LT_ONE,True
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351005,SDII,mm day-1,mm day-1 year-1,2021,2050,30,-19.0,3141.6666666666665,713.2537750084067,-0.3211385580630284,0.7481053914270006,No significant trend,False,-0.6739853639679311,0.500320618774885,No significant trend,False,-0.04367816091954023,-0.03701063829787223,-0.2025612605785021,0.14645506732073862,0.22703037931302072,132.14090594738053,29,-0.38648481034348964,-0.2222888489211992,OK,FACTOR_LT_ONE,True
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351006,SDII,mm day-1,mm day-1 year-1,2021,2050,30,-45.0,3141.6666666666665,531.1609170363934,-0.7850053641540694,0.4324504235358998,No significant trend,False,-1.90914810381719,0.05624298876405943,No significant trend,False,-0.10344827586206896,-0.054170846394984457,-0.21173931529133386,0.10270874813339985,0.1690697879160934,177.44151908967032,29,-0.4154651060419533,-0.028228040730194758,OK,FACTOR_LT_ONE,True
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351007,SDII,mm day-1,mm day-1 year-1,2021,2050,30,-67.0,3141.6666666666665,389.01426129611235,-1.177508046231104,0.2389927879015219,No significant trend,False,-3.3462714963321543,0.0008190615626292091,Decreasing,True,-0.15402298850574714,-0.04772981366459624,-0.13036962073205335,0.04185817505195494,0.12382416805181296,242.27903544198907,29,-0.4380879159740935,-0.057978818923906036,OK,FACTOR_LT_ONE,False
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351008,SDII,mm day-1,mm day-1 year-1,2021,2050,30,-59.0,3141.6666666666665,452.7179114006455,-1.0347797982030915,0.3007717594347785,No significant trend,False,-2.7259265832208763,0.0064121259060326155,Decreasing,True,-0.135632183908046,-0.04669635349635358,-0.12790168067226873,0.03982766544117633,0.14410119195776516,208.1870357380024,29,-0.4279494040211174,-0.06694885557241133,OK,FACTOR_LT_ONE,False
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351009,SDII,mm day-1,mm day-1 year-1,2021,2050,30,-11.0,3141.6666666666665,440.09033664504796,-0.17841031003501578,0.8584007529637274,No significant trend,False,-0.47668236317347285,0.6335883236739268,No significant trend,False,-0.02528735632183908,-0.014599959200326423,-0.08600079821200515,0.08149386125238398,0.14008180476765453,214.1605760274094,29,-0.42995909761617274,-0.20766058399623952,OK,FACTOR_LT_ONE,True
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,SDII,mm day-1,mm day-1 year-1,2021,2050,30,-53.0,3141.6666666666665,447.10556566101275,-0.9277336121820821,0.353545768449924,No significant trend,False,-2.459225229108536,0.01392372353468675,Decreasing,True,-0.12183908045977011,-0.03614782608695653,-0.1507760927743086,0.06534748803827757,0.1423147689106672,210.80032824162745,29,-0.4288426155446664,-0.057314287293067034,OK,FACTOR_LT_ONE,False
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351011,SDII,mm day-1,mm day-1 year-1,2021,2050,30,-13.0,3141.6666666666665,387.1288158789785,-0.21409237204201895,0.8304750241244809,No significant trend,False,-0.6098927860607006,0.5419328315495863,No significant trend,False,-0.029885057471264367,-0.0039219355620155215,-0.053278561114414244,0.041783289036544866,0.12322402627447593,243.45901450400882,29,-0.43838798686276204,-0.19883769250076921,OK,FACTOR_LT_ONE,True
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351012,SDII,mm day-1,mm day-1 year-1,2021,2050,30,-61.0,3141.6666666666665,369.62595011929704,-1.0704618602100946,0.2844114676220474,No significant trend,False,-3.120829362745148,0.0018034250050060906,Decreasing,True,-0.14022988505747128,-0.07850524824429259,-0.24177753682118,0.07636153736857043,0.11765282231913965,254.98750823523278,29,-0.4411735888404302,-0.07294410244101854,OK,FACTOR_LT_ONE,False
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351201,SDII,mm day-1,mm day-1 year-1,2021,2050,30,-25.0,3141.6666666666665,413.31399280078756,-0.4281847440840379,0.6685166224807093,No significant trend,False,-1.1805141238130377,0.23779579640214343,No significant trend,False,-0.05747126436781609,-0.029466778090546746,-0.15586755266622776,0.12524627158555696,0.13155883059972018,228.03486366702174,29,-0.4342205847001399,-0.26214791796219733,OK,FACTOR_LT_ONE,True
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351001,Rx1day,mm,mm year-1,2021,2050,30,-47.0,3141.6666666666665,572.8451755537355,-0.8206874261610726,0.41182433473249114,No significant trend,False,-1.9219372394692105,0.0546136553080064,No significant trend,False,-0.10804597701149425,-0.7566666666666663,-2.6127272727272723,0.9406666666666667,0.18233798691365588,164.52962165369394,29,-0.40883100654317206,-0.04956460670679706,OK,FACTOR_LT_ONE,True
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351002,Rx1day,mm,mm year-1,2021,2050,30,-71.0,3141.6666666666665,392.69480550064833,-1.2488721702451104,0.21171183194124243,No significant trend,False,-3.5324047634980698,0.0004117985231336227,Decreasing,True,-0.1632183908045977,-0.7671428571428568,-2.108518518518519,0.40749999999999975,0.12499569405856181,240.00826769236292,29,-0.4375021529707191,-0.0971626986848744,OK,FACTOR_LT_ONE,False
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351003,Rx1day,mm,mm year-1,2021,2050,30,-43.0,3141.6666666666665,588.9064920648011,-0.7493233021470662,0.45366236627030876,No significant trend,False,-1.7307172384864073,0.0835022091169514,No significant trend,False,-0.09885057471264368,-0.5742857142857145,-2.3874999999999993,1.5171428571428571,0.18745034230179347,160.0423857946349,29,-0.40627482884910326,0.02692952791756155,OK,FACTOR_LT_ONE,True
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351004,Rx1day,mm,mm year-1,2021,2050,30,-71.0,3141.6666666666665,664.0670423134233,-1.2488721702451104,0.21171183194124243,No significant trend,False,-2.716389710112459,0.006599818039674204,Decreasing,True,-0.1632183908045977,-0.9484999999999999,-3.0930000000000004,0.8772727272727265,0.21137412487429919,141.92844094725652,29,-0.3943129375628504,0.24084927280938084,OK,FACTOR_LT_ONE,False
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351005,Rx1day,mm,mm year-1,2021,2050,30,-51.0,3141.6666666666665,661.4755819143019,-0.8920515501750789,0.372365302198027,No significant trend,False,-1.9440753597574878,0.051886364135966034,No significant trend,False,-0.11724137931034483,-0.8157142857142868,-2.856666666666667,0.7323529411764708,0.2105492568427486,142.48447346649093,29,-0.3947253715786257,-0.22351585753438663,OK,FACTOR_LT_ONE,True
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351006,Rx1day,mm,mm year-1,2021,2050,30,-78.0,3140.6666666666665,936.621506729471,-1.3739780749238582,0.1694484891847532,No significant trend,False,-2.515988561019027,0.011869903525714863,Decreasing,True,-0.1793103448275862,-1.0515999999999999,-2.86875,0.4808695652173914,0.2982237869017632,100.59559739237766,29,-0.3508881065491184,0.20167216378872765,OK,FACTOR_LT_ONE,False
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351007,Rx1day,mm,mm year-1,2021,2050,30,-43.0,3141.6666666666665,612.1264670454547,-0.7493233021470662,0.45366236627030876,No significant trend,False,-1.6975739863028603,0.08958819606360735,No significant trend,False,-0.09885057471264368,-0.3588888888888889,-1.5881818181818181,0.5568749999999998,0.1948413157704365,153.971450466626,29,-0.40257934211478175,0.12805085720792808,OK,FACTOR_LT_ONE,True
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351008,Rx1day,mm,mm year-1,2021,2050,30,-57.0,3141.6666666666665,541.7486397776363,-0.9990977361960883,0.31774734769908775,No significant trend,False,-2.4059639304151843,0.01612985718045684,Decreasing,True,-0.1310344827586207,-0.39749999999999996,-1.469,0.5387500000000003,0.1724398853403617,173.97367169889975,29,-0.41378005732981915,0.05631528952060331,OK,FACTOR_LT_ONE,False
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351009,Rx1day,mm,mm year-1,2021,2050,30,-45.0,3141.6666666666665,610.102313754421,-0.7850053641540694,0.4324504235358998,No significant trend,False,-1.781358541280031,0.07485389654866803,No significant trend,False,-0.10344827586206896,-0.3893333333333331,-1.4515,0.5075000000000003,0.1941970229457043,154.48228579893177,29,-0.40290148852714786,-0.10464158484157013,OK,FACTOR_LT_ONE,True
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,Rx1day,mm,mm year-1,2021,2050,30,-67.0,3141.6666666666665,543.0344795017998,-1.177508046231104,0.2389927879015219,No significant trend,False,-2.8322411781642383,0.004622296997403314,Decreasing,True,-0.15402298850574714,-0.5025,-1.6888888888888889,0.44375000000000053,0.17284917119420684,173.56172316437159,29,-0.4135754144028966,0.05741987737713209,OK,FACTOR_LT_ONE,False
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351011,Rx1day,mm,mm year-1,2021,2050,30,-43.0,3141.6666666666665,319.6034011296485,-0.7493233021470662,0.45366236627030876,No significant trend,False,-2.3493276725830294,0.01880734767077028,Decreasing,True,-0.09885057471264368,-0.2566666666666653,-0.8472727272727273,0.4175,0.10173052555850881,294.8967366018958,29,-0.4491347372207456,-0.22934769548481237,OK,FACTOR_LT_ONE,False
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351012,Rx1day,mm,mm year-1,2021,2050,30,-37.0,3141.6666666666665,590.0485015689268,-0.6422771161260568,0.5206932698330874,No significant trend,False,-1.4820356303717344,0.13833081463850463,No significant trend,False,-0.08505747126436781,-0.5079999999999998,-2.209230769230769,1.1885714285714286,0.1878138466532393,159.7326317233095,29,-0.40609307667338035,0.042185889388828765,OK,FACTOR_LT_ONE,True
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351201,Rx1day,mm,mm year-1,2021,2050,30,-65.0,3141.6666666666665,214.9906812575669,-1.141825984224101,0.2535263593015791,No significant trend,False,-4.3648583666380745,1.2720515048214104e-05,Decreasing,True,-0.14942528735632185,-1.2715000000000003,-3.2039999999999997,0.7507999999999998,0.06843204708463668,438.39109420321785,29,-0.46578397645768166,-0.3094350375353517,OK,FACTOR_LT_ONE,False
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351001,Rx5day,mm,mm year-1,2021,2050,30,-21.0,3141.6666666666665,857.9985102268548,-0.35682062007003157,0.7212260985001633,No significant trend,False,-0.6827893347737769,0.49473996990915425,No significant trend,False,-0.04827586206896552,-0.7859999999999976,-3.6758823529411764,3.8709090909090893,0.2731029740775135,109.84867558229243,29,-0.36344851296124325,0.019784430805407423,OK,FACTOR_LT_ONE,True
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351002,Rx5day,mm,mm year-1,2021,2050,30,-29.0,3141.6666666666665,752.7468696347981,-0.49954886809804416,0.617392769071009,No significant trend,False,-1.0205482733602427,0.3074685071890223,No significant trend,False,-0.06666666666666667,-0.6068181818181809,-3.649090909090909,3.3599999999999994,0.23960112561319835,125.20809292202865,29,-0.3801994371934008,-0.11995244660409357,OK,FACTOR_LT_ONE,True
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351003,Rx5day,mm,mm year-1,2021,2050,30,-57.0,3141.6666666666665,775.5752589508925,-0.9990977361960883,0.31774734769908775,No significant trend,False,-2.0108332309325143,0.04434307480119361,Decreasing,True,-0.1310344827586207,-2.066071428571429,-6.206,2.676666666666665,0.2468674564299923,121.52270061772003,29,-0.37656627178500385,0.21143831992556153,OK,FACTOR_LT_ONE,False
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351004,Rx5day,mm,mm year-1,2021,2050,30,-73.0,3141.6666666666665,680.8292758753182,-1.2845542322521135,0.1989481007752456,No significant trend,False,-2.759391901099602,0.005790904223957586,Decreasing,True,-0.167816091954023,-2.2100000000000004,-6.90111111111111,1.9594444444444465,0.21670958383299255,138.43411753824202,29,-0.3916452080835037,0.3025144679245227,OK,FACTOR_LT_ONE,False
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351005,Rx5day,mm,mm year-1,2021,2050,30,-7.0,3141.6666666666665,863.7973141203374,-0.10704618602100947,0.9147523390847367,No significant trend,False,-0.2041480922010564,0.83823777345757,No significant trend,False,-0.016091954022988506,-0.3955555555555558,-5.54,5.283000000000001,0.2749487472001074,109.11124457012357,29,-0.3625256263999463,-0.1256635967087104,OK,FACTOR_LT_ONE,True
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351006,Rx5day,mm,mm year-1,2021,2050,30,-87.0,3141.6666666666665,577.4142462219802,-1.5343286663011357,0.12494881685497079,No significant trend,False,-3.5789423588076232,0.00034498754040053703,Decreasing,True,-0.2,-2.432857142857139,-6.8237499999999995,1.1609090909090867,0.1837923330149539,163.22770111177113,29,-0.40810383349252305,0.27086476776014307,OK,FACTOR_LT_ONE,False
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351007,Rx5day,mm,mm year-1,2021,2050,30,-47.0,3141.6666666666665,673.0990301122736,-0.8206874261610726,0.41182433473249114,No significant trend,False,-1.7730392481874455,0.07622220353937545,No significant trend,False,-0.10804597701149425,-1.1287500000000001,-3.856666666666667,1.6527272727272733,0.21424902815244784,140.02397237785203,29,-0.3928754859237761,0.23493939556087343,OK,FACTOR_LT_ONE,True
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351008,Rx5day,mm,mm year-1,2021,2050,30,-63.0,3141.6666666666665,620.4918246385282,-1.106143922217098,0.2686642304239092,No significant trend,False,-2.4889928991456904,0.012810552434296478,Decreasing,True,-0.14482758620689656,-1.287499999999999,-3.6599999999999997,1.2946666666666664,0.1975040290626615,151.8956354580594,29,-0.40124798546866924,0.2021693744418166,OK,FACTOR_LT_ONE,False
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351009,Rx5day,mm,mm year-1,2021,2050,30,-1.0,3141.6666666666665,686.3785012136902,0.0,1.0,No significant trend,False,0.0,1.0,No significant trend,False,-0.0022988505747126436,-0.012727272727273425,-2.5572727272727267,3.4426315789473683,0.2184759155056839,137.31490691119,29,-0.39076204224715805,-0.1335261038799624,OK,FACTOR_LT_ONE,True
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,Rx5day,mm,mm year-1,2021,2050,30,-65.0,3141.6666666666665,653.3854175749411,-1.141825984224101,0.2535263593015791,No significant trend,False,-2.5037747491485947,0.012287623519493219,Decreasing,True,-0.14942528735632185,-1.6570000000000007,-4.555555555555555,1.2607692307692309,0.20797413822014044,144.24870446269153,29,-0.3960129308899298,0.21202863735196698,OK,FACTOR_LT_ONE,False
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351011,Rx5day,mm,mm year-1,2021,2050,30,-9.0,3141.6666666666665,666.514864043016,-0.14272824802801262,0.8865048064138312,No significant trend,False,-0.3098739494640543,0.7566568137001344,No significant trend,False,-0.020689655172413793,-0.20695652173913004,-1.862142857142857,2.2383333333333333,0.21215327237443482,141.4071989757114,29,-0.3939233638127826,-0.17058574391082784,OK,FACTOR_LT_ONE,True
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351012,Rx5day,mm,mm year-1,2021,2050,30,-33.0,3141.6666666666665,446.00881923245913,-0.5709129921120505,0.568058623631595,No significant trend,False,-1.5152289351504447,0.12971443783399353,No significant trend,False,-0.07586206896551724,-1.29090909090909,-6.762727272727276,2.451851851851852,0.14196567190423104,211.31869132587047,29,-0.4290171640478845,0.03535258310440514,OK,FACTOR_LT_ONE,True
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351201,Rx5day,mm,mm year-1,2021,2050,30,-31.0,3141.6666666666665,311.64193209906824,-0.5352309301050473,0.5924901808547871,No significant trend,False,-1.6993909871943578,0.089245539015653,No significant trend,False,-0.07126436781609195,-0.7977777777777754,-5.392857142857139,3.3776470588235306,0.09919637095991563,302.43041867048476,29,-0.4504018145200422,-0.29235349351792733,OK,FACTOR_LT_ONE,True
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351001,CDD,days,days year-1,2021,2050,30,-45.0,3133.0,506.03253502516355,-0.7860903755415094,0.4318145423940971,No significant trend,False,-1.9559757055767484,0.050468016076877495,No significant trend,False,-0.10344827586206896,-0.5,-1.5,0.47368421052631576,0.16151692787269822,185.7390454060946,29,-0.4192415360636509,0.1438126505949155,OK,FACTOR_LT_ONE,True
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351002,CDD,days,days year-1,2021,2050,30,-51.0,3135.6666666666665,266.35068484924227,-0.8929045986568447,0.37190826423058887,No significant trend,False,-3.0636778411705006,0.002186342119297114,Decreasing,True,-0.11724137931034483,-0.5,-1.3529411764705883,0.42105263157894735,0.08494228282637684,353.180995398021,29,-0.4575288585868116,0.08673047897515328,OK,FACTOR_LT_ONE,False
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351003,CDD,days,days year-1,2021,2050,30,-102.0,3138.6666666666665,172.68772073316157,-1.802805092684455,0.07141883010309145,No significant trend,False,-7.685827714442792,1.5201095884198497e-14,Decreasing,True,-0.23448275862068965,-0.6,-1.263157894736842,0.08333333333333333,0.05501945223019167,545.2616989803042,29,-0.47249027388490417,-0.17422629786153782,OK,FACTOR_LT_ONE,False
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351004,CDD,days,days year-1,2021,2050,30,-47.0,3133.6666666666665,440.71826944213603,-0.821734333051455,0.41122811441731333,No significant trend,False,-2.1911762130629424,0.028439043245663275,Decreasing,True,-0.10804597701149425,-0.37037037037037035,-1.3076923076923077,0.35714285714285715,0.14063980516183472,213.31087571885425,29,-0.42968009741908264,-0.2598909436094607,OK,FACTOR_LT_ONE,False
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351005,CDD,days,days year-1,2021,2050,30,-10.0,3134.0,530.7243371142172,-0.16076555841800338,0.8722780527290793,No significant trend,False,-0.3906681516718292,0.6960425429906314,No significant trend,False,-0.022988505747126436,-0.09090909090909091,-1.0,0.6956521739130435,0.16934407693497677,177.15411452813393,29,-0.4153279615325116,0.01740109607408823,OK,FACTOR_LT_ONE,True
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351006,CDD,days,days year-1,2021,2050,30,-63.0,3133.0,294.38014285634154,-1.1076728018993998,0.26800314959134064,No significant trend,False,-3.613578001067587,0.000302000446823654,Decreasing,True,-0.14482758620689656,-0.41379310344827586,-1.1304347826086956,0.26666666666666666,0.09396110528450097,319.28104622826896,29,-0.4530194473577495,-0.028948512862708234,OK,FACTOR_LT_ONE,False
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351007,CDD,days,days year-1,2021,2050,30,-57.0,3133.6666666666665,613.4648018469236,-1.0003722315409018,0.3171304031182046,No significant trend,False,-2.260961682113334,0.02376162995151476,Decreasing,True,-0.1310344827586207,-0.375,-1.0,0.3333333333333333,0.19576581273702487,153.2443258634716,29,-0.40211709363148757,0.20708650005666415,OK,FACTOR_LT_ONE,False
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351008,CDD,days,days year-1,2021,2050,30,-101.0,3133.6666666666665,265.017496830606,-1.7863789848944676,0.07403791590366716,No significant trend,False,-6.142748381822794,8.11057091086678e-10,Decreasing,True,-0.23218390804597702,-0.5909090909090909,-1.2,0.08695652173913043,0.08457105525920838,354.7312955721159,29,-0.4577144723703958,0.07357057974228887,OK,FACTOR_LT_ONE,False
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351009,CDD,days,days year-1,2021,2050,30,-68.0,3131.3333333333335,579.010919146073,-1.1973197660187576,0.23118194307527484,No significant trend,False,-2.7843987221461535,0.005362706578862856,Decreasing,True,-0.15632183908045977,-0.4,-1.0769230769230769,0.25,0.1849087457353863,162.24219076652818,29,-0.40754562713230685,-0.1241023441686064,OK,FACTOR_LT_ONE,False
