station,year,month,monthly_total_mm,neighbour_median_mm,neighbour_fraction_wet,own_climatology_median_mm,max_zero_run_days,annual_total_mm,I1_exact_zero,I2_region_wet,I3_neighbours_wet,I4_month_normally_wet,I5_long_zero_run,I6_annual_deficit,n_indicators,classification
500001,1981,1,0.0,1.0,0.0,0.0,118,446.5,True,False,False,False,True,True,2,confirmed_zero
500002,1981,1,0.0,1.0,0.0,1.7,83,1298.5,True,False,False,False,True,False,1,confirmed_zero
500003,1981,1,0.0,1.0,0.0,0.0,81,1301.3,True,False,False,False,True,False,1,confirmed_zero
500004,1981,1,0.0,1.0,0.0,1.2,81,1240.8,True,False,False,False,True,False,1,confirmed_zero
500005,1981,1,1.0,0.8,0.0,6.35,10,1281.5,False,False,False,False,False,False,0,not_zero
500006,1981,1,1.1,0.8,0.0,7.35,10,1281.8,False,False,False,False,False,False,0,not_zero
500007,1981,1,1.0,0.8,0.0,7.8,10,1243.7,False,False,False,False,False,False,0,not_zero
500008,1981,1,2.1,0.8,0.0,9.7,7,1317.1,False,False,False,False,False,False,0,not_zero
500009,1981,1,1.5,0.8,0.0,8.05,7,1159.2,False,False,False,False,False,False,0,not_zero
500201,1981,1,0.8,1.0,0.0,5.2,30,1197.2,False,False,False,False,False,False,0,not_zero
500202,1981,1,1.2,0.8,0.0,2.1,22,1045.4,False,False,False,False,False,False,0,not_zero
500301,1981,1,0.0,1.0,0.0,3.3,31,1530.2,True,False,False,False,False,False,0,confirmed_zero
500001,1981,2,0.0,15.9,0.7272727272727273,0.05,118,446.5,True,False,False,False,True,True,2,confirmed_zero
500002,1981,2,0.0,15.9,0.7272727272727273,2.3499999999999996,83,1298.5,True,False,False,False,True,False,1,confirmed_zero
500003,1981,2,0.0,15.9,0.7272727272727273,1.1,81,1301.3,True,False,False,False,True,False,1,confirmed_zero
500004,1981,2,0.0,15.9,0.7272727272727273,2.1,81,1240.8,True,False,False,False,True,False,1,confirmed_zero
500005,1981,2,15.9,13.4,0.6363636363636364,8.4,6,1281.5,False,False,False,False,False,False,0,not_zero
500006,1981,2,17.6,13.4,0.6363636363636364,10.75,6,1281.8,False,False,False,False,False,False,0,not_zero
500007,1981,2,49.8,13.4,0.6363636363636364,13.3,11,1243.7,False,False,False,False,False,False,0,not_zero
500008,1981,2,16.3,13.4,0.6363636363636364,9.8,5,1317.1,False,False,False,False,False,False,0,not_zero
500009,1981,2,13.4,15.9,0.6363636363636364,10.05,6,1159.2,False,False,False,False,False,False,0,not_zero
500201,1981,2,91.19999999999999,13.4,0.6363636363636364,19.75,25,1197.2,False,False,False,False,False,False,0,not_zero
500202,1981,2,5.8999999999999995,15.9,0.6363636363636364,1.5,20,1045.4,False,False,False,False,False,False,0,not_zero
500301,1981,2,21.8,13.4,0.6363636363636364,2.3,16,1530.2,False,False,False,False,False,False,0,not_zero
500001,1981,3,0.0,19.1,0.7272727272727273,6.4,118,446.5,True,False,False,False,True,True,2,uncertain
500002,1981,3,4.8,19.1,0.7272727272727273,28.25,83,1298.5,False,False,False,True,True,False,2,not_zero
500003,1981,3,2.2,19.1,0.7272727272727273,16.45,81,1301.3,False,False,False,False,True,False,1,not_zero
500004,1981,3,14.0,19.1,0.6363636363636364,13.25,81,1240.8,False,False,False,False,True,False,1,not_zero
500005,1981,3,19.1,17.0,0.6363636363636364,25.85,6,1281.5,False,False,False,True,False,False,1,not_zero
500006,1981,3,19.5,17.0,0.6363636363636364,28.0,6,1281.8,False,False,False,True,False,False,1,not_zero
500007,1981,3,19.9,17.0,0.6363636363636364,36.75,8,1243.7,False,False,False,True,False,False,1,not_zero
500008,1981,3,19.9,17.0,0.6363636363636364,28.75,6,1317.1,False,False,False,True,False,False,1,not_zero
500009,1981,3,17.0,19.1,0.6363636363636364,29.35,6,1159.2,False,False,False,True,False,False,1,not_zero
500201,1981,3,22.1,17.0,0.6363636363636364,36.7,25,1197.2,False,False,False,True,False,False,1,not_zero
500202,1981,3,22.700000000000003,17.0,0.6363636363636364,18.9,36,1045.4,False,False,False,False,False,False,0,not_zero
500301,1981,3,1.7,19.1,0.7272727272727273,27.35,25,1530.2,False,False,False,True,False,False,1,not_zero
500001,1981,4,21.5,65.8,1.0,42.300000000000004,118,446.5,False,True,True,True,True,True,5,not_zero
500002,1981,4,86.0,64.3,1.0,91.85,12,1298.5,False,True,True,True,False,False,3,not_zero
500003,1981,4,99.9,64.3,1.0,75.65,9,1301.3,False,True,True,True,False,False,3,not_zero
500004,1981,4,43.5,65.8,1.0,70.25,17,1240.8,False,True,True,True,False,False,3,not_zero
500005,1981,4,64.3,65.8,1.0,63.8,0,1281.5,False,True,True,True,False,False,3,not_zero
500006,1981,4,65.8,64.3,1.0,63.35,0,1281.8,False,True,True,True,False,False,3,not_zero
500007,1981,4,62.5,65.8,1.0,55.05,0,1243.7,False,True,True,True,False,False,3,not_zero
500008,1981,4,89.9,64.3,1.0,54.0,0,1317.1,False,True,True,True,False,False,3,not_zero
500009,1981,4,72.4,64.3,1.0,61.5,0,1159.2,False,True,True,True,False,False,3,not_zero
500201,1981,4,42.3,65.8,1.0,42.15,7,1197.2,False,True,True,True,False,False,3,not_zero
500202,1981,4,63.7,65.8,1.0,35.0,36,1045.4,False,True,True,True,False,False,3,not_zero
500301,1981,4,160.60000000000002,64.3,1.0,39.3,10,1530.2,False,True,True,True,False,False,3,not_zero
500001,1981,5,45.3,184.2,1.0,124.69999999999999,32,446.5,False,True,True,True,False,True,4,not_zero
500002,1981,5,191.0,181.9,1.0,170.14999999999998,10,1298.5,False,True,True,True,False,False,3,not_zero
500003,1981,5,336.3,181.9,1.0,145.6,4,1301.3,False,True,True,True,False,False,3,not_zero
500004,1981,5,273.0,181.9,1.0,173.60000000000002,8,1240.8,False,True,True,True,False,False,3,not_zero
500005,1981,5,214.6,181.9,1.0,160.95,0,1281.5,False,True,True,True,False,False,3,not_zero
500006,1981,5,209.0,181.9,1.0,166.0,0,1281.8,False,True,True,True,False,False,3,not_zero
500007,1981,5,166.6,184.2,1.0,130.95,0,1243.7,False,True,True,True,False,False,3,not_zero
500008,1981,5,184.2,181.9,1.0,156.35,0,1317.1,False,True,True,True,False,False,3,not_zero
500009,1981,5,177.70000000000002,184.2,1.0,155.25,0,1159.2,False,True,True,True,False,False,3,not_zero
500201,1981,5,106.9,184.2,1.0,93.80000000000001,4,1197.2,False,True,True,True,False,False,3,not_zero
500202,1981,5,146.5,184.2,1.0,91.1,4,1045.4,False,True,True,True,False,False,3,not_zero
500301,1981,5,181.9,184.2,1.0,125.75,4,1530.2,False,True,True,True,False,False,3,not_zero
500001,1981,6,44.5,112.89999999999999,1.0,80.5,32,446.5,False,True,True,True,False,True,4,not_zero
500002,1981,6,59.6,112.89999999999999,1.0,136.2,19,1298.5,False,True,True,True,False,False,3,not_zero
500003,1981,6,69.8,112.89999999999999,1.0,97.9,8,1301.3,False,True,True,True,False,False,3,not_zero
500004,1981,6,58.8,112.89999999999999,1.0,88.1,11,1240.8,False,True,True,True,False,False,3,not_zero
500005,1981,6,112.89999999999999,100.7,1.0,119.8,0,1281.5,False,True,True,True,False,False,3,not_zero
500006,1981,6,117.0,100.7,1.0,123.05000000000001,0,1281.8,False,True,True,True,False,False,3,not_zero
500007,1981,6,113.1,100.7,1.0,113.15,0,1243.7,False,True,True,True,False,False,3,not_zero
500008,1981,6,136.2,100.7,1.0,128.0,0,1317.1,False,True,True,True,False,False,3,not_zero
500009,1981,6,116.4,100.7,1.0,121.65,0,1159.2,False,True,True,True,False,False,3,not_zero
500201,1981,6,100.7,112.89999999999999,1.0,87.15,8,1197.2,False,True,True,True,False,False,3,not_zero
500202,1981,6,90.4,112.89999999999999,1.0,73.80000000000001,5,1045.4,False,True,True,True,False,False,3,not_zero
500301,1981,6,127.7,100.7,1.0,79.15,3,1530.2,False,True,True,True,False,False,3,not_zero
500001,1981,7,131.2,204.9,1.0,124.95,8,446.5,False,True,True,True,False,True,4,not_zero
500002,1981,7,398.3,188.9,1.0,197.75,6,1298.5,False,True,True,True,False,False,3,not_zero
500003,1981,7,380.9,188.9,1.0,140.05,4,1301.3,False,True,True,True,False,False,3,not_zero
500004,1981,7,326.0,188.9,1.0,147.7,7,1240.8,False,True,True,True,False,False,3,not_zero
500005,1981,7,246.1,188.9,1.0,146.25,0,1281.5,False,True,True,True,False,False,3,not_zero
500006,1981,7,237.5,188.9,1.0,150.85000000000002,0,1281.8,False,True,True,True,False,False,3,not_zero
500007,1981,7,147.6,204.9,1.0,128.2,0,1243.7,False,True,True,True,False,False,3,not_zero
500008,1981,7,188.9,204.9,1.0,146.9,0,1317.1,False,True,True,True,False,False,3,not_zero
500009,1981,7,204.9,188.9,1.0,150.65,0,1159.2,False,True,True,True,False,False,3,not_zero
500201,1981,7,33.4,204.9,1.0,101.30000000000001,6,1197.2,False,True,True,True,False,False,3,not_zero
500202,1981,7,30.2,204.9,1.0,91.44999999999999,7,1045.4,False,True,True,True,False,False,3,not_zero
500301,1981,7,90.9,204.9,1.0,90.65,4,1530.2,False,True,True,True,False,False,3,not_zero
500001,1981,8,187.2,162.6,1.0,153.7,0,446.5,False,True,True,True,False,True,4,not_zero
500002,1981,8,212.8,162.6,1.0,239.35000000000002,5,1298.5,False,True,True,True,False,False,3,not_zero
500003,1981,8,101.2,164.3,1.0,168.60000000000002,7,1301.3,False,True,True,True,False,False,3,not_zero
500004,1981,8,225.10000000000002,162.6,1.0,156.39999999999998,10,1240.8,False,True,True,True,False,False,3,not_zero
500005,1981,8,192.0,162.6,1.0,170.7,0,1281.5,False,True,True,True,False,False,3,not_zero
500006,1981,8,188.3,162.6,1.0,167.0,0,1281.8,False,True,True,True,False,False,3,not_zero
500007,1981,8,151.4,164.3,1.0,135.85000000000002,0,1243.7,False,True,True,True,False,False,3,not_zero
500008,1981,8,164.3,162.6,1.0,160.95,0,1317.1,False,True,True,True,False,False,3,not_zero
500009,1981,8,162.6,164.3,1.0,166.65,0,1159.2,False,True,True,True,False,False,3,not_zero
500201,1981,8,142.0,164.3,1.0,82.25,5,1197.2,False,True,True,True,False,False,3,not_zero
500202,1981,8,82.0,164.3,1.0,68.0,3,1045.4,False,True,True,True,False,False,3,not_zero
500301,1981,8,139.4,164.3,1.0,99.7,4,1530.2,False,True,True,True,False,False,3,not_zero
500001,1981,9,14.4,151.1,1.0,155.8,23,446.5,False,True,True,True,False,True,4,not_zero
500002,1981,9,155.20000000000002,145.7,1.0,196.35000000000002,17,1298.5,False,True,True,True,False,False,3,not_zero
500003,1981,9,44.3,151.1,1.0,146.35,7,1301.3,False,True,True,True,False,False,3,not_zero
500004,1981,9,47.5,151.1,1.0,180.45,12,1240.8,False,True,True,True,False,False,3,not_zero
500005,1981,9,137.8,151.1,1.0,198.6,0,1281.5,False,True,True,True,False,False,3,not_zero
500006,1981,9,145.0,151.1,1.0,199.7,0,1281.8,False,True,True,True,False,False,3,not_zero
500007,1981,9,157.5,145.7,1.0,152.0,0,1243.7,False,True,True,True,False,False,3,not_zero
500008,1981,9,189.1,145.7,1.0,205.9,0,1317.1,False,True,True,True,False,False,3,not_zero
500009,1981,9,145.7,151.1,1.0,201.15,0,1159.2,False,True,True,True,False,False,3,not_zero
500201,1981,9,164.70000000000002,145.7,1.0,91.05,8,1197.2,False,True,True,True,False,False,3,not_zero
500202,1981,9,151.1,145.7,1.0,92.5,3,1045.4,False,True,True,True,False,False,3,not_zero
500301,1981,9,199.1,145.7,1.0,157.25,9,1530.2,False,True,True,True,False,False,3,not_zero
500001,1981,10,2.4,136.0,1.0,107.65,187,446.5,False,True,True,True,True,True,5,not_zero
500002,1981,10,80.6,136.0,0.9090909090909091,97.2,30,1298.5,False,True,True,True,False,False,3,not_zero
500003,1981,10,136.0,123.3,0.9090909090909091,105.9,11,1301.3,False,True,True,True,False,False,3,not_zero
500004,1981,10,117.39999999999999,136.0,0.9090909090909091,117.94999999999999,12,1240.8,False,True,True,True,False,False,3,not_zero
500005,1981,10,122.8,136.0,0.9090909090909091,140.7,0,1281.5,False,True,True,True,False,False,3,not_zero
500006,1981,10,123.3,136.0,0.9090909090909091,152.25,0,1281.8,False,True,True,True,False,False,3,not_zero
500007,1981,10,139.9,123.3,0.9090909090909091,175.64999999999998,0,1243.7,False,True,True,True,False,False,3,not_zero
500008,1981,10,144.2,123.3,0.9090909090909091,171.9,0,1317.1,False,True,True,True,False,False,3,not_zero
500009,1981,10,110.3,136.0,0.9090909090909091,150.5,0,1159.2,False,True,True,True,False,False,3,not_zero
500201,1981,10,157.4,123.3,0.9090909090909091,179.15,8,1197.2,False,True,True,True,False,False,3,not_zero
500202,1981,10,168.2,123.3,0.9090909090909091,204.25,9,1045.4,False,True,True,True,False,False,3,not_zero
500301,1981,10,284.8,123.3,0.9090909090909091,227.85000000000002,9,1530.2,False,True,True,True,False,False,3,not_zero
500001,1981,11,0.0,142.1,1.0,25.25,187,446.5,True,True,True,True,True,True,5,probable_missing
500002,1981,11,90.8,142.1,0.9090909090909091,45.8,30,1298.5,False,True,True,True,False,False,3,not_zero
500003,1981,11,130.3,142.1,0.9090909090909091,21.85,22,1301.3,False,True,True,True,False,False,3,not_zero
500004,1981,11,120.0,142.1,0.9090909090909091,26.85,25,1240.8,False,True,True,True,False,False,3,not_zero
500005,1981,11,139.3,142.1,0.9090909090909091,51.7,0,1281.5,False,True,True,True,False,False,3,not_zero
500006,1981,11,142.1,139.3,0.9090909090909091,51.5,0,1281.8,False,True,True,True,False,False,3,not_zero
500007,1981,11,227.0,139.3,0.9090909090909091,84.25,0,1243.7,False,True,True,True,False,False,3,not_zero
500008,1981,11,159.29999999999998,139.3,0.9090909090909091,64.7,0,1317.1,False,True,True,True,False,False,3,not_zero
500009,1981,11,122.5,142.1,0.9090909090909091,52.55,0,1159.2,False,True,True,True,False,False,3,not_zero
500201,1981,11,335.7,139.3,0.9090909090909091,129.4,84,1197.2,False,True,True,True,True,False,4,not_zero
500202,1981,11,283.3,139.3,0.9090909090909091,53.4,7,1045.4,False,True,True,True,False,False,3,not_zero
500301,1981,11,322.3,139.3,0.9090909090909091,60.9,80,1530.2,False,True,True,True,True,False,4,not_zero
500001,1981,12,0.0,14.799999999999999,0.6363636363636364,0.0,187,446.5,True,False,False,False,True,True,2,confirmed_zero
500002,1981,12,19.4,7.4,0.5454545454545454,3.6500000000000004,115,1298.5,False,False,False,False,True,False,1,not_zero
500003,1981,12,0.4,14.799999999999999,0.6363636363636364,0.0,34,1301.3,False,False,False,False,False,False,0,not_zero
500004,1981,12,15.5,7.4,0.5454545454545454,0.0,33,1240.8,False,False,False,False,False,False,0,not_zero
500005,1981,12,15.700000000000001,7.4,0.5454545454545454,13.05,26,1281.5,False,False,False,False,False,False,0,not_zero
500006,1981,12,15.6,7.4,0.5454545454545454,14.25,26,1281.8,False,False,False,False,False,False,0,not_zero
500007,1981,12,7.4,14.799999999999999,0.5454545454545454,11.350000000000001,28,1243.7,False,False,False,False,False,False,0,not_zero
500008,1981,12,22.700000000000003,7.4,0.5454545454545454,21.85,13,1317.1,False,False,False,True,False,False,1,not_zero
500009,1981,12,14.799999999999999,7.4,0.5454545454545454,16.6,13,1159.2,False,False,False,False,False,False,0,not_zero
500201,1981,12,0.0,14.799999999999999,0.6363636363636364,2.7,84,1197.2,True,False,False,False,True,False,1,confirmed_zero
500202,1981,12,0.2,14.799999999999999,0.6363636363636364,2.55,76,1045.4,False,False,False,False,True,False,1,not_zero
500301,1981,12,0.0,14.799999999999999,0.6363636363636364,0.65,80,1530.2,True,False,False,False,True,False,1,confirmed_zero
500001,1982,1,0.0,0.5,0.0,0.0,187,740.9,True,False,False,False,True,False,1,confirmed_zero
500002,1982,1,0.0,0.5,0.0,1.7,115,994.9,True,False,False,False,True,False,1,confirmed_zero
500003,1982,1,2.0,0.4,0.0,0.0,67,967.6,False,False,False,False,True,False,1,not_zero
500004,1982,1,4.9,0.4,0.0,1.2,67,831.1,False,False,False,False,True,False,1,not_zero
500005,1982,1,2.1,0.4,0.0,6.35,26,1063.2,False,False,False,False,False,False,0,not_zero
500006,1982,1,1.8,0.4,0.0,7.35,26,1080.4,False,False,False,False,False,False,0,not_zero
500007,1982,1,0.5,0.4,0.0,7.8,28,1067.7,False,False,False,False,False,False,0,not_zero
500008,1982,1,0.4,0.5,0.0,9.7,14,1153.2,False,False,False,False,False,False,0,not_zero
500009,1982,1,0.6000000000000001,0.4,0.0,8.05,13,1073.6,False,False,False,False,False,False,0,not_zero
500201,1982,1,0.0,0.5,0.0,5.2,84,1002.9,True,False,False,False,True,False,1,uncertain
500202,1982,1,0.0,0.5,0.0,2.1,76,811.7,True,False,False,False,True,False,1,confirmed_zero
500301,1982,1,0.0,0.5,0.0,3.3,80,1047.7,True,False,False,False,True,False,1,confirmed_zero
500001,1982,2,0.0,10.3,0.7272727272727273,0.05,187,740.9,True,False,False,False,True,False,1,confirmed_zero
500002,1982,2,0.0,10.3,0.7272727272727273,2.3499999999999996,115,994.9,True,False,False,False,True,False,1,confirmed_zero
500003,1982,2,0.0,10.3,0.7272727272727273,1.1,67,967.6,True,False,False,False,True,False,1,confirmed_zero
500004,1982,2,0.0,10.3,0.7272727272727273,2.1,67,831.1,True,False,False,False,True,False,1,confirmed_zero
500005,1982,2,8.8,10.3,0.6363636363636364,8.4,6,1063.2,False,False,False,False,False,False,0,not_zero
500006,1982,2,9.5,10.3,0.6363636363636364,10.75,6,1080.4,False,False,False,False,False,False,0,not_zero
500007,1982,2,19.2,9.5,0.6363636363636364,13.3,6,1067.7,False,False,False,False,False,False,0,not_zero
500008,1982,2,15.0,9.5,0.6363636363636364,9.8,3,1153.2,False,False,False,False,False,False,0,not_zero
500009,1982,2,10.3,9.5,0.6363636363636364,10.05,3,1073.6,False,False,False,False,False,False,0,not_zero
500201,1982,2,30.6,9.5,0.6363636363636364,19.75,84,1002.9,False,False,False,False,True,False,1,not_zero
500202,1982,2,53.1,9.5,0.6363636363636364,1.5,76,811.7,False,False,False,False,True,False,1,not_zero
500301,1982,2,34.199999999999996,9.5,0.6363636363636364,2.3,80,1047.7,False,False,False,False,True,False,1,not_zero
500001,1982,3,0.0,32.7,0.8181818181818182,6.4,187,740.9,True,True,True,False,True,False,3,probable_missing
500002,1982,3,0.0,32.7,0.8181818181818182,28.25,115,994.9,True,True,True,True,True,False,4,probable_missing
500003,1982,3,18.6,32.7,0.7272727272727273,16.45,67,967.6,False,True,False,False,True,False,2,not_zero
500004,1982,3,3.8,32.7,0.8181818181818182,13.25,67,831.1,False,True,True,False,True,False,3,not_zero
500005,1982,3,24.9,32.7,0.7272727272727273,25.85,6,1063.2,False,True,False,True,False,False,2,not_zero
500006,1982,3,26.8,32.7,0.7272727272727273,28.0,5,1080.4,False,True,False,True,False,False,2,not_zero
500007,1982,3,42.699999999999996,26.8,0.7272727272727273,36.75,6,1067.7,False,True,False,True,False,False,2,not_zero
500008,1982,3,43.7,26.8,0.7272727272727273,28.75,5,1153.2,False,True,False,True,False,False,2,not_zero
500009,1982,3,32.7,26.8,0.7272727272727273,29.35,6,1073.6,False,True,False,True,False,False,2,not_zero
500201,1982,3,56.2,26.8,0.7272727272727273,36.7,37,1002.9,False,True,False,True,False,False,2,not_zero
500202,1982,3,184.2,26.8,0.7272727272727273,18.9,36,811.7,False,True,False,False,False,False,1,not_zero
500301,1982,3,79.2,26.8,0.7272727272727273,27.35,36,1047.7,False,True,False,True,False,False,2,not_zero
500001,1982,4,220.4,119.5,1.0,42.300000000000004,187,740.9,False,True,True,True,True,False,4,not_zero
500002,1982,4,192.3,119.5,1.0,91.85,115,994.9,False,True,True,True,True,False,4,not_zero
500003,1982,4,195.1,119.5,1.0,75.65,9,967.6,False,True,True,True,False,False,3,not_zero
500004,1982,4,163.5,119.5,1.0,70.25,14,831.1,False,True,True,True,False,False,3,not_zero
500005,1982,4,123.39999999999999,119.5,1.0,63.8,0,1063.2,False,True,True,True,False,False,3,not_zero
500006,1982,4,119.5,123.39999999999999,1.0,63.35,0,1080.4,False,True,True,True,False,False,3,not_zero
500007,1982,4,106.9,123.39999999999999,1.0,55.05,0,1067.7,False,True,True,True,False,False,3,not_zero
500008,1982,4,93.9,123.39999999999999,1.0,54.0,0,1153.2,False,True,True,True,False,False,3,not_zero
500009,1982,4,124.9,119.5,1.0,61.5,0,1073.6,False,True,True,True,False,False,3,not_zero
500201,1982,4,88.9,123.39999999999999,1.0,42.15,12,1002.9,False,True,True,True,False,False,3,not_zero
500202,1982,4,54.4,123.39999999999999,1.0,35.0,13,811.7,False,True,True,True,False,False,3,not_zero
500301,1982,4,76.9,123.39999999999999,1.0,39.3,13,1047.7,False,True,True,True,False,False,3,not_zero
500001,1982,5,74.7,143.8,1.0,124.69999999999999,17,740.9,False,True,True,True,False,False,3,not_zero
500002,1982,5,146.3,140.4,1.0,170.14999999999998,20,994.9,False,True,True,True,False,False,3,not_zero
500003,1982,5,69.5,143.8,1.0,145.6,7,967.6,False,True,True,True,False,False,3,not_zero
500004,1982,5,165.2,140.4,1.0,173.60000000000002,14,831.1,False,True,True,True,False,False,3,not_zero
500005,1982,5,147.4,140.4,1.0,160.95,0,1063.2,False,True,True,True,False,False,3,not_zero
500006,1982,5,145.6,140.4,1.0,166.0,0,1080.4,False,True,True,True,False,False,3,not_zero
500007,1982,5,140.4,143.8,1.0,130.95,0,1067.7,False,True,True,True,False,False,3,not_zero
500008,1982,5,130.8,143.8,1.0,156.35,0,1153.2,False,True,True,True,False,False,3,not_zero
500009,1982,5,115.7,143.8,1.0,155.25,0,1073.6,False,True,True,True,False,False,3,not_zero
500201,1982,5,163.4,140.4,1.0,93.80000000000001,12,1002.9,False,True,True,True,False,False,3,not_zero
500202,1982,5,85.1,143.8,1.0,91.1,13,811.7,False,True,True,True,False,False,3,not_zero
500301,1982,5,143.8,140.4,1.0,125.75,13,1047.7,False,True,True,True,False,False,3,not_zero
500001,1982,6,47.9,119.6,1.0,80.5,20,740.9,False,True,True,True,False,False,3,not_zero
500002,1982,6,42.3,119.6,1.0,136.2,19,994.9,False,True,True,True,False,False,3,not_zero
500003,1982,6,118.2,119.6,1.0,97.9,9,967.6,False,True,True,True,False,False,3,not_zero
500004,1982,6,78.2,119.6,1.0,88.1,13,831.1,False,True,True,True,False,False,3,not_zero
500005,1982,6,119.6,118.2,1.0,119.8,0,1063.2,False,True,True,True,False,False,3,not_zero
500006,1982,6,123.10000000000001,118.2,1.0,123.05000000000001,0,1080.4,False,True,True,True,False,False,3,not_zero
500007,1982,6,134.4,118.2,1.0,113.15,0,1067.7,False,True,True,True,False,False,3,not_zero
500008,1982,6,126.7,118.2,1.0,128.0,0,1153.2,False,True,True,True,False,False,3,not_zero
500009,1982,6,120.1,118.2,1.0,121.65,0,1073.6,False,True,True,True,False,False,3,not_zero
500201,1982,6,134.9,118.2,1.0,87.15,2,1002.9,False,True,True,True,False,False,3,not_zero
500202,1982,6,72.4,119.6,1.0,73.80000000000001,2,811.7,False,True,True,True,False,False,3,not_zero
500301,1982,6,71.3,119.6,1.0,79.15,8,1047.7,False,True,True,True,False,False,3,not_zero
500001,1982,7,85.3,145.0,1.0,124.95,9,740.9,False,True,True,True,False,False,3,not_zero
500002,1982,7,146.6,138.9,1.0,197.75,10,994.9,False,True,True,True,False,False,3,not_zero
500003,1982,7,195.6,138.9,1.0,140.05,3,967.6,False,True,True,True,False,False,3,not_zero
500004,1982,7,146.0,138.9,1.0,147.7,10,831.1,False,True,True,True,False,False,3,not_zero
500005,1982,7,149.1,138.9,1.0,146.25,0,1063.2,False,True,True,True,False,False,3,not_zero
500006,1982,7,149.3,138.9,1.0,150.85000000000002,0,1080.4,False,True,True,True,False,False,3,not_zero
500007,1982,7,145.0,138.9,1.0,128.2,0,1067.7,False,True,True,True,False,False,3,not_zero
500008,1982,7,138.9,145.0,1.0,146.9,0,1153.2,False,True,True,True,False,False,3,not_zero
500009,1982,7,137.4,145.0,1.0,150.65,0,1073.6,False,True,True,True,False,False,3,not_zero
500201,1982,7,133.1,145.0,1.0,101.30000000000001,3,1002.9,False,True,True,True,False,False,3,not_zero
500202,1982,7,73.5,145.0,1.0,91.44999999999999,5,811.7,False,True,True,True,False,False,3,not_zero
500301,1982,7,133.6,145.0,1.0,90.65,5,1047.7,False,True,True,True,False,False,3,not_zero
500001,1982,8,134.5,143.4,1.0,153.7,5,740.9,False,True,True,True,False,False,3,not_zero
500002,1982,8,177.1,134.5,1.0,239.35000000000002,9,994.9,False,True,True,True,False,False,3,not_zero
500003,1982,8,122.2,143.4,1.0,168.60000000000002,4,967.6,False,True,True,True,False,False,3,not_zero
500004,1982,8,110.2,143.4,1.0,156.39999999999998,6,831.1,False,True,True,True,False,False,3,not_zero
500005,1982,8,151.8,134.5,1.0,170.7,0,1063.2,False,True,True,True,False,False,3,not_zero
500006,1982,8,154.9,134.5,1.0,167.0,0,1080.4,False,True,True,True,False,False,3,not_zero
500007,1982,8,143.4,134.5,1.0,135.85000000000002,0,1067.7,False,True,True,True,False,False,3,not_zero
500008,1982,8,155.5,134.5,1.0,160.95,0,1153.2,False,True,True,True,False,False,3,not_zero
500009,1982,8,152.3,134.5,1.0,166.65,0,1073.6,False,True,True,True,False,False,3,not_zero
500201,1982,8,126.7,143.4,1.0,82.25,5,1002.9,False,True,True,True,False,False,3,not_zero
500202,1982,8,46.1,143.4,1.0,68.0,3,811.7,False,True,True,True,False,False,3,not_zero
500301,1982,8,106.10000000000001,143.4,1.0,99.7,4,1047.7,False,True,True,True,False,False,3,not_zero
500001,1982,9,149.2,182.5,1.0,155.8,13,740.9,False,True,True,True,False,False,3,not_zero
500002,1982,9,282.6,150.1,1.0,196.35000000000002,25,994.9,False,True,True,True,False,False,3,not_zero
500003,1982,9,182.5,150.1,1.0,146.35,3,967.6,False,True,True,True,False,False,3,not_zero
500004,1982,9,129.8,182.5,1.0,180.45,5,831.1,False,True,True,True,False,False,3,not_zero
500005,1982,9,198.79999999999998,150.1,1.0,198.6,0,1063.2,False,True,True,True,False,False,3,not_zero
500006,1982,9,203.2,150.1,1.0,199.7,0,1080.4,False,True,True,True,False,False,3,not_zero
500007,1982,9,150.1,182.5,1.0,152.0,0,1067.7,False,True,True,True,False,False,3,not_zero
500008,1982,9,229.5,150.1,1.0,205.9,0,1153.2,False,True,True,True,False,False,3,not_zero
500009,1982,9,217.3,150.1,1.0,201.15,0,1073.6,False,True,True,True,False,False,3,not_zero
500201,1982,9,59.3,182.5,1.0,91.05,5,1002.9,False,True,True,True,False,False,3,not_zero
500202,1982,9,61.1,182.5,1.0,92.5,6,811.7,False,True,True,True,False,False,3,not_zero
500301,1982,9,116.7,182.5,1.0,157.25,5,1047.7,False,True,True,True,False,False,3,not_zero
500001,1982,10,3.5,90.3,1.0,107.65,21,740.9,False,True,True,True,False,False,3,not_zero
500002,1982,10,7.7,90.3,0.9090909090909091,97.2,132,994.9,False,True,True,True,True,False,4,not_zero
500003,1982,10,61.8,90.3,0.9090909090909091,105.9,9,967.6,False,True,True,True,False,False,3,not_zero
500004,1982,10,29.5,90.3,0.9090909090909091,117.94999999999999,189,831.1,False,True,True,True,True,False,4,not_zero
500005,1982,10,87.9,90.3,0.9090909090909091,140.7,0,1063.2,False,True,True,True,False,False,3,not_zero
500006,1982,10,93.1,87.9,0.9090909090909091,152.25,0,1080.4,False,True,True,True,False,False,3,not_zero
500007,1982,10,99.7,87.9,0.9090909090909091,175.64999999999998,0,1067.7,False,True,True,True,False,False,3,not_zero
500008,1982,10,135.5,87.9,0.9090909090909091,171.9,0,1153.2,False,True,True,True,False,False,3,not_zero
500009,1982,10,101.4,87.9,0.9090909090909091,150.5,0,1073.6,False,True,True,True,False,False,3,not_zero
