source_type,season_type,metric,phase,model,response_absolute,response_pct,n_grid_signatures,n_phase,n_neutral
QDM,HOT_DRY,CDD,EL_NINO,ACCESS-ESM1-5,36.883333333333326,67.8743961352657,2,10,12
QDM,HOT_DRY,CDD,EL_NINO,CESM2,22.18571428571429,45.6496178718401,3,14,5
QDM,HOT_DRY,CDD,EL_NINO,CanESM5,22.916666666666675,37.93236338478298,2,6,9
QDM,HOT_DRY,CDD,EL_NINO,EC-Earth3,25.303030303030297,65.9382203780544,3,9,11
QDM,HOT_DRY,CDD,EL_NINO,MIROC6,8.218181818181819,17.406484608071338,2,11,5
QDM,HOT_DRY,CDD,LA_NINA,ACCESS-ESM1-5,-2.479166666666668,-5.086399108138241,2,8,12
QDM,HOT_DRY,CDD,LA_NINA,CESM2,-6.2363636363636346,-9.913084331688982,3,11,5
QDM,HOT_DRY,CDD,LA_NINA,CanESM5,-6.949999999999999,-12.854898619086795,2,5,9
QDM,HOT_DRY,CDD,LA_NINA,EC-Earth3,16.336363636363636,48.79668049792531,3,10,11
QDM,HOT_DRY,CDD,LA_NINA,MIROC6,-7.225000000000001,-15.358666907080181,2,12,5
QDM,HOT_DRY,Rx5day,EL_NINO,ACCESS-ESM1-5,-7.012398391421787,-10.633694988310122,2,10,12
QDM,HOT_DRY,Rx5day,EL_NINO,CESM2,15.810441449175883,29.910909948921258,3,14,5
QDM,HOT_DRY,Rx5day,EL_NINO,CanESM5,115.2351029017529,170.78971794904777,2,6,9
QDM,HOT_DRY,Rx5day,EL_NINO,EC-Earth3,-26.16958633449149,-32.30921830726427,3,9,11
QDM,HOT_DRY,Rx5day,EL_NINO,MIROC6,28.823344261424886,66.35227134618081,2,11,5
QDM,HOT_DRY,Rx5day,LA_NINA,ACCESS-ESM1-5,69.1684446179538,104.57401628173014,2,8,12
QDM,HOT_DRY,Rx5day,LA_NINA,CESM2,67.23937699947248,127.20650191317851,3,11,5
QDM,HOT_DRY,Rx5day,LA_NINA,CanESM5,-58.688248196752994,-56.212155621771586,2,5,9
QDM,HOT_DRY,Rx5day,LA_NINA,EC-Earth3,-3.3521489437852523,-4.138594727440409,3,10,11
QDM,HOT_DRY,Rx5day,LA_NINA,MIROC6,65.50134486915168,151.40676037262645,2,12,5
QDM,HOT_DRY,CWD,EL_NINO,ACCESS-ESM1-5,-1.083333333333333,-20.581280788177335,2,10,12
QDM,HOT_DRY,CWD,EL_NINO,CESM2,-0.4142857142857146,-7.9670329670329725,3,14,5
QDM,HOT_DRY,CWD,EL_NINO,CanESM5,-0.7361111111111112,-15.624999999999998,2,6,9
QDM,HOT_DRY,CWD,EL_NINO,EC-Earth3,-0.666666666666667,-11.111111111111116,3,9,11
QDM,HOT_DRY,CWD,EL_NINO,MIROC6,-1.3999999999999997,-25.793701389774316,2,11,5
QDM,HOT_DRY,CWD,LA_NINA,ACCESS-ESM1-5,1.229166666666667,21.810344827586214,2,8,12
QDM,HOT_DRY,CWD,LA_NINA,CESM2,4.345454545454545,83.56643356643356,3,11,5
QDM,HOT_DRY,CWD,LA_NINA,CanESM5,-0.6444444444444446,-13.750000000000004,2,5,9
QDM,HOT_DRY,CWD,LA_NINA,EC-Earth3,-0.7727272727272725,-16.190476190476186,3,10,11
QDM,HOT_DRY,CWD,LA_NINA,MIROC6,1.1,22.370266479663396,2,12,5
QDM,HOT_DRY,R10mm,EL_NINO,ACCESS-ESM1-5,-1.9333333333333331,-32.64802631578947,2,10,12
QDM,HOT_DRY,R10mm,EL_NINO,CESM2,-1.842857142857143,-35.439560439560445,3,14,5
QDM,HOT_DRY,R10mm,EL_NINO,CanESM5,-0.8888888888888884,-13.042197076850535,2,6,9
QDM,HOT_DRY,R10mm,EL_NINO,EC-Earth3,-2.6666666666666665,-36.82896379525594,3,9,11
QDM,HOT_DRY,R10mm,EL_NINO,MIROC6,-0.4454545454545453,-8.064761325630887,2,11,5
QDM,HOT_DRY,R10mm,LA_NINA,ACCESS-ESM1-5,3.604166666666667,65.29605263157896,2,8,12
QDM,HOT_DRY,R10mm,LA_NINA,CESM2,4.5272727272727264,95.01466275659824,3,11,5
QDM,HOT_DRY,R10mm,LA_NINA,CanESM5,-1.6555555555555554,-25.968882602545968,2,5,9
QDM,HOT_DRY,R10mm,LA_NINA,EC-Earth3,-1.5999999999999996,-24.61538461538461,3,10,11
QDM,HOT_DRY,R10mm,LA_NINA,MIROC6,3.3083333333333336,68.93115942028986,2,12,5
QDM,HOT_DRY,R20mm,EL_NINO,ACCESS-ESM1-5,-1.1166666666666667,-41.759530791788855,2,10,12
QDM,HOT_DRY,R20mm,EL_NINO,CESM2,-0.24285714285714288,-15.178571428571429,3,14,5
QDM,HOT_DRY,R20mm,EL_NINO,CanESM5,-0.08333333333333348,0.7142857142857082,2,6,9
QDM,HOT_DRY,R20mm,EL_NINO,EC-Earth3,-1.0707070707070705,-34.18803418803419,3,9,11
QDM,HOT_DRY,R20mm,EL_NINO,MIROC6,0.9181818181818182,252.27272727272725,2,11,5
QDM,HOT_DRY,R20mm,LA_NINA,ACCESS-ESM1-5,1.8333333333333333,70.08797653958943,2,8,12
QDM,HOT_DRY,R20mm,LA_NINA,CESM2,2.8272727272727276,201.94805194805198,3,11,5
QDM,HOT_DRY,R20mm,LA_NINA,CanESM5,-1.5333333333333334,-53.92857142857143,2,5,9
QDM,HOT_DRY,R20mm,LA_NINA,EC-Earth3,-0.4545454545454546,-15.384615384615387,3,10,11
QDM,HOT_DRY,R20mm,LA_NINA,MIROC6,1.85,391.31944444444446,2,12,5
