Period,Model,Scenario,Station,Index,Unit,Sen_slope_unit,StartYear,EndYear,N,S,Var_S,Var_S_adj_YueWang2004,Z_MK,p_MK,Trend_MK,Significant_MK,Z_MMK2004,p_MMK2004,Trend_MMK2004,Significant_MMK2004,Kendall_tau,Sen_slope,Sen_CI95_low,Sen_CI95_high,n_over_nstar,n_effective,ESS_lags_used,ESS_weighted_rho_sum,MMK_rho1,MK_status,MMK_status,MK_MMK_same_conclusion
2021-2050,MIROC6,SSP2-4.5,465009,PRCPTOT,mm,mm year-1,2021,2050,30,117.0,3141.6666666666665,756.515904015184,2.069559596406183,0.03849360497181474,Increasing,True,4.217440439148826,2.4709105649560057e-05,Increasing,True,0.2689655172413793,16.753333333333405,1.2016666666666727,29.420769230769224,0.24080081825417,124.5842942623825,29,-0.379599590872915,0.0759480723559696,OK,FACTOR_LT_ONE,True
2021-2050,MIROC6,SSP2-4.5,465010,PRCPTOT,mm,mm year-1,2021,2050,30,115.0,3141.6666666666665,712.7051241136423,2.03387753439918,0.041963944579415956,Increasing,True,4.270216661252146,1.9528316733060867e-05,Increasing,True,0.26436781609195403,15.530909090909084,1.8070000000000164,29.55222222222222,0.22685574242344053,132.24262996174508,29,-0.38657212878827973,0.07603907660366394,OK,FACTOR_LT_ONE,True
2021-2050,MIROC6,SSP2-4.5,465011,PRCPTOT,mm,mm year-1,2021,2050,30,115.0,3141.6666666666665,712.3776743746523,2.03387753439918,0.041963944579415956,Increasing,True,4.271197967050843,1.9442571690742802e-05,Increasing,True,0.26436781609195403,15.25666666666666,0.856363636363643,28.11999999999999,0.22675151438980978,132.30341627807977,29,-0.3866242428050951,0.08081410160185697,OK,FACTOR_LT_ONE,True
2021-2050,MIROC6,SSP2-4.5,465012,PRCPTOT,mm,mm year-1,2021,2050,30,123.0,3141.6666666666665,796.015596168494,2.1766057824271927,0.029509993369559867,Increasing,True,4.324132989007916,1.5313290357989965e-05,Increasing,True,0.2827586206896552,16.56933333333333,1.1426086956521826,28.020000000000014,0.2533736645629159,118.40220273780909,29,-0.37331316771854206,0.08114517034834401,OK,FACTOR_LT_ONE,True
2021-2050,MIROC6,SSP2-4.5,465201,PRCPTOT,mm,mm year-1,2021,2050,30,109.0,3141.6666666666665,551.8237449498599,1.9268313483781705,0.054000651353365896,No significant trend,False,4.59751932469781,4.275509830128454e-06,Increasing,True,0.25057471264367814,19.30300000000002,-1.3075000000000159,41.84285714285711,0.17564681536865567,170.79728964646816,29,-0.41217659231567216,0.15068703318213933,OK,FACTOR_LT_ONE,False
2021-2050,MIROC6,SSP2-4.5,465001,SDII,mm day-1,mm day-1 year-1,2021,2050,30,105.0,3141.6666666666665,686.8357286818081,1.8554672243641641,0.0635295354198279,No significant trend,False,3.968321956359315,7.238050414545777e-05,Increasing,True,0.2413793103448276,0.053927315801942655,-0.0030653044871795654,0.10498282413740682,0.21862145210031025,137.2234961930226,29,-0.3906892739498449,0.0827920261336618,OK,FACTOR_LT_ONE,False
2021-2050,MIROC6,SSP2-4.5,465002,SDII,mm day-1,mm day-1 year-1,2021,2050,30,101.0,3141.6666666666665,836.398188471386,1.7841031003501577,0.07440691359805184,No significant trend,False,3.45774895099254,0.0005447087156007958,Increasing,True,0.23218390804597702,0.051251105726702884,-0.004302205238436385,0.0995544459749006,0.2662275400969929,112.68556209124834,29,-0.36688622995150355,0.08088875354919985,OK,FACTOR_LT_ONE,False
2021-2050,MIROC6,SSP2-4.5,465003,SDII,mm day-1,mm day-1 year-1,2021,2050,30,109.0,3141.6666666666665,806.9892964147323,1.9268313483781705,0.054000651353365896,No significant trend,False,3.801805269133492,0.00014364561014437317,Increasing,True,0.25057471264367814,0.053211247575953635,-0.002406914783209334,0.09532301196340631,0.2568666195484559,116.7921314678287,29,-0.37156669022577204,0.009659873294087821,OK,FACTOR_LT_ONE,False
2021-2050,MIROC6,SSP2-4.5,465004,SDII,mm day-1,mm day-1 year-1,2021,2050,30,77.0,3141.6666666666665,1031.8579307586122,1.35591835626612,0.17512514633807796,No significant trend,False,2.365939522132543,0.017984381975330328,Increasing,True,0.17701149425287357,0.07518222011372702,-0.045738217585383545,0.1789302270011947,0.32844284268178636,91.3400936219081,29,-0.3357785786591068,0.1524013458986024,OK,FACTOR_LT_ONE,False
2021-2050,MIROC6,SSP2-4.5,465005,SDII,mm day-1,mm day-1 year-1,2021,2050,30,107.0,3141.6666666666665,766.4425766088384,1.8911492863711672,0.05860441886618493,No significant trend,False,3.828829735985817,0.00012875404106484195,Increasing,True,0.24597701149425288,0.05263410097231537,-0.0013848449937159592,0.09531685746295072,0.24396050183835705,122.97072589183864,29,-0.3780197490808215,0.06516775286329948,OK,FACTOR_LT_ONE,False
