Model,Scenario,Station,Index,Baseline_Period,Future_Period,Baseline_mean,Future_mean,Absolute_change,Relative_change_pct,Unit
CanESM5,SSP5-8.5,465006,Rx5day,1995-2014,2021-2050,214.507,167.77266666666668,-46.734333333333325,-21.78685699456583,mm
CanESM5,SSP5-8.5,465006,CDD,1995-2014,2021-2050,18.8,16.1,-2.6999999999999993,-14.361702127659571,days
CanESM5,SSP5-8.5,465006,CWD,1995-2014,2021-2050,27.0,18.233333333333334,-8.766666666666666,-32.46913580246913,days
CanESM5,SSP5-8.5,465006,R10mm,1995-2014,2021-2050,46.65,39.4,-7.25,-15.541264737406218,days
CanESM5,SSP5-8.5,465006,R20mm,1995-2014,2021-2050,16.45,14.166666666666666,-2.283333333333333,-13.880445795339412,days
CanESM5,SSP5-8.5,465006,R50mm,1995-2014,2021-2050,3.45,2.1666666666666665,-1.2833333333333337,-37.198067632850254,days
CanESM5,SSP5-8.5,465006,R95p,1995-2014,2021-2050,428.78450000000004,272.5613333333333,-156.2231666666667,-36.43395847253497,mm
CanESM5,SSP5-8.5,465006,R99p,1995-2014,2021-2050,148.252,59.97933333333334,-88.27266666666668,-59.542310840101095,mm
CanESM5,SSP5-8.5,465007,PRCPTOT,1995-2014,2021-2050,1413.5215,1238.7143333333333,-174.80716666666672,-12.36678512966847,mm
CanESM5,SSP5-8.5,465007,SDII,1995-2014,2021-2050,6.664493022670475,5.95729900810883,-0.7071940145616447,-10.611370019534819,mm day-1
CanESM5,SSP5-8.5,465007,Rx1day,1995-2014,2021-2050,39.209,37.63366666666666,-1.5753333333333401,-4.017785032348033,mm
CanESM5,SSP5-8.5,465007,Rx5day,1995-2014,2021-2050,104.3345,100.32233333333333,-4.012166666666673,-3.8454841559279744,mm
CanESM5,SSP5-8.5,465007,CDD,1995-2014,2021-2050,22.15,19.0,-3.1499999999999986,-14.221218961625278,days
CanESM5,SSP5-8.5,465007,CWD,1995-2014,2021-2050,27.2,25.6,-1.5999999999999979,-5.882352941176462,days
CanESM5,SSP5-8.5,465007,R10mm,1995-2014,2021-2050,42.4,32.233333333333334,-10.166666666666664,-23.97798742138364,days
CanESM5,SSP5-8.5,465007,R20mm,1995-2014,2021-2050,7.4,6.366666666666666,-1.033333333333334,-13.963963963963975,days
CanESM5,SSP5-8.5,465007,R50mm,1995-2014,2021-2050,0.25,0.16666666666666666,-0.08333333333333334,-33.333333333333336,days
CanESM5,SSP5-8.5,465007,R95p,1995-2014,2021-2050,221.586,183.53900000000002,-38.047,-17.170308593503197,mm
CanESM5,SSP5-8.5,465007,R99p,1995-2014,2021-2050,25.335,18.487666666666666,-6.847333333333335,-27.027169265179925,mm
CanESM5,SSP5-8.5,465008,PRCPTOT,1995-2014,2021-2050,1158.0584999999999,915.672,-242.38649999999984,-20.930419318195053,mm
CanESM5,SSP5-8.5,465008,SDII,1995-2014,2021-2050,5.282010675066422,4.6272173716940275,-0.6547933033723945,-12.396667550547129,mm day-1
CanESM5,SSP5-8.5,465008,Rx1day,1995-2014,2021-2050,32.144999999999996,29.238666666666667,-2.906333333333329,-9.041323171047843,mm
CanESM5,SSP5-8.5,465008,Rx5day,1995-2014,2021-2050,86.9725,80.09666666666666,-6.875833333333333,-7.905755650732511,mm
CanESM5,SSP5-8.5,465008,CDD,1995-2014,2021-2050,22.2,18.6,-3.599999999999998,-16.216216216216207,days
CanESM5,SSP5-8.5,465008,CWD,1995-2014,2021-2050,32.3,19.6,-12.699999999999996,-39.3188854489164,days
CanESM5,SSP5-8.5,465008,R10mm,1995-2014,2021-2050,27.2,17.866666666666667,-9.333333333333332,-34.31372549019608,days
CanESM5,SSP5-8.5,465008,R20mm,1995-2014,2021-2050,3.35,3.1333333333333333,-0.21666666666666679,-6.4676616915422915,days
CanESM5,SSP5-8.5,465008,R50mm,1995-2014,2021-2050,0.1,0.06666666666666667,-0.03333333333333334,-33.333333333333336,days
CanESM5,SSP5-8.5,465008,R95p,1995-2014,2021-2050,191.14950000000002,151.79233333333332,-39.3571666666667,-20.589730376834204,mm
CanESM5,SSP5-8.5,465008,R99p,1995-2014,2021-2050,41.721000000000004,37.156333333333336,-4.5646666666666675,-10.94093302333757,mm
CanESM5,SSP5-8.5,465009,PRCPTOT,1995-2014,2021-2050,1125.8049999999998,895.0983333333334,-230.70666666666648,-20.49259566858084,mm
CanESM5,SSP5-8.5,465009,SDII,1995-2014,2021-2050,5.536075632134044,4.765174930069985,-0.7709007020640595,-13.925039202668788,mm day-1
CanESM5,SSP5-8.5,465009,Rx1day,1995-2014,2021-2050,32.223,30.868333333333332,-1.3546666666666667,-4.204036454292483,mm
CanESM5,SSP5-8.5,465009,Rx5day,1995-2014,2021-2050,87.4975,84.011,-3.4865000000000066,-3.9846852767221996,mm
CanESM5,SSP5-8.5,465009,CDD,1995-2014,2021-2050,25.2,19.733333333333334,-5.466666666666665,-21.69312169312169,days
CanESM5,SSP5-8.5,465009,CWD,1995-2014,2021-2050,25.25,18.3,-6.949999999999999,-27.52475247524752,days
CanESM5,SSP5-8.5,465009,R10mm,1995-2014,2021-2050,27.6,18.0,-9.600000000000001,-34.78260869565218,days
CanESM5,SSP5-8.5,465009,R20mm,1995-2014,2021-2050,3.25,3.433333333333333,0.18333333333333313,5.641025641025635,days
CanESM5,SSP5-8.5,465009,R50mm,1995-2014,2021-2050,0.05,0.1,0.05,100.0,days
CanESM5,SSP5-8.5,465009,R95p,1995-2014,2021-2050,181.4705,156.60033333333334,-24.87016666666665,-13.704798667919386,mm
CanESM5,SSP5-8.5,465009,R99p,1995-2014,2021-2050,33.493,31.074666666666666,-2.4183333333333366,-7.22041421590582,mm
CanESM5,SSP5-8.5,465010,PRCPTOT,1995-2014,2021-2050,994.8774999999999,802.6423333333333,-192.2351666666666,-19.322496153211485,mm
CanESM5,SSP5-8.5,465010,SDII,1995-2014,2021-2050,5.069372576383843,4.525094425725302,-0.544278150658541,-10.736597921291342,mm day-1
CanESM5,SSP5-8.5,465010,Rx1day,1995-2014,2021-2050,31.701999999999998,31.225,-0.47699999999999676,-1.5046369314238748,mm
CanESM5,SSP5-8.5,465010,Rx5day,1995-2014,2021-2050,84.667,81.70866666666667,-2.9583333333333286,-3.4940807319656164,mm
CanESM5,SSP5-8.5,465010,CDD,1995-2014,2021-2050,26.65,22.933333333333334,-3.716666666666665,-13.94621638524077,days
CanESM5,SSP5-8.5,465010,CWD,1995-2014,2021-2050,25.9,17.4,-8.5,-32.81853281853282,days
CanESM5,SSP5-8.5,465010,R10mm,1995-2014,2021-2050,21.65,15.333333333333334,-6.316666666666665,-29.176289453425706,days
CanESM5,SSP5-8.5,465010,R20mm,1995-2014,2021-2050,2.95,3.033333333333333,0.08333333333333304,2.824858757062137,days
CanESM5,SSP5-8.5,465010,R50mm,1995-2014,2021-2050,0.1,0.13333333333333333,0.033333333333333326,33.33333333333332,days
CanESM5,SSP5-8.5,465010,R95p,1995-2014,2021-2050,157.334,144.49166666666667,-12.842333333333329,-8.162465413282144,mm
CanESM5,SSP5-8.5,465010,R99p,1995-2014,2021-2050,27.5825,34.77433333333333,7.1918333333333315,26.073899513580464,mm
CanESM5,SSP5-8.5,465011,PRCPTOT,1995-2014,2021-2050,1050.4180000000001,829.7503333333333,-220.66766666666683,-21.007605226363868,mm
CanESM5,SSP5-8.5,465011,SDII,1995-2014,2021-2050,5.2053822518210175,4.511203741207003,-0.6941785106140141,-13.335783560778216,mm day-1
CanESM5,SSP5-8.5,465011,Rx1day,1995-2014,2021-2050,29.7425,28.576,-1.1664999999999992,-3.9219971421366706,mm
CanESM5,SSP5-8.5,465011,Rx5day,1995-2014,2021-2050,81.5035,77.25433333333334,-4.249166666666667,-5.213477539819354,mm
CanESM5,SSP5-8.5,465011,CDD,1995-2014,2021-2050,26.1,21.2,-4.900000000000002,-18.773946360153264,days
CanESM5,SSP5-8.5,465011,CWD,1995-2014,2021-2050,27.55,18.7,-8.850000000000001,-32.12341197822142,days
CanESM5,SSP5-8.5,465011,R10mm,1995-2014,2021-2050,23.15,15.566666666666666,-7.583333333333332,-32.75737940964723,days
CanESM5,SSP5-8.5,465011,R20mm,1995-2014,2021-2050,2.75,2.7666666666666666,0.016666666666666607,0.6060606060606039,days
CanESM5,SSP5-8.5,465011,R50mm,1995-2014,2021-2050,0.1,0.06666666666666667,-0.03333333333333334,-33.333333333333336,days
CanESM5,SSP5-8.5,465011,R95p,1995-2014,2021-2050,154.721,138.268,-16.453000000000003,-10.63397987344963,mm
CanESM5,SSP5-8.5,465011,R99p,1995-2014,2021-2050,30.911,28.463666666666665,-2.4473333333333365,-7.917354124206064,mm
CanESM5,SSP5-8.5,465012,PRCPTOT,1995-2014,2021-2050,1068.889,849.9063333333332,-218.98266666666666,-20.486941737324145,mm
CanESM5,SSP5-8.5,465012,SDII,1995-2014,2021-2050,5.353106110186686,4.627180251056666,-0.7259258591300197,-13.560834479791463,mm day-1
CanESM5,SSP5-8.5,465012,Rx1day,1995-2014,2021-2050,30.869,30.204666666666665,-0.6643333333333352,-2.1521051324413984,mm
CanESM5,SSP5-8.5,465012,Rx5day,1995-2014,2021-2050,83.923,81.57533333333335,-2.3476666666666546,-2.797405558269669,mm
CanESM5,SSP5-8.5,465012,CDD,1995-2014,2021-2050,26.05,21.033333333333335,-5.016666666666666,-19.257837492002555,days
CanESM5,SSP5-8.5,465012,CWD,1995-2014,2021-2050,26.45,18.7,-7.75,-29.300567107750474,days
CanESM5,SSP5-8.5,465012,R10mm,1995-2014,2021-2050,24.85,16.5,-8.350000000000001,-33.60160965794769,days
CanESM5,SSP5-8.5,465012,R20mm,1995-2014,2021-2050,2.8,3.1,0.30000000000000027,10.714285714285726,days
CanESM5,SSP5-8.5,465012,R50mm,1995-2014,2021-2050,0.05,0.1,0.05,100.0,days
CanESM5,SSP5-8.5,465012,R95p,1995-2014,2021-2050,164.682,149.964,-14.71799999999999,-8.937224468976567,mm
CanESM5,SSP5-8.5,465012,R99p,1995-2014,2021-2050,29.294999999999998,29.298333333333336,0.003333333333337407,0.011378506002175822,mm
CanESM5,SSP5-8.5,465201,PRCPTOT,1995-2014,2021-2050,841.1300000000001,791.0423333333333,-50.08766666666679,-5.954806827323575,mm
CanESM5,SSP5-8.5,465201,SDII,1995-2014,2021-2050,11.926165400639118,10.514060110332084,-1.412105290307034,-11.840396664558751,mm day-1
CanESM5,SSP5-8.5,465201,Rx1day,1995-2014,2021-2050,89.8755,88.52066666666666,-1.354833333333346,-1.5074556840666766,mm
CanESM5,SSP5-8.5,465201,Rx5day,1995-2014,2021-2050,188.7875,181.56166666666667,-7.225833333333327,-3.8274956410426153,mm
CanESM5,SSP5-8.5,465201,CDD,1995-2014,2021-2050,64.65,61.7,-2.950000000000003,-4.563031709203407,days
CanESM5,SSP5-8.5,465201,CWD,1995-2014,2021-2050,8.25,7.5,-0.75,-9.090909090909092,days
CanESM5,SSP5-8.5,465201,R10mm,1995-2014,2021-2050,25.6,22.1,-3.5,-13.671875,days
CanESM5,SSP5-8.5,465201,R20mm,1995-2014,2021-2050,11.45,9.766666666666667,-1.6833333333333318,-14.701601164483247,days
CanESM5,SSP5-8.5,465201,R50mm,1995-2014,2021-2050,2.2,2.2,0.0,0.0,days
CanESM5,SSP5-8.5,465201,R95p,1995-2014,2021-2050,209.8765,219.256,9.379500000000007,4.469056802452875,mm
CanESM5,SSP5-8.5,465201,R99p,1995-2014,2021-2050,96.4745,110.56466666666667,14.090166666666661,14.605068351395095,mm
CESM2,SSP2-4.5,465001,PRCPTOT,1995-2014,2021-2050,1480.632,1298.531,-182.1010000000001,-12.29886967186986,mm
CESM2,SSP2-4.5,465001,SDII,1995-2014,2021-2050,7.034709046957031,6.413439276050287,-0.6212697709067436,-8.831492059724676,mm day-1
CESM2,SSP2-4.5,465001,Rx1day,1995-2014,2021-2050,36.702,35.115,-1.5869999999999962,-4.324015040052303,mm
CESM2,SSP2-4.5,465001,Rx5day,1995-2014,2021-2050,107.798,104.26633333333332,-3.5316666666666805,-3.276189416006494,mm
CESM2,SSP2-4.5,465001,CDD,1995-2014,2021-2050,28.4,26.3,-2.099999999999998,-7.394366197183091,days
CESM2,SSP2-4.5,465001,CWD,1995-2014,2021-2050,29.0,27.9,-1.1000000000000014,-3.793103448275867,days
CESM2,SSP2-4.5,465001,R10mm,1995-2014,2021-2050,47.85,39.266666666666666,-8.583333333333336,-17.93800069662139,days
CESM2,SSP2-4.5,465001,R20mm,1995-2014,2021-2050,8.0,6.666666666666667,-1.333333333333333,-16.666666666666664,days
CESM2,SSP2-4.5,465001,R50mm,1995-2014,2021-2050,0.05,0.13333333333333333,0.08333333333333333,166.66666666666663,days
CESM2,SSP2-4.5,465001,R95p,1995-2014,2021-2050,255.417,216.57866666666666,-38.83833333333334,-15.20585291242687,mm
CESM2,SSP2-4.5,465001,R99p,1995-2014,2021-2050,33.201,39.954,6.753,20.339748802746904,mm
CESM2,SSP2-4.5,465002,PRCPTOT,1995-2014,2021-2050,1425.589,1243.6266666666668,-181.96233333333316,-12.764010758594038,mm
CESM2,SSP2-4.5,465002,SDII,1995-2014,2021-2050,6.519627133846546,5.912058318648543,-0.607568815198003,-9.319073050110775,mm day-1
CESM2,SSP2-4.5,465002,Rx1day,1995-2014,2021-2050,38.851,34.44466666666666,-4.406333333333336,-11.341621408286366,mm
CESM2,SSP2-4.5,465002,Rx5day,1995-2014,2021-2050,111.38199999999999,103.08099999999999,-8.301000000000002,-7.452730243665944,mm
CESM2,SSP2-4.5,465002,CDD,1995-2014,2021-2050,24.75,23.833333333333332,-0.9166666666666679,-3.7037037037037086,days
CESM2,SSP2-4.5,465002,CWD,1995-2014,2021-2050,33.65,28.233333333333334,-5.416666666666664,-16.097077761267947,days
CESM2,SSP2-4.5,465002,R10mm,1995-2014,2021-2050,42.35,33.5,-8.850000000000001,-20.897284533648172,days
CESM2,SSP2-4.5,465002,R20mm,1995-2014,2021-2050,7.4,5.4,-2.0,-27.027027027027025,days
CESM2,SSP2-4.5,465002,R50mm,1995-2014,2021-2050,0.15,0.13333333333333333,-0.016666666666666663,-11.111111111111109,days
CESM2,SSP2-4.5,465002,R95p,1995-2014,2021-2050,287.7245,228.142,-59.58249999999998,-20.708177440572488,mm
CESM2,SSP2-4.5,465002,R99p,1995-2014,2021-2050,40.007,37.498333333333335,-2.508666666666663,-6.270569317036177,mm
CESM2,SSP2-4.5,465003,PRCPTOT,1995-2014,2021-2050,1571.3635,1378.4963333333333,-192.86716666666666,-12.27387340145464,mm
CESM2,SSP2-4.5,465003,SDII,1995-2014,2021-2050,6.508053447905638,5.9459138546798105,-0.5621395932258277,-8.637599517667304,mm day-1
CESM2,SSP2-4.5,465003,Rx1day,1995-2014,2021-2050,37.0535,30.938,-6.115500000000001,-16.504513743640953,mm
CESM2,SSP2-4.5,465003,Rx5day,1995-2014,2021-2050,110.02149999999999,95.69699999999999,-14.3245,-13.019727962261923,mm
CESM2,SSP2-4.5,465003,CDD,1995-2014,2021-2050,23.45,19.866666666666667,-3.583333333333332,-15.280739161336172,days
CESM2,SSP2-4.5,465003,CWD,1995-2014,2021-2050,49.95,40.2,-9.75,-19.51951951951952,days
CESM2,SSP2-4.5,465003,R10mm,1995-2014,2021-2050,46.85,37.43333333333333,-9.416666666666671,-20.099608680185,days
CESM2,SSP2-4.5,465003,R20mm,1995-2014,2021-2050,6.65,5.166666666666667,-1.4833333333333334,-22.305764411027567,days
CESM2,SSP2-4.5,465003,R50mm,1995-2014,2021-2050,0.1,0.06666666666666667,-0.03333333333333334,-33.333333333333336,days
CESM2,SSP2-4.5,465003,R95p,1995-2014,2021-2050,271.2455,218.30866666666668,-52.93683333333331,-19.516207027704905,mm
CESM2,SSP2-4.5,465003,R99p,1995-2014,2021-2050,35.614,23.634333333333334,-11.979666666666663,-33.63752082514366,mm
CESM2,SSP2-4.5,465004,PRCPTOT,1995-2014,2021-2050,1897.3045000000002,1615.5790000000002,-281.7255,-14.848723544375718,mm
CESM2,SSP2-4.5,465004,SDII,1995-2014,2021-2050,9.726690384500118,8.527210089333515,-1.1994802951666035,-12.331844108845333,mm day-1
CESM2,SSP2-4.5,465004,Rx1day,1995-2014,2021-2050,99.1455,76.99600000000001,-22.14949999999999,-22.340398706950886,mm
CESM2,SSP2-4.5,465004,Rx5day,1995-2014,2021-2050,269.27750000000003,199.16233333333332,-70.11516666666671,-26.03825669306448,mm
CESM2,SSP2-4.5,465004,CDD,1995-2014,2021-2050,25.5,23.266666666666666,-2.2333333333333343,-8.758169934640527,days
CESM2,SSP2-4.5,465004,CWD,1995-2014,2021-2050,22.15,20.533333333333335,-1.6166666666666636,-7.298720842738887,days
CESM2,SSP2-4.5,465004,R10mm,1995-2014,2021-2050,56.5,48.96666666666667,-7.533333333333331,-13.33333333333333,days
CESM2,SSP2-4.5,465004,R20mm,1995-2014,2021-2050,21.95,17.5,-4.449999999999999,-20.273348519362184,days
CESM2,SSP2-4.5,465004,R50mm,1995-2014,2021-2050,4.2,2.7,-1.5,-35.714285714285715,days
CESM2,SSP2-4.5,465004,R95p,1995-2014,2021-2050,473.2,318.54966666666667,-154.65033333333332,-32.68181177796562,mm
