Period,Model,Scenario,Station,Index,Unit,Sen_slope_unit,StartYear,EndYear,N,S,Var_S,Var_S_adj_YueWang2004,Z_MK,p_MK,Trend_MK,Significant_MK,Z_MMK2004,p_MMK2004,Trend_MMK2004,Significant_MMK2004,Kendall_tau,Sen_slope,Sen_CI95_low,Sen_CI95_high,n_over_nstar,n_effective,ESS_lags_used,ESS_weighted_rho_sum,MMK_rho1,MK_status,MMK_status,MK_MMK_same_conclusion
1981-2014,Observed,Historical,465003,CWD,days,days year-1,1981,2014,34,-198.0,4549.333333333333,1633.7432291561495,-2.920736288837658,0.0034920527697307915,Decreasing,True,-4.873874316994826,1.0943062411129285e-06,Decreasing,True,-0.35294117647058826,-2.129032258064516,-3.375,-0.6666666666666666,0.3591170638531982,94.67664843099381,33,-0.3204414680734009,0.1598067948947292,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,465004,CWD,days,days year-1,1981,2014,34,-257.0,4541.666666666667,1983.1560752669525,-3.798676737250544,0.00014547067845087995,Decreasing,True,-5.7485924207378245,8.998945247950812e-09,Decreasing,True,-0.45811051693404636,-1.1,-1.625,-0.6774193548387096,0.4366582184074024,77.86410186897703,33,-0.2816708907962988,0.10996207073389527,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,465005,CWD,days,days year-1,1981,2014,34,-238.0,4549.333333333333,3034.8500600557873,-3.513779190124492,0.00044177988410231577,Decreasing,True,-4.302092326023382,1.691927791032866e-05,Decreasing,True,-0.42424242424242425,-3.0,-4.821428571428571,-1.95,0.667097756460094,50.96704294197981,33,-0.16645112176995305,0.3860772690309181,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,465006,CWD,days,days year-1,1981,2014,34,186.0,4538.0,813.623541379499,2.746246286225975,0.006028149147746717,Increasing,True,6.485746581489077,8.82934662217792e-11,Increasing,True,0.3315508021390374,0.6333333333333333,0.25925925925925924,1.0769230769230769,0.17929121669887593,189.63561420358837,33,-0.41035439165056203,-0.09963671816840601,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,465007,CWD,days,days year-1,1981,2014,34,-265.0,4544.333333333333,2454.173410904403,-3.916235833394786,8.99422684067643e-05,Decreasing,True,-5.32906851086078,9.871775585942136e-08,Decreasing,True,-0.47237076648841353,-2.962962962962963,-4.32258064516129,-1.4666666666666666,0.5400513630685256,62.95697469739713,33,-0.22997431846573718,0.20746744713720464,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,465008,CWD,days,days year-1,1981,2014,34,-192.0,4547.333333333333,3347.4101405532397,-2.8324025193582414,0.004619965043578743,Decreasing,True,-3.301253719484026,0.0009625379720363021,Decreasing,True,-0.3422459893048128,-2.7037037037037037,-4.25,-1.05,0.7361259655226301,46.18774719603987,33,-0.13193701723868495,0.2743365508695304,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,465009,CWD,days,days year-1,1981,2014,34,-195.0,4544.333333333333,3425.709810218007,-2.8778399684795017,0.004004082065623348,Decreasing,True,-3.31456426818889,0.000917860775793079,Decreasing,True,-0.34759358288770054,-3.0,-4.5,-1.0,0.7538421059674336,45.10228299912557,33,-0.12307894701628322,0.33485208099226815,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,465010,CWD,days,days year-1,1981,2014,34,-198.0,4547.333333333333,3252.7324015840886,-2.9213785147307516,0.003484861550685057,Decreasing,True,-3.4541568790223653,0.0005520161608165148,Decreasing,True,-0.35294117647058826,-2.269230769230769,-3.2857142857142856,-1.0,0.7153054687547475,47.53214044230574,33,-0.14234726562262626,0.3678802720655549,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,465011,CWD,days,days year-1,1981,2014,34,-225.0,4537.0,3225.202144273471,-3.325551124238004,0.0008824391533566519,Decreasing,True,-3.9442964472463857,8.003460215219726e-05,Decreasing,True,-0.40106951871657753,-2.6875,-4.1,-1.5333333333333334,0.7108666837719795,47.8289400476475,33,-0.14456665811401023,0.3313362485581559,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,465012,CWD,days,days year-1,1981,2014,34,-225.0,4543.666666666667,3307.1252785849438,-3.323110531567972,0.0008901963390621603,Decreasing,True,-3.8951366194243566,9.814339594076437e-05,Decreasing,True,-0.40106951871657753,-2.75,-4.1,-1.3181818181818181,0.7278538504698724,46.71267449921575,33,-0.1360730747650638,0.3343887936444834,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,465201,CWD,days,days year-1,1981,2014,34,46.0,4440.666666666667,440.81488552693145,0.6752870580124509,0.4994934047927293,No significant trend,False,2.1433070281129702,0.03208845286553591,Increasing,True,0.08199643493761141,0.0,-0.0625,0.13333333333333333,0.09926772681134921,342.5080949482647,33,-0.4503661365943254,-0.12684679459293988,OK,FACTOR_LT_ONE,False
1981-2014,Observed,Historical,465001,R10mm,days,days year-1,1981,2014,34,-166.0,4534.666666666667,1911.3706017629552,-2.450254863760732,0.014275512981446432,Decreasing,True,-3.7740834019213274,0.000160597031598618,Decreasing,True,-0.29590017825311943,-0.5,-0.875,-0.125,0.4215018968898019,80.66393117298121,33,-0.28924905155509906,0.11470092908077134,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,465002,R10mm,days,days year-1,1981,2014,34,-165.0,4541.0,2403.0014436322476,-2.4337059119738886,0.014945132198316845,Decreasing,True,-3.345544663840796,0.0008212113188967377,Decreasing,True,-0.29411764705882354,-0.75,-1.2,-0.2,0.5291789129337696,64.25048158382558,33,-0.23541054353311522,0.31165451972400654,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,465003,R10mm,days,days year-1,1981,2014,34,-144.0,4538.666666666667,1536.2906043747505,-2.1226182477348394,0.03378585458909918,Decreasing,True,-3.6483739842703087,0.00026390529217922,Decreasing,True,-0.25668449197860965,-0.4117647058823529,-0.8,-0.0,0.33848941048209835,100.4462737891121,33,-0.3307552947589508,0.17916325974379932,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,465004,R10mm,days,days year-1,1981,2014,34,-111.0,4533.0,2823.1975411258113,-1.63380351332135,0.10230011440501802,No significant trend,False,-2.070246464340731,0.03842927012194401,Decreasing,True,-0.19786096256684493,-0.5555555555555556,-1.1724137931034482,0.14285714285714285,0.6228099583335123,54.59129152490708,33,-0.18859502083324386,0.5457758532559287,OK,FACTOR_LT_ONE,False
1981-2014,Observed,Historical,465005,R10mm,days,days year-1,1981,2014,34,-178.0,4532.666666666667,1677.014906656561,-2.6290350451110056,0.008562753614979582,Decreasing,True,-4.3221994612540415,1.5448143323700898e-05,Decreasing,True,-0.3172905525846702,-0.5,-0.8888888888888888,-0.16666666666666666,0.36998416825780867,91.89582397565849,33,-0.31500791587109567,0.08619053423479646,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,465006,R10mm,days,days year-1,1981,2014,34,-194.0,4540.666666666667,4474.735670997279,-2.8641614718308066,0.004181148116624524,Decreasing,True,-2.8851846702290356,0.003911841231306564,Decreasing,True,-0.34581105169340465,-0.8571428571428571,-1.2857142857142858,-0.3333333333333333,0.9854798864331109,34.50095782579702,33,-0.007260056783444554,0.6095497135995127,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,465007,R10mm,days,days year-1,1981,2014,34,127.0,4526.333333333333,349.0119528092951,1.872825346162729,0.061092506735894316,No significant trend,False,6.744509872925252,1.535444495683952e-11,Increasing,True,0.22638146167557932,0.375,-0.0,0.7333333333333333,0.0771069930354139,440.9457386619186,33,-0.46144650348229305,-0.006387245877068604,OK,FACTOR_LT_ONE,False
1981-2014,Observed,Historical,465008,R10mm,days,days year-1,1981,2014,34,-128.0,4523.333333333333,1059.368111860581,-1.888314919465865,0.05898368557507745,No significant trend,False,-3.9019371783958015,9.542592642833014e-05,Decreasing,True,-0.2281639928698752,-0.3157894736842105,-0.6333333333333333,-0.0,0.23420076164935466,145.17459192086145,33,-0.38289961917532267,0.15005044617377505,OK,FACTOR_LT_ONE,False
1981-2014,Observed,Historical,465009,R10mm,days,days year-1,1981,2014,34,-83.0,4525.666666666667,1183.8846458453907,-1.2189126121680058,0.2228773622069531,No significant trend,False,-2.3831926913236674,0.017163207824755104,Decreasing,True,-0.14795008912655971,-0.2,-0.4583333333333333,0.1111111111111111,0.2615934254648429,129.97268543574106,33,-0.36920328726757856,0.1383781792785425,OK,FACTOR_LT_ONE,False
1981-2014,Observed,Historical,465010,R10mm,days,days year-1,1981,2014,34,-32.0,4530.0,332.8820276912916,-0.4605879724365377,0.6450942423954895,No significant trend,False,-1.6990905315681029,0.08930212714033829,No significant trend,False,-0.0570409982174688,-0.06896551724137931,-0.3,0.21052631578947367,0.07348389132258093,462.6864390012524,33,-0.46325805433870954,-0.13197977488569812,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,465011,R10mm,days,days year-1,1981,2014,34,4.0,4525.333333333333,213.42102101406158,0.04459600622658071,0.9644293260640352,No significant trend,False,0.20535375950607956,0.8372957448988261,No significant trend,False,0.0071301247771836,0.0,-0.21739130434782608,0.23076923076923078,0.047161392386725454,720.9286723597669,33,-0.4764193038066373,-0.1902217689361234,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,465012,R10mm,days,days year-1,1981,2014,34,52.0,4520.666666666667,590.2740668278099,0.7585233133336562,0.4481377618414564,No significant trend,False,2.099149280605653,0.03580374339980626,Increasing,True,0.09269162210338681,0.07692307692307693,-0.16666666666666666,0.25,0.1305723492466767,260.3920370289681,33,-0.43471382537666164,-0.01823133741306577,OK,FACTOR_LT_ONE,False
1981-2014,Observed,Historical,465201,R10mm,days,days year-1,1981,2014,34,-12.0,4518.0,559.4598344910097,-0.16365134231506567,0.8700056241991116,No significant trend,False,-0.465059187904288,0.6418890713797283,No significant trend,False,-0.0213903743315508,0.0,-0.21428571428571427,0.16666666666666666,0.12382909129947095,274.5719898547399,33,-0.4380854543502645,-0.2557588950230813,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,465001,R20mm,days,days year-1,1981,2014,34,194.0,4493.333333333333,2067.5304540420816,2.879207667962182,0.003986757162958914,Increasing,True,4.244547043627413,2.1903541396516228e-05,Increasing,True,0.34581105169340465,0.23529411764705882,0.08333333333333333,0.42857142857142855,0.46013289036544847,73.89169675090254,33,-0.26993355481727577,0.48936072376967205,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,465002,R20mm,days,days year-1,1981,2014,34,30.0,4501.333333333333,2176.6781348831914,0.4322424444749581,0.6655652136475683,No significant trend,False,0.6215855223387758,0.5342144432283699,No significant trend,False,0.053475935828877004,0.0,-0.1111111111111111,0.1875,0.48356297427796024,70.31142128027408,33,-0.2582185128610199,0.3612821166922278,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,465003,R20mm,days,days year-1,1981,2014,34,20.0,4472.666666666667,3016.116727937188,0.2840994117889099,0.7763341977267748,No significant trend,False,0.34596289952793696,0.7293705968891657,No significant trend,False,0.035650623885918005,0.0,-0.09090909090909091,0.2,0.6743441782539547,50.41935720129516,33,-0.16282791087302267,0.3458356592138947,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,465004,R20mm,days,days year-1,1981,2014,34,-140.0,4525.333333333333,2018.779282106339,-2.066281621831573,0.03880189571043514,Decreasing,True,-3.093644318775609,0.001977143646314684,Decreasing,True,-0.24955436720142601,-0.3793103448275862,-0.6666666666666666,-0.0,0.44610620553322167,76.21503484660226,33,-0.27694689723338917,0.45314549495904155,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,465005,R20mm,days,days year-1,1981,2014,34,228.0,4472.666666666667,2370.9061065083397,3.3942403408464497,0.0006881926708262033,Increasing,True,4.661961466986202,3.13209842451243e-06,Increasing,True,0.40641711229946526,0.2,0.09090909090909091,0.3225806451612903,0.5300878163306766,64.14031591095899,33,-0.23495609183466168,0.38221218008389896,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,465006,R20mm,days,days year-1,1981,2014,34,-239.0,4535.0,4334.086896238295,-3.534177123215246,0.0004090468618938264,Decreasing,True,-3.615165217106746,0.00030015613596167393,Decreasing,True,-0.42602495543672014,-0.8181818181818182,-1.15,-0.46153846153846156,0.9556972207802192,35.57612103574271,33,-0.022151389609890354,0.6197904016831183,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,465007,R20mm,days,days year-1,1981,2014,34,278.0,4511.333333333333,4115.996922531056,4.124082175521443,3.722159988611164e-05,Increasing,True,4.317598442341484,1.577360642285168e-05,Increasing,True,0.49554367201426025,0.5454545454545454,0.2857142857142857,0.8571428571428571,0.9123681666612361,37.26565792449909,33,-0.043815916669381935,0.1295860942702214,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,465008,R20mm,days,days year-1,1981,2014,34,143.0,4465.666666666667,1299.7959927698673,2.124932764832126,0.03359222353258804,Increasing,True,3.9386804512050877,8.193096240371888e-05,Increasing,True,0.2549019607843137,0.10526315789473684,-0.0,0.2222222222222222,0.2910642665006794,116.81269023080385,33,-0.3544678667496603,0.2328615401493633,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,465009,R20mm,days,days year-1,1981,2014,34,208.0,4462.666666666667,3966.83099354068,3.098654256507874,0.001944017390782666,Increasing,True,3.2866124537466246,0.0010140027821898376,Increasing,True,0.37076648841354726,0.2608695652173913,0.07692307692307693,0.4090909090909091,0.888892514238276,38.24984399732045,33,-0.055553742880862,0.5370366885538401,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,465010,R20mm,days,days year-1,1981,2014,34,148.0,4386.666666666667,3154.8036925184724,2.2194737731694945,0.02645450956656275,Increasing,True,2.6171653662495387,0.00886633758870137,Increasing,True,0.2638146167557932,0.1111111111111111,-0.0,0.24,0.719180173066521,47.27605302997577,33,-0.14040991346673948,0.08502061387514152,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,465011,R20mm,days,days year-1,1981,2014,34,186.0,4468.0,4510.024590257617,2.7676753526478555,0.005645766431591645,Increasing,True,2.754750518606543,0.0058736904169871176,Increasing,True,0.3315508021390374,0.16666666666666666,0.045454545454545456,0.3333333333333333,1.0094056826897084,33.683186634537314,33,0.004702841344854243,0.28775629382683177,OK,OK,True
1981-2014,Observed,Historical,465012,R20mm,days,days year-1,1981,2014,34,173.0,4362.333333333333,6835.37471683139,2.604168150326874,0.009209756003787595,Increasing,True,2.0804020979805253,0.0374886669973521,Increasing,True,0.3083778966131907,0.16666666666666666,-0.0,0.39285714285714285,1.566907935393457,21.69878601799439,33,0.28345396769672854,0.6207317434653831,OK,OK,True
1981-2014,Observed,Historical,465201,R20mm,days,days year-1,1981,2014,34,-21.0,4490.333333333333,1292.0641407277988,-0.29846314086558245,0.7653497041419737,No significant trend,False,-0.5564010731122501,0.577936705469327,No significant trend,False,-0.0374331550802139,0.0,-0.2,0.10714285714285714,0.2877434802303761,118.1608006297087,33,-0.35612825988481195,-0.10616061606160616,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,465001,R50mm,days,days year-1,1981,2014,34,182.0,3244.6666666666665,7166.060183197366,3.1775583277475694,0.0014852081228230005,Increasing,True,2.138150885116688,0.03250449913587943,Increasing,True,0.3244206773618538,0.0,-0.0,0.041666666666666664,2.208565908115071,15.39460510328068,33,0.6042829540575354,0.4363460712752254,OK,OK,True
1981-2014,Observed,Historical,465002,R50mm,days,days year-1,1981,2014,34,117.0,3566.3333333333335,4735.538189215311,1.942437361428948,0.052084176032218314,No significant trend,False,1.685672949383089,0.09185880985416763,No significant trend,False,0.20855614973262032,0.0,-0.0,0.058823529411764705,1.3278450853019845,25.60539657551059,33,0.16392254265099224,0.44133381285261525,OK,OK,True
1981-2014,Observed,Historical,465003,R50mm,days,days year-1,1981,2014,34,104.0,3387.3333333333335,3616.5717727856413,1.769735068354289,0.07677128507641717,No significant trend,False,1.7127291154025162,0.08676238613064984,No significant trend,False,0.18538324420677363,0.0,-0.0,-0.0,1.0676751936977882,31.84489084385705,33,0.033837596848894105,0.17363545859845042,OK,OK,True
1981-2014,Observed,Historical,465004,R50mm,days,days year-1,1981,2014,34,-109.0,4448.333333333333,2244.822240531698,-1.619291714778299,0.10538451248975628,No significant trend,False,-2.279464207604302,0.022639485295350516,Decreasing,True,-0.19429590017825313,-0.1,-0.20833333333333334,-0.0,0.504643441108662,67.37430278555621,33,-0.24767827944566898,0.262170031060167,OK,FACTOR_LT_ONE,False
1981-2014,Observed,Historical,465005,R50mm,days,days year-1,1981,2014,34,193.0,3386.3333333333335,7056.378052526494,3.2994106803610963,0.0009688805475461685,Increasing,True,2.2856530551772836,0.022274563677064922,Increasing,True,0.34402852049910876,0.0,-0.0,0.047619047619047616,2.0837812931961297,16.316491615994103,33,0.5418906465980649,0.2526493626171095,OK,OK,True
1981-2014,Observed,Historical,465006,R50mm,days,days year-1,1981,2014,34,-181.0,4444.333333333333,3879.9667115662483,-2.7000337506328256,0.0069332442118417124,Decreasing,True,-2.889738242077148,0.0038556272568535644,Decreasing,True,-0.3226381461675579,-0.2,-0.3125,-0.0,0.8730143354607924,38.945523136288706,33,-0.0634928322696038,0.3888430782997972,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,465007,R50mm,days,days year-1,1981,2014,34,187.0,3552.3333333333335,4929.394613538676,3.1207292295672056,0.001804038292181558,Increasing,True,2.649208569003391,0.008068052307716449,Increasing,True,0.3333333333333333,0.0,-0.0,0.07142857142857142,1.387649792682371,24.50185931587027,33,0.19382489634118544,0.08130951838520072,OK,OK,True
1981-2014,Observed,Historical,465008,R50mm,days,days year-1,1981,2014,34,120.0,3071.3333333333335,2899.596168582376,2.1472543181959303,0.03177304047144906,Increasing,True,2.2099283983739237,0.02711013197333639,Increasing,True,0.21390374331550802,0.0,-0.0,-0.0,0.9440838404327249,36.01375062665616,33,-0.027958079783637586,-0.13993689429794903,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,465009,R50mm,days,days year-1,1981,2014,34,160.0,3099.3333333333335,7758.641537324469,2.8560314188908262,0.004289726821187615,Increasing,True,1.8051125295914217,0.07105707478199597,No significant trend,False,0.28520499108734404,0.0,-0.0,0.03333333333333333,2.503325942350334,13.581930912311773,33,0.7516629711751671,0.6025824964131995,OK,OK,False
1981-2014,Observed,Historical,465010,R50mm,days,days year-1,1981,2014,34,151.0,3255.6666666666665,5928.981690140845,2.628883209160997,0.008566577612201521,Increasing,True,1.9480549560330078,0.05140838774404137,No significant trend,False,0.26916221033868093,0.0,-0.0,0.041666666666666664,1.8211267605633803,18.669760247486465,33,0.41056338028169015,0.25476387738193873,OK,OK,False
1981-2014,Observed,Historical,465011,R50mm,days,days year-1,1981,2014,34,85.0,1983.6666666666667,2193.861804995972,1.8860141132617798,0.059293052836809274,No significant trend,False,1.7933896229326742,0.07291064569596131,No significant trend,False,0.15151515151515152,0.0,-0.0,-0.0,1.1059629331184533,30.74244080145718,33,0.05298146655922661,0.3239323126510879,OK,OK,True
1981-2014,Observed,Historical,465012,R50mm,days,days year-1,1981,2014,34,133.0,2246.3333333333335,4135.2303995653665,2.78507458627332,0.005351541156432651,Increasing,True,2.052693349696281,0.040102327442185136,Increasing,True,0.23707664884135474,0.0,-0.0,-0.0,1.840880130389687,18.469426356838728,33,0.42044006519484345,0.2258853163431619,OK,OK,True
1981-2014,Observed,Historical,465201,R50mm,days,days year-1,1981,2014,34,-26.0,4326.0,495.1223050789513,-0.3800990210912008,0.7038719124104091,No significant trend,False,-1.1235276448626614,0.26121346639564813,No significant trend,False,-0.04634581105169341,0.0,-0.0625,0.038461538461538464,0.11445268263498642,297.065994586017,33,-0.4427736586825068,-0.3585286639174376,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,465001,R95p,mm,mm year-1,1981,2014,34,219.0,4550.333333333333,2338.5881011466336,3.231728644471798,0.0012304384116862172,Increasing,True,4.5079555570958645,6.545528202911266e-06,Increasing,True,0.39037433155080214,8.739999999999998,3.095999999999999,14.274999999999999,0.5139377557277782,66.15587125303374,33,-0.24303112213611086,0.5324811954470238,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,465002,R95p,mm,mm year-1,1981,2014,34,35.0,4550.333333333333,1435.9385687803906,0.5040310729910144,0.614239541598542,No significant trend,False,0.8972448757520957,0.3695882639848582,No significant trend,False,0.062388591800356503,1.725,-4.2071428571428555,7.772222222222222,0.3155677757190808,107.74230645865084,33,-0.3422161121404596,0.35680715352580145,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,465003,R95p,mm,mm year-1,1981,2014,34,53.0,4550.333333333333,2302.0746132463205,0.7708710528097867,0.440783366600357,No significant trend,False,1.0837862725402947,0.2784595731266799,No significant trend,False,0.0944741532976827,2.2045454545454546,-3.2333333333333294,8.607142857142856,0.5059134011969059,67.2051776441615,33,-0.24704329940154707,0.30021490018608643,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,465004,R95p,mm,mm year-1,1981,2014,34,-118.0,4549.333333333333,2581.4991165126617,-1.7346504862639898,0.08280273133937449,No significant trend,False,-2.3027663331659616,0.021291993722122756,Decreasing,True,-0.2103386809269162,-12.6,-23.72222222222222,1.8571428571428652,0.567445585399911,59.917639461479425,33,-0.21627720730004454,0.29017449163597003,OK,FACTOR_LT_ONE,False
1981-2014,Observed,Historical,465005,R95p,mm,mm year-1,1981,2014,34,213.0,4550.333333333333,2706.289256501317,3.1427819845322076,0.0016735043431464814,Increasing,True,4.075198372662498,4.5975138513974934e-05,Increasing,True,0.37967914438502676,8.0,3.4555555555555566,14.211111111111112,0.5947452765001796,57.167330861499885,33,-0.2026273617499102,0.2990070562637941,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,465006,R95p,mm,mm year-1,1981,2014,34,-187.0,4541.666666666667,3824.4282966765213,-2.759976066908598,0.005780559612441381,Decreasing,True,-3.0076665291703217,0.0026326184251098386,Decreasing,True,-0.3333333333333333,-23.380000000000006,-38.64999999999999,-9.975000000000001,0.8420759552315276,40.376405226594734,33,-0.07896202238423622,0.3976551909993165,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,465007,R95p,mm,mm year-1,1981,2014,34,269.0,4550.333333333333,3808.108852272149,3.9729508106350546,7.098771287110395e-05,Increasing,True,4.342902876966042,1.4061230671447009e-05,Increasing,True,0.47950089126559714,18.399999999999977,8.833333333333332,28.325000000000003,0.8368856901923997,40.6268148666557,33,-0.08155715490380015,-0.00805907077596509,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,465008,R95p,mm,mm year-1,1981,2014,34,151.0,4550.333333333333,1567.1643018614593,2.2236664984897696,0.02617089083788384,Increasing,True,3.7890819115636285,0.00015120505537016647,Increasing,True,0.26916221033868093,4.5612903225806445,0.5428571428571445,9.766666666666671,0.3444064834506174,98.7205573465201,33,-0.3277967582746913,0.11179763086918894,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,465009,R95p,mm,mm year-1,1981,2014,34,211.0,4550.333333333333,3533.889769986877,3.1131330978856773,0.0018511251562824769,Increasing,True,3.532586422216084,0.00041151569734043333,Increasing,True,0.3761140819964349,10.427272727272726,4.063636363636363,15.166666666666666,0.7766221749293555,43.77933195519787,33,-0.11168891253532227,0.4653714889102789,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,465010,R95p,mm,mm year-1,1981,2014,34,153.0,4550.333333333333,2401.229358964693,2.2533153851362995,0.02423927037467175,Increasing,True,3.101892663494335,0.0019228766617868246,Increasing,True,0.2727272727272727,5.153333333333334,0.7812499999999982,9.959999999999999,0.527704056618129,64.43005236286058,33,-0.23614797169093552,0.11301315659476278,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,465011,R95p,mm,mm year-1,1981,2014,34,205.0,4550.333333333333,3247.2139555661256,3.0241864379460863,0.002493027532243772,Increasing,True,3.5799314859439435,0.000343684307971711,Increasing,True,0.36541889483065954,7.142857142857143,2.414285714285715,11.899999999999997,0.7136211168924165,47.64433001654819,33,-0.1431894415537918,0.12924705698563005,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,465012,R95p,mm,mm year-1,1981,2014,34,239.0,4550.333333333333,6042.088180025313,3.528217510937101,0.00041836822690448936,Increasing,True,3.061846592319016,0.0021997615950447697,Increasing,True,0.42602495543672014,7.136363636363637,2.6000000000000014,14.77391304347826,1.3278341909073283,25.605606658439264,33,0.16391709545366415,0.43366531945160725,OK,OK,True
1981-2014,Observed,Historical,465201,R95p,mm,mm year-1,1981,2014,34,-83.0,4550.333333333333,339.3186653633643,-1.2156043525077407,0.22413567532570777,No significant trend,False,-4.451536895969814,8.525787998354558e-06,Decreasing,True,-0.14795008912655971,-2.273333333333331,-8.06666666666667,2.3333333333333335,0.07457006784045805,455.9470171428927,33,-0.462714966079771,-0.27747789185863236,OK,FACTOR_LT_ONE,False
1981-2014,Observed,Historical,465001,R99p,mm,mm year-1,1981,2014,34,217.0,4057.0,3542.3635397603366,3.391183162817395,0.000695915754946209,Increasing,True,3.629168950158476,0.00028433511167310905,Increasing,True,0.3868092691622103,6.2592592592592595,-0.0,8.96,0.8731485185507362,38.939538094199214,33,-0.0634257407246319,0.5581719123165745,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,465002,R99p,mm,mm year-1,1981,2014,34,121.0,4281.666666666667,1649.849893142192,1.8338964892282175,0.06666936082642728,No significant trend,False,2.9543301699600866,0.003133485664706457,Increasing,True,0.21568627450980393,2.9615384615384617,-0.0,6.449999999999999,0.38532889680238036,88.23631002539949,33,-0.3073355515988098,0.36697394452423376,OK,FACTOR_LT_ONE,False
1981-2014,Observed,Historical,465003,R99p,mm,mm year-1,1981,2014,34,143.0,4281.666666666667,2662.5427541926765,2.170110845586724,0.029998449770302534,Increasing,True,2.7519468969005016,0.005924212653999689,Increasing,True,0.2549019607843137,2.4761904761904763,-0.0,5.385714285714286,0.6218472761835756,54.67580433682378,33,-0.18907636190821223,0.23674339762407234,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,465004,R99p,mm,mm year-1,1981,2014,34,-108.0,4425.333333333333,1152.197426751604,-1.6084619186971025,0.10773405006120551,No significant trend,False,-3.1522476323781623,0.0016201880660106115,Decreasing,True,-0.1925133689839572,-4.094736842105263,-10.66875,-0.0,0.2603639861595972,130.58641673721638,33,-0.3698180069202014,-0.04959805911029364,OK,FACTOR_LT_ONE,False
1981-2014,Observed,Historical,465005,R99p,mm,mm year-1,1981,2014,34,235.0,4337.666666666667,5856.304433659182,3.5529391527827525,0.000380952570320775,Increasing,True,3.0577645045215416,0.002229947446144349,Increasing,True,0.41889483065953653,5.072,1.8625,10.475,1.3501047645414235,25.183230881751935,33,0.17505238227071168,0.4570084842949718,OK,OK,True
1981-2014,Observed,Historical,465006,R99p,mm,mm year-1,1981,2014,34,-169.0,4458.333333333333,2579.511700620583,-2.5160717045485623,0.011867103655063441,Decreasing,True,-3.307809808378622,0.0009402864408685059,Decreasing,True,-0.30124777183600715,-7.262499999999999,-16.375999999999998,-0.0777777777777781,0.5785820636905981,58.7643519108152,33,-0.21070896815470094,0.12490270806517188,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,465007,R99p,mm,mm year-1,1981,2014,34,211.0,4057.0,2726.340230525291,3.2969836305169116,0.0009772919698198131,Increasing,True,4.0218814831164815,5.7735107844723246e-05,Increasing,True,0.3761140819964349,4.919999999999999,-0.0,7.596666666666667,0.6720089303735004,50.59456573159364,33,-0.16399553481324983,-0.11846057021105283,OK,FACTOR_LT_ONE,True
