model,station,scenario,window,index,raw_change_pct,method,bc_change_pct,S_mod,S_bc,PE_pct
MIROC6,351002,ssp245,Near,R99p,56.266,qm,13.924,1.563,1.139,-27.096
MIROC6,351002,ssp245,Near,Rx1day,8.299,qm,5.749,1.083,1.057,-2.355
MIROC6,351002,ssp245,Near,Rx5day,13.849,qm,14.253,1.138,1.143,0.355
MIROC6,351002,ssp245,Near,SDII,0.299,qm,7.587,1.003,1.076,7.267
MIROC6,351002,ssp245,Near,q50,-9.505,qm,4.356,0.905,1.044,15.317
MIROC6,351002,ssp245,Near,q90,0.593,qm,11.814,1.006,1.118,11.155
MIROC6,351002,ssp245,Near,q95,9.723,qm,7.331,1.097,1.073,-2.18
MIROC6,351002,ssp245,Near,q99,8.525,qm,12.523,1.085,1.125,3.684
MIROC6,351002,ssp245,Near,wet_day_pct,0.682,qm,-6.213,1.007,0.938,-6.848
MIROC6,351002,ssp585,Near,CDD,-13.632,qm,3.383,0.864,1.034,19.701
MIROC6,351002,ssp585,Near,CWD,6.109,qm,5.282,1.061,1.053,-0.779
MIROC6,351002,ssp585,Near,PRCPTOT,2.029,qm,2.242,1.02,1.022,0.208
MIROC6,351002,ssp585,Near,PRCPTOT_dry,14.533,qm,18.26,1.145,1.183,3.254
MIROC6,351002,ssp585,Near,PRCPTOT_wet,-3.485,qm,-5.11,0.965,0.949,-1.683
MIROC6,351002,ssp585,Near,R10mm,-3.167,qm,-5.039,0.968,0.95,-1.934
MIROC6,351002,ssp585,Near,R20mm,-0.282,qm,0.943,0.997,1.009,1.229
MIROC6,351002,ssp585,Near,R50mm,42.222,qm,6.863,1.422,1.069,-24.862
MIROC6,351002,ssp585,Near,R95p,35.609,qm,25.568,1.356,1.256,-7.405
MIROC6,351002,ssp585,Near,R99p,250.896,qm,87.125,3.509,1.871,-46.672
MIROC6,351002,ssp585,Near,Rx1day,11.476,qm,13.305,1.115,1.133,1.64
MIROC6,351002,ssp585,Near,Rx5day,31.495,qm,32.018,1.315,1.32,0.398
MIROC6,351002,ssp585,Near,SDII,1.501,qm,6.485,1.015,1.065,4.91
MIROC6,351002,ssp585,Near,q50,-7.751,qm,-2.333,0.922,0.977,5.873
MIROC6,351002,ssp585,Near,q90,-1.987,qm,8.893,0.98,1.089,11.1
MIROC6,351002,ssp585,Near,q95,8.441,qm,8.276,1.084,1.083,-0.152
MIROC6,351002,ssp585,Near,q99,16.771,qm,16.777,1.168,1.168,0.006
MIROC6,351002,ssp585,Near,wet_day_pct,0.049,qm,-5.136,1.0,0.949,-5.183
MIROC6,351003,ssp245,Near,CDD,-7.384,qm,-12.731,0.926,0.873,-5.774
MIROC6,351003,ssp245,Near,CWD,5.231,qm,-0.524,1.052,0.995,-5.468
MIROC6,351003,ssp245,Near,PRCPTOT,1.508,qm,1.045,1.015,1.01,-0.457
MIROC6,351003,ssp245,Near,PRCPTOT_dry,-1.788,qm,-2.919,0.982,0.971,-1.151
MIROC6,351003,ssp245,Near,PRCPTOT_wet,3.103,qm,2.74,1.031,1.027,-0.352
MIROC6,351003,ssp245,Near,R10mm,-2.055,qm,-4.058,0.979,0.959,-2.045
MIROC6,351003,ssp245,Near,R20mm,0.487,qm,-1.527,1.005,0.985,-2.004
MIROC6,351003,ssp245,Near,R50mm,61.111,qm,10.193,1.611,1.102,-31.604
MIROC6,351003,ssp245,Near,R95p,63.129,qm,22.009,1.631,1.22,-25.207
MIROC6,351003,ssp245,Near,R99p,-3.124,qm,81.06,0.969,1.811,86.899
MIROC6,351003,ssp245,Near,Rx1day,13.33,qm,12.042,1.133,1.12,-1.136
MIROC6,351003,ssp245,Near,Rx5day,27.904,qm,27.111,1.279,1.271,-0.62
MIROC6,351003,ssp245,Near,SDII,1.7,qm,5.531,1.017,1.055,3.767
MIROC6,351003,ssp245,Near,q50,-7.311,qm,3.851,0.927,1.039,12.043
MIROC6,351003,ssp245,Near,q90,1.181,qm,4.088,1.012,1.041,2.873
MIROC6,351003,ssp245,Near,q95,5.455,qm,8.717,1.055,1.087,3.094
MIROC6,351003,ssp245,Near,q99,15.034,qm,13.142,1.15,1.131,-1.645
MIROC6,351003,ssp245,Near,wet_day_pct,0.108,qm,-4.23,1.001,0.958,-4.334
MIROC6,351003,ssp585,Near,CDD,-8.439,qm,-10.632,0.916,0.894,-2.396
MIROC6,351003,ssp585,Near,CWD,9.128,qm,10.995,1.091,1.11,1.71
MIROC6,351003,ssp585,Near,PRCPTOT,2.66,qm,2.769,1.027,1.028,0.105
MIROC6,351003,ssp585,Near,PRCPTOT_dry,11.54,qm,16.016,1.115,1.16,4.013
MIROC6,351003,ssp585,Near,PRCPTOT_wet,-0.156,qm,-1.632,0.998,0.984,-1.478
MIROC6,351003,ssp585,Near,R10mm,0.05,qm,-3.116,1.001,0.969,-3.164
MIROC6,351003,ssp585,Near,R20mm,-5.596,qm,-1.527,0.944,0.985,4.311
MIROC6,351003,ssp585,Near,R50mm,57.407,qm,7.989,1.574,1.08,-31.395
MIROC6,351003,ssp585,Near,R95p,78.503,qm,26.62,1.785,1.266,-29.066
MIROC6,351003,ssp585,Near,R99p,97.218,qm,115.329,1.972,2.153,9.183
MIROC6,351003,ssp585,Near,Rx1day,11.037,qm,9.187,1.11,1.092,-1.667
MIROC6,351003,ssp585,Near,Rx5day,30.05,qm,29.088,1.3,1.291,-0.739
MIROC6,351003,ssp585,Near,SDII,2.949,qm,4.134,1.029,1.041,1.15
MIROC6,351003,ssp585,Near,q50,-2.98,qm,1.191,0.97,1.012,4.299
MIROC6,351003,ssp585,Near,q90,-1.835,qm,1.377,0.982,1.014,3.272
MIROC6,351003,ssp585,Near,q95,5.662,qm,11.859,1.057,1.119,5.866
MIROC6,351003,ssp585,Near,q99,18.027,qm,12.06,1.18,1.121,-5.056
MIROC6,351003,ssp585,Near,wet_day_pct,-0.722,qm,-2.215,0.993,0.978,-1.504
MIROC6,351004,ssp245,Near,CDD,-17.612,qm,-0.412,0.824,0.996,20.877
MIROC6,351004,ssp245,Near,CWD,3.537,qm,5.018,1.035,1.05,1.43
MIROC6,351004,ssp245,Near,PRCPTOT,0.539,qm,0.306,1.005,1.003,-0.232
MIROC6,351004,ssp245,Near,PRCPTOT_dry,-0.826,qm,-1.966,0.992,0.98,-1.149
MIROC6,351004,ssp245,Near,PRCPTOT_wet,1.824,qm,1.924,1.018,1.019,0.098
MIROC6,351004,ssp245,Near,R10mm,-1.127,qm,-3.03,0.989,0.97,-1.925
MIROC6,351004,ssp245,Near,R20mm,7.345,qm,0.457,1.073,1.005,-6.417
MIROC6,351004,ssp245,Near,R50mm,20.0,qm,10.769,1.2,1.108,-7.692
MIROC6,351004,ssp245,Near,R95p,14.598,qm,17.496,1.146,1.175,2.529
MIROC6,351004,ssp245,Near,R99p,60.429,qm,17.663,1.604,1.177,-26.657
MIROC6,351004,ssp245,Near,Rx1day,8.299,qm,12.562,1.083,1.126,3.936
MIROC6,351004,ssp245,Near,Rx5day,13.849,qm,16.404,1.138,1.164,2.245
MIROC6,351004,ssp245,Near,SDII,0.299,qm,6.776,1.003,1.068,6.457
MIROC6,351004,ssp245,Near,q50,-9.505,qm,4.156,0.905,1.042,15.096
MIROC6,351004,ssp245,Near,q90,0.593,qm,9.166,1.006,1.092,8.522
MIROC6,351004,ssp245,Near,q95,9.723,qm,6.757,1.097,1.068,-2.703
MIROC6,351004,ssp245,Near,q99,8.525,qm,17.652,1.085,1.177,8.411
MIROC6,351004,ssp245,Near,wet_day_pct,0.682,qm,-5.619,1.007,0.944,-6.258
MIROC6,351004,ssp585,Near,CDD,-13.632,qm,6.31,0.864,1.063,23.089
MIROC6,351004,ssp585,Near,CWD,6.109,qm,5.018,1.061,1.05,-1.029
MIROC6,351004,ssp585,Near,PRCPTOT,2.029,qm,4.624,1.02,1.046,2.543
MIROC6,351004,ssp585,Near,PRCPTOT_dry,14.533,qm,21.394,1.145,1.214,5.991
MIROC6,351004,ssp585,Near,PRCPTOT_wet,-3.485,qm,-3.104,0.965,0.969,0.395
MIROC6,351004,ssp585,Near,R10mm,-3.167,qm,-5.521,0.968,0.945,-2.431
MIROC6,351004,ssp585,Near,R20mm,-0.282,qm,0.152,0.997,1.002,0.436
MIROC6,351004,ssp585,Near,R50mm,42.222,qm,3.59,1.422,1.036,-27.163
MIROC6,351004,ssp585,Near,R95p,33.876,qm,33.934,1.339,1.339,0.043
MIROC6,351004,ssp585,Near,R99p,218.088,qm,98.377,3.181,1.984,-37.634
MIROC6,351004,ssp585,Near,Rx1day,11.476,qm,14.113,1.115,1.141,2.365
MIROC6,351004,ssp585,Near,Rx5day,31.495,qm,42.062,1.315,1.421,8.036
MIROC6,351004,ssp585,Near,SDII,1.501,qm,8.005,1.015,1.08,6.408
MIROC6,351004,ssp585,Near,q50,-7.751,qm,-1.966,0.922,0.98,6.271
MIROC6,351004,ssp585,Near,q90,-1.987,qm,5.831,0.98,1.058,7.976
MIROC6,351004,ssp585,Near,q95,8.441,qm,19.213,1.084,1.192,9.934
MIROC6,351004,ssp585,Near,q99,16.771,qm,29.432,1.168,1.294,10.843
MIROC6,351004,ssp585,Near,wet_day_pct,0.049,qm,-4.594,1.0,0.954,-4.641
MIROC6,351005,ssp245,Near,CDD,-17.612,qm,-4.283,0.824,0.957,16.178
MIROC6,351005,ssp245,Near,CWD,3.537,qm,0.182,1.035,1.002,-3.24
MIROC6,351005,ssp245,Near,PRCPTOT,0.539,qm,0.284,1.005,1.003,-0.253
MIROC6,351005,ssp245,Near,PRCPTOT_dry,-0.826,qm,-1.879,0.992,0.981,-1.061
MIROC6,351005,ssp245,Near,PRCPTOT_wet,1.824,qm,1.938,1.018,1.019,0.112
MIROC6,351005,ssp245,Near,R10mm,-1.127,qm,-2.63,0.989,0.974,-1.52
MIROC6,351005,ssp245,Near,R20mm,7.345,qm,0.481,1.073,1.005,-6.394
MIROC6,351005,ssp245,Near,R50mm,20.0,qm,17.695,1.2,1.177,-1.92
MIROC6,351005,ssp245,Near,R95p,19.981,qm,17.365,1.2,1.174,-2.18
MIROC6,351005,ssp245,Near,R99p,79.439,qm,11.267,1.794,1.113,-37.992
MIROC6,351005,ssp245,Near,Rx1day,8.299,qm,7.842,1.083,1.078,-0.422
MIROC6,351005,ssp245,Near,Rx5day,13.849,qm,14.279,1.138,1.143,0.378
MIROC6,351005,ssp245,Near,SDII,0.299,qm,7.853,1.003,1.079,7.532
MIROC6,351005,ssp245,Near,q50,-9.505,qm,6.362,0.905,1.064,17.534
MIROC6,351005,ssp245,Near,q90,0.593,qm,12.027,1.006,1.12,11.366
MIROC6,351005,ssp245,Near,q95,9.723,qm,7.049,1.097,1.07,-2.437
MIROC6,351005,ssp245,Near,q99,8.525,qm,10.145,1.085,1.101,1.493
MIROC6,351005,ssp245,Near,wet_day_pct,0.682,qm,-6.505,1.007,0.935,-7.138
MIROC6,351005,ssp585,Near,CDD,-13.632,qm,2.421,0.864,1.024,18.586
MIROC6,351005,ssp585,Near,CWD,6.109,qm,4.554,1.061,1.046,-1.466
MIROC6,351005,ssp585,Near,PRCPTOT,2.029,qm,0.387,1.02,1.004,-1.609
MIROC6,351005,ssp585,Near,PRCPTOT_dry,14.533,qm,16.131,1.145,1.161,1.395
MIROC6,351005,ssp585,Near,PRCPTOT_wet,-3.485,qm,-6.888,0.965,0.931,-3.526
MIROC6,351005,ssp585,Near,R10mm,-3.167,qm,-4.959,0.968,0.95,-1.851
MIROC6,351005,ssp585,Near,R20mm,-0.282,qm,-0.481,0.997,0.995,-0.199
MIROC6,351005,ssp585,Near,R50mm,42.222,qm,6.996,1.422,1.07,-24.769
MIROC6,351005,ssp585,Near,R95p,48.552,qm,18.806,1.486,1.188,-20.023
MIROC6,351005,ssp585,Near,R99p,356.968,qm,67.469,4.57,1.675,-63.352
MIROC6,351005,ssp585,Near,Rx1day,11.476,qm,7.523,1.115,1.075,-3.546
MIROC6,351005,ssp585,Near,Rx5day,31.495,qm,24.422,1.315,1.244,-5.378
MIROC6,351005,ssp585,Near,SDII,1.501,qm,5.154,1.015,1.052,3.598
MIROC6,351005,ssp585,Near,q50,-7.751,qm,-2.022,0.922,0.98,6.21
MIROC6,351005,ssp585,Near,q90,-1.987,qm,9.537,0.98,1.095,11.757
MIROC6,351005,ssp585,Near,q95,8.441,qm,7.059,1.084,1.071,-1.275
MIROC6,351005,ssp585,Near,q99,16.771,qm,8.907,1.168,1.089,-6.735
MIROC6,351005,ssp585,Near,wet_day_pct,0.049,qm,-5.442,1.0,0.946,-5.489
MIROC6,351006,ssp245,Near,CDD,-7.384,qm,-9.062,0.926,0.909,-1.812
MIROC6,351006,ssp245,Near,CWD,5.231,qm,-5.99,1.052,0.94,-10.663
MIROC6,351006,ssp245,Near,PRCPTOT,1.508,qm,-0.523,1.015,0.995,-2.001
MIROC6,351006,ssp245,Near,PRCPTOT_dry,-1.788,qm,-0.891,0.982,0.991,0.914
MIROC6,351006,ssp245,Near,PRCPTOT_wet,3.103,qm,-0.053,1.031,0.999,-3.061
MIROC6,351006,ssp245,Near,R10mm,-2.055,qm,-1.875,0.979,0.981,0.184
MIROC6,351006,ssp245,Near,R20mm,0.487,qm,8.046,1.005,1.08,7.523
MIROC6,351006,ssp245,Near,R50mm,61.111,qm,,1.611,,
MIROC6,351006,ssp245,Near,R95p,8.239,qm,5.712,1.082,1.057,-2.334
MIROC6,351006,ssp245,Near,R99p,17.68,qm,40.42,1.177,1.404,19.323
MIROC6,351006,ssp245,Near,Rx1day,13.33,qm,8.529,1.133,1.085,-4.237
MIROC6,351006,ssp245,Near,Rx5day,27.904,qm,19.342,1.279,1.193,-6.695
MIROC6,351006,ssp245,Near,SDII,1.7,qm,-0.123,1.017,0.999,-1.793
MIROC6,351006,ssp245,Near,q50,-7.311,qm,-4.213,0.927,0.958,3.343
MIROC6,351006,ssp245,Near,q90,1.181,qm,0.06,1.012,1.001,-1.108
MIROC6,351006,ssp245,Near,q95,5.455,qm,0.426,1.055,1.004,-4.768
MIROC6,351006,ssp245,Near,q99,15.034,qm,8.243,1.15,1.082,-5.903
MIROC6,351006,ssp245,Near,wet_day_pct,0.108,qm,-0.028,1.001,1.0,-0.136
MIROC6,351006,ssp585,Near,CDD,-8.439,qm,-6.856,0.916,0.931,1.729
MIROC6,351006,ssp585,Near,CWD,9.128,qm,-2.474,1.091,0.975,-10.632
MIROC6,351006,ssp585,Near,PRCPTOT,2.66,qm,0.076,1.027,1.001,-2.517
MIROC6,351006,ssp585,Near,PRCPTOT_dry,11.54,qm,5.764,1.115,1.058,-5.179
MIROC6,351006,ssp585,Near,PRCPTOT_wet,-0.156,qm,-1.764,0.998,0.982,-1.611
MIROC6,351006,ssp585,Near,R10mm,0.05,qm,-0.625,1.001,0.994,-0.675
MIROC6,351006,ssp585,Near,R20mm,-5.596,qm,1.149,0.944,1.011,7.145
MIROC6,351006,ssp585,Near,R50mm,57.407,qm,,1.574,,
MIROC6,351006,ssp585,Near,R95p,6.171,qm,1.592,1.062,1.016,-4.313
MIROC6,351006,ssp585,Near,R99p,20.635,qm,41.336,1.206,1.413,17.16
MIROC6,351006,ssp585,Near,Rx1day,11.037,qm,7.035,1.11,1.07,-3.604
MIROC6,351006,ssp585,Near,Rx5day,30.05,qm,19.159,1.3,1.192,-8.375
MIROC6,351006,ssp585,Near,SDII,2.949,qm,-0.011,1.029,1.0,-2.876
MIROC6,351006,ssp585,Near,q50,-2.98,qm,-2.723,0.97,0.973,0.264
MIROC6,351006,ssp585,Near,q90,-1.835,qm,-3.012,0.982,0.97,-1.199
MIROC6,351006,ssp585,Near,q95,5.662,qm,-0.425,1.057,0.996,-5.76
MIROC6,351006,ssp585,Near,q99,18.027,qm,9.945,1.18,1.099,-6.848
MIROC6,351006,ssp585,Near,wet_day_pct,-0.722,qm,0.066,0.993,1.001,0.794
MIROC6,351007,ssp245,Near,CDD,-7.384,qm,-6.796,0.926,0.932,0.635
MIROC6,351007,ssp245,Near,CWD,5.231,qm,-2.34,1.052,0.977,-7.195
MIROC6,351007,ssp245,Near,PRCPTOT,1.508,qm,-0.727,1.015,0.993,-2.202
MIROC6,351007,ssp245,Near,PRCPTOT_dry,-1.788,qm,-0.804,0.982,0.992,1.002
MIROC6,351007,ssp245,Near,PRCPTOT_wet,3.103,qm,-0.391,1.031,0.996,-3.389
MIROC6,351007,ssp245,Near,R10mm,-2.055,qm,-2.396,0.979,0.976,-0.348
MIROC6,351007,ssp245,Near,R20mm,0.487,qm,7.111,1.005,1.071,6.592
MIROC6,351007,ssp245,Near,R50mm,61.111,qm,,1.611,,
MIROC6,351007,ssp245,Near,R95p,8.687,qm,5.72,1.087,1.057,-2.73
MIROC6,351007,ssp245,Near,R99p,16.425,qm,38.63,1.164,1.386,19.073
MIROC6,351007,ssp245,Near,Rx1day,13.33,qm,8.256,1.133,1.083,-4.478
MIROC6,351007,ssp245,Near,Rx5day,27.904,qm,18.086,1.279,1.181,-7.676
MIROC6,351007,ssp245,Near,SDII,1.7,qm,-0.153,1.017,0.998,-1.822
MIROC6,351007,ssp245,Near,q50,-7.311,qm,-3.619,0.927,0.964,3.984
MIROC6,351007,ssp245,Near,q90,1.181,qm,0.501,1.012,1.005,-0.672
MIROC6,351007,ssp245,Near,q95,5.455,qm,0.499,1.055,1.005,-4.699
MIROC6,351007,ssp245,Near,q99,15.034,qm,7.781,1.15,1.078,-6.305
MIROC6,351007,ssp245,Near,wet_day_pct,0.108,qm,-0.228,1.001,0.998,-0.336
MIROC6,351007,ssp585,Near,CDD,-8.439,qm,-5.663,0.916,0.943,3.031
MIROC6,351007,ssp585,Near,CWD,9.128,qm,-2.467,1.091,0.975,-10.625
MIROC6,351007,ssp585,Near,PRCPTOT,2.66,qm,-0.01,1.027,1.0,-2.601
MIROC6,351007,ssp585,Near,PRCPTOT_dry,11.54,qm,5.224,1.115,1.052,-5.662
MIROC6,351007,ssp585,Near,PRCPTOT_wet,-0.156,qm,-1.692,0.998,0.983,-1.539
MIROC6,351007,ssp585,Near,R10mm,0.05,qm,-0.938,1.001,0.991,-0.987
MIROC6,351007,ssp585,Near,R20mm,-5.596,qm,5.333,0.944,1.053,11.577
MIROC6,351007,ssp585,Near,R50mm,57.407,qm,,1.574,,
MIROC6,351007,ssp585,Near,R95p,6.614,qm,1.471,1.066,1.015,-4.824
MIROC6,351007,ssp585,Near,R99p,16.019,qm,42.716,1.16,1.427,23.011
MIROC6,351007,ssp585,Near,Rx1day,11.037,qm,7.68,1.11,1.077,-3.023
MIROC6,351007,ssp585,Near,Rx5day,30.05,qm,18.557,1.3,1.186,-8.837
MIROC6,351007,ssp585,Near,SDII,2.949,qm,-0.003,1.029,1.0,-2.868
MIROC6,351007,ssp585,Near,q50,-2.98,qm,-2.742,0.97,0.973,0.245
MIROC6,351007,ssp585,Near,q90,-1.835,qm,-2.258,0.982,0.977,-0.431
MIROC6,351007,ssp585,Near,q95,5.662,qm,-0.319,1.057,0.997,-5.66
MIROC6,351007,ssp585,Near,q99,18.027,qm,10.227,1.18,1.102,-6.609
MIROC6,351007,ssp585,Near,wet_day_pct,-0.722,qm,0.003,0.993,1.0,0.73
MIROC6,351008,ssp245,Near,CDD,-17.612,qm,-7.365,0.824,0.926,12.437
MIROC6,351008,ssp245,Near,CWD,3.537,qm,-1.081,1.035,0.989,-4.46
MIROC6,351008,ssp245,Near,PRCPTOT,0.539,qm,0.809,1.005,1.008,0.269
MIROC6,351008,ssp245,Near,PRCPTOT_dry,-0.826,qm,0.251,0.992,1.003,1.087
MIROC6,351008,ssp245,Near,PRCPTOT_wet,1.824,qm,1.75,1.018,1.017,-0.073
MIROC6,351008,ssp245,Near,R10mm,-1.127,qm,-2.313,0.989,0.977,-1.2
MIROC6,351008,ssp245,Near,R20mm,7.345,qm,12.917,1.073,1.129,5.191
MIROC6,351008,ssp245,Near,R50mm,20.0,qm,17.46,1.2,1.175,-2.116
MIROC6,351008,ssp245,Near,R95p,6.841,qm,11.832,1.068,1.118,4.672
MIROC6,351008,ssp245,Near,R99p,16.228,qm,17.384,1.162,1.174,0.995
MIROC6,351008,ssp245,Near,Rx1day,8.299,qm,14.769,1.083,1.148,5.974
MIROC6,351008,ssp245,Near,Rx5day,13.849,qm,17.515,1.138,1.175,3.22
MIROC6,351008,ssp245,Near,SDII,0.299,qm,0.326,1.003,1.003,0.027
MIROC6,351008,ssp245,Near,q50,-9.505,qm,-7.605,0.905,0.924,2.099
MIROC6,351008,ssp245,Near,q90,0.593,qm,0.604,1.006,1.006,0.011
MIROC6,351008,ssp245,Near,q95,9.723,qm,4.236,1.097,1.042,-5.0
MIROC6,351008,ssp245,Near,q99,8.525,qm,4.702,1.085,1.047,-3.522
MIROC6,351008,ssp245,Near,wet_day_pct,0.682,qm,0.898,1.007,1.009,0.214
MIROC6,351008,ssp585,Near,CDD,-13.632,qm,-9.643,0.864,0.904,4.618
MIROC6,351008,ssp585,Near,CWD,6.109,qm,8.063,1.061,1.081,1.841
MIROC6,351008,ssp585,Near,PRCPTOT,2.029,qm,5.447,1.02,1.054,3.35
MIROC6,351008,ssp585,Near,PRCPTOT_dry,14.533,qm,17.393,1.145,1.174,2.498
MIROC6,351008,ssp585,Near,PRCPTOT_wet,-3.485,qm,0.277,0.965,1.003,3.898
MIROC6,351008,ssp585,Near,R10mm,-3.167,qm,-3.785,0.968,0.962,-0.639
MIROC6,351008,ssp585,Near,R20mm,-0.282,qm,5.833,0.997,1.058,6.133
MIROC6,351008,ssp585,Near,R50mm,42.222,qm,55.556,1.422,1.556,9.375
MIROC6,351008,ssp585,Near,R95p,9.522,qm,24.113,1.095,1.241,13.322
MIROC6,351008,ssp585,Near,R99p,25.658,qm,57.837,1.257,1.578,25.608
MIROC6,351008,ssp585,Near,Rx1day,11.476,qm,16.632,1.115,1.166,4.625
MIROC6,351008,ssp585,Near,Rx5day,31.495,qm,50.348,1.315,1.503,14.338
MIROC6,351008,ssp585,Near,SDII,1.501,qm,4.713,1.015,1.047,3.164
MIROC6,351008,ssp585,Near,q50,-7.751,qm,-5.737,0.922,0.943,2.184
MIROC6,351008,ssp585,Near,q90,-1.987,qm,0.986,0.98,1.01,3.033
MIROC6,351008,ssp585,Near,q95,8.441,qm,5.016,1.084,1.05,-3.158
MIROC6,351008,ssp585,Near,q99,16.771,qm,40.92,1.168,1.409,20.681
MIROC6,351008,ssp585,Near,wet_day_pct,0.049,qm,0.54,1.0,1.005,0.491
MIROC6,351009,ssp245,Near,CDD,-17.612,qm,-8.262,0.824,0.917,11.349
MIROC6,351009,ssp245,Near,CWD,3.537,qm,1.119,1.035,1.011,-2.335
MIROC6,351009,ssp245,Near,PRCPTOT,0.539,qm,-0.252,1.005,0.997,-0.787
MIROC6,351009,ssp245,Near,PRCPTOT_dry,-0.826,qm,0.659,0.992,1.007,1.497
MIROC6,351009,ssp245,Near,PRCPTOT_wet,1.824,qm,-0.16,1.018,0.998,-1.949
MIROC6,351009,ssp245,Near,R10mm,-1.127,qm,-3.641,0.989,0.964,-2.543
MIROC6,351009,ssp245,Near,R20mm,7.345,qm,9.434,1.073,1.094,1.946
MIROC6,351009,ssp245,Near,R50mm,20.0,qm,16.667,1.2,1.167,-2.778
MIROC6,351009,ssp245,Near,R95p,5.277,qm,7.288,1.053,1.073,1.91
MIROC6,351009,ssp245,Near,R99p,10.54,qm,14.407,1.105,1.144,3.498
MIROC6,351009,ssp245,Near,Rx1day,8.299,qm,8.78,1.083,1.088,0.444
MIROC6,351009,ssp245,Near,Rx5day,13.849,qm,10.043,1.138,1.1,-3.343
MIROC6,351009,ssp245,Near,SDII,0.299,qm,-1.044,1.003,0.99,-1.339
MIROC6,351009,ssp245,Near,q50,-9.505,qm,-3.917,0.905,0.961,6.175
MIROC6,351009,ssp245,Near,q90,0.593,qm,-1.273,1.006,0.987,-1.855
MIROC6,351009,ssp245,Near,q95,9.723,qm,2.707,1.097,1.027,-6.394
MIROC6,351009,ssp245,Near,q99,8.525,qm,5.852,1.085,1.059,-2.463
MIROC6,351009,ssp245,Near,wet_day_pct,0.682,qm,0.969,1.007,1.01,0.285
MIROC6,351009,ssp585,Near,CDD,-13.632,qm,-9.972,0.864,0.9,4.238
MIROC6,351009,ssp585,Near,CWD,6.109,qm,2.985,1.061,1.03,-2.944
MIROC6,351009,ssp585,Near,PRCPTOT,2.029,qm,1.765,1.02,1.018,-0.259
MIROC6,351009,ssp585,Near,PRCPTOT_dry,14.533,qm,7.98,1.145,1.08,-5.722
MIROC6,351009,ssp585,Near,PRCPTOT_wet,-3.485,qm,-0.846,0.965,0.992,2.734
MIROC6,351009,ssp585,Near,R10mm,-3.167,qm,-3.529,0.968,0.965,-0.374
MIROC6,351009,ssp585,Near,R20mm,-0.282,qm,6.918,0.997,1.069,7.221
MIROC6,351009,ssp585,Near,R50mm,42.222,qm,366.667,1.422,4.667,228.125
MIROC6,351009,ssp585,Near,R95p,9.241,qm,15.225,1.092,1.152,5.478
MIROC6,351009,ssp585,Near,R99p,11.522,qm,46.34,1.115,1.463,31.221
MIROC6,351009,ssp585,Near,Rx1day,11.476,qm,23.84,1.115,1.238,11.09
MIROC6,351009,ssp585,Near,Rx5day,31.495,qm,38.457,1.315,1.385,5.295
MIROC6,351009,ssp585,Near,SDII,1.501,qm,1.13,1.015,1.011,-0.366
MIROC6,351009,ssp585,Near,q50,-7.751,qm,-2.639,0.922,0.974,5.541
MIROC6,351009,ssp585,Near,q90,-1.987,qm,-1.007,0.98,0.99,1.0
MIROC6,351009,ssp585,Near,q95,8.441,qm,2.396,1.084,1.024,-5.574
MIROC6,351009,ssp585,Near,q99,16.771,qm,33.141,1.168,1.331,14.019
MIROC6,351009,ssp585,Near,wet_day_pct,0.049,qm,0.591,1.0,1.006,0.541
MIROC6,351010,ssp245,Near,CDD,-7.384,qm,1.449,0.926,1.014,9.537
MIROC6,351010,ssp245,Near,CWD,5.231,qm,-2.048,1.052,0.98,-6.917
MIROC6,351010,ssp245,Near,PRCPTOT,1.508,qm,-0.879,1.015,0.991,-2.352
MIROC6,351010,ssp245,Near,PRCPTOT_dry,-1.788,qm,-0.442,0.982,0.996,1.371
MIROC6,351010,ssp245,Near,PRCPTOT_wet,3.103,qm,-0.815,1.031,0.992,-3.8
MIROC6,351010,ssp245,Near,R10mm,-2.055,qm,-1.948,0.979,0.981,0.109
MIROC6,351010,ssp245,Near,R20mm,0.487,qm,28.502,1.005,1.285,27.88
MIROC6,351010,ssp245,Near,R50mm,61.111,qm,,1.611,,
MIROC6,351010,ssp245,Near,R95p,7.361,qm,4.324,1.074,1.043,-2.828
MIROC6,351010,ssp245,Near,R99p,9.495,qm,37.398,1.095,1.374,25.484
MIROC6,351010,ssp245,Near,Rx1day,13.33,qm,11.214,1.133,1.112,-1.868
MIROC6,351010,ssp245,Near,Rx5day,27.904,qm,15.921,1.279,1.159,-9.369
MIROC6,351010,ssp245,Near,SDII,1.7,qm,-0.926,1.017,0.991,-2.582
MIROC6,351010,ssp245,Near,q50,-7.311,qm,-3.439,0.927,0.966,4.178
MIROC6,351010,ssp245,Near,q90,1.181,qm,0.131,1.012,1.001,-1.038
MIROC6,351010,ssp245,Near,q95,5.455,qm,0.765,1.055,1.008,-4.447
MIROC6,351010,ssp245,Near,q99,15.034,qm,6.784,1.15,1.068,-7.171
MIROC6,351010,ssp245,Near,wet_day_pct,0.108,qm,0.396,1.001,1.004,0.288
MIROC6,351010,ssp585,Near,CDD,-8.439,qm,-0.543,0.916,0.995,8.623
MIROC6,351010,ssp585,Near,CWD,9.128,qm,2.297,1.091,1.023,-6.26
MIROC6,351010,ssp585,Near,PRCPTOT,2.66,qm,0.263,1.027,1.003,-2.335
MIROC6,351010,ssp585,Near,PRCPTOT_dry,11.54,qm,4.833,1.115,1.048,-6.013
