model,station,method,period,scenario,y0,y1,n_days,wet_day_pct,PRCPTOT,SDII,mean_daily,sd_daily,sd_wet,q50,q90,q95,q99,Rx1day,Rx5day,R10mm,R20mm,R50mm,CDD,CWD,R95p,R99p,n_days_obs,wet_day_pct_obs,PRCPTOT_obs,SDII_obs,mean_daily_obs,sd_daily_obs,sd_wet_obs,q50_obs,q90_obs,q95_obs,q99_obs,Rx1day_obs,Rx5day_obs,R10mm_obs,R20mm_obs,R50mm_obs,CDD_obs,CWD_obs,R95p_obs,R99p_obs,wet_day_pct_bias_pct,PRCPTOT_bias_pct,SDII_bias_pct,mean_daily_bias_pct,sd_daily_bias_pct,sd_wet_bias_pct,q50_bias_pct,q90_bias_pct,q95_bias_pct,q99_bias_pct,Rx1day_bias_pct,Rx5day_bias_pct,R10mm_bias_pct,R20mm_bias_pct,R50mm_bias_pct,CDD_bias_pct,CWD_bias_pct,R95p_bias_pct,R99p_bias_pct,homogeneous_gauge
ACCESS-ESM1-5,351012,qm,validation,historical,2003,2014,4383,25.09696554871093,1198.8318247961683,13.078165361412744,3.282222655157203,11.735370071600263,20.515646003898063,6.0,29.546338340073188,47.697583658285886,102.25619904349496,113.07279902237876,273.63027714731186,32.833333333333336,18.166666666666668,4.416666666666667,34.0,9.166666666666666,410.52940539315847,174.52999761779697,4383,21.6746520647958,887.6083333333335,11.211894736842106,2.470910335386721,9.498049970029244,17.855301656627983,4.8,27.2,43.34999999999995,80.77099999999999,100.90833333333336,179.25833333333333,24.416666666666668,12.083333333333334,3.1666666666666665,56.333333333333336,7.583333333333333,285.62499999999994,98.875,15.78947368421054,35.06315564817457,16.645452605241676,32.83455122395218,23.5555730769032,14.89946458721713,25.000000000000004,8.6262438973279,10.029028046795707,26.60013995554713,12.054966410813854,52.64577777731126,34.47098976109215,50.3448275862069,39.47368421052633,-39.64497041420118,20.87912087912088,43.73020757747345,76.51580037198175,True
ACCESS-ESM1-5,351012,detqm,validation,historical,2003,2014,4383,25.09696554871093,1179.7296924665643,12.86977846327161,3.229923867122695,11.76937128553593,20.69135471605181,5.870076757726116,30.1899362754692,48.246706850486085,104.96010738851446,112.77048185675694,273.47236643337163,31.5,17.833333333333332,4.416666666666667,34.0,9.166666666666666,417.2223175008881,151.58398171451762,4383,21.6746520647958,887.6083333333335,11.211894736842106,2.470910335386721,9.498049970029244,17.855301656627983,4.8,27.2,43.34999999999995,80.77099999999999,100.90833333333336,179.25833333333333,24.416666666666668,12.083333333333334,3.1666666666666665,56.333333333333336,7.583333333333333,285.62499999999994,98.875,15.78947368421054,32.91106540608911,14.786829214349684,30.717971464439252,23.91355407345467,15.88353484003485,22.29326578596075,10.992412777460288,11.295748213347494,29.947762672883183,11.755370574042708,52.557686634766384,29.010238907849825,47.5862068965517,39.47368421052633,-39.64497041420118,20.87912087912088,46.07345908127376,53.308704641737165,True
ACCESS-ESM1-5,351012,qdm,validation,historical,2003,2014,4383,24.86881131644992,1189.388405077505,13.094184276082624,3.258647658375625,11.902558518647984,21.00428873815842,5.945260970144134,30.18632381831264,47.9772253218134,103.47561605309473,115.63111340566674,277.88847303377474,32.0,17.75,4.333333333333333,34.0,9.083333333333334,407.65321870423264,176.12804796666606,4383,21.6746520647958,887.6083333333335,11.211894736842106,2.470910335386721,9.498049970029244,17.855301656627983,4.8,27.2,43.34999999999995,80.77099999999999,100.90833333333336,179.25833333333333,24.416666666666668,12.083333333333334,3.1666666666666665,56.333333333333336,7.583333333333333,285.62499999999994,98.875,14.736842105263172,33.99923822378543,16.78832689229006,31.880449553650656,25.315812784793536,17.636146070719086,23.85960354466947,10.979131684972948,10.674106855394356,28.109861278298805,14.590251950450137,55.02122990122714,31.058020477815692,46.89655172413793,36.84210526315789,-39.64497041420118,19.78021978021979,42.72322755509242,78.13203334176087,True
ACCESS-ESM1-5,351201,raw,validation,historical,2003,2014,4383,45.493953912845086,603.6341666666667,3.632703109327984,1.855997262149213,3.970765353832957,5.36366692199429,2.127,6.8942000000000005,10.39359999999999,25.492169999999973,35.85075,94.519,9.166666666666666,2.833333333333333,0.3333333333333333,15.5,13.583333333333334,42.678083333333326,19.572166666666664,4321,26.081925480212917,1034.375,11.013753327417923,2.9156676695209445,9.807500546383295,16.737824153456426,5.1,28.279999999999998,39.870000000000005,79.792,93.48333333333336,169.6833333333333,29.166666666666668,14.916666666666666,3.0,47.833333333333336,8.416666666666666,310.02500000000003,135.35833333333332,74.42712942094377,-41.64261832829808,-67.01666542426878,-36.34400512956402,-59.51297341199484,-67.95481376301429,-58.29411764705883,-75.62164073550211,-73.93127664910963,-68.0517219771406,-61.65011588518453,-44.29682742363224,-68.57142857142857,-81.00558659217877,-88.88888888888887,-67.59581881533101,61.3861386138614,-86.23398650646453,-85.54047897555871,True
ACCESS-ESM1-5,351201,qm,validation,historical,2003,2014,4383,28.291124800365047,1230.767988655538,11.910657954731011,3.370115016807154,9.260351119199074,14.194603161280645,6.7,29.81686146118312,38.53768792355829,72.61246428234347,64.66874394173466,208.8698924632655,38.75,19.08333333333333,3.1666666666666665,32.083333333333336,9.833333333333334,285.0593823521149,82.2869190674276,4321,26.081925480212917,1034.375,11.013753327417923,2.9156676695209445,9.807500546383295,16.737824153456426,5.1,28.279999999999998,39.870000000000005,79.792,93.48333333333336,169.6833333333333,29.166666666666668,14.916666666666666,3.0,47.833333333333336,8.416666666666666,310.02500000000003,135.35833333333332,8.470230933786489,18.986633344342057,8.143496596027006,15.586390453095673,-5.57888755240493,-15.19445400345299,31.372549019607856,5.43444646811572,-3.3416405228034027,-8.997813963375444,-30.82323700295812,23.093935249935488,32.857142857142854,27.932960893854748,5.55555555555555,-32.92682926829268,16.83168316831685,-8.052775630315347,-39.20808786497991,True
ACCESS-ESM1-5,351201,detqm,validation,historical,2003,2014,4383,28.268309377138944,1238.6178317359615,11.996298612454831,3.391821084516695,9.225482067377357,14.069556324147282,6.757014991819552,29.867964818912508,38.58744251857584,71.18247580070016,64.4251446657947,207.67080255558295,38.66666666666666,19.33333333333333,3.1666666666666665,32.083333333333336,9.833333333333334,283.4679195353161,75.63438150682565,4321,26.081925480212917,1034.375,11.013753327417923,2.9156676695209445,9.807500546383295,16.737824153456426,5.1,28.279999999999998,39.870000000000005,79.792,93.48333333333336,169.6833333333333,29.166666666666668,14.916666666666666,3.0,47.833333333333336,8.416666666666666,310.02500000000003,135.35833333333332,8.382754941097943,19.745530560576345,8.921075820637238,16.33085347734382,-5.934422091065504,-15.94154535766309,32.49049003567749,5.615151410581734,-3.216848461058849,-10.78995914289633,-31.083817437195904,22.387271911747185,32.571428571428555,29.608938547486037,5.55555555555555,-32.92682926829268,16.83168316831685,-8.566109334629111,-44.122848114147146,True
ACCESS-ESM1-5,351201,qdm,validation,historical,2003,2014,4383,28.15423226100844,1195.588115304285,11.62646465449872,3.275165463702053,9.098783582435855,14.037894426000031,6.233023835901649,30.846075199660884,38.05931580578008,69.58137306948306,67.41042885271,199.32763029256068,36.583333333333336,18.83333333333333,3.1666666666666665,32.083333333333336,9.833333333333334,280.51026681168617,45.79299193448825,4321,26.081925480212917,1034.375,11.013753327417923,2.9156676695209445,9.807500546383295,16.737824153456426,5.1,28.279999999999998,39.870000000000005,79.792,93.48333333333336,169.6833333333333,29.166666666666668,14.916666666666666,3.0,47.833333333333336,8.416666666666666,310.02500000000003,135.35833333333332,7.945374977655262,15.585557975036629,5.563147356455657,12.329861799379076,-7.226275039146388,-16.130709121465163,22.21615364513039,9.073816123270475,-4.541470263907526,-12.79655470538016,-27.890430893874147,17.47036457669819,25.42857142857143,26.256983240223462,5.55555555555555,-32.92682926829268,16.83168316831685,-9.52011392252685,-66.16906339876508,True
CESM2,351001,raw,validation,historical,2003,2014,4380,66.94063926940639,1063.5935833333333,4.353043315143247,3.06710296803653,5.0651885435872535,5.769448715450306,2.6125,8.274400000000002,13.46709999999999,30.32879000000001,49.055416666666666,110.9025,19.416666666666668,7.083333333333333,0.5833333333333334,12.833333333333334,30.58333333333333,56.67225,6.672166666666667,4383,22.86105407255305,981.1,11.749700598802397,2.718046999771845,9.121942570414795,16.072904114176634,5.5,28.8,41.374999999999964,74.37000000000003,93.41666666666669,162.36666666666665,28.75,15.0,3.083333333333333,53.833333333333336,8.0,263.3916666666667,90.1,192.81519153473872,8.408274725648077,-62.95187882841086,12.842160871169051,-44.47247935965763,-64.10450361387068,-52.5,-71.26944444444443,-67.45111782477342,-59.21905338173995,-47.48751115075826,-31.696263600903304,-32.463768115942024,-52.777777777777786,-81.08108108108108,-76.1609907120743,282.29166666666663,-78.4836586832031,-92.594709581946,True
CESM2,351001,qm,validation,historical,2003,2014,4380,23.881278538812783,1102.5713145360958,12.649001696398804,3.0207433274961524,11.227750728354549,20.15815677300279,5.5,31.250969555943385,43.3,76.33342848352171,128.66373364656815,233.7430336831065,31.58333333333333,17.25,3.083333333333333,49.5,9.25,323.3719550442992,134.19047063681597,4383,22.86105407255305,981.1,11.749700598802397,2.718046999771845,9.121942570414795,16.072904114176634,5.5,28.8,41.374999999999964,74.37000000000003,93.41666666666669,162.36666666666665,28.75,15.0,3.083333333333333,53.833333333333336,8.0,263.3916666666667,90.1,4.462718398818806,12.381134903281596,7.653821389185619,11.136537659198511,23.085084582416915,25.417016301508824,0.0,8.51031095813675,4.652567975830899,2.6400813278495106,37.73102620506848,43.95998789762256,9.855072463768112,15.0,0.0,-8.049535603715174,15.625,22.772280207915653,48.93503955251494,True
CESM2,351001,detqm,validation,historical,2003,2014,4380,23.42465753424657,1105.9372450505768,12.934938538603236,3.034490658145683,11.231755947581084,20.26820939184533,5.844239960416813,31.587915798903925,43.17163186712278,77.88981937235876,128.56011180709757,233.61544565272985,31.58333333333333,17.25,3.083333333333333,51.583333333333336,9.083333333333334,319.80664915380765,140.59128204319944,4383,22.86105407255305,981.1,11.749700598802397,2.718046999771845,9.121942570414795,16.072904114176634,5.5,28.8,41.374999999999964,74.37000000000003,93.41666666666669,162.36666666666665,28.75,15.0,3.083333333333333,53.833333333333336,8.0,263.3916666666667,90.1,2.4653432860306737,12.724212114012518,10.087388438830924,11.642317384519112,23.12899210754788,26.101725287892137,6.258908371214776,9.680263190638623,4.342312669783236,4.73284842323346,37.62010184524271,43.88140771057065,9.855072463768112,15.0,0.0,-4.179566563467492,13.541666666666677,21.418666429768447,56.03915876048772,True
CESM2,351001,qdm,validation,historical,2003,2014,4380,23.17351598173516,1101.313115842529,13.02045063065059,3.02435078337174,10.880405243095096,19.519795580783388,6.234905053293421,31.685144699824853,43.76283194938227,76.68901683132671,118.9430046569382,223.64540034404925,31.5,17.25,3.083333333333333,51.583333333333336,8.666666666666666,324.1255516471105,136.63797645966136,4383,22.86105407255305,981.1,11.749700598802397,2.718046999771845,9.121942570414795,16.072904114176634,5.5,28.8,41.374999999999964,74.37000000000003,93.41666666666669,162.36666666666665,28.75,15.0,3.083333333333333,53.833333333333336,8.0,263.3916666666667,90.1,1.3667869739972167,12.252891228471,10.815169468894515,11.269260010058908,19.277282871562072,21.445355749783417,13.361910059880376,10.017863541058516,5.771195043824302,3.118215451562024,27.32525030180715,37.74095689430258,9.565217391304348,15.0,0.0,-4.179566563467492,8.333333333333325,23.05839275367246,51.651472208281184,True
CESM2,351002,raw,validation,historical,2003,2014,4380,66.94063926940639,1063.5935833333333,4.353043315143247,3.06710296803653,5.0651885435872535,5.769448715450306,2.6125,8.274400000000002,13.46709999999999,30.32879000000001,49.055416666666666,110.9025,19.416666666666668,7.083333333333333,0.5833333333333334,12.833333333333334,30.58333333333333,60.25,6.672166666666667,4260,22.558685446009388,953.3833333333332,11.904890738813735,2.704319248826291,8.907471195086408,15.573592332506047,6.4,27.3,40.5,76.75999999999995,83.525,155.54166666666666,28.916666666666668,14.083333333333334,2.583333333333333,55.5,11.583333333333334,241.15833333333333,104.84166666666664,196.73998260943932,11.55990944530881,-63.43483186325315,13.414973818926574,-43.13550464938531,-62.95364234359725,-59.17968750000001,-69.69084249084248,-66.74790123456793,-60.488809275664366,-41.268582260800166,-28.699169568711497,-32.85302593659942,-49.70414201183433,-77.41935483870968,-76.87687687687686,164.02877697841726,-75.01641383599986,-93.6359589857722,True
CESM2,351002,qm,validation,historical,2003,2014,4380,25.95890410958904,1131.5627717660454,11.94261500544639,3.100400217215343,9.273587831412344,15.027186533420704,6.0,30.592873134328347,42.874411159748966,73.34233503478272,82.92636524124008,194.16025443006268,34.75,17.5,2.833333333333333,45.0,10.583333333333334,295.71776259648635,93.01998157066971,4260,22.558685446009388,953.3833333333332,11.904890738813735,2.704319248826291,8.907471195086408,15.573592332506047,6.4,27.3,40.5,76.75999999999995,83.525,155.54166666666666,28.916666666666668,14.083333333333334,2.583333333333333,55.5,11.583333333333334,241.15833333333333,104.84166666666664,15.07276951805341,18.68917068329061,0.3168804104153713,14.646235593706484,4.110219705542188,-3.508540530785936,-6.250000000000005,12.061806352851084,5.862743604318435,-4.452403550309054,-0.7167132699909348,24.828451816809658,20.172910662824204,24.2603550295858,9.67741935483871,-18.91891891891892,-8.633093525179856,22.62390376854198,-11.275750826799404,True
CESM2,351002,detqm,validation,historical,2003,2014,4380,25.93607305936073,1134.864793356301,11.98800838052431,3.109672210772647,9.270216164353858,15.001127412048472,5.966688172244558,30.875592213991325,42.61606438899464,73.2609489573833,82.74666574302769,193.8839964253477,34.083333333333336,17.25,2.833333333333333,45.0,10.583333333333334,302.1712934189074,92.97404625660764,4260,22.558685446009388,953.3833333333332,11.904890738813735,2.704319248826291,8.907471195086408,15.573592332506047,6.4,27.3,40.5,76.75999999999995,83.525,155.54166666666666,28.916666666666668,14.083333333333334,2.583333333333333,55.5,11.583333333333334,241.15833333333333,104.84166666666664,14.971562156999706,19.035518419275355,0.698180634615857,14.989094283978654,4.072367581357424,-3.675869434842576,-6.770497308678791,13.0974073772576,5.224850343196652,-4.558430227483904,-0.9318578353454828,24.6508415271456,17.867435158501443,22.485207100591712,9.67741935483871,-18.91891891891892,-8.633093525179856,25.299959260060437,-11.3195648136641,True
CESM2,351002,qdm,validation,historical,2003,2014,4380,25.95890410958904,1141.059229895712,12.042841476471892,3.1264178877968622,9.281103270896216,14.98574038135824,6.184289315516681,30.87670431634843,42.23382224372875,74.31608857226624,82.92269594177135,193.56253043730095,34.416666666666664,17.25,2.833333333333333,45.0,10.583333333333334,305.68707763218487,98.87541590679454,4260,22.558685446009388,953.3833333333332,11.904890738813735,2.704319248826291,8.907471195086408,15.573592332506047,6.4,27.3,40.5,76.75999999999995,83.525,155.54166666666666,28.916666666666668,14.083333333333334,2.583333333333333,55.5,11.583333333333334,241.15833333333333,104.84166666666664,15.07276951805341,19.685250412990083,1.1587736560100754,15.60831396491991,4.19459201861817,-3.774671499014479,-3.370479445051866,13.101481012265308,4.281042577108032,-3.18383458537482,-0.7211063253261347,24.444166367404872,19.02017291066281,22.485207100591712,9.67741935483871,-18.91891891891892,-8.633093525179856,26.757833082906057,-5.690724832562224,True
CESM2,351003,raw,validation,historical,2003,2014,4380,62.57990867579909,962.6898333333332,4.21462167092302,2.806991095890411,4.854817483118632,5.685353387852955,2.468,7.917,13.464,32.923199999999994,43.614916666666666,109.56016666666666,17.916666666666668,6.416666666666667,0.4166666666666667,13.916666666666666,29.666666666666668,23.24408333333333,0.0,4323,54.61485079805691,1439.4833333333331,7.316306649724693,4.049201943095073,8.192055563250843,9.96630897017431,4.6,14.3,20.5,56.700000000000045,61.36666666666667,124.44166666666663,38.583333333333336,10.75,2.333333333333333,36.5,77.66666666666667,164.33333333333334,41.266666666666666,14.584051336501252,-33.12254396832198,-42.394135829700176,-30.67791788757164,-40.73749322578934,-42.954273193142654,-46.34782608695652,-44.63636363636364,-34.321951219512194,-41.9343915343916,-28.927349266702883,-11.958615147659538,-53.56371490280778,-40.310077519379846,-82.14285714285714,-61.87214611872147,-61.802575107296136,-85.85552738336715,-100.0,False
CESM2,351003,qm,validation,historical,2003,2014,4380,25.136986301369863,1520.3356580293264,16.57041589132781,4.165303172683086,11.563261055148182,18.07038048054091,10.4,38.36492841031677,51.92397737543367,91.97903483723564,91.7285651622796,242.3799961834245,47.5,26.08333333333333,5.166666666666667,41.16666666666666,10.583333333333334,357.8455108617606,130.30079659116146,4323,54.61485079805691,1439.4833333333331,7.316306649724693,4.049201943095073,8.192055563250843,9.96630897017431,4.6,14.3,20.5,56.700000000000045,61.36666666666667,124.44166666666663,38.583333333333336,10.75,2.333333333333333,36.5,77.66666666666667,164.33333333333334,41.266666666666666,-53.97408226140537,5.616760043255778,126.48607671401172,2.86726202396488,41.15213167035146,81.31467260968188,126.08695652173915,168.28621265955783,153.2876945143106,62.22051999512444,49.47620613081956,94.77398742389973,23.11015118790496,142.63565891472868,121.42857142857144,12.785388127853874,-86.37339055793991,117.7558889625318,215.7531419818129,False
