YEAR,MONTH,DAY,424004,438002,465001,465002,465003,465004,465005,465006,465007,465008,465009,465010,465011,465012,465201
1981,1,1,0.025295,0.025295,0.025295,0.025295,0.025295,0.025295,0.025295,0.025295,0.025295,0.025295,0.025295,0.025295,0.025295,0.025295,0.025295
1981,1,2,0.0038723,0.0038723,0.0038723,0.0038723,0.0038723,0.0038723,0.0038723,0.0038723,0.0038723,0.0038723,0.0038723,0.0038723,0.0038723,0.0038723,0.0038723
1981,1,3,0.16098,0.16098,0.16098,0.16098,0.16098,0.16098,0.16098,0.16098,0.16098,0.16098,0.16098,0.16098,0.16098,0.16098,0.16098
1981,1,4,0.027413,0.027413,0.027413,0.027413,0.027413,0.027413,0.027413,0.027413,0.027413,0.027413,0.027413,0.027413,0.027413,0.027413,0.027413
1981,1,5,0.026209,0.026209,0.026209,0.026209,0.026209,0.026209,0.026209,0.026209,0.026209,0.026209,0.026209,0.026209,0.026209,0.026209,0.026209
1981,1,6,0.98524,0.98524,0.98524,0.98524,0.98524,0.98524,0.98524,0.98524,0.98524,0.98524,0.98524,0.98524,0.98524,0.98524,0.98524
1981,1,7,6.3073,6.3073,6.3073,6.3073,6.3073,6.3073,6.3073,6.3073,6.3073,6.3073,6.3073,6.3073,6.3073,6.3073,6.3073
1981,1,8,0.15413,0.15413,0.15413,0.15413,0.15413,0.15413,0.15413,0.15413,0.15413,0.15413,0.15413,0.15413,0.15413,0.15413,0.15413
1981,1,9,1.1308,1.1308,1.1308,1.1308,1.1308,1.1308,1.1308,1.1308,1.1308,1.1308,1.1308,1.1308,1.1308,1.1308,1.1308
1981,1,10,1.2478,1.2478,1.2478,1.2478,1.2478,1.2478,1.2478,1.2478,1.2478,1.2478,1.2478,1.2478,1.2478,1.2478,1.2478
1981,1,11,0.12695,0.12695,0.12695,0.12695,0.12695,0.12695,0.12695,0.12695,0.12695,0.12695,0.12695,0.12695,0.12695,0.12695,0.12695
1981,1,12,0.034503,0.034503,0.034503,0.034503,0.034503,0.034503,0.034503,0.034503,0.034503,0.034503,0.034503,0.034503,0.034503,0.034503,0.034503
1981,1,13,0.036527,0.036527,0.036527,0.036527,0.036527,0.036527,0.036527,0.036527,0.036527,0.036527,0.036527,0.036527,0.036527,0.036527,0.036527
1981,1,14,0.015977,0.015977,0.015977,0.015977,0.015977,0.015977,0.015977,0.015977,0.015977,0.015977,0.015977,0.015977,0.015977,0.015977,0.015977
1981,1,15,0.020403,0.020403,0.020403,0.020403,0.020403,0.020403,0.020403,0.020403,0.020403,0.020403,0.020403,0.020403,0.020403,0.020403,0.020403
1981,1,16,0.030486,0.030486,0.030486,0.030486,0.030486,0.030486,0.030486,0.030486,0.030486,0.030486,0.030486,0.030486,0.030486,0.030486,0.030486
1981,1,17,0.0024479,0.0024479,0.0024479,0.0024479,0.0024479,0.0024479,0.0024479,0.0024479,0.0024479,0.0024479,0.0024479,0.0024479,0.0024479,0.0024479,0.0024479
1981,1,18,0.031206,0.031206,0.031206,0.031206,0.031206,0.031206,0.031206,0.031206,0.031206,0.031206,0.031206,0.031206,0.031206,0.031206,0.031206
1981,1,19,0.0091056,0.0091056,0.0091056,0.0091056,0.0091056,0.0091056,0.0091056,0.0091056,0.0091056,0.0091056,0.0091056,0.0091056,0.0091056,0.0091056,0.0091056
1981,1,20,0.056018,0.056018,0.056018,0.056018,0.056018,0.056018,0.056018,0.056018,0.056018,0.056018,0.056018,0.056018,0.056018,0.056018,0.056018
1981,1,21,0.018949,0.018949,0.018949,0.018949,0.018949,0.018949,0.018949,0.018949,0.018949,0.018949,0.018949,0.018949,0.018949,0.018949,0.018949
1981,1,22,0.00068901,0.00068901,0.00068901,0.00068901,0.00068901,0.00068901,0.00068901,0.00068901,0.00068901,0.00068901,0.00068901,0.00068901,0.00068901,0.00068901,0.00068901
1981,1,23,0.00020969,0.00020969,0.00020969,0.00020969,0.00020969,0.00020969,0.00020969,0.00020969,0.00020969,0.00020969,0.00020969,0.00020969,0.00020969,0.00020969,0.00020969
