period,method,metric,group,raw_mean,corrected_mean,delta_mean,n_improved,n_total,pct_improved
validation,QDM_NP_monthly,q95_relbias_pct,B2_distributional_fidelity,39.61940206706085,28.44367013416919,-11.175731932891647,38,60,63.33333333333333
validation,QDM_NP_monthly,q99_relbias_pct,B2_distributional_fidelity,52.9787809452552,27.69416389635613,-25.284617048899086,43,60,71.66666666666667
validation,QDM_NP_monthly,mRMSE,B3_error_based,116.20256271663513,109.37531495767345,-6.827247758961685,38,60,63.33333333333333
validation,QDM_NP_monthly,mMAE,B3_error_based,78.15033508259027,70.02427616489825,-8.126058917692024,38,60,63.33333333333333
validation,QDM_NP_monthly,mNSE,B3_error_based,-0.7107145730292879,-0.5141388037115294,0.19657576931775847,38,60,63.33333333333333
validation,QDM_NP_monthly,mKGE,B3_error_based,0.22917119312902437,0.33238763980813174,0.10321644667910741,42,60,70.0
validation,QDM_NP_monthly,mr,B4_temporal_correspondence,0.34238073694503796,0.42999730206351405,0.08761656511847608,48,60,80.0
validation,QDM_NP_monthly,clim_r,B4_temporal_correspondence,0.6434297680356094,0.8833878991077462,0.23995813107213693,59,60,98.33333333333333
validation,QDM_NP_monthly,annual_r,B4_temporal_correspondence,0.02445442142546237,-0.02745296846466039,-0.05190738989012275,21,60,35.0
validation,QDM_NP_monthly,Rx1day_relbias_pct,B2_distributional_fidelity,43.03568805877182,24.779727481840645,-18.25596057693117,43,60,71.66666666666667
validation,QDM_P_annual,PBIAS,B1_systematic_bias,19.990949741096326,13.837894271842947,-6.1530554692533785,36,60,60.0
validation,QDM_P_annual,KS_D,B2_distributional_fidelity,0.20063208933936244,0.12346535589179078,-0.07716673344757165,45,60,75.0
validation,QDM_P_annual,q95_relbias_pct,B2_distributional_fidelity,39.61940206706085,33.05264928496058,-6.566752782100247,35,60,58.333333333333336
validation,QDM_P_annual,q99_relbias_pct,B2_distributional_fidelity,52.9787809452552,44.80514152127328,-8.173639423981943,35,60,58.333333333333336
validation,QDM_P_annual,mRMSE,B3_error_based,116.20256271663513,116.68068610638203,0.4781233897468873,33,60,55.00000000000001
validation,QDM_P_annual,mMAE,B3_error_based,78.15033508259027,76.5863256011164,-1.5640094814738679,35,60,58.333333333333336
validation,QDM_P_annual,mNSE,B3_error_based,-0.7107145730292879,-0.7665453098679258,-0.05583073683863805,33,60,55.00000000000001
validation,QDM_P_annual,mKGE,B3_error_based,0.22917119312902437,0.24088275174595658,0.011711558616932209,31,60,51.66666666666667
validation,QDM_P_annual,mr,B4_temporal_correspondence,0.34238073694503796,0.34403337947331375,0.0016526425282757952,29,60,48.333333333333336
validation,QDM_P_annual,clim_r,B4_temporal_correspondence,0.6434297680356094,0.6503818973742436,0.006952129338634359,31,60,51.66666666666667
validation,QDM_P_annual,annual_r,B4_temporal_correspondence,0.02445442142546237,0.025190153459219735,0.0007357320337573724,34,60,56.666666666666664
validation,QDM_P_annual,Rx1day_relbias_pct,B2_distributional_fidelity,43.03568805877182,50.73277482265428,7.6970867638824645,27,60,45.0
validation,QDM_P_monthly,PBIAS,B1_systematic_bias,19.990949741096326,15.548555051173395,-4.442394689922931,38,60,63.33333333333333
validation,QDM_P_monthly,KS_D,B2_distributional_fidelity,0.20063208933936244,0.10776572834381436,-0.09286636099554804,51,60,85.0
validation,QDM_P_monthly,q95_relbias_pct,B2_distributional_fidelity,39.61940206706085,28.273559111340266,-11.34584295572057,38,60,63.33333333333333
validation,QDM_P_monthly,q99_relbias_pct,B2_distributional_fidelity,52.9787809452552,46.63393326056447,-6.344847684690746,34,60,56.666666666666664
validation,QDM_P_monthly,mRMSE,B3_error_based,116.20256271663513,118.6802950615809,2.4777323449457858,33,60,55.00000000000001
validation,QDM_P_monthly,mMAE,B3_error_based,78.15033508259027,72.8861694228414,-5.264165659748881,38,60,63.33333333333333
validation,QDM_P_monthly,mNSE,B3_error_based,-0.7107145730292879,-0.832834058535878,-0.12211948550659016,33,60,55.00000000000001
validation,QDM_P_monthly,mKGE,B3_error_based,0.22917119312902437,0.25669806936337386,0.027526876234349486,36,60,60.0
validation,QDM_P_monthly,mr,B4_temporal_correspondence,0.34238073694503796,0.3955032994022046,0.053122562457166636,42,60,70.0
validation,QDM_P_monthly,clim_r,B4_temporal_correspondence,0.6434297680356094,0.8344517800721216,0.19102201203651215,56,60,93.33333333333333
validation,QDM_P_monthly,annual_r,B4_temporal_correspondence,0.02445442142546237,-0.038843641294889444,-0.06329806272035181,15,60,25.0
validation,QDM_P_monthly,Rx1day_relbias_pct,B2_distributional_fidelity,43.03568805877182,40.8870102351058,-2.148677823666025,33,60,55.00000000000001
