YEAR,MONTH,DAY,331002,331003,331004,331005,331006,331007,331008,331009,331010,331011,331201,331301,331401,331402,351001,351002,351003,351004,351005,351006,351007,351008,351009,351010,351011,351012,351201,378001,378002,378003,378004,378005,378006,378007,378008,378009,378010,378201,386001,386002,386003,386004,386005,386006,386007,386008,386009,386010,386301,400001,400002,400003,400004,400005,400006,400007,400008,400009,400010,400011,400012,400201,400301,
1981,1,1,0.384,0.384,0.384,0.384,0.384,1.345,0.384,0.384,1.345,0.384,0.384,0.384,0.384,0.384,0.211,0.211,0.428,0.211,0.211,0.428,0.428,0.211,0.211,0.428,0.211,0.428,0.211,7.34,0.211,7.34,0.428,0.428,0.211,7.34,0.428,0.211,0.211,7.34,7.34,7.34,7.34,7.34,16.259,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,25.315,7.34,7.34,7.34,16.259,16.259,7.34,7.34,7.34,7.34,25.315
1981,1,2,0.324,0.324,0.324,0.324,0.324,1.224,0.324,0.324,1.224,0.324,0.324,0.324,0.324,0.324,0.651,0.651,0.39,0.651,0.651,0.39,0.39,0.651,0.651,0.39,0.651,0.39,0.651,10.612,0.651,10.612,0.39,0.39,0.651,10.612,0.39,0.651,0.651,10.612,10.612,10.612,10.612,10.612,8.558,10.612,10.612,10.612,10.612,10.612,10.612,10.612,10.612,10.612,61.893,10.612,10.612,10.612,8.558,8.558,10.612,10.612,10.612,10.612,61.893
1981,1,3,0.298,0.298,0.298,0.298,0.298,0.536,0.298,0.298,0.536,0.298,0.298,0.298,0.298,0.298,4.479,4.479,3.142,4.479,4.479,3.142,3.142,4.479,4.479,3.142,4.479,3.142,4.479,11.996,4.479,11.996,3.142,3.142,4.479,11.996,3.142,4.479,4.479,11.996,11.996,11.996,11.996,11.996,1.774,11.996,11.996,11.996,11.996,11.996,11.996,11.996,11.996,11.996,5.668,11.996,11.996,11.996,1.774,1.774,11.996,11.996,11.996,11.996,5.668
1981,1,4,1.082,1.082,1.082,1.082,1.082,0.779,1.082,1.082,0.779,1.082,1.082,1.082,1.082,1.082,16.804,16.804,2.357,16.804,16.804,2.357,2.357,16.804,16.804,2.357,16.804,2.357,16.804,21.888,16.804,21.888,2.357,2.357,16.804,21.888,2.357,16.804,16.804,21.888,21.888,21.888,21.888,21.888,1.087,21.888,21.888,21.888,21.888,21.888,21.888,21.888,21.888,21.888,2.477,21.888,21.888,21.888,1.087,1.087,21.888,21.888,21.888,21.888,2.477
1981,1,5,0.356,0.356,0.356,0.356,0.356,0.384,0.356,0.356,0.384,0.356,0.356,0.356,0.356,0.356,0.516,0.516,4.819,0.516,0.516,4.819,4.819,0.516,0.516,4.819,0.516,4.819,0.516,4.401,0.516,4.401,4.819,4.819,0.516,4.401,4.819,0.516,0.516,4.401,4.401,4.401,4.401,4.401,2.86,4.401,4.401,4.401,4.401,4.401,4.401,4.401,4.401,4.401,9.771,4.401,4.401,4.401,2.86,2.86,4.401,4.401,4.401,4.401,9.771
1981,1,6,0.028,0.028,0.028,0.028,0.028,0.138,0.028,0.028,0.138,0.028,0.028,0.028,0.028,0.028,0.076,0.076,0.01,0.076,0.076,0.01,0.01,0.076,0.076,0.01,0.076,0.01,0.076,0.178,0.076,0.178,0.01,0.01,0.076,0.178,0.01,0.076,0.076,0.178,0.178,0.178,0.178,0.178,0.367,0.178,0.178,0.178,0.178,0.178,0.178,0.178,0.178,0.178,1.44,0.178,0.178,0.178,0.367,0.367,0.178,0.178,0.178,0.178,1.44
1981,1,7,0.039,0.039,0.039,0.039,0.039,0.515,0.039,0.039,0.515,0.039,0.039,0.039,0.039,0.039,0.237,0.237,0.035,0.237,0.237,0.035,0.035,0.237,0.237,0.035,0.237,0.035,0.237,0.408,0.237,0.408,0.035,0.035,0.237,0.408,0.035,0.237,0.237,0.408,0.408,0.408,0.408,0.408,0.025,0.408,0.408,0.408,0.408,0.408,0.408,0.408,0.408,0.408,0.258,0.408,0.408,0.408,0.025,0.025,0.408,0.408,0.408,0.408,0.258
1981,1,8,2.1,2.1,2.1,2.1,2.1,0.147,2.1,2.1,0.147,2.1,2.1,2.1,2.1,2.1,0.338,0.338,3.4,0.338,0.338,3.4,3.4,0.338,0.338,3.4,0.338,3.4,0.338,0.226,0.338,0.226,3.4,3.4,0.338,0.226,3.4,0.338,0.338,0.226,0.226,0.226,0.226,0.226,0.131,0.226,0.226,0.226,0.226,0.226,0.226,0.226,0.226,0.226,0.091,0.226,0.226,0.226,0.131,0.131,0.226,0.226,0.226,0.226,0.091
1981,1,9,23.351,23.351,23.351,23.351,23.351,8.562,23.351,23.351,8.562,23.351,23.351,23.351,23.351,23.351,0.85,0.85,7.939,0.85,0.85,7.939,7.939,0.85,0.85,7.939,0.85,7.939,0.85,0.171,0.85,0.171,7.939,7.939,0.85,0.171,7.939,0.85,0.85,0.171,0.171,0.171,0.171,0.171,0.051,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.01,0.171,0.171,0.171,0.051,0.051,0.171,0.171,0.171,0.171,0.01
1981,1,10,3.882,3.882,3.882,3.882,3.882,1.788,3.882,3.882,1.788,3.882,3.882,3.882,3.882,3.882,0.142,0.142,0.815,0.142,0.142,0.815,0.815,0.142,0.142,0.815,0.142,0.815,0.142,0.938,0.142,0.938,0.815,0.815,0.142,0.938,0.815,0.142,0.142,0.938,0.938,0.938,0.938,0.938,0.725,0.938,0.938,0.938,0.938,0.938,0.938,0.938,0.938,0.938,1.431,0.938,0.938,0.938,0.725,0.725,0.938,0.938,0.938,0.938,1.431
1981,1,11,0.023,0.023,0.023,0.023,0.023,0.05,0.023,0.023,0.05,0.023,0.023,0.023,0.023,0.023,0.065,0.065,0.214,0.065,0.065,0.214,0.214,0.065,0.065,0.214,0.065,0.214,0.065,1.192,0.065,1.192,0.214,0.214,0.065,1.192,0.214,0.065,0.065,1.192,1.192,1.192,1.192,1.192,1.601,1.192,1.192,1.192,1.192,1.192,1.192,1.192,1.192,1.192,0.844,1.192,1.192,1.192,1.601,1.601,1.192,1.192,1.192,1.192,0.844
1981,1,12,0.013,0.013,0.013,0.013,0.013,0,0.013,0.013,0,0.013,0.013,0.013,0.013,0.013,0.183,0.183,0.083,0.183,0.183,0.083,0.083,0.183,0.183,0.083,0.183,0.083,0.183,4.106,0.183,4.106,0.083,0.083,0.183,4.106,0.083,0.183,0.183,4.106,4.106,4.106,4.106,4.106,2.04,4.106,4.106,4.106,4.106,4.106,4.106,4.106,4.106,4.106,1.328,4.106,4.106,4.106,2.04,2.04,4.106,4.106,4.106,4.106,1.328
1981,1,13,0.069,0.069,0.069,0.069,0.069,0.312,0.069,0.069,0.312,0.069,0.069,0.069,0.069,0.069,0.239,0.239,0.036,0.239,0.239,0.036,0.036,0.239,0.239,0.036,0.239,0.036,0.239,0.029,0.239,0.029,0.036,0.036,0.239,0.029,0.036,0.239,0.239,0.029,0.029,0.029,0.029,0.029,0.118,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.085,0.029,0.029,0.029,0.118,0.118,0.029,0.029,0.029,0.029,0.085
1981,1,14,1.827,1.827,1.827,1.827,1.827,0.689,1.827,1.827,0.689,1.827,1.827,1.827,1.827,1.827,3.959,3.959,0.116,3.959,3.959,0.116,0.116,3.959,3.959,0.116,3.959,0.116,3.959,0.671,3.959,0.671,0.116,0.116,3.959,0.671,0.116,3.959,3.959,0.671,0.671,0.671,0.671,0.671,0.157,0.671,0.671,0.671,0.671,0.671,0.671,0.671,0.671,0.671,0.24,0.671,0.671,0.671,0.157,0.157,0.671,0.671,0.671,0.671,0.24
1981,1,15,0.972,0.972,0.972,0.972,0.972,0.143,0.972,0.972,0.143,0.972,0.972,0.972,0.972,0.972,2.926,2.926,1.821,2.926,2.926,1.821,1.821,2.926,2.926,1.821,2.926,1.821,2.926,3.827,2.926,3.827,1.821,1.821,2.926,3.827,1.821,2.926,2.926,3.827,3.827,3.827,3.827,3.827,2.529,3.827,3.827,3.827,3.827,3.827,3.827,3.827,3.827,3.827,1.03,3.827,3.827,3.827,2.529,2.529,3.827,3.827,3.827,3.827,1.03
