model,station,dataset,period,n_days,mean_mm_day,obs_mean_mm_day,MBE,PBIAS,wet_freq,obs_wet_freq,wetfreq_bias,SDII,obs_SDII,SDII_relbias_pct,PSS,KS_D,q50_relbias_pct,q90_relbias_pct,q95_relbias_pct,q99_relbias_pct,Rx1day,obs_Rx1day,Rx5day,obs_Rx5day,R95pTOT,obs_R95pTOT,n_days_above_obs_hist_max,Rx1day_relbias_pct,mRMSE,mMAE,mMBE,mPBIAS,mr,mNSE,mKGE,md,mRSR,msd_obs,msd_sim,msd_ratio,mmean_obs,mmean_sim,mn,clim_r,monthly_anom_r,annual_r,annual_sd_ratio
ACCESS-ESM1-5,500001,raw,calibration,7305,2.4402930869267627,2.6243805612594118,-0.18408747433264905,-7.014511426052766,0.7711156741957563,0.24202600958247775,0.5290896646132786,3.092534351145038,10.818552036199094,-71.41452626194933,0.5270808414859751,0.4767052268749201,-74.16981132075472,-76.93124999999999,-70.22850000000003,-56.219031339031346,54.53145000000001,69.895,115.73070000000003,122.56999999999998,85.30250000000001,239.64000000000001,0,-21.980899921310524,86.90347499839022,62.27446249999999,-5.603162499999999,-7.014511426052754,0.3780992455828714,-0.11836480905233682,0.3636289851398784,0.6095521434652582,1.0553222046755606,82.34781246274174,72.85557645716517,0.8847299555179886,79.87958333333334,74.27642083333333,240,0.7566436741627661,-0.045176589030067354,-0.29704043819797754,1.0072467433269225
ACCESS-ESM1-5,500001,raw,validation,5113,3.0037220809700766,2.7915509485624876,0.212171132407589,7.60047501611413,0.798943868570311,0.23880305104635244,0.5601408175239585,3.6990582619339047,11.662735462735464,-68.2830989886287,0.5104622592994686,0.48745866151006906,-76.80952380952381,-70.22637362637367,-64.21975308641983,-53.39758106021627,61.11464285714286,83.44285714285714,170.348,159.77857142857147,144.1312142857143,277.3357142857143,0,-26.75868858072247,115.3991551550788,75.09287499999999,6.457327380952379,7.600475016114113,0.2634281439935674,-0.6220339502407997,0.25383738456892935,0.5190863220793636,1.269794859908982,90.8801561563657,99.23116113034818,1.091890301768562,84.95952380952382,91.41685119047618,168,0.5766084987266508,-0.0010960773338944763,0.03817230317068218,1.2769126322862656
ACCESS-ESM1-5,500001,QDM_NP_annual,calibration,7305,2.6186858316221766,2.6243805612594118,-0.005694729637235163,-0.2169932867702019,0.24202600958247775,0.24202600958247775,0.0,10.819852941176471,10.818552036199094,0.012024760550434669,0.9983031674208144,0.0005656108597285048,0.0,0.0,0.0,0.0,71.30499999999999,69.895,168.85999999999996,122.56999999999998,239.68999999999997,239.64000000000001,0,2.017311681808422,115.36379667527129,73.27,-0.17333333333333154,-0.21699328677018825,0.3732437829215238,-0.9708260227211378,0.2416809384328058,0.5825332260404534,1.4009333487452096,82.34781246274174,117.49979080592078,1.4268720357214535,79.87958333333334,79.70625,240,0.7416829219588641,-0.05063267053786439,-0.30934349109689474,1.619744550934306
ACCESS-ESM1-5,500001,QDM_NP_annual,validation,5113,3.480703145192001,2.7915509485624876,0.6891521966295135,24.687072144765747,0.28241736749462154,0.23880305104635244,0.0436143164482691,12.324678103439545,11.662735462735464,5.675706551169813,0.8404122455368994,0.060758630703229066,-12.680870772680999,23.574167845892948,14.245727765738607,14.219904882488894,82.61744256754857,83.44285714285714,241.039721252512,159.77857142857147,454.5459206592086,277.3357142857143,1,-0.9891974023557604,156.9092604406687,95.1465543353273,20.974018936706553,24.68707214476572,0.2902942977181111,-1.9988298994903606,-0.037168294814264646,0.48929047194898534,1.7265513955620333,90.8801561563657,155.85093435162767,1.7149061020920253,84.95952380952382,105.93354274623037,168,0.60176725246969,0.01722945244633082,0.09404163195486945,1.9625667077993059
ACCESS-ESM1-5,500001,QDM_NP_monthly,calibration,7305,2.6663571342804246,2.6243805612594118,0.041976573021012875,1.5994849847869943,0.2698151950718686,0.24202600958247775,0.027789185489390827,9.882160764037796,10.818552036199094,-8.655421437435567,0.9494522958463328,0.04646044110185921,-9.433962264150944,-10.069444444444452,-7.5,-3.632478632478669,68.14358695652173,69.895,172.3122173913044,122.56999999999998,228.9641304347826,239.64000000000001,0,-2.505777299489614,97.93800836613768,66.0740730650383,1.2776619413270747,1.599484984786986,0.4630878388761441,-0.4204035314451873,0.40335814122129576,0.6630470676491391,1.189321312092531,82.34781246274174,103.73463545172724,1.2597133105225105,79.87958333333334,81.15724527466041,240,0.9988904827477384,-0.056275984532033835,-0.2005108483329274,1.664087457940805
ACCESS-ESM1-5,500001,QDM_NP_monthly,validation,5113,3.3209212287375975,2.7915509485624876,0.5293702801751099,18.96330355165862,0.30158419714453355,0.23880305104635244,0.06278114609818111,11.011589002941202,11.662735462735464,-5.58313666527713,0.8553810265872523,0.0730440380245827,-16.585922918240048,5.520714527298766,5.971548521362236,-8.68020884604679,75.69436466134223,83.44285714285714,233.3895050938441,159.77857142857147,364.33566843805835,277.3357142857143,0,-9.285986538367457,125.69907213567542,82.3788112063624,16.11113239604366,18.963303551658598,0.3618398638804351,-0.9245040313405222,0.23655767143526518,0.5753815953799717,1.3831300192684675,90.8801561563657,124.84005824279154,1.3736778579913027,84.95952380952382,101.07065620556747,168,0.9067987984285379,-0.015404842519719136,0.045909212108174814,1.714350910007975
ACCESS-ESM1-5,500001,QDM_P_annual,calibration,7305,2.8137699087999057,2.6243805612594118,0.18938934754049397,7.216535221157415,0.24202600958247775,0.24202600958247775,0.0,11.62589885960595,10.818552036199094,7.462614411849733,0.8687782805429863,0.0740950226244344,9.695878750096526,-5.262781624552083,2.104123801711175,9.42186027276237,89.82813448325894,69.895,191.92021281827624,122.56999999999998,300.86055907543704,239.64000000000001,0,28.51868443130258,123.46401295537208,76.94506735975418,5.764538265763807,7.2165352211574385,0.36808661864095116,-1.257303654403549,0.16165672118930874,0.562339027159234,1.499299243816991,82.34781246274174,127.32337227229353,1.546165811385712,79.87958333333334,85.64412159909715,240,0.7439733856354283,-0.04938839001627554,-0.3035369784390806,1.7625698901514917
ACCESS-ESM1-5,500001,QDM_P_annual,validation,5113,3.767852076619639,2.7915509485624876,0.9763011280571514,34.97343039932331,0.2849599061216507,0.23880305104635244,0.046156855075298237,13.22239373215938,11.662735462735464,13.373005624686467,0.8576821658496333,0.055138935029120345,-4.181622749535161,13.92073817354678,17.658009265107133,24.1638099232127,100.26721163873346,83.44285714285714,281.2616744244972,159.77857142857147,499.4927905302365,277.3357142857143,3,20.162725812555085,173.09658849207375,100.70456932749333,29.71325992712034,34.97343039932332,0.27230015272919655,-2.6494859711904617,-0.20145343328039278,0.45138510864105164,1.9046686957078824,90.8801561563657,171.739454334976,1.8897354669977258,84.95952380952382,114.67278373664415,168,0.5854687371582427,0.0046252981086837295,0.05427187683664345,2.1604055414280343
ACCESS-ESM1-5,500001,QDM_P_monthly,calibration,7305,2.545474929737672,2.6243805612594118,-0.07890563152173957,-3.006638316352778,0.2699520876112252,0.24202600958247775,0.027926078028747442,9.429358195605321,10.818552036199094,-12.84084816475904,0.8979755031986268,0.04930566391012625,-4.352763410760498,-19.976717406708563,-19.407482201098514,-20.45226064039115,69.99407338580072,69.895,167.35497790419507,122.56999999999998,174.85522184506007,239.64000000000001,0,0.141746027327737,94.28959542259996,63.28877613230427,-2.4016901594429383,-3.0066383163527663,0.4588261481797987,-0.316548163847153,0.4275360209475282,0.667306372952189,1.1450163957331747,82.34781246274174,97.5190157095493,1.1842332272478004,79.87958333333334,77.4778931738904,240,0.9686338951915939,-0.07720130455629896,-0.2624928742599932,1.4629128159061575
ACCESS-ESM1-5,500001,QDM_P_monthly,validation,5113,3.0748085203003983,2.7915509485624876,0.28325757173791066,10.146960487458578,0.302366516722081,0.23880305104635244,0.06356346567572854,10.16914357328327,11.662735462735464,-12.806531488470165,0.8827975923706843,0.04998129965788439,-9.921740730223707,-10.51670207381046,-16.978552481914257,-23.910598723013802,69.27426496328235,83.44285714285714,184.16601013613348,159.77857142857147,223.9256352688679,277.3357142857143,0,-16.979994051878705,110.52191776201235,75.23745791790023,8.620809311285322,10.146960487458554,0.37740290295395296,-0.4878238137412201,0.3478220520405195,0.613095868051592,1.2161281674280096,90.8801561563657,105.92702578753718,1.165568263387249,84.95952380952382,93.58033312080914,168,0.8366897834499238,0.021588124066342158,0.02517561048829927,1.3936495122658767
