season_id,climate_year,season_type,ENSO_phase,station,PRCPTOT,wet_day_freq,SDII,Rx1day,Rx5day,R20mm,R50mm,R95p,R99p,CDD,CWD,source_type,model
1996_RAIN,1996,RAINY,NEUTRAL,351002,359.47,48.37,4.04,23.2,82.89,1,0,0.0,0.0,11,13,RAW_CMIP6,ACCESS-ESM1-5
1996_RAIN,1996,RAINY,NEUTRAL,351003,225.85,33.15,3.7,15.4,58.63,0,0,0.0,0.0,24,10,RAW_CMIP6,ACCESS-ESM1-5
1996_RAIN,1996,RAINY,NEUTRAL,351004,225.85,33.15,3.7,15.4,58.63,0,0,0.0,0.0,24,10,RAW_CMIP6,ACCESS-ESM1-5
1996_RAIN,1996,RAINY,NEUTRAL,351005,359.47,48.37,4.04,23.2,82.89,1,0,0.0,0.0,11,13,RAW_CMIP6,ACCESS-ESM1-5
1996_RAIN,1996,RAINY,NEUTRAL,351006,225.85,33.15,3.7,15.4,58.63,0,0,0.0,0.0,24,10,RAW_CMIP6,ACCESS-ESM1-5
1996_RAIN,1996,RAINY,NEUTRAL,351007,225.85,33.15,3.7,15.4,58.63,0,0,0.0,0.0,24,10,RAW_CMIP6,ACCESS-ESM1-5
1996_RAIN,1996,RAINY,NEUTRAL,351008,225.85,33.15,3.7,15.4,58.63,0,0,0.0,0.0,24,10,RAW_CMIP6,ACCESS-ESM1-5
1996_RAIN,1996,RAINY,NEUTRAL,351009,359.47,48.37,4.04,23.2,82.89,1,0,71.49,23.2,11,13,RAW_CMIP6,ACCESS-ESM1-5
1996_RAIN,1996,RAINY,NEUTRAL,351010,225.85,33.15,3.7,15.4,58.63,0,0,15.4,0.0,24,10,RAW_CMIP6,ACCESS-ESM1-5
1996_RAIN,1996,RAINY,NEUTRAL,351011,359.47,48.37,4.04,23.2,82.89,1,0,0.0,0.0,11,13,RAW_CMIP6,ACCESS-ESM1-5
1996_RAIN,1996,RAINY,NEUTRAL,351012,225.85,33.15,3.7,15.4,58.63,0,0,0.0,0.0,24,10,RAW_CMIP6,ACCESS-ESM1-5
1996_RAIN,1996,RAINY,NEUTRAL,351201,359.47,48.37,4.04,23.2,82.89,1,0,0.0,0.0,11,13,RAW_CMIP6,ACCESS-ESM1-5
1996_1997_HOT_DRY,1996,HOT_DRY,NEUTRAL,351001,246.97,37.57,3.63,23.65,39.2,1,0,0.0,0.0,23,7,RAW_CMIP6,ACCESS-ESM1-5
1996_1997_HOT_DRY,1996,HOT_DRY,NEUTRAL,351002,246.97,37.57,3.63,23.65,39.2,1,0,0.0,0.0,23,7,RAW_CMIP6,ACCESS-ESM1-5
1996_1997_HOT_DRY,1996,HOT_DRY,NEUTRAL,351003,180.0,29.28,3.4,11.73,23.07,0,0,0.0,0.0,19,10,RAW_CMIP6,ACCESS-ESM1-5
1996_1997_HOT_DRY,1996,HOT_DRY,NEUTRAL,351004,180.0,29.28,3.4,11.73,23.07,0,0,0.0,0.0,19,10,RAW_CMIP6,ACCESS-ESM1-5
1996_1997_HOT_DRY,1996,HOT_DRY,NEUTRAL,351005,246.97,37.57,3.63,23.65,39.2,1,0,0.0,0.0,23,7,RAW_CMIP6,ACCESS-ESM1-5
1996_1997_HOT_DRY,1996,HOT_DRY,NEUTRAL,351006,180.0,29.28,3.4,11.73,23.07,0,0,0.0,0.0,19,10,RAW_CMIP6,ACCESS-ESM1-5
1996_1997_HOT_DRY,1996,HOT_DRY,NEUTRAL,351007,180.0,29.28,3.4,11.73,23.07,0,0,0.0,0.0,19,10,RAW_CMIP6,ACCESS-ESM1-5
1996_1997_HOT_DRY,1996,HOT_DRY,NEUTRAL,351008,180.0,29.28,3.4,11.73,23.07,0,0,0.0,0.0,19,10,RAW_CMIP6,ACCESS-ESM1-5
1996_1997_HOT_DRY,1996,HOT_DRY,NEUTRAL,351009,246.97,37.57,3.63,23.65,39.2,1,0,23.65,23.65,23,7,RAW_CMIP6,ACCESS-ESM1-5
1996_1997_HOT_DRY,1996,HOT_DRY,NEUTRAL,351010,180.0,29.28,3.4,11.73,23.07,0,0,0.0,0.0,19,10,RAW_CMIP6,ACCESS-ESM1-5
1996_1997_HOT_DRY,1996,HOT_DRY,NEUTRAL,351011,246.97,37.57,3.63,23.65,39.2,1,0,0.0,0.0,23,7,RAW_CMIP6,ACCESS-ESM1-5
1996_1997_HOT_DRY,1996,HOT_DRY,NEUTRAL,351012,180.0,29.28,3.4,11.73,23.07,0,0,0.0,0.0,19,10,RAW_CMIP6,ACCESS-ESM1-5
1996_1997_HOT_DRY,1996,HOT_DRY,NEUTRAL,351201,246.97,37.57,3.63,23.65,39.2,1,0,0.0,0.0,23,7,RAW_CMIP6,ACCESS-ESM1-5
1997_RAIN,1997,RAINY,EL_NINO,351001,234.05,41.85,3.04,8.55,27.25,0,0,0.0,0.0,16,8,RAW_CMIP6,ACCESS-ESM1-5
1997_RAIN,1997,RAINY,EL_NINO,351002,234.05,41.85,3.04,8.55,27.25,0,0,0.0,0.0,16,8,RAW_CMIP6,ACCESS-ESM1-5
1997_RAIN,1997,RAINY,EL_NINO,351003,165.75,23.91,3.77,10.74,39.53,0,0,0.0,0.0,21,7,RAW_CMIP6,ACCESS-ESM1-5
1997_RAIN,1997,RAINY,EL_NINO,351004,165.75,23.91,3.77,10.74,39.53,0,0,0.0,0.0,21,7,RAW_CMIP6,ACCESS-ESM1-5
1997_RAIN,1997,RAINY,EL_NINO,351005,234.05,41.85,3.04,8.55,27.25,0,0,0.0,0.0,16,8,RAW_CMIP6,ACCESS-ESM1-5
1997_RAIN,1997,RAINY,EL_NINO,351006,165.75,23.91,3.77,10.74,39.53,0,0,0.0,0.0,21,7,RAW_CMIP6,ACCESS-ESM1-5
1997_RAIN,1997,RAINY,EL_NINO,351007,165.75,23.91,3.77,10.74,39.53,0,0,0.0,0.0,21,7,RAW_CMIP6,ACCESS-ESM1-5
1997_RAIN,1997,RAINY,EL_NINO,351008,165.75,23.91,3.77,10.74,39.53,0,0,0.0,0.0,21,7,RAW_CMIP6,ACCESS-ESM1-5
1997_RAIN,1997,RAINY,EL_NINO,351009,234.05,41.85,3.04,8.55,27.25,0,0,0.0,0.0,16,8,RAW_CMIP6,ACCESS-ESM1-5
1997_RAIN,1997,RAINY,EL_NINO,351010,165.75,23.91,3.77,10.74,39.53,0,0,0.0,0.0,21,7,RAW_CMIP6,ACCESS-ESM1-5
1997_RAIN,1997,RAINY,EL_NINO,351011,234.05,41.85,3.04,8.55,27.25,0,0,0.0,0.0,16,8,RAW_CMIP6,ACCESS-ESM1-5
1997_RAIN,1997,RAINY,EL_NINO,351012,165.75,23.91,3.77,10.74,39.53,0,0,0.0,0.0,21,7,RAW_CMIP6,ACCESS-ESM1-5
1997_RAIN,1997,RAINY,EL_NINO,351201,234.05,41.85,3.04,8.55,27.25,0,0,0.0,0.0,16,8,RAW_CMIP6,ACCESS-ESM1-5
1997_1998_HOT_DRY,1997,HOT_DRY,EL_NINO,351001,186.09,33.7,3.05,10.25,23.59,0,0,0.0,0.0,20,10,RAW_CMIP6,ACCESS-ESM1-5
1997_1998_HOT_DRY,1997,HOT_DRY,EL_NINO,351002,186.09,33.7,3.05,10.25,23.59,0,0,0.0,0.0,20,10,RAW_CMIP6,ACCESS-ESM1-5
1997_1998_HOT_DRY,1997,HOT_DRY,EL_NINO,351003,164.26,26.52,3.42,14.49,28.83,0,0,0.0,0.0,13,4,RAW_CMIP6,ACCESS-ESM1-5
1997_1998_HOT_DRY,1997,HOT_DRY,EL_NINO,351004,164.26,26.52,3.42,14.49,28.83,0,0,0.0,0.0,13,4,RAW_CMIP6,ACCESS-ESM1-5
1997_1998_HOT_DRY,1997,HOT_DRY,EL_NINO,351005,186.09,33.7,3.05,10.25,23.59,0,0,0.0,0.0,20,10,RAW_CMIP6,ACCESS-ESM1-5
1997_1998_HOT_DRY,1997,HOT_DRY,EL_NINO,351006,164.26,26.52,3.42,14.49,28.83,0,0,0.0,0.0,13,4,RAW_CMIP6,ACCESS-ESM1-5
1997_1998_HOT_DRY,1997,HOT_DRY,EL_NINO,351007,164.26,26.52,3.42,14.49,28.83,0,0,0.0,0.0,13,4,RAW_CMIP6,ACCESS-ESM1-5
1997_1998_HOT_DRY,1997,HOT_DRY,EL_NINO,351008,164.26,26.52,3.42,14.49,28.83,0,0,0.0,0.0,13,4,RAW_CMIP6,ACCESS-ESM1-5
1997_1998_HOT_DRY,1997,HOT_DRY,EL_NINO,351009,186.09,33.7,3.05,10.25,23.59,0,0,0.0,0.0,20,10,RAW_CMIP6,ACCESS-ESM1-5
1997_1998_HOT_DRY,1997,HOT_DRY,EL_NINO,351010,164.26,26.52,3.42,14.49,28.83,0,0,14.49,0.0,13,4,RAW_CMIP6,ACCESS-ESM1-5
1997_1998_HOT_DRY,1997,HOT_DRY,EL_NINO,351011,186.09,33.7,3.05,10.25,23.59,0,0,0.0,0.0,20,10,RAW_CMIP6,ACCESS-ESM1-5
1997_1998_HOT_DRY,1997,HOT_DRY,EL_NINO,351012,164.26,26.52,3.42,14.49,28.83,0,0,0.0,0.0,13,4,RAW_CMIP6,ACCESS-ESM1-5
1997_1998_HOT_DRY,1997,HOT_DRY,EL_NINO,351201,186.09,33.7,3.05,10.25,23.59,0,0,0.0,0.0,20,10,RAW_CMIP6,ACCESS-ESM1-5
1998_RAIN,1998,RAINY,LA_NINA,351001,343.8,44.02,4.24,15.53,51.61,0,0,0.0,0.0,11,8,RAW_CMIP6,ACCESS-ESM1-5
1998_RAIN,1998,RAINY,LA_NINA,351002,343.8,44.02,4.24,15.53,51.61,0,0,0.0,0.0,11,8,RAW_CMIP6,ACCESS-ESM1-5
1998_RAIN,1998,RAINY,LA_NINA,351003,189.39,33.15,3.1,14.09,39.54,0,0,0.0,0.0,17,6,RAW_CMIP6,ACCESS-ESM1-5
1998_RAIN,1998,RAINY,LA_NINA,351004,189.39,33.15,3.1,14.09,39.54,0,0,0.0,0.0,17,6,RAW_CMIP6,ACCESS-ESM1-5
1998_RAIN,1998,RAINY,LA_NINA,351005,343.8,44.02,4.24,15.53,51.61,0,0,0.0,0.0,11,8,RAW_CMIP6,ACCESS-ESM1-5
1998_RAIN,1998,RAINY,LA_NINA,351006,189.39,33.15,3.1,14.09,39.54,0,0,0.0,0.0,17,6,RAW_CMIP6,ACCESS-ESM1-5
1998_RAIN,1998,RAINY,LA_NINA,351007,189.39,33.15,3.1,14.09,39.54,0,0,0.0,0.0,17,6,RAW_CMIP6,ACCESS-ESM1-5
1998_RAIN,1998,RAINY,LA_NINA,351008,189.39,33.15,3.1,14.09,39.54,0,0,0.0,0.0,17,6,RAW_CMIP6,ACCESS-ESM1-5
1998_RAIN,1998,RAINY,LA_NINA,351009,343.8,44.02,4.24,15.53,51.61,0,0,55.5,0.0,11,8,RAW_CMIP6,ACCESS-ESM1-5
1998_RAIN,1998,RAINY,LA_NINA,351010,189.39,33.15,3.1,14.09,39.54,0,0,14.09,0.0,17,6,RAW_CMIP6,ACCESS-ESM1-5
1998_RAIN,1998,RAINY,LA_NINA,351011,343.8,44.02,4.24,15.53,51.61,0,0,0.0,0.0,11,8,RAW_CMIP6,ACCESS-ESM1-5
1998_RAIN,1998,RAINY,LA_NINA,351012,189.39,33.15,3.1,14.09,39.54,0,0,0.0,0.0,17,6,RAW_CMIP6,ACCESS-ESM1-5
1998_RAIN,1998,RAINY,LA_NINA,351201,343.8,44.02,4.24,15.53,51.61,0,0,0.0,0.0,11,8,RAW_CMIP6,ACCESS-ESM1-5
1998_1999_HOT_DRY,1998,HOT_DRY,LA_NINA,351001,161.22,31.49,2.83,5.2,16.72,0,0,0.0,0.0,23,9,RAW_CMIP6,ACCESS-ESM1-5
1998_1999_HOT_DRY,1998,HOT_DRY,LA_NINA,351002,161.22,31.49,2.83,5.2,16.72,0,0,0.0,0.0,23,9,RAW_CMIP6,ACCESS-ESM1-5
1998_1999_HOT_DRY,1998,HOT_DRY,LA_NINA,351003,144.89,21.55,3.72,11.58,28.39,0,0,0.0,0.0,32,5,RAW_CMIP6,ACCESS-ESM1-5
1998_1999_HOT_DRY,1998,HOT_DRY,LA_NINA,351004,144.89,21.55,3.72,11.58,28.39,0,0,0.0,0.0,32,5,RAW_CMIP6,ACCESS-ESM1-5
1998_1999_HOT_DRY,1998,HOT_DRY,LA_NINA,351005,161.22,31.49,2.83,5.2,16.72,0,0,0.0,0.0,23,9,RAW_CMIP6,ACCESS-ESM1-5
1998_1999_HOT_DRY,1998,HOT_DRY,LA_NINA,351006,144.89,21.55,3.72,11.58,28.39,0,0,0.0,0.0,32,5,RAW_CMIP6,ACCESS-ESM1-5
1998_1999_HOT_DRY,1998,HOT_DRY,LA_NINA,351007,144.89,21.55,3.72,11.58,28.39,0,0,0.0,0.0,32,5,RAW_CMIP6,ACCESS-ESM1-5
1998_1999_HOT_DRY,1998,HOT_DRY,LA_NINA,351008,144.89,21.55,3.72,11.58,28.39,0,0,0.0,0.0,32,5,RAW_CMIP6,ACCESS-ESM1-5
1998_1999_HOT_DRY,1998,HOT_DRY,LA_NINA,351009,161.22,31.49,2.83,5.2,16.72,0,0,0.0,0.0,23,9,RAW_CMIP6,ACCESS-ESM1-5
1998_1999_HOT_DRY,1998,HOT_DRY,LA_NINA,351010,144.89,21.55,3.72,11.58,28.39,0,0,0.0,0.0,32,5,RAW_CMIP6,ACCESS-ESM1-5
1998_1999_HOT_DRY,1998,HOT_DRY,LA_NINA,351011,161.22,31.49,2.83,5.2,16.72,0,0,0.0,0.0,23,9,RAW_CMIP6,ACCESS-ESM1-5
1998_1999_HOT_DRY,1998,HOT_DRY,LA_NINA,351012,144.89,21.55,3.72,11.58,28.39,0,0,0.0,0.0,32,5,RAW_CMIP6,ACCESS-ESM1-5
1998_1999_HOT_DRY,1998,HOT_DRY,LA_NINA,351201,161.22,31.49,2.83,5.2,16.72,0,0,0.0,0.0,23,9,RAW_CMIP6,ACCESS-ESM1-5
1999_RAIN,1999,RAINY,LA_NINA,351001,218.57,34.78,3.42,9.24,34.68,0,0,0.0,0.0,15,9,RAW_CMIP6,ACCESS-ESM1-5
1999_RAIN,1999,RAINY,LA_NINA,351002,218.57,34.78,3.42,9.24,34.68,0,0,0.0,0.0,15,9,RAW_CMIP6,ACCESS-ESM1-5
1999_RAIN,1999,RAINY,LA_NINA,351003,167.95,26.63,3.43,10.09,31.72,0,0,0.0,0.0,25,7,RAW_CMIP6,ACCESS-ESM1-5
1999_RAIN,1999,RAINY,LA_NINA,351004,167.95,26.63,3.43,10.09,31.72,0,0,0.0,0.0,25,7,RAW_CMIP6,ACCESS-ESM1-5
1999_RAIN,1999,RAINY,LA_NINA,351005,218.57,34.78,3.42,9.24,34.68,0,0,0.0,0.0,15,9,RAW_CMIP6,ACCESS-ESM1-5
1999_RAIN,1999,RAINY,LA_NINA,351006,167.95,26.63,3.43,10.09,31.72,0,0,0.0,0.0,25,7,RAW_CMIP6,ACCESS-ESM1-5
1999_RAIN,1999,RAINY,LA_NINA,351007,167.95,26.63,3.43,10.09,31.72,0,0,0.0,0.0,25,7,RAW_CMIP6,ACCESS-ESM1-5
1999_RAIN,1999,RAINY,LA_NINA,351008,167.95,26.63,3.43,10.09,31.72,0,0,0.0,0.0,25,7,RAW_CMIP6,ACCESS-ESM1-5
1999_RAIN,1999,RAINY,LA_NINA,351009,218.57,34.78,3.42,9.24,34.68,0,0,0.0,0.0,15,9,RAW_CMIP6,ACCESS-ESM1-5
1999_RAIN,1999,RAINY,LA_NINA,351010,167.95,26.63,3.43,10.09,31.72,0,0,0.0,0.0,25,7,RAW_CMIP6,ACCESS-ESM1-5
1999_RAIN,1999,RAINY,LA_NINA,351011,218.57,34.78,3.42,9.24,34.68,0,0,0.0,0.0,15,9,RAW_CMIP6,ACCESS-ESM1-5
1999_RAIN,1999,RAINY,LA_NINA,351012,167.95,26.63,3.43,10.09,31.72,0,0,0.0,0.0,25,7,RAW_CMIP6,ACCESS-ESM1-5
1999_RAIN,1999,RAINY,LA_NINA,351201,218.57,34.78,3.42,9.24,34.68,0,0,0.0,0.0,15,9,RAW_CMIP6,ACCESS-ESM1-5
1999_2000_HOT_DRY,1999,HOT_DRY,LA_NINA,351001,229.89,43.96,2.87,14.18,47.16,0,0,0.0,0.0,9,15,RAW_CMIP6,ACCESS-ESM1-5
1999_2000_HOT_DRY,1999,HOT_DRY,LA_NINA,351002,229.89,43.96,2.87,14.18,47.16,0,0,0.0,0.0,9,15,RAW_CMIP6,ACCESS-ESM1-5
1999_2000_HOT_DRY,1999,HOT_DRY,LA_NINA,351003,167.41,29.12,3.16,14.72,42.05,0,0,0.0,0.0,25,10,RAW_CMIP6,ACCESS-ESM1-5
1999_2000_HOT_DRY,1999,HOT_DRY,LA_NINA,351004,167.41,29.12,3.16,14.72,42.05,0,0,0.0,0.0,25,10,RAW_CMIP6,ACCESS-ESM1-5
1999_2000_HOT_DRY,1999,HOT_DRY,LA_NINA,351005,229.89,43.96,2.87,14.18,47.16,0,0,0.0,0.0,9,15,RAW_CMIP6,ACCESS-ESM1-5
1999_2000_HOT_DRY,1999,HOT_DRY,LA_NINA,351006,167.41,29.12,3.16,14.72,42.05,0,0,0.0,0.0,25,10,RAW_CMIP6,ACCESS-ESM1-5
1999_2000_HOT_DRY,1999,HOT_DRY,LA_NINA,351007,167.41,29.12,3.16,14.72,42.05,0,0,0.0,0.0,25,10,RAW_CMIP6,ACCESS-ESM1-5
1999_2000_HOT_DRY,1999,HOT_DRY,LA_NINA,351008,167.41,29.12,3.16,14.72,42.05,0,0,0.0,0.0,25,10,RAW_CMIP6,ACCESS-ESM1-5
1999_2000_HOT_DRY,1999,HOT_DRY,LA_NINA,351009,229.89,43.96,2.87,14.18,47.16,0,0,14.18,0.0,9,15,RAW_CMIP6,ACCESS-ESM1-5
1999_2000_HOT_DRY,1999,HOT_DRY,LA_NINA,351010,167.41,29.12,3.16,14.72,42.05,0,0,14.72,0.0,25,10,RAW_CMIP6,ACCESS-ESM1-5
1999_2000_HOT_DRY,1999,HOT_DRY,LA_NINA,351011,229.89,43.96,2.87,14.18,47.16,0,0,0.0,0.0,9,15,RAW_CMIP6,ACCESS-ESM1-5
1999_2000_HOT_DRY,1999,HOT_DRY,LA_NINA,351012,167.41,29.12,3.16,14.72,42.05,0,0,0.0,0.0,25,10,RAW_CMIP6,ACCESS-ESM1-5
1999_2000_HOT_DRY,1999,HOT_DRY,LA_NINA,351201,229.89,43.96,2.87,14.18,47.16,0,0,0.0,0.0,9,15,RAW_CMIP6,ACCESS-ESM1-5
2000_RAIN,2000,RAINY,LA_NINA,351001,153.84,28.8,2.9,5.73,15.17,0,0,0.0,0.0,22,9,RAW_CMIP6,ACCESS-ESM1-5
2000_RAIN,2000,RAINY,LA_NINA,351002,153.84,28.8,2.9,5.73,15.17,0,0,0.0,0.0,22,9,RAW_CMIP6,ACCESS-ESM1-5
2000_RAIN,2000,RAINY,LA_NINA,351003,83.57,15.76,2.88,4.03,7.61,0,0,0.0,0.0,25,3,RAW_CMIP6,ACCESS-ESM1-5
2000_RAIN,2000,RAINY,LA_NINA,351004,83.57,15.76,2.88,4.03,7.61,0,0,0.0,0.0,25,3,RAW_CMIP6,ACCESS-ESM1-5
2000_RAIN,2000,RAINY,LA_NINA,351005,153.84,28.8,2.9,5.73,15.17,0,0,0.0,0.0,22,9,RAW_CMIP6,ACCESS-ESM1-5
2000_RAIN,2000,RAINY,LA_NINA,351006,83.57,15.76,2.88,4.03,7.61,0,0,0.0,0.0,25,3,RAW_CMIP6,ACCESS-ESM1-5
2000_RAIN,2000,RAINY,LA_NINA,351007,83.57,15.76,2.88,4.03,7.61,0,0,0.0,0.0,25,3,RAW_CMIP6,ACCESS-ESM1-5
2000_RAIN,2000,RAINY,LA_NINA,351008,83.57,15.76,2.88,4.03,7.61,0,0,0.0,0.0,25,3,RAW_CMIP6,ACCESS-ESM1-5
2000_RAIN,2000,RAINY,LA_NINA,351009,153.84,28.8,2.9,5.73,15.17,0,0,0.0,0.0,22,9,RAW_CMIP6,ACCESS-ESM1-5
2000_RAIN,2000,RAINY,LA_NINA,351010,83.57,15.76,2.88,4.03,7.61,0,0,0.0,0.0,25,3,RAW_CMIP6,ACCESS-ESM1-5
2000_RAIN,2000,RAINY,LA_NINA,351011,153.84,28.8,2.9,5.73,15.17,0,0,0.0,0.0,22,9,RAW_CMIP6,ACCESS-ESM1-5
2000_RAIN,2000,RAINY,LA_NINA,351012,83.57,15.76,2.88,4.03,7.61,0,0,0.0,0.0,25,3,RAW_CMIP6,ACCESS-ESM1-5
2000_RAIN,2000,RAINY,LA_NINA,351201,153.84,28.8,2.9,5.73,15.17,0,0,0.0,0.0,22,9,RAW_CMIP6,ACCESS-ESM1-5
2000_2001_HOT_DRY,2000,HOT_DRY,LA_NINA,351001,158.79,33.7,2.6,5.36,10.94,0,0,0.0,0.0,15,5,RAW_CMIP6,ACCESS-ESM1-5
2000_2001_HOT_DRY,2000,HOT_DRY,LA_NINA,351002,158.79,33.7,2.6,5.36,10.94,0,0,0.0,0.0,15,5,RAW_CMIP6,ACCESS-ESM1-5
2000_2001_HOT_DRY,2000,HOT_DRY,LA_NINA,351003,101.61,16.57,3.39,4.75,7.7,0,0,0.0,0.0,19,4,RAW_CMIP6,ACCESS-ESM1-5
2000_2001_HOT_DRY,2000,HOT_DRY,LA_NINA,351004,101.61,16.57,3.39,4.75,7.7,0,0,0.0,0.0,19,4,RAW_CMIP6,ACCESS-ESM1-5
2000_2001_HOT_DRY,2000,HOT_DRY,LA_NINA,351005,158.79,33.7,2.6,5.36,10.94,0,0,0.0,0.0,15,5,RAW_CMIP6,ACCESS-ESM1-5
2000_2001_HOT_DRY,2000,HOT_DRY,LA_NINA,351006,101.61,16.57,3.39,4.75,7.7,0,0,0.0,0.0,19,4,RAW_CMIP6,ACCESS-ESM1-5
2000_2001_HOT_DRY,2000,HOT_DRY,LA_NINA,351007,101.61,16.57,3.39,4.75,7.7,0,0,0.0,0.0,19,4,RAW_CMIP6,ACCESS-ESM1-5
2000_2001_HOT_DRY,2000,HOT_DRY,LA_NINA,351008,101.61,16.57,3.39,4.75,7.7,0,0,0.0,0.0,19,4,RAW_CMIP6,ACCESS-ESM1-5
2000_2001_HOT_DRY,2000,HOT_DRY,LA_NINA,351009,158.79,33.7,2.6,5.36,10.94,0,0,0.0,0.0,15,5,RAW_CMIP6,ACCESS-ESM1-5
