source_type,model,season_type,station,ENSO_phase,index,neutral_value,phase_value,abs_response,pct_response
OBSERVED,OBSERVED,RAINY,351007,LA_NINA,CWD,49.5,46.4,-3.1,-6.26
OBSERVED,OBSERVED,RAINY,351008,EL_NINO,PRCPTOT,895.15,765.6,-129.55,-14.47
OBSERVED,OBSERVED,RAINY,351008,EL_NINO,wet_day_freq,67.752,82.065,14.313,21.13
OBSERVED,OBSERVED,RAINY,351008,EL_NINO,SDII,8.833,5.05,-3.783,-42.83
OBSERVED,OBSERVED,RAINY,351008,EL_NINO,Rx1day,65.133,28.65,-36.483,-56.01
OBSERVED,OBSERVED,RAINY,351008,EL_NINO,Rx5day,126.283,65.35,-60.933,-48.25
OBSERVED,OBSERVED,RAINY,351008,EL_NINO,R20mm,6.667,2.0,-4.667,-70.0
OBSERVED,OBSERVED,RAINY,351008,EL_NINO,R50mm,1.5,0.0,-1.5,-100.0
OBSERVED,OBSERVED,RAINY,351008,EL_NINO,R95p,265.3,52.95,-212.35,-80.04
OBSERVED,OBSERVED,RAINY,351008,EL_NINO,R99p,143.117,0.0,-143.117,-100.0
OBSERVED,OBSERVED,RAINY,351008,EL_NINO,CDD,10.0,8.0,-2.0,-20.0
OBSERVED,OBSERVED,RAINY,351008,EL_NINO,CWD,30.333,31.5,1.167,3.85
OBSERVED,OBSERVED,RAINY,351008,LA_NINA,PRCPTOT,895.15,860.78,-34.37,-3.84
OBSERVED,OBSERVED,RAINY,351008,LA_NINA,wet_day_freq,67.752,75.216,7.464,11.02
OBSERVED,OBSERVED,RAINY,351008,LA_NINA,SDII,8.833,7.11,-1.723,-19.51
OBSERVED,OBSERVED,RAINY,351008,LA_NINA,Rx1day,65.133,48.02,-17.113,-26.27
OBSERVED,OBSERVED,RAINY,351008,LA_NINA,Rx5day,126.283,97.88,-28.403,-22.49
OBSERVED,OBSERVED,RAINY,351008,LA_NINA,R20mm,6.667,6.2,-0.467,-7.0
OBSERVED,OBSERVED,RAINY,351008,LA_NINA,R50mm,1.5,0.4,-1.1,-73.33
OBSERVED,OBSERVED,RAINY,351008,LA_NINA,R95p,265.3,202.12,-63.18,-23.81
OBSERVED,OBSERVED,RAINY,351008,LA_NINA,R99p,143.117,44.94,-98.177,-68.6
OBSERVED,OBSERVED,RAINY,351008,LA_NINA,CDD,10.0,8.6,-1.4,-14.0
OBSERVED,OBSERVED,RAINY,351008,LA_NINA,CWD,30.333,32.8,2.467,8.13
OBSERVED,OBSERVED,RAINY,351009,EL_NINO,PRCPTOT,993.217,893.25,-99.967,-10.06
OBSERVED,OBSERVED,RAINY,351009,EL_NINO,wet_day_freq,94.473,94.565,0.092,0.1
OBSERVED,OBSERVED,RAINY,351009,EL_NINO,SDII,5.715,5.13,-0.585,-10.24
OBSERVED,OBSERVED,RAINY,351009,EL_NINO,Rx1day,30.55,22.45,-8.1,-26.51
OBSERVED,OBSERVED,RAINY,351009,EL_NINO,Rx5day,77.233,66.65,-10.583,-13.7
OBSERVED,OBSERVED,RAINY,351009,EL_NINO,R20mm,1.833,0.5,-1.333,-72.73
OBSERVED,OBSERVED,RAINY,351009,EL_NINO,R50mm,0.167,0.0,-0.167,-100.0
OBSERVED,OBSERVED,RAINY,351009,EL_NINO,R95p,170.983,113.95,-57.033,-33.36
OBSERVED,OBSERVED,RAINY,351009,EL_NINO,R99p,56.433,12.6,-43.833,-77.67
OBSERVED,OBSERVED,RAINY,351009,EL_NINO,CDD,2.667,4.5,1.833,68.75
OBSERVED,OBSERVED,RAINY,351009,EL_NINO,CWD,79.667,127.0,47.333,59.41
OBSERVED,OBSERVED,RAINY,351009,LA_NINA,PRCPTOT,993.217,1041.46,48.243,4.86
OBSERVED,OBSERVED,RAINY,351009,LA_NINA,wet_day_freq,94.473,96.522,2.049,2.17
OBSERVED,OBSERVED,RAINY,351009,LA_NINA,SDII,5.715,5.864,0.149,2.61
OBSERVED,OBSERVED,RAINY,351009,LA_NINA,Rx1day,30.55,28.3,-2.25,-7.36
OBSERVED,OBSERVED,RAINY,351009,LA_NINA,Rx5day,77.233,82.66,5.427,7.03
OBSERVED,OBSERVED,RAINY,351009,LA_NINA,R20mm,1.833,2.8,0.967,52.73
OBSERVED,OBSERVED,RAINY,351009,LA_NINA,R50mm,0.167,0.0,-0.167,-100.0
OBSERVED,OBSERVED,RAINY,351009,LA_NINA,R95p,170.983,195.84,24.857,14.54
OBSERVED,OBSERVED,RAINY,351009,LA_NINA,R99p,56.433,76.72,20.287,35.95
OBSERVED,OBSERVED,RAINY,351009,LA_NINA,CDD,2.667,2.0,-0.667,-25.0
OBSERVED,OBSERVED,RAINY,351009,LA_NINA,CWD,79.667,98.0,18.333,23.01
OBSERVED,OBSERVED,RAINY,351010,EL_NINO,PRCPTOT,980.817,927.35,-53.467,-5.45
OBSERVED,OBSERVED,RAINY,351010,EL_NINO,wet_day_freq,93.387,92.665,-0.722,-0.77
OBSERVED,OBSERVED,RAINY,351010,EL_NINO,SDII,5.707,5.43,-0.277,-4.85
OBSERVED,OBSERVED,RAINY,351010,EL_NINO,Rx1day,29.817,24.3,-5.517,-18.5
OBSERVED,OBSERVED,RAINY,351010,EL_NINO,Rx5day,82.15,78.45,-3.7,-4.5
OBSERVED,OBSERVED,RAINY,351010,EL_NINO,R20mm,2.5,4.5,2.0,80.0
OBSERVED,OBSERVED,RAINY,351010,EL_NINO,R50mm,0.167,0.0,-0.167,-100.0
OBSERVED,OBSERVED,RAINY,351010,EL_NINO,R95p,161.983,192.9,30.917,19.09
OBSERVED,OBSERVED,RAINY,351010,EL_NINO,R99p,52.55,68.7,16.15,30.73
OBSERVED,OBSERVED,RAINY,351010,EL_NINO,CDD,2.833,4.0,1.167,41.18
OBSERVED,OBSERVED,RAINY,351010,EL_NINO,CWD,71.667,89.0,17.333,24.19
OBSERVED,OBSERVED,RAINY,351010,LA_NINA,PRCPTOT,980.817,1020.66,39.843,4.06
OBSERVED,OBSERVED,RAINY,351010,LA_NINA,wet_day_freq,93.387,95.0,1.613,1.73
OBSERVED,OBSERVED,RAINY,351010,LA_NINA,SDII,5.707,5.838,0.131,2.3
OBSERVED,OBSERVED,RAINY,351010,LA_NINA,Rx1day,29.817,30.96,1.143,3.83
OBSERVED,OBSERVED,RAINY,351010,LA_NINA,Rx5day,82.15,94.86,12.71,15.47
OBSERVED,OBSERVED,RAINY,351010,LA_NINA,R20mm,2.5,2.4,-0.1,-4.0
OBSERVED,OBSERVED,RAINY,351010,LA_NINA,R50mm,0.167,0.4,0.233,140.0
OBSERVED,OBSERVED,RAINY,351010,LA_NINA,R95p,161.983,206.26,44.277,27.33
OBSERVED,OBSERVED,RAINY,351010,LA_NINA,R99p,52.55,56.0,3.45,6.57
OBSERVED,OBSERVED,RAINY,351010,LA_NINA,CDD,2.833,2.6,-0.233,-8.24
OBSERVED,OBSERVED,RAINY,351010,LA_NINA,CWD,71.667,80.2,8.533,11.91
OBSERVED,OBSERVED,RAINY,351011,EL_NINO,PRCPTOT,902.883,544.0,-358.883,-39.75
OBSERVED,OBSERVED,RAINY,351011,EL_NINO,wet_day_freq,40.217,39.13,-1.087,-2.7
OBSERVED,OBSERVED,RAINY,351011,EL_NINO,SDII,12.257,7.48,-4.777,-38.97
OBSERVED,OBSERVED,RAINY,351011,EL_NINO,Rx1day,114.2,41.7,-72.5,-63.49
OBSERVED,OBSERVED,RAINY,351011,EL_NINO,Rx5day,180.1,71.1,-109.0,-60.52
