season_id,climate_year,season_type,ENSO_phase,station,PRCPTOT,wet_day_freq,SDII,Rx1day,Rx5day,R20mm,R50mm,R95p,R99p,CDD,CWD,source_type,model
2002_2003_HOT_DRY,2002,HOT_DRY,EL_NINO,351007,280.5,39.23,3.95,14.4,31.3,0,0,0.0,0.0,38,13,OBSERVED,OBSERVED
2002_2003_HOT_DRY,2002,HOT_DRY,EL_NINO,351008,443.1,33.7,7.26,59.5,84.0,5,1,155.8,59.5,38,13,OBSERVED,OBSERVED
2002_2003_HOT_DRY,2002,HOT_DRY,EL_NINO,351009,314.7,42.54,4.09,16.1,30.5,0,0,29.0,0.0,41,13,OBSERVED,OBSERVED
2002_2003_HOT_DRY,2002,HOT_DRY,EL_NINO,351010,304.8,40.33,4.18,17.7,35.4,0,0,31.9,0.0,37,13,OBSERVED,OBSERVED
2002_2003_HOT_DRY,2002,HOT_DRY,EL_NINO,351011,617.6,17.68,19.3,118.4,155.2,11,2,304.1,118.4,43,5,OBSERVED,OBSERVED
2002_2003_HOT_DRY,2002,HOT_DRY,EL_NINO,351012,307.6,10.5,16.19,73.4,94.4,5,2,138.0,0.0,90,4,OBSERVED,OBSERVED
2002_2003_HOT_DRY,2002,HOT_DRY,EL_NINO,351201,389.2,12.15,17.69,88.3,97.3,7,2,162.9,162.9,43,3,OBSERVED,OBSERVED
2003_RAIN,2003,RAINY,NEUTRAL,351001,873.2,39.67,11.96,90.6,141.8,15,3,207.5,90.6,10,6,OBSERVED,OBSERVED
2003_RAIN,2003,RAINY,NEUTRAL,351002,857.0,33.15,14.05,115.6,257.8,16,3,299.8,193.8,18,13,OBSERVED,OBSERVED
2003_RAIN,2003,RAINY,NEUTRAL,351003,1005.0,34.24,15.95,72.8,146.2,19,2,344.4,72.8,16,12,OBSERVED,OBSERVED
2003_RAIN,2003,RAINY,NEUTRAL,351004,941.2,41.85,12.22,73.2,156.3,14,3,193.5,0.0,22,15,OBSERVED,OBSERVED
2003_RAIN,2003,RAINY,NEUTRAL,351005,836.2,30.98,14.67,82.0,165.6,15,4,312.8,82.0,9,11,OBSERVED,OBSERVED
2003_RAIN,2003,RAINY,NEUTRAL,351006,943.9,87.5,5.86,33.2,96.2,5,0,151.9,0.0,4,41,OBSERVED,OBSERVED
2003_RAIN,2003,RAINY,NEUTRAL,351007,952.0,88.04,5.88,30.6,89.8,5,0,137.6,0.0,4,41,OBSERVED,OBSERVED
2003_RAIN,2003,RAINY,NEUTRAL,351008,1006.0,84.78,6.45,67.1,144.8,5,2,242.2,168.8,4,42,OBSERVED,OBSERVED
2003_RAIN,2003,RAINY,NEUTRAL,351009,1026.1,92.93,6.0,40.5,78.7,2,0,216.9,78.0,3,50,OBSERVED,OBSERVED
2003_RAIN,2003,RAINY,NEUTRAL,351010,962.7,91.3,5.73,28.1,95.1,5,0,179.6,95.1,3,42,OBSERVED,OBSERVED
2003_RAIN,2003,RAINY,NEUTRAL,351011,1047.4,43.48,13.09,131.6,268.3,13,4,448.2,327.5,16,8,OBSERVED,OBSERVED
2003_RAIN,2003,RAINY,NEUTRAL,351012,1079.9,35.33,16.61,188.0,355.6,16,5,548.6,188.0,15,10,OBSERVED,OBSERVED
2003_RAIN,2003,RAINY,NEUTRAL,351201,1375.4,41.3,18.1,226.0,350.8,19,6,699.1,492.3,8,7,OBSERVED,OBSERVED
2003_2004_HOT_DRY,2003,HOT_DRY,NEUTRAL,351001,93.9,2.2,23.47,47.9,47.9,2,0,47.9,0.0,72,1,OBSERVED,OBSERVED
2003_2004_HOT_DRY,2003,HOT_DRY,NEUTRAL,351002,130.6,7.14,10.05,59.2,67.5,1,1,59.2,0.0,68,2,OBSERVED,OBSERVED
2003_2004_HOT_DRY,2003,HOT_DRY,NEUTRAL,351003,207.2,7.69,14.8,77.6,77.6,3,1,77.6,77.6,72,5,OBSERVED,OBSERVED
2003_2004_HOT_DRY,2003,HOT_DRY,NEUTRAL,351004,118.2,4.95,13.13,33.3,81.0,2,0,0.0,0.0,81,4,OBSERVED,OBSERVED
2003_2004_HOT_DRY,2003,HOT_DRY,NEUTRAL,351005,76.9,3.3,12.82,32.0,32.0,2,0,0.0,0.0,81,2,OBSERVED,OBSERVED
2003_2004_HOT_DRY,2003,HOT_DRY,NEUTRAL,351006,132.9,15.93,4.58,17.0,24.3,0,0,0.0,0.0,35,5,OBSERVED,OBSERVED
2003_2004_HOT_DRY,2003,HOT_DRY,NEUTRAL,351007,136.5,15.93,4.71,15.6,23.5,0,0,0.0,0.0,35,5,OBSERVED,OBSERVED
2003_2004_HOT_DRY,2003,HOT_DRY,NEUTRAL,351008,136.6,11.54,6.5,17.6,27.5,0,0,0.0,0.0,30,3,OBSERVED,OBSERVED
2003_2004_HOT_DRY,2003,HOT_DRY,NEUTRAL,351009,170.1,23.63,3.96,17.1,26.3,0,0,17.1,0.0,28,5,OBSERVED,OBSERVED
2003_2004_HOT_DRY,2003,HOT_DRY,NEUTRAL,351010,151.9,18.68,4.47,15.7,26.1,0,0,15.7,0.0,42,5,OBSERVED,OBSERVED
2003_2004_HOT_DRY,2003,HOT_DRY,NEUTRAL,351011,125.0,6.59,10.42,35.4,36.5,3,0,0.0,0.0,45,3,OBSERVED,OBSERVED
2003_2004_HOT_DRY,2003,HOT_DRY,NEUTRAL,351012,96.2,2.75,19.24,52.4,57.2,2,1,52.4,0.0,80,2,OBSERVED,OBSERVED
2003_2004_HOT_DRY,2003,HOT_DRY,NEUTRAL,351201,151.2,5.49,15.12,80.0,82.2,2,1,80.0,80.0,61,2,OBSERVED,OBSERVED
2004_RAIN,2004,RAINY,TRANSITION_UNCLASSIFIED,351001,972.0,34.24,15.43,102.4,175.8,12,5,414.3,102.4,18,4,OBSERVED,OBSERVED
2004_RAIN,2004,RAINY,TRANSITION_UNCLASSIFIED,351002,831.6,29.89,15.12,75.8,136.7,15,3,186.8,75.8,35,6,OBSERVED,OBSERVED
2004_RAIN,2004,RAINY,TRANSITION_UNCLASSIFIED,351003,1252.2,41.3,16.48,70.5,171.5,16,8,624.1,70.5,12,11,OBSERVED,OBSERVED
2004_RAIN,2004,RAINY,TRANSITION_UNCLASSIFIED,351004,1056.7,40.22,14.28,89.5,114.7,19,1,268.5,89.5,29,6,OBSERVED,OBSERVED
2004_RAIN,2004,RAINY,TRANSITION_UNCLASSIFIED,351005,776.9,31.52,13.39,51.4,103.0,13,1,184.4,0.0,19,6,OBSERVED,OBSERVED
2004_RAIN,2004,RAINY,TRANSITION_UNCLASSIFIED,351006,893.9,82.61,5.88,25.3,70.9,7,0,177.0,0.0,18,51,OBSERVED,OBSERVED
2004_RAIN,2004,RAINY,TRANSITION_UNCLASSIFIED,351007,900.7,83.15,5.89,23.0,67.7,5,0,126.9,0.0,18,54,OBSERVED,OBSERVED
2004_RAIN,2004,RAINY,TRANSITION_UNCLASSIFIED,351008,862.8,75.0,6.25,30.8,77.8,4,0,124.5,0.0,18,36,OBSERVED,OBSERVED
2004_RAIN,2004,RAINY,TRANSITION_UNCLASSIFIED,351009,883.9,89.13,5.39,21.6,56.4,1,0,127.8,21.6,15,70,OBSERVED,OBSERVED
2004_RAIN,2004,RAINY,TRANSITION_UNCLASSIFIED,351010,912.5,85.33,5.81,29.2,64.5,2,0,130.9,51.4,17,54,OBSERVED,OBSERVED
2004_RAIN,2004,RAINY,TRANSITION_UNCLASSIFIED,351011,751.0,34.24,11.92,48.4,105.7,16,0,48.4,0.0,28,7,OBSERVED,OBSERVED
2004_RAIN,2004,RAINY,TRANSITION_UNCLASSIFIED,351012,614.1,29.89,11.17,56.4,101.4,9,1,56.4,0.0,18,9,OBSERVED,OBSERVED
2004_RAIN,2004,RAINY,TRANSITION_UNCLASSIFIED,351201,637.4,32.61,10.62,68.4,126.3,9,3,181.3,0.0,16,8,OBSERVED,OBSERVED
2004_2005_HOT_DRY,2004,HOT_DRY,EL_NINO,351001,79.3,3.87,11.33,40.9,40.9,1,0,0.0,0.0,59,2,OBSERVED,OBSERVED
2004_2005_HOT_DRY,2004,HOT_DRY,EL_NINO,351002,137.2,4.97,15.24,40.5,50.9,3,0,0.0,0.0,53,2,OBSERVED,OBSERVED
2004_2005_HOT_DRY,2004,HOT_DRY,EL_NINO,351003,135.7,7.73,9.69,30.1,46.1,2,0,0.0,0.0,51,2,OBSERVED,OBSERVED
2004_2005_HOT_DRY,2004,HOT_DRY,EL_NINO,351004,198.6,7.18,15.28,53.5,68.3,3,1,97.0,0.0,68,2,OBSERVED,OBSERVED
2004_2005_HOT_DRY,2004,HOT_DRY,EL_NINO,351005,178.9,7.73,12.78,36.2,36.2,3,0,0.0,0.0,94,2,OBSERVED,OBSERVED
2004_2005_HOT_DRY,2004,HOT_DRY,EL_NINO,351006,172.5,16.57,5.75,17.4,36.5,0,0,0.0,0.0,48,4,OBSERVED,OBSERVED
2004_2005_HOT_DRY,2004,HOT_DRY,EL_NINO,351007,173.1,17.13,5.58,19.5,38.4,0,0,19.5,0.0,48,4,OBSERVED,OBSERVED
2004_2005_HOT_DRY,2004,HOT_DRY,EL_NINO,351008,255.2,13.26,10.63,84.7,126.4,4,1,168.3,124.1,42,4,OBSERVED,OBSERVED
2004_2005_HOT_DRY,2004,HOT_DRY,EL_NINO,351009,144.5,25.97,3.07,13.0,27.5,0,0,13.0,0.0,48,10,OBSERVED,OBSERVED
2004_2005_HOT_DRY,2004,HOT_DRY,EL_NINO,351010,153.2,19.34,4.38,15.5,33.6,0,0,15.5,0.0,48,4,OBSERVED,OBSERVED
2004_2005_HOT_DRY,2004,HOT_DRY,EL_NINO,351011,365.3,8.29,24.35,173.4,251.5,4,2,293.9,173.4,44,3,OBSERVED,OBSERVED
2004_2005_HOT_DRY,2004,HOT_DRY,EL_NINO,351012,111.3,3.31,18.55,67.1,67.1,2,1,67.1,0.0,58,2,OBSERVED,OBSERVED
2004_2005_HOT_DRY,2004,HOT_DRY,EL_NINO,351201,111.9,5.52,11.19,49.9,49.9,2,0,49.9,0.0,49,2,OBSERVED,OBSERVED
2005_RAIN,2005,RAINY,NEUTRAL,351001,699.6,31.52,12.06,108.4,188.7,10,3,223.7,108.4,15,7,OBSERVED,OBSERVED
2005_RAIN,2005,RAINY,NEUTRAL,351002,804.5,19.57,22.35,65.2,130.1,16,3,228.5,0.0,36,6,OBSERVED,OBSERVED
2005_RAIN,2005,RAINY,NEUTRAL,351003,1356.2,41.3,17.84,139.2,151.2,23,5,518.8,219.6,10,5,OBSERVED,OBSERVED
2005_RAIN,2005,RAINY,NEUTRAL,351004,1063.3,34.78,16.61,139.6,144.3,16,3,298.1,139.6,12,4,OBSERVED,OBSERVED
2005_RAIN,2005,RAINY,NEUTRAL,351005,1043.0,34.24,16.56,97.0,129.4,17,4,365.9,97.0,11,4,OBSERVED,OBSERVED
2005_RAIN,2005,RAINY,NEUTRAL,351006,990.4,94.57,5.69,47.2,73.9,6,0,172.3,47.2,2,91,OBSERVED,OBSERVED
2005_RAIN,2005,RAINY,NEUTRAL,351007,983.5,95.11,5.62,42.6,75.0,5,0,156.9,42.6,2,91,OBSERVED,OBSERVED
2005_RAIN,2005,RAINY,NEUTRAL,351008,878.2,85.87,5.56,55.7,117.4,5,1,173.9,95.5,4,37,OBSERVED,OBSERVED
2005_RAIN,2005,RAINY,NEUTRAL,351009,924.4,97.83,5.14,26.8,78.3,3,0,121.9,76.9,3,158,OBSERVED,OBSERVED
2005_RAIN,2005,RAINY,NEUTRAL,351010,932.8,95.65,5.3,29.8,79.6,3,0,129.4,80.7,4,92,OBSERVED,OBSERVED
2005_RAIN,2005,RAINY,NEUTRAL,351011,761.9,30.43,13.61,109.3,218.9,11,2,233.4,109.3,15,8,OBSERVED,OBSERVED
2005_RAIN,2005,RAINY,NEUTRAL,351012,853.7,34.78,13.34,122.7,246.3,13,3,311.6,122.7,8,5,OBSERVED,OBSERVED
2005_RAIN,2005,RAINY,NEUTRAL,351201,794.4,36.96,11.68,94.9,149.0,11,2,287.8,94.9,11,5,OBSERVED,OBSERVED
2005_2006_HOT_DRY,2005,HOT_DRY,LA_NINA,351001,203.0,8.84,12.69,69.7,70.1,3,1,69.7,0.0,68,5,OBSERVED,OBSERVED
2005_2006_HOT_DRY,2005,HOT_DRY,LA_NINA,351002,194.9,8.84,12.18,46.9,82.8,5,0,46.9,0.0,61,3,OBSERVED,OBSERVED
2005_2006_HOT_DRY,2005,HOT_DRY,LA_NINA,351003,184.2,6.63,15.35,45.5,54.2,4,0,90.8,0.0,94,3,OBSERVED,OBSERVED
2005_2006_HOT_DRY,2005,HOT_DRY,LA_NINA,351004,194.4,7.18,14.95,40.1,108.5,5,0,0.0,0.0,86,5,OBSERVED,OBSERVED
2005_2006_HOT_DRY,2005,HOT_DRY,LA_NINA,351005,120.3,7.73,8.59,34.7,66.0,1,0,0.0,0.0,108,3,OBSERVED,OBSERVED
2005_2006_HOT_DRY,2005,HOT_DRY,LA_NINA,351006,246.8,33.15,4.11,17.1,41.1,0,0,0.0,0.0,46,9,OBSERVED,OBSERVED
2005_2006_HOT_DRY,2005,HOT_DRY,LA_NINA,351007,258.4,35.36,4.04,15.5,38.6,0,0,0.0,0.0,46,17,OBSERVED,OBSERVED
2005_2006_HOT_DRY,2005,HOT_DRY,LA_NINA,351008,331.9,28.73,6.38,56.8,63.5,2,1,83.2,56.8,46,7,OBSERVED,OBSERVED
2005_2006_HOT_DRY,2005,HOT_DRY,LA_NINA,351009,356.0,51.38,3.83,13.2,38.6,0,0,13.2,0.0,17,24,OBSERVED,OBSERVED
2005_2006_HOT_DRY,2005,HOT_DRY,LA_NINA,351010,298.1,42.54,3.87,16.7,44.2,0,0,30.9,0.0,36,18,OBSERVED,OBSERVED
2005_2006_HOT_DRY,2005,HOT_DRY,LA_NINA,351011,388.8,12.71,16.9,116.3,117.9,5,2,169.7,116.3,68,3,OBSERVED,OBSERVED
2005_2006_HOT_DRY,2005,HOT_DRY,LA_NINA,351012,520.4,14.36,20.02,134.7,134.7,8,3,251.9,134.7,37,7,OBSERVED,OBSERVED
2005_2006_HOT_DRY,2005,HOT_DRY,LA_NINA,351201,367.0,13.26,15.29,50.6,101.5,7,1,50.6,0.0,37,6,OBSERVED,OBSERVED
2006_RAIN,2006,RAINY,TRANSITION_UNCLASSIFIED,351001,812.3,39.67,11.13,57.2,96.2,13,2,159.6,0.0,9,10,OBSERVED,OBSERVED
2006_RAIN,2006,RAINY,TRANSITION_UNCLASSIFIED,351002,1126.3,84.24,7.27,37.6,92.3,9,0,0.0,0.0,18,57,OBSERVED,OBSERVED
2006_RAIN,2006,RAINY,TRANSITION_UNCLASSIFIED,351003,1148.9,80.43,7.76,47.5,84.9,9,0,47.5,0.0,6,58,OBSERVED,OBSERVED
2006_RAIN,2006,RAINY,TRANSITION_UNCLASSIFIED,351004,902.4,30.98,15.83,67.7,123.9,19,2,170.9,0.0,22,5,OBSERVED,OBSERVED
2006_RAIN,2006,RAINY,TRANSITION_UNCLASSIFIED,351005,1101.4,77.72,7.7,38.5,91.2,10,0,0.0,0.0,18,52,OBSERVED,OBSERVED
2006_RAIN,2006,RAINY,TRANSITION_UNCLASSIFIED,351006,1090.6,92.39,6.42,26.9,68.3,1,0,26.9,0.0,4,94,OBSERVED,OBSERVED
2006_RAIN,2006,RAINY,TRANSITION_UNCLASSIFIED,351007,1088.2,92.93,6.36,25.8,66.1,1,0,25.8,0.0,4,94,OBSERVED,OBSERVED
2006_RAIN,2006,RAINY,TRANSITION_UNCLASSIFIED,351008,1029.1,85.33,6.55,48.1,82.6,9,0,240.4,48.1,5,51,OBSERVED,OBSERVED
2006_RAIN,2006,RAINY,TRANSITION_UNCLASSIFIED,351009,1035.1,94.02,5.98,19.3,64.9,0,0,227.8,0.0,6,58,OBSERVED,OBSERVED
2006_RAIN,2006,RAINY,TRANSITION_UNCLASSIFIED,351010,1044.6,93.48,6.07,25.7,64.6,2,0,159.4,47.4,7,58,OBSERVED,OBSERVED
2006_RAIN,2006,RAINY,TRANSITION_UNCLASSIFIED,351011,1016.1,43.48,12.7,89.9,134.3,18,3,283.1,89.9,14,10,OBSERVED,OBSERVED
2006_RAIN,2006,RAINY,TRANSITION_UNCLASSIFIED,351012,594.3,37.5,8.61,45.9,59.0,7,0,90.3,0.0,12,7,OBSERVED,OBSERVED
2006_RAIN,2006,RAINY,TRANSITION_UNCLASSIFIED,351201,894.9,44.02,11.05,69.9,206.5,15,1,158.3,0.0,17,9,OBSERVED,OBSERVED
2006_2007_HOT_DRY,2006,HOT_DRY,TRANSITION_UNCLASSIFIED,351001,69.6,4.97,7.73,28.3,43.3,2,0,0.0,0.0,128,4,OBSERVED,OBSERVED
2006_2007_HOT_DRY,2006,HOT_DRY,TRANSITION_UNCLASSIFIED,351002,127.3,4.97,14.14,85.3,98.8,1,1,85.3,85.3,70,2,OBSERVED,OBSERVED
2006_2007_HOT_DRY,2006,HOT_DRY,TRANSITION_UNCLASSIFIED,351003,252.6,6.63,21.05,83.0,95.0,3,2,163.0,163.0,67,3,OBSERVED,OBSERVED
2006_2007_HOT_DRY,2006,HOT_DRY,TRANSITION_UNCLASSIFIED,351004,50.8,4.42,6.35,12.9,30.0,0,0,0.0,0.0,140,3,OBSERVED,OBSERVED
2006_2007_HOT_DRY,2006,HOT_DRY,TRANSITION_UNCLASSIFIED,351005,313.0,6.08,28.45,133.7,208.7,4,2,235.3,133.7,82,2,OBSERVED,OBSERVED
2006_2007_HOT_DRY,2006,HOT_DRY,TRANSITION_UNCLASSIFIED,351006,39.8,5.52,3.98,4.9,6.7,0,0,0.0,0.0,105,2,OBSERVED,OBSERVED
2006_2007_HOT_DRY,2006,HOT_DRY,TRANSITION_UNCLASSIFIED,351007,293.9,8.84,18.37,116.2,198.6,4,1,228.1,198.6,85,3,OBSERVED,OBSERVED
2006_2007_HOT_DRY,2006,HOT_DRY,TRANSITION_UNCLASSIFIED,351008,152.2,4.97,16.91,80.0,80.0,1,1,98.4,80.0,46,2,OBSERVED,OBSERVED
2006_2007_HOT_DRY,2006,HOT_DRY,TRANSITION_UNCLASSIFIED,351009,181.7,25.41,3.95,38.1,65.6,1,0,38.1,38.1,54,10,OBSERVED,OBSERVED
2006_2007_HOT_DRY,2006,HOT_DRY,TRANSITION_UNCLASSIFIED,351010,168.2,20.44,4.55,41.8,69.3,1,0,41.8,41.8,54,9,OBSERVED,OBSERVED
2006_2007_HOT_DRY,2006,HOT_DRY,TRANSITION_UNCLASSIFIED,351011,162.2,6.63,13.52,45.5,78.2,2,0,45.5,0.0,61,2,OBSERVED,OBSERVED
2006_2007_HOT_DRY,2006,HOT_DRY,TRANSITION_UNCLASSIFIED,351012,226.1,5.52,22.61,98.1,143.9,3,1,143.6,98.1,101,2,OBSERVED,OBSERVED
2006_2007_HOT_DRY,2006,HOT_DRY,TRANSITION_UNCLASSIFIED,351201,105.9,7.18,8.15,49.5,53.6,1,0,49.5,0.0,55,3,OBSERVED,OBSERVED
2007_RAIN,2007,RAINY,LA_NINA,351001,1003.1,34.78,15.67,74.4,107.6,18,5,310.1,0.0,14,6,OBSERVED,OBSERVED
2007_RAIN,2007,RAINY,LA_NINA,351002,947.6,39.67,12.98,115.8,263.8,12,3,325.6,229.3,10,4,OBSERVED,OBSERVED
2007_RAIN,2007,RAINY,LA_NINA,351003,1376.4,40.22,18.6,155.0,314.5,20,6,572.8,353.0,13,9,OBSERVED,OBSERVED
2007_RAIN,2007,RAINY,LA_NINA,351004,827.0,27.17,16.54,109.2,265.0,11,2,242.7,198.7,25,9,OBSERVED,OBSERVED
2007_RAIN,2007,RAINY,LA_NINA,351005,1049.7,33.7,16.93,152.0,279.5,14,2,294.0,252.0,13,9,OBSERVED,OBSERVED
2007_RAIN,2007,RAINY,LA_NINA,351006,1293.2,34.78,20.21,113.2,489.3,16,8,912.1,683.4,20,16,OBSERVED,OBSERVED
2007_RAIN,2007,RAINY,LA_NINA,351007,1130.4,34.78,17.66,201.1,310.5,15,4,766.7,535.6,21,7,OBSERVED,OBSERVED
2007_RAIN,2007,RAINY,LA_NINA,351008,685.0,28.8,12.92,81.0,143.2,11,1,345.4,81.0,25,5,OBSERVED,OBSERVED
2007_RAIN,2007,RAINY,LA_NINA,351009,1044.1,96.74,5.87,46.2,136.8,4,0,309.5,142.0,1,80,OBSERVED,OBSERVED
2007_RAIN,2007,RAINY,LA_NINA,351010,1019.5,95.65,5.79,51.8,163.4,6,2,301.5,155.1,3,69,OBSERVED,OBSERVED
2007_RAIN,2007,RAINY,LA_NINA,351011,1146.1,41.3,15.08,199.8,351.3,12,5,493.1,199.8,11,8,OBSERVED,OBSERVED
2007_RAIN,2007,RAINY,LA_NINA,351012,906.0,35.87,13.73,162.0,280.1,8,4,404.9,260.4,11,5,OBSERVED,OBSERVED
2007_RAIN,2007,RAINY,LA_NINA,351201,1037.1,42.93,13.13,98.2,196.9,17,3,390.9,98.2,11,8,OBSERVED,OBSERVED
2007_2008_HOT_DRY,2007,HOT_DRY,LA_NINA,351001,150.3,7.69,10.74,28.8,45.6,2,0,0.0,0.0,76,4,OBSERVED,OBSERVED
2007_2008_HOT_DRY,2007,HOT_DRY,LA_NINA,351002,239.4,7.69,17.1,72.6,98.5,4,1,72.6,0.0,75,3,OBSERVED,OBSERVED
2007_2008_HOT_DRY,2007,HOT_DRY,LA_NINA,351003,365.3,11.54,17.4,62.5,95.2,7,1,103.8,0.0,42,5,OBSERVED,OBSERVED
2007_2008_HOT_DRY,2007,HOT_DRY,LA_NINA,351004,387.6,7.69,27.69,142.4,208.1,6,2,246.5,142.4,76,2,OBSERVED,OBSERVED
2007_2008_HOT_DRY,2007,HOT_DRY,LA_NINA,351005,798.9,12.09,36.31,140.4,258.8,11,6,600.3,337.0,67,3,OBSERVED,OBSERVED
2007_2008_HOT_DRY,2007,HOT_DRY,LA_NINA,351006,476.2,11.54,22.68,76.5,86.9,10,3,374.3,178.8,67,4,OBSERVED,OBSERVED
2007_2008_HOT_DRY,2007,HOT_DRY,LA_NINA,351007,560.0,13.19,23.33,98.8,151.1,9,3,443.7,343.4,50,3,OBSERVED,OBSERVED
2007_2008_HOT_DRY,2007,HOT_DRY,LA_NINA,351008,331.3,14.84,12.27,32.6,60.0,7,0,213.0,0.0,61,3,OBSERVED,OBSERVED
2007_2008_HOT_DRY,2007,HOT_DRY,LA_NINA,351009,238.1,28.57,4.58,22.2,52.7,2,0,43.5,43.5,45,9,OBSERVED,OBSERVED
2007_2008_HOT_DRY,2007,HOT_DRY,LA_NINA,351010,271.7,26.37,5.66,29.0,52.0,1,0,59.9,29.0,70,9,OBSERVED,OBSERVED
2007_2008_HOT_DRY,2007,HOT_DRY,LA_NINA,351011,454.9,13.74,18.2,74.4,97.1,9,3,201.9,0.0,68,4,OBSERVED,OBSERVED
2007_2008_HOT_DRY,2007,HOT_DRY,LA_NINA,351012,245.3,7.69,17.52,103.0,114.2,3,1,148.1,103.0,75,3,OBSERVED,OBSERVED
2007_2008_HOT_DRY,2007,HOT_DRY,LA_NINA,351201,252.4,8.24,16.83,73.2,100.1,2,2,126.5,0.0,50,6,OBSERVED,OBSERVED
2008_RAIN,2008,RAINY,TRANSITION_UNCLASSIFIED,351001,761.5,40.22,10.29,118.3,182.2,11,2,217.1,118.3,12,7,OBSERVED,OBSERVED
2008_RAIN,2008,RAINY,TRANSITION_UNCLASSIFIED,351002,481.3,28.8,9.08,63.7,97.5,9,2,113.8,0.0,19,7,OBSERVED,OBSERVED
2008_RAIN,2008,RAINY,TRANSITION_UNCLASSIFIED,351003,1022.2,90.76,6.12,65.0,104.7,4,1,65.0,0.0,4,72,OBSERVED,OBSERVED
2008_RAIN,2008,RAINY,TRANSITION_UNCLASSIFIED,351004,564.8,27.17,11.3,82.9,113.6,6,2,138.7,82.9,20,4,OBSERVED,OBSERVED
2008_RAIN,2008,RAINY,TRANSITION_UNCLASSIFIED,351005,677.2,26.09,14.11,39.5,72.2,11,0,0.0,0.0,14,8,OBSERVED,OBSERVED
2008_RAIN,2008,RAINY,TRANSITION_UNCLASSIFIED,351006,230.7,23.91,5.24,35.9,77.5,2,0,64.1,0.0,38,7,OBSERVED,OBSERVED
2008_RAIN,2008,RAINY,TRANSITION_UNCLASSIFIED,351007,638.2,35.87,9.67,67.9,101.9,7,1,221.9,67.9,14,9,OBSERVED,OBSERVED
2008_RAIN,2008,RAINY,TRANSITION_UNCLASSIFIED,351008,568.5,55.98,5.52,29.6,70.1,4,0,113.6,0.0,11,26,OBSERVED,OBSERVED
2008_RAIN,2008,RAINY,TRANSITION_UNCLASSIFIED,351009,908.4,95.65,5.16,19.9,64.7,0,0,158.4,19.9,5,72,OBSERVED,OBSERVED
2008_RAIN,2008,RAINY,TRANSITION_UNCLASSIFIED,351010,845.5,94.57,4.86,25.2,63.0,2,0,78.3,25.2,5,51,OBSERVED,OBSERVED
2008_RAIN,2008,RAINY,TRANSITION_UNCLASSIFIED,351011,576.7,38.59,8.12,46.1,80.4,7,0,88.4,0.0,15,11,OBSERVED,OBSERVED
2008_RAIN,2008,RAINY,TRANSITION_UNCLASSIFIED,351012,441.6,29.35,8.18,50.9,68.6,5,1,50.9,0.0,19,5,OBSERVED,OBSERVED
2008_RAIN,2008,RAINY,TRANSITION_UNCLASSIFIED,351201,663.4,34.24,10.53,47.6,82.5,12,0,90.7,0.0,10,8,OBSERVED,OBSERVED
2008_2009_HOT_DRY,2008,HOT_DRY,LA_NINA,351001,177.3,6.08,16.12,62.5,62.5,3,1,62.5,0.0,115,2,OBSERVED,OBSERVED
2008_2009_HOT_DRY,2008,HOT_DRY,LA_NINA,351002,99.1,4.97,11.01,26.0,44.0,1,0,0.0,0.0,135,2,OBSERVED,OBSERVED
2008_2009_HOT_DRY,2008,HOT_DRY,LA_NINA,351003,400.2,49.72,4.45,24.6,80.0,1,0,0.0,0.0,54,15,OBSERVED,OBSERVED
2008_2009_HOT_DRY,2008,HOT_DRY,LA_NINA,351004,190.1,6.63,15.84,44.5,52.7,3,0,88.5,0.0,127,3,OBSERVED,OBSERVED
2008_2009_HOT_DRY,2008,HOT_DRY,LA_NINA,351005,299.2,11.6,14.25,44.2,93.2,6,0,44.2,0.0,57,5,OBSERVED,OBSERVED
2008_2009_HOT_DRY,2008,HOT_DRY,LA_NINA,351006,208.5,7.18,16.04,44.0,126.0,4,0,129.5,44.0,140,5,OBSERVED,OBSERVED
2008_2009_HOT_DRY,2008,HOT_DRY,LA_NINA,351007,333.5,8.29,22.23,51.1,152.4,6,1,281.1,261.9,95,5,OBSERVED,OBSERVED
2008_2009_HOT_DRY,2008,HOT_DRY,LA_NINA,351008,232.1,23.2,5.53,18.7,61.5,0,0,18.7,0.0,95,11,OBSERVED,OBSERVED
2008_2009_HOT_DRY,2008,HOT_DRY,LA_NINA,351009,234.1,35.36,3.66,16.9,38.0,0,0,29.8,0.0,56,14,OBSERVED,OBSERVED
2008_2009_HOT_DRY,2008,HOT_DRY,LA_NINA,351010,230.9,35.36,3.61,12.4,36.1,0,0,0.0,0.0,56,14,OBSERVED,OBSERVED
2008_2009_HOT_DRY,2008,HOT_DRY,LA_NINA,351011,193.7,9.39,11.39,32.4,74.1,3,0,0.0,0.0,106,5,OBSERVED,OBSERVED
2008_2009_HOT_DRY,2008,HOT_DRY,LA_NINA,351012,94.1,4.97,10.46,27.8,28.1,2,0,0.0,0.0,101,3,OBSERVED,OBSERVED
2008_2009_HOT_DRY,2008,HOT_DRY,LA_NINA,351201,212.2,8.29,14.15,51.2,75.4,5,1,51.2,0.0,115,4,OBSERVED,OBSERVED
2009_RAIN,2009,RAINY,TRANSITION_UNCLASSIFIED,351001,702.6,38.04,10.04,51.8,120.5,10,1,148.3,0.0,10,8,OBSERVED,OBSERVED
