source_type,model,season_type,station,ENSO_phase,index,neutral_value,phase_value,abs_response,pct_response
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351010,LA_NINA,CWD,9.333,6.6,-2.733,-29.29
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351011,EL_NINO,PRCPTOT,410.643,212.105,-198.538,-48.35
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351011,EL_NINO,wet_day_freq,46.557,36.14,-10.417,-22.37
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351011,EL_NINO,SDII,4.597,3.22,-1.377,-29.95
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351011,EL_NINO,Rx1day,39.76,7.565,-32.195,-80.97
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351011,EL_NINO,Rx5day,88.965,24.305,-64.66,-72.68
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351011,EL_NINO,R20mm,2.167,0.0,-2.167,-100.0
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351011,EL_NINO,R50mm,0.5,0.0,-0.5,-100.0
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351011,EL_NINO,R95p,39.145,0.0,-39.145,-100.0
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351011,EL_NINO,R99p,0.0,0.0,0.0,0.0
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351011,EL_NINO,CDD,11.5,15.0,3.5,30.43
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351011,EL_NINO,CWD,13.5,10.0,-3.5,-25.93
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351011,LA_NINA,PRCPTOT,410.643,309.848,-100.795,-24.55
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351011,LA_NINA,wet_day_freq,46.557,43.042,-3.515,-7.55
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351011,LA_NINA,SDII,4.597,3.814,-0.783,-17.03
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351011,LA_NINA,Rx1day,39.76,18.936,-20.824,-52.37
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351011,LA_NINA,Rx5day,88.965,52.59,-36.375,-40.89
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351011,LA_NINA,R20mm,2.167,1.0,-1.167,-53.85
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351011,LA_NINA,R50mm,0.5,0.0,-0.5,-100.0
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351011,LA_NINA,R95p,39.145,0.0,-39.145,-100.0
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351011,LA_NINA,R99p,0.0,0.0,0.0,0.0
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351011,LA_NINA,CDD,11.5,14.0,2.5,21.74
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351011,LA_NINA,CWD,13.5,10.2,-3.3,-24.44
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351012,EL_NINO,PRCPTOT,242.217,141.735,-100.482,-41.48
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351012,EL_NINO,wet_day_freq,30.523,20.65,-9.873,-32.35
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351012,EL_NINO,SDII,4.25,3.725,-0.525,-12.35
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351012,EL_NINO,Rx1day,35.07,10.165,-24.905,-71.02
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351012,EL_NINO,Rx5day,65.512,31.385,-34.127,-52.09
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351012,EL_NINO,R20mm,0.667,0.0,-0.667,-100.0
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351012,EL_NINO,R50mm,0.167,0.0,-0.167,-100.0
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351012,EL_NINO,R95p,21.46,0.0,-21.46,-100.0
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351012,EL_NINO,R99p,21.46,0.0,-21.46,-100.0
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351012,EL_NINO,CDD,23.167,22.0,-1.167,-5.04
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351012,EL_NINO,CWD,9.333,5.5,-3.833,-41.07
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351012,LA_NINA,PRCPTOT,242.217,227.81,-14.407,-5.95
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351012,LA_NINA,wet_day_freq,30.523,29.674,-0.849,-2.78
