season_id,climate_year,season_type,ENSO_phase,station,PRCPTOT,wet_day_freq,SDII,Rx1day,Rx5day,R20mm,R50mm,R95p,R99p,CDD,CWD,source_type,model
2007_2008_HOT_DRY,2007,HOT_DRY,LA_NINA,351002,9.63,1.1,4.81,5.18,5.18,0,0,0.0,0.0,121,1,QDM,CanESM5
2007_2008_HOT_DRY,2007,HOT_DRY,LA_NINA,351003,17.1,1.66,5.7,8.87,8.87,0,0,0.0,0.0,115,1,QDM,CanESM5
2007_2008_HOT_DRY,2007,HOT_DRY,LA_NINA,351004,5.95,0.55,5.95,5.95,5.95,0,0,0.0,0.0,180,1,QDM,CanESM5
2007_2008_HOT_DRY,2007,HOT_DRY,LA_NINA,351005,8.3,1.1,4.15,4.04,4.04,0,0,0.0,0.0,121,1,QDM,CanESM5
2007_2008_HOT_DRY,2007,HOT_DRY,LA_NINA,351006,12.7,1.66,4.23,8.09,8.36,0,0,0.0,0.0,121,1,QDM,CanESM5
2007_2008_HOT_DRY,2007,HOT_DRY,LA_NINA,351007,46.36,6.08,4.21,8.89,14.0,0,0,0.0,0.0,115,5,QDM,CanESM5
2007_2008_HOT_DRY,2007,HOT_DRY,LA_NINA,351008,36.35,5.52,3.64,7.88,11.92,0,0,0.0,0.0,115,5,QDM,CanESM5
2007_2008_HOT_DRY,2007,HOT_DRY,LA_NINA,351009,43.16,6.63,3.6,8.09,12.65,0,0,0.0,0.0,108,5,QDM,CanESM5
2007_2008_HOT_DRY,2007,HOT_DRY,LA_NINA,351010,35.2,5.52,3.52,8.69,12.19,0,0,0.0,0.0,115,5,QDM,CanESM5
2007_2008_HOT_DRY,2007,HOT_DRY,LA_NINA,351011,89.74,16.57,2.99,7.36,20.2,0,0,0.0,0.0,61,6,QDM,CanESM5
2007_2008_HOT_DRY,2007,HOT_DRY,LA_NINA,351012,61.5,5.52,6.15,16.49,23.38,0,0,0.0,0.0,115,5,QDM,CanESM5
2007_2008_HOT_DRY,2007,HOT_DRY,LA_NINA,351201,28.19,2.76,5.64,11.63,12.85,0,0,0.0,0.0,115,1,QDM,CanESM5
2008_RAIN,2008,RAINY,TRANSITION_UNCLASSIFIED,351001,506.94,27.17,10.14,44.23,93.56,7,0,44.23,0.0,15,9,QDM,CanESM5
2008_RAIN,2008,RAINY,TRANSITION_UNCLASSIFIED,351002,401.15,26.09,8.36,31.87,74.68,4,0,0.0,0.0,15,9,QDM,CanESM5
2008_RAIN,2008,RAINY,TRANSITION_UNCLASSIFIED,351003,431.44,25.0,9.38,39.39,80.99,6,0,0.0,0.0,15,6,QDM,CanESM5
2008_RAIN,2008,RAINY,TRANSITION_UNCLASSIFIED,351004,411.65,17.93,12.47,38.38,90.21,7,0,0.0,0.0,19,4,QDM,CanESM5
2008_RAIN,2008,RAINY,TRANSITION_UNCLASSIFIED,351005,437.88,23.37,10.18,38.73,81.28,7,0,0.0,0.0,15,5,QDM,CanESM5
2008_RAIN,2008,RAINY,TRANSITION_UNCLASSIFIED,351006,481.99,27.17,9.64,41.44,88.0,7,0,196.57,41.44,15,9,QDM,CanESM5
2008_RAIN,2008,RAINY,TRANSITION_UNCLASSIFIED,351007,540.36,46.2,6.36,33.45,74.94,3,0,99.03,0.0,12,9,QDM,CanESM5
2008_RAIN,2008,RAINY,TRANSITION_UNCLASSIFIED,351008,509.89,45.65,6.07,31.82,70.8,3,0,95.76,0.0,12,9,QDM,CanESM5
2008_RAIN,2008,RAINY,TRANSITION_UNCLASSIFIED,351009,551.84,48.91,6.13,30.75,69.99,5,0,208.25,119.14,12,9,QDM,CanESM5
2008_RAIN,2008,RAINY,TRANSITION_UNCLASSIFIED,351010,491.11,40.76,6.55,31.62,75.67,4,0,198.07,82.53,12,9,QDM,CanESM5
2008_RAIN,2008,RAINY,TRANSITION_UNCLASSIFIED,351011,812.31,75.54,5.84,24.06,76.9,2,0,0.0,0.0,9,27,QDM,CanESM5
2008_RAIN,2008,RAINY,TRANSITION_UNCLASSIFIED,351012,751.93,43.48,9.4,49.73,110.07,9,0,49.73,0.0,12,6,QDM,CanESM5
2008_RAIN,2008,RAINY,TRANSITION_UNCLASSIFIED,351201,722.14,41.3,9.5,47.68,151.63,8,0,133.19,0.0,12,6,QDM,CanESM5
2008_2009_HOT_DRY,2008,HOT_DRY,LA_NINA,351001,202.53,12.15,9.21,58.28,66.57,2,1,58.28,0.0,32,3,QDM,CanESM5
2008_2009_HOT_DRY,2008,HOT_DRY,LA_NINA,351002,86.69,7.18,6.67,21.04,28.16,1,0,0.0,0.0,42,2,QDM,CanESM5
2008_2009_HOT_DRY,2008,HOT_DRY,LA_NINA,351003,226.35,8.84,14.15,82.89,88.42,4,1,82.89,82.89,32,2,QDM,CanESM5
2008_2009_HOT_DRY,2008,HOT_DRY,LA_NINA,351004,149.0,3.87,21.29,51.98,51.98,3,1,51.98,0.0,82,2,QDM,CanESM5
2008_2009_HOT_DRY,2008,HOT_DRY,LA_NINA,351005,145.99,7.18,11.23,45.68,48.98,2,0,45.68,0.0,42,2,QDM,CanESM5
2008_2009_HOT_DRY,2008,HOT_DRY,LA_NINA,351006,169.81,6.63,14.15,48.02,51.59,3,0,110.08,89.53,42,2,QDM,CanESM5
2008_2009_HOT_DRY,2008,HOT_DRY,LA_NINA,351007,186.89,14.92,6.92,44.0,53.63,1,0,44.0,44.0,31,3,QDM,CanESM5
2008_2009_HOT_DRY,2008,HOT_DRY,LA_NINA,351008,139.59,14.36,5.37,31.63,38.58,1,0,31.63,0.0,29,3,QDM,CanESM5
2008_2009_HOT_DRY,2008,HOT_DRY,LA_NINA,351009,162.07,14.92,6.0,34.09,43.2,1,0,61.73,34.09,31,3,QDM,CanESM5
2008_2009_HOT_DRY,2008,HOT_DRY,LA_NINA,351010,161.86,13.81,6.47,37.02,43.95,1,0,68.22,37.02,54,3,QDM,CanESM5
2008_2009_HOT_DRY,2008,HOT_DRY,LA_NINA,351011,150.51,19.34,4.3,11.62,25.83,0,0,0.0,0.0,29,4,QDM,CanESM5
2008_2009_HOT_DRY,2008,HOT_DRY,LA_NINA,351012,245.0,12.15,11.14,42.21,62.16,4,0,0.0,0.0,54,3,QDM,CanESM5
2008_2009_HOT_DRY,2008,HOT_DRY,LA_NINA,351201,211.2,10.5,11.12,40.19,62.55,4,0,80.14,0.0,54,3,QDM,CanESM5
2009_RAIN,2009,RAINY,TRANSITION_UNCLASSIFIED,351001,870.35,28.26,16.74,58.95,153.96,17,1,285.02,0.0,20,8,QDM,CanESM5
2009_RAIN,2009,RAINY,TRANSITION_UNCLASSIFIED,351002,716.89,27.72,14.06,49.96,123.69,14,0,49.96,0.0,20,8,QDM,CanESM5
2009_RAIN,2009,RAINY,TRANSITION_UNCLASSIFIED,351003,774.55,27.17,15.49,50.03,137.36,15,1,225.32,0.0,20,8,QDM,CanESM5
2009_RAIN,2009,RAINY,TRANSITION_UNCLASSIFIED,351004,868.22,22.28,21.18,61.57,155.41,18,3,356.27,0.0,31,8,QDM,CanESM5
2009_RAIN,2009,RAINY,TRANSITION_UNCLASSIFIED,351005,864.6,25.0,18.8,67.86,158.88,17,3,400.1,0.0,20,8,QDM,CanESM5
2009_RAIN,2009,RAINY,TRANSITION_UNCLASSIFIED,351006,874.99,28.26,16.83,54.22,145.77,16,3,597.87,361.14,20,8,QDM,CanESM5
2009_RAIN,2009,RAINY,TRANSITION_UNCLASSIFIED,351007,787.42,40.22,10.64,40.92,111.96,15,0,428.77,40.92,12,13,QDM,CanESM5
2009_RAIN,2009,RAINY,TRANSITION_UNCLASSIFIED,351008,732.86,39.67,10.04,35.51,106.46,12,0,398.1,0.0,12,10,QDM,CanESM5
2009_RAIN,2009,RAINY,TRANSITION_UNCLASSIFIED,351009,805.45,40.76,10.74,41.31,119.45,13,0,523.97,391.16,12,13,QDM,CanESM5
2009_RAIN,2009,RAINY,TRANSITION_UNCLASSIFIED,351010,739.64,36.41,11.04,37.76,114.82,14,0,480.28,377.54,20,10,QDM,CanESM5
2009_RAIN,2009,RAINY,TRANSITION_UNCLASSIFIED,351011,979.14,68.48,7.77,34.73,105.4,13,0,0.0,0.0,9,23,QDM,CanESM5
2009_RAIN,2009,RAINY,TRANSITION_UNCLASSIFIED,351012,1281.4,38.59,18.05,86.72,208.64,21,7,586.37,0.0,20,10,QDM,CanESM5
2009_RAIN,2009,RAINY,TRANSITION_UNCLASSIFIED,351201,1347.57,38.04,19.25,88.32,246.53,19,9,709.01,164.42,31,10,QDM,CanESM5
2009_2010_HOT_DRY,2009,HOT_DRY,EL_NINO,351001,75.11,2.21,18.78,35.19,68.81,2,0,0.0,0.0,109,2,QDM,CanESM5
2009_2010_HOT_DRY,2009,HOT_DRY,EL_NINO,351002,59.69,2.21,14.92,29.78,57.93,2,0,0.0,0.0,109,2,QDM,CanESM5
2009_2010_HOT_DRY,2009,HOT_DRY,EL_NINO,351003,91.87,2.21,22.97,43.37,86.31,2,0,43.37,0.0,109,2,QDM,CanESM5
2009_2010_HOT_DRY,2009,HOT_DRY,EL_NINO,351004,79.14,1.66,26.38,40.86,79.14,2,0,0.0,0.0,172,2,QDM,CanESM5
2009_2010_HOT_DRY,2009,HOT_DRY,EL_NINO,351005,71.64,2.21,17.91,36.59,67.83,2,0,0.0,0.0,109,2,QDM,CanESM5
2009_2010_HOT_DRY,2009,HOT_DRY,EL_NINO,351006,82.98,2.21,20.75,40.0,79.22,2,0,70.73,40.0,109,2,QDM,CanESM5
2009_2010_HOT_DRY,2009,HOT_DRY,EL_NINO,351007,67.54,4.42,8.44,25.36,55.28,2,0,46.16,0.0,94,2,QDM,CanESM5
2009_2010_HOT_DRY,2009,HOT_DRY,EL_NINO,351008,58.04,3.87,8.29,23.04,49.94,1,0,41.85,0.0,94,2,QDM,CanESM5
2009_2010_HOT_DRY,2009,HOT_DRY,EL_NINO,351009,61.22,4.42,7.65,23.28,50.64,1,0,42.35,23.28,94,2,QDM,CanESM5
2009_2010_HOT_DRY,2009,HOT_DRY,EL_NINO,351010,67.18,3.31,11.2,27.09,57.98,2,0,49.05,49.05,94,2,QDM,CanESM5
2009_2010_HOT_DRY,2009,HOT_DRY,EL_NINO,351011,68.03,6.63,5.67,15.08,35.95,0,0,0.0,0.0,91,3,QDM,CanESM5
2009_2010_HOT_DRY,2009,HOT_DRY,EL_NINO,351012,118.89,4.42,14.86,47.17,102.88,2,0,47.17,0.0,94,2,QDM,CanESM5
2009_2010_HOT_DRY,2009,HOT_DRY,EL_NINO,351201,103.06,2.21,25.77,45.11,92.85,2,0,45.11,0.0,109,2,QDM,CanESM5
2010_RAIN,2010,RAINY,LA_NINA,351001,385.89,19.02,11.03,41.88,116.65,5,0,0.0,0.0,32,4,QDM,CanESM5
2010_RAIN,2010,RAINY,LA_NINA,351002,291.77,18.48,8.58,27.09,75.54,4,0,0.0,0.0,28,4,QDM,CanESM5
2010_RAIN,2010,RAINY,LA_NINA,351003,328.11,16.85,10.58,36.94,101.25,4,0,0.0,0.0,32,4,QDM,CanESM5
2010_RAIN,2010,RAINY,LA_NINA,351004,310.52,13.04,12.94,41.71,102.3,5,0,0.0,0.0,61,4,QDM,CanESM5
2010_RAIN,2010,RAINY,LA_NINA,351005,326.2,16.3,10.87,37.55,101.51,4,0,0.0,0.0,32,4,QDM,CanESM5
2010_RAIN,2010,RAINY,LA_NINA,351006,355.41,17.93,10.77,32.67,90.67,4,0,130.77,0.0,32,4,QDM,CanESM5
2010_RAIN,2010,RAINY,LA_NINA,351007,393.51,30.98,6.9,26.72,76.28,3,0,72.17,0.0,28,6,QDM,CanESM5
2010_RAIN,2010,RAINY,LA_NINA,351008,377.18,31.52,6.5,26.32,75.36,3,0,88.54,0.0,28,6,QDM,CanESM5
2010_RAIN,2010,RAINY,LA_NINA,351009,402.49,32.61,6.71,24.03,69.21,3,0,134.07,65.6,16,6,QDM,CanESM5
2010_RAIN,2010,RAINY,LA_NINA,351010,357.08,24.46,7.94,28.37,79.27,4,0,123.37,52.21,28,4,QDM,CanESM5
2010_RAIN,2010,RAINY,LA_NINA,351011,626.58,67.39,5.05,18.14,58.31,0,0,0.0,0.0,8,13,QDM,CanESM5
2010_RAIN,2010,RAINY,LA_NINA,351012,491.17,26.09,10.23,37.28,75.73,7,0,0.0,0.0,28,4,QDM,CanESM5
2010_RAIN,2010,RAINY,LA_NINA,351201,446.35,25.54,9.5,31.05,67.59,6,0,0.0,0.0,28,4,QDM,CanESM5
2010_2011_HOT_DRY,2010,HOT_DRY,LA_NINA,351001,35.1,2.76,7.02,15.51,15.51,0,0,0.0,0.0,86,1,QDM,CanESM5
2010_2011_HOT_DRY,2010,HOT_DRY,LA_NINA,351002,26.41,2.21,6.6,12.97,12.97,0,0,0.0,0.0,89,1,QDM,CanESM5
2010_2011_HOT_DRY,2010,HOT_DRY,LA_NINA,351003,44.64,2.76,8.93,20.09,20.09,1,0,0.0,0.0,86,1,QDM,CanESM5
2010_2011_HOT_DRY,2010,HOT_DRY,LA_NINA,351004,30.71,1.1,15.36,18.54,18.54,0,0,0.0,0.0,151,1,QDM,CanESM5
2010_2011_HOT_DRY,2010,HOT_DRY,LA_NINA,351005,27.13,2.21,6.78,13.8,13.8,0,0,0.0,0.0,89,1,QDM,CanESM5
2010_2011_HOT_DRY,2010,HOT_DRY,LA_NINA,351006,34.41,2.21,8.6,18.1,18.1,0,0,0.0,0.0,89,1,QDM,CanESM5
2010_2011_HOT_DRY,2010,HOT_DRY,LA_NINA,351007,46.97,3.87,6.71,14.37,14.65,0,0,0.0,0.0,86,2,QDM,CanESM5
2010_2011_HOT_DRY,2010,HOT_DRY,LA_NINA,351008,39.84,3.87,5.69,12.9,12.95,0,0,0.0,0.0,86,2,QDM,CanESM5
2010_2011_HOT_DRY,2010,HOT_DRY,LA_NINA,351009,42.76,3.87,6.11,13.14,13.33,0,0,13.14,0.0,86,2,QDM,CanESM5
2010_2011_HOT_DRY,2010,HOT_DRY,LA_NINA,351010,42.48,3.31,7.08,14.77,14.77,0,0,14.77,0.0,86,2,QDM,CanESM5
2010_2011_HOT_DRY,2010,HOT_DRY,LA_NINA,351011,64.94,8.84,4.06,10.03,13.38,0,0,0.0,0.0,67,3,QDM,CanESM5
2010_2011_HOT_DRY,2010,HOT_DRY,LA_NINA,351012,73.34,3.31,12.22,26.92,26.92,2,0,0.0,0.0,133,2,QDM,CanESM5
2010_2011_HOT_DRY,2010,HOT_DRY,LA_NINA,351201,50.79,3.31,8.46,22.62,22.62,1,0,0.0,0.0,86,2,QDM,CanESM5
2011_RAIN,2011,RAINY,TRANSITION_UNCLASSIFIED,351001,812.96,28.26,15.63,92.19,283.46,12,4,375.65,92.19,18,7,QDM,CanESM5
2011_RAIN,2011,RAINY,TRANSITION_UNCLASSIFIED,351002,591.06,28.26,11.37,63.05,182.58,7,1,146.78,0.0,18,8,QDM,CanESM5
2011_RAIN,2011,RAINY,TRANSITION_UNCLASSIFIED,351003,698.87,25.0,15.19,82.9,251.26,10,4,334.16,82.9,18,7,QDM,CanESM5
2011_RAIN,2011,RAINY,TRANSITION_UNCLASSIFIED,351004,743.6,20.11,20.1,76.84,303.35,11,5,380.19,0.0,18,6,QDM,CanESM5
2011_RAIN,2011,RAINY,TRANSITION_UNCLASSIFIED,351005,717.75,25.0,15.6,80.84,257.75,12,4,338.59,80.84,18,7,QDM,CanESM5
2011_RAIN,2011,RAINY,TRANSITION_UNCLASSIFIED,351006,727.02,28.8,13.72,83.9,222.07,9,3,405.17,305.97,18,7,QDM,CanESM5
2011_RAIN,2011,RAINY,TRANSITION_UNCLASSIFIED,351007,743.54,45.11,8.96,66.91,180.88,7,1,297.01,150.94,13,11,QDM,CanESM5
2011_RAIN,2011,RAINY,TRANSITION_UNCLASSIFIED,351008,703.22,45.11,8.47,64.71,177.78,7,1,289.13,147.21,13,11,QDM,CanESM5
2011_RAIN,2011,RAINY,TRANSITION_UNCLASSIFIED,351009,722.68,46.74,8.4,61.56,162.44,7,1,414.12,251.07,8,11,QDM,CanESM5
2011_RAIN,2011,RAINY,TRANSITION_UNCLASSIFIED,351010,697.59,42.39,8.94,63.14,193.57,7,1,395.67,284.26,13,11,QDM,CanESM5
2011_RAIN,2011,RAINY,TRANSITION_UNCLASSIFIED,351011,912.05,73.91,6.71,45.2,115.49,6,0,45.2,0.0,8,16,QDM,CanESM5
2011_RAIN,2011,RAINY,TRANSITION_UNCLASSIFIED,351012,964.43,39.13,13.39,88.32,194.04,13,1,178.18,0.0,13,11,QDM,CanESM5
2011_RAIN,2011,RAINY,TRANSITION_UNCLASSIFIED,351201,922.18,38.59,12.99,93.46,183.83,14,1,179.35,93.46,13,11,QDM,CanESM5
2011_2012_HOT_DRY,2011,HOT_DRY,LA_NINA,351001,129.26,8.29,8.62,22.93,31.23,2,0,0.0,0.0,48,5,QDM,CanESM5
2011_2012_HOT_DRY,2011,HOT_DRY,LA_NINA,351002,73.28,6.63,6.11,17.11,25.17,0,0,0.0,0.0,63,5,QDM,CanESM5
2011_2012_HOT_DRY,2011,HOT_DRY,LA_NINA,351003,161.8,9.39,9.52,27.6,42.82,3,0,0.0,0.0,48,7,QDM,CanESM5
2011_2012_HOT_DRY,2011,HOT_DRY,LA_NINA,351004,106.42,4.42,13.3,24.39,26.79,1,0,0.0,0.0,63,2,QDM,CanESM5
2011_2012_HOT_DRY,2011,HOT_DRY,LA_NINA,351005,93.81,5.52,9.38,19.27,22.19,0,0,0.0,0.0,63,3,QDM,CanESM5
2011_2012_HOT_DRY,2011,HOT_DRY,LA_NINA,351006,124.1,7.73,8.86,23.47,39.42,1,0,23.47,0.0,63,7,QDM,CanESM5
2011_2012_HOT_DRY,2011,HOT_DRY,LA_NINA,351007,157.49,13.81,6.3,18.69,42.98,0,0,0.0,0.0,34,9,QDM,CanESM5
2011_2012_HOT_DRY,2011,HOT_DRY,LA_NINA,351008,129.21,13.26,5.38,15.45,38.14,0,0,0.0,0.0,34,9,QDM,CanESM5
2011_2012_HOT_DRY,2011,HOT_DRY,LA_NINA,351009,139.06,13.81,5.56,15.66,39.12,0,0,30.85,0.0,34,9,QDM,CanESM5
2011_2012_HOT_DRY,2011,HOT_DRY,LA_NINA,351010,143.28,12.71,6.23,17.82,41.95,0,0,33.05,0.0,60,9,QDM,CanESM5
2011_2012_HOT_DRY,2011,HOT_DRY,LA_NINA,351011,170.22,24.86,3.78,11.31,35.94,0,0,0.0,0.0,34,13,QDM,CanESM5
2011_2012_HOT_DRY,2011,HOT_DRY,LA_NINA,351012,247.98,12.15,11.27,32.03,79.36,3,0,0.0,0.0,60,9,QDM,CanESM5
2011_2012_HOT_DRY,2011,HOT_DRY,LA_NINA,351201,184.66,10.5,9.72,28.23,55.96,1,0,0.0,0.0,60,9,QDM,CanESM5
2012_RAIN,2012,RAINY,NEUTRAL,351001,762.54,26.63,15.56,64.42,166.53,11,3,277.76,0.0,36,6,QDM,CanESM5
2012_RAIN,2012,RAINY,NEUTRAL,351002,597.22,25.0,12.98,54.34,141.95,9,1,144.54,0.0,36,6,QDM,CanESM5
2012_RAIN,2012,RAINY,NEUTRAL,351003,680.68,23.91,15.47,66.4,166.92,10,3,263.88,0.0,36,6,QDM,CanESM5
2012_RAIN,2012,RAINY,NEUTRAL,351004,712.22,20.11,19.25,80.09,205.28,10,3,200.05,80.09,37,6,QDM,CanESM5
2012_RAIN,2012,RAINY,NEUTRAL,351005,733.03,22.83,17.45,87.43,212.91,10,3,338.78,87.43,37,6,QDM,CanESM5
2012_RAIN,2012,RAINY,NEUTRAL,351006,769.47,26.63,15.7,77.19,194.38,10,3,447.57,363.09,36,6,QDM,CanESM5
2012_RAIN,2012,RAINY,NEUTRAL,351007,687.89,36.41,10.27,45.78,126.44,9,0,306.51,131.21,18,6,QDM,CanESM5
2012_RAIN,2012,RAINY,NEUTRAL,351008,650.12,36.41,9.7,43.71,118.23,8,0,289.3,85.97,34,6,QDM,CanESM5
2012_RAIN,2012,RAINY,NEUTRAL,351009,723.66,38.59,10.19,55.38,152.75,9,1,427.87,321.27,18,6,QDM,CanESM5
2012_RAIN,2012,RAINY,NEUTRAL,351010,638.35,33.7,10.3,45.9,127.09,9,0,330.68,276.57,34,6,QDM,CanESM5
2012_RAIN,2012,RAINY,NEUTRAL,351011,879.15,68.48,6.98,38.64,120.15,9,0,0.0,0.0,6,24,QDM,CanESM5
2012_RAIN,2012,RAINY,NEUTRAL,351012,1013.94,32.07,17.19,99.13,271.02,17,4,434.71,99.13,34,6,QDM,CanESM5
2012_RAIN,2012,RAINY,NEUTRAL,351201,1001.98,29.35,18.56,100.39,270.57,18,4,446.95,189.11,34,6,QDM,CanESM5
2012_2013_HOT_DRY,2012,HOT_DRY,NEUTRAL,351001,59.93,3.87,8.56,24.39,27.65,1,0,0.0,0.0,69,3,QDM,CanESM5
2012_2013_HOT_DRY,2012,HOT_DRY,NEUTRAL,351002,34.45,2.76,6.89,20.51,20.51,1,0,0.0,0.0,102,3,QDM,CanESM5
2012_2013_HOT_DRY,2012,HOT_DRY,NEUTRAL,351003,62.0,3.31,10.33,30.67,30.67,1,0,0.0,0.0,102,3,QDM,CanESM5
2012_2013_HOT_DRY,2012,HOT_DRY,NEUTRAL,351004,34.36,1.1,17.18,28.97,28.97,1,0,0.0,0.0,173,1,QDM,CanESM5
2012_2013_HOT_DRY,2012,HOT_DRY,NEUTRAL,351005,41.95,2.76,8.39,23.91,23.91,1,0,0.0,0.0,102,3,QDM,CanESM5
2012_2013_HOT_DRY,2012,HOT_DRY,NEUTRAL,351006,46.74,3.87,6.68,27.94,27.94,1,0,27.94,0.0,102,3,QDM,CanESM5
2012_2013_HOT_DRY,2012,HOT_DRY,NEUTRAL,351007,68.58,6.08,6.23,19.4,27.33,0,0,19.4,0.0,92,4,QDM,CanESM5
2012_2013_HOT_DRY,2012,HOT_DRY,NEUTRAL,351008,54.31,4.97,6.03,17.52,19.74,0,0,0.0,0.0,94,3,QDM,CanESM5
2012_2013_HOT_DRY,2012,HOT_DRY,NEUTRAL,351009,62.12,6.08,5.65,17.77,24.42,0,0,17.77,0.0,92,4,QDM,CanESM5
2012_2013_HOT_DRY,2012,HOT_DRY,NEUTRAL,351010,57.52,4.42,7.19,20.39,20.7,1,0,20.39,0.0,94,3,QDM,CanESM5
2012_2013_HOT_DRY,2012,HOT_DRY,NEUTRAL,351011,80.79,11.05,4.04,12.37,15.54,0,0,0.0,0.0,48,4,QDM,CanESM5
2012_2013_HOT_DRY,2012,HOT_DRY,NEUTRAL,351012,84.12,4.42,10.52,36.25,36.25,1,0,0.0,0.0,94,3,QDM,CanESM5
2012_2013_HOT_DRY,2012,HOT_DRY,NEUTRAL,351201,63.24,4.42,7.91,32.8,32.8,1,0,0.0,0.0,94,3,QDM,CanESM5
2013_RAIN,2013,RAINY,NEUTRAL,351001,710.19,30.98,12.46,55.48,148.9,13,1,105.13,0.0,18,5,QDM,CanESM5
2013_RAIN,2013,RAINY,NEUTRAL,351002,569.58,29.89,10.36,39.1,107.82,9,0,0.0,0.0,19,5,QDM,CanESM5
2013_RAIN,2013,RAINY,NEUTRAL,351003,614.85,27.72,12.06,49.47,132.24,10,0,93.74,0.0,19,5,QDM,CanESM5
2013_RAIN,2013,RAINY,NEUTRAL,351004,640.41,22.83,15.25,49.41,128.67,13,0,139.52,0.0,30,4,QDM,CanESM5
2013_RAIN,2013,RAINY,NEUTRAL,351005,650.95,25.54,13.85,50.37,129.95,11,1,142.23,0.0,27,4,QDM,CanESM5
2013_RAIN,2013,RAINY,NEUTRAL,351006,697.04,30.98,12.23,51.43,140.0,13,1,407.24,182.44,18,5,QDM,CanESM5
2013_RAIN,2013,RAINY,NEUTRAL,351007,675.92,38.59,9.52,40.82,116.94,9,0,253.87,77.75,15,5,QDM,CanESM5
2013_RAIN,2013,RAINY,NEUTRAL,351008,630.12,38.59,8.87,38.94,111.24,7,0,220.63,0.0,15,5,QDM,CanESM5
2013_RAIN,2013,RAINY,NEUTRAL,351009,682.65,40.76,9.1,37.41,108.33,8,0,372.48,230.0,15,6,QDM,CanESM5
2013_RAIN,2013,RAINY,NEUTRAL,351010,614.34,37.5,8.9,38.72,108.02,8,0,308.45,180.04,15,5,QDM,CanESM5
2013_RAIN,2013,RAINY,NEUTRAL,351011,885.55,76.63,6.28,29.07,89.44,5,0,0.0,0.0,5,23,QDM,CanESM5
2013_RAIN,2013,RAINY,NEUTRAL,351012,980.17,36.41,14.63,65.11,142.65,18,2,210.23,0.0,15,5,QDM,CanESM5
2013_RAIN,2013,RAINY,NEUTRAL,351201,973.47,32.07,16.5,66.17,147.61,18,2,300.27,0.0,15,4,QDM,CanESM5
2013_2014_HOT_DRY,2013,HOT_DRY,NEUTRAL,351001,225.28,8.84,14.08,58.33,72.48,3,1,102.36,0.0,46,4,QDM,CanESM5
2013_2014_HOT_DRY,2013,HOT_DRY,NEUTRAL,351002,119.14,6.63,9.93,49.53,60.93,2,0,49.53,0.0,47,3,QDM,CanESM5
2013_2014_HOT_DRY,2013,HOT_DRY,NEUTRAL,351003,292.74,7.73,20.91,88.58,89.53,4,2,158.66,158.66,46,3,QDM,CanESM5
2013_2014_HOT_DRY,2013,HOT_DRY,NEUTRAL,351004,204.65,4.97,22.74,74.98,78.1,2,2,139.39,0.0,47,3,QDM,CanESM5
2013_2014_HOT_DRY,2013,HOT_DRY,NEUTRAL,351005,148.57,6.08,13.51,64.39,73.67,2,1,64.39,0.0,47,3,QDM,CanESM5
2013_2014_HOT_DRY,2013,HOT_DRY,NEUTRAL,351006,174.69,7.18,13.44,65.78,83.73,2,1,97.21,65.78,46,3,QDM,CanESM5
2013_2014_HOT_DRY,2013,HOT_DRY,NEUTRAL,351007,181.63,13.26,7.57,37.91,59.71,2,0,59.84,37.91,30,4,QDM,CanESM5
2013_2014_HOT_DRY,2013,HOT_DRY,NEUTRAL,351008,149.97,9.94,8.33,34.64,53.89,2,0,58.14,0.0,45,4,QDM,CanESM5
2013_2014_HOT_DRY,2013,HOT_DRY,NEUTRAL,351009,151.01,12.15,6.86,34.91,54.74,1,0,49.2,34.91,30,4,QDM,CanESM5
2013_2014_HOT_DRY,2013,HOT_DRY,NEUTRAL,351010,184.38,9.39,10.85,43.5,62.16,2,0,98.96,84.77,46,3,QDM,CanESM5
2013_2014_HOT_DRY,2013,HOT_DRY,NEUTRAL,351011,163.78,28.18,3.21,20.7,40.51,1,0,0.0,0.0,30,6,QDM,CanESM5
2013_2014_HOT_DRY,2013,HOT_DRY,NEUTRAL,351012,274.38,9.39,16.14,69.85,109.65,3,2,130.52,0.0,45,4,QDM,CanESM5
2013_2014_HOT_DRY,2013,HOT_DRY,NEUTRAL,351201,241.03,8.29,16.07,70.94,97.35,2,2,136.69,0.0,46,3,QDM,CanESM5
2014_RAIN,2014,RAINY,TRANSITION_UNCLASSIFIED,351001,1204.12,30.98,21.12,130.7,299.23,20,6,604.54,216.11,19,5,QDM,CanESM5
2014_RAIN,2014,RAINY,TRANSITION_UNCLASSIFIED,351002,940.79,29.35,17.42,75.8,194.15,15,5,302.28,75.8,28,5,QDM,CanESM5
2014_RAIN,2014,RAINY,TRANSITION_UNCLASSIFIED,351003,1050.73,29.35,19.46,103.9,254.3,18,5,448.74,180.33,28,5,QDM,CanESM5
2014_RAIN,2014,RAINY,TRANSITION_UNCLASSIFIED,351004,1140.24,26.09,23.75,94.74,236.84,24,6,556.6,94.74,28,4,QDM,CanESM5
2014_RAIN,2014,RAINY,TRANSITION_UNCLASSIFIED,351005,1146.95,29.35,21.24,106.35,253.32,22,6,541.59,191.0,28,5,QDM,CanESM5
2014_RAIN,2014,RAINY,TRANSITION_UNCLASSIFIED,351006,1138.33,30.98,19.97,102.56,258.46,22,5,860.99,501.09,19,5,QDM,CanESM5
