scenario,window,index,model_count,obs_median_abs,obs_q25_abs,obs_q75_abs,obs_median_pct,obs_q25_pct,obs_q75_pct,obs_agreement,obs_direction,obs_robust,obs_classification,model_median_abs,model_q25_abs,model_q75_abs,model_median_pct,model_q25_pct,model_q75_pct,model_agreement,model_direction,model_robust,model_classification,sign_reversal,classification_changed,baseline_sensitivity_pp
ssp245,Mid,Rx5day,7,61.84652187028655,32.95031674208147,71.33506033182506,44.99172567104795,23.970492871744078,51.89438901525502,0.8571428571428571,increase,True,robust increase,28.7497571644042,9.145090497737556,31.164845399698365,16.676370405576705,5.646779737014782,17.668452552224657,0.8571428571428571,increase,True,robust increase,False,False,28.315355265471247
ssp245,Mid,SDII,7,2.337128264222347,1.6591734935798552,2.929012378441949,22.751133253752176,16.15147864213994,28.51291987005923,1.0,increase,True,robust increase,0.5025365166010758,-0.2262526187974112,0.8566524968154319,4.150734336249818,-1.870897689237395,6.936682478398925,0.7142857142857143,increase,False,ambiguous,False,True,18.600398917502357
ssp585,Mid,CDD,7,10.7843137254902,9.502262443438909,10.97662141779789,21.47050433163672,18.91806675374982,21.853369968319747,1.0,increase,True,robust increase,-0.4779788838612191,-1.2978883861236916,0.9927601809954893,-0.7980156631663476,-2.0981612676683423,1.6518137164883324,0.5714285714285714,decrease,False,ambiguous,True,True,22.268519994803068
ssp585,Mid,CWD,7,-18.967873303167423,-19.7947963800905,-18.381975867269986,-62.523678126631374,-65.24945931836825,-60.59238819698213,1.0,decrease,True,robust decrease,-0.35022624434389016,-1.0286576168929127,0.8284313725490176,-2.988416988416978,-9.021745584922506,7.534089529774457,0.5714285714285714,decrease,False,ambiguous,False,True,-59.535261138214395
ssp585,Mid,PRCPTOT,7,-62.01297134238325,-269.22506108597287,-39.96709954751145,-5.64331035427474,-24.50004478044303,-3.6370898188626057,0.8571428571428571,decrease,True,robust decrease,-36.767541478129715,-244.91856787330318,-15.091816742081392,-3.4245996368757345,-22.792639021208377,-1.4051167906953828,0.8571428571428571,decrease,True,robust decrease,False,False,-2.2187107173990053
ssp585,Mid,R10mm,7,1.8081447963800876,-4.35339366515837,2.6722473604826575,5.999549583364604,-14.444861496884617,8.866701699071651,0.5714285714285714,increase,False,ambiguous,-2.5108597285067944,-8.67692307692308,-1.654675716440419,-7.28693368351939,-25.178408002337523,-4.801009082001152,0.8571428571428571,decrease,True,robust decrease,True,True,13.286483266883995
ssp585,Mid,R20mm,7,2.214932126696832,-1.6376319758672695,2.7636500754147812,18.67251573526606,-13.805709199567673,23.29836607540212,0.5714285714285714,increase,False,ambiguous,-1.2036199095022617,-5.058446455505277,-0.6571644042232263,-7.876813740005918,-33.09933871610498,-4.299694721469638,0.8571428571428571,decrease,True,robust decrease,True,True,26.54932947527198
ssp585,Mid,R50mm,7,0.23016591251885377,-0.6198340874811462,0.41349924585218734,11.316277345198372,-30.47460140897293,20.32999629217651,0.5714285714285714,increase,False,ambiguous,0.05143288084464537,-0.8087481146304677,0.23702865761689318,2.32447171097477,-36.43744785537083,10.728939678389052,0.5714285714285714,increase,False,ambiguous,False,False,8.991805634223603
ssp585,Mid,R95p,7,80.3428974358975,-42.78848717948719,102.66187179487179,28.562067016699505,-15.211396120469631,36.49650878728214,0.5714285714285714,increase,False,ambiguous,-4.9660165912519005,-128.56544419306184,17.344168174962306,-1.354609940457908,-35.03462655054832,4.7292913711400955,0.5714285714285714,decrease,False,ambiguous,True,False,29.916676957157414
ssp585,Mid,R99p,7,60.95444947209651,-1.1196530920060468,76.6664366515837,61.83397481063603,-1.135808816047886,77.77267375543073,0.7142857142857143,increase,False,ambiguous,11.555060331825018,-51.92831825037709,27.254683257918543,7.808687186855756,-34.84950468715878,18.41686352057291,0.5714285714285714,increase,False,ambiguous,False,False,54.02528762378027
ssp585,Mid,Rx1day,7,0.39551432880845994,-11.054383107088988,7.468257918552041,0.5317055267965768,-14.860843628783869,10.039873960570105,0.5714285714285714,increase,False,ambiguous,1.4841342383107161,-6.081861236802418,8.7622850678733,2.024812873531439,-8.875770228373042,12.052489961505199,0.5714285714285714,increase,False,ambiguous,False,False,-1.4931073467348623
ssp585,Mid,Rx5day,7,35.48129110105583,0.18584238310708656,47.61586802413275,25.811710463224188,0.13519546881463285,34.63929752143197,0.7142857142857143,increase,False,ambiguous,7.069345399698335,-26.243184766214185,14.323379336349944,4.261878353166123,-15.785659635764972,8.386614815765167,0.5714285714285714,increase,False,ambiguous,False,False,21.549832110058063
ssp585,Mid,SDII,7,1.3006657352262838,-0.0697816688255104,1.923810702047918,12.661529927014515,-0.6793003492457661,18.72763010371205,0.7142857142857143,increase,False,ambiguous,-0.6243823721576476,-1.938547463633757,-0.14854917957859914,-5.118883681317739,-15.961622507856802,-1.1997086007928206,0.7142857142857143,decrease,False,ambiguous,True,False,17.780413608332253
ssp245,Late,CDD,7,10.981749622926095,10.030467571644042,11.94841628959276,21.863579718631296,19.969671035839227,23.788117652358004,1.0,increase,True,robust increase,-0.04962292609351948,-0.6613122171945669,1.5427601809954865,-0.08074709469990653,-1.065812902405025,2.570842102587794,0.5714285714285714,decrease,False,ambiguous,True,True,21.9443268133312
ssp245,Late,CWD,7,-18.35761689291101,-19.483257918552034,-17.852488687782802,-60.51209386730305,-64.22253710194644,-58.84704303080021,1.0,decrease,True,robust decrease,0.26003016591251793,-0.8594268476621423,1.3579185520361987,2.218790218790211,-7.661674224380552,12.239832230983634,0.5714285714285714,increase,False,ambiguous,True,True,-62.73088408609326
ssp245,Late,PRCPTOT,7,1.9199004524887187,-156.42599698340877,30.23263122171943,0.1747149647593383,-14.235093551321098,2.75123280044949,0.5714285714285714,increase,False,ambiguous,26.596371040724307,-132.11950377073907,54.970843891402865,2.4759251392334827,-12.295660600991502,5.117068459209473,0.5714285714285714,increase,False,ambiguous,False,False,-2.301210174474144
ssp245,Late,R10mm,7,3.58250377073907,-0.24826546003016148,4.344042232277534,11.886995470810517,-0.8237619798313293,14.413832795335713,0.5714285714285714,increase,False,ambiguous,-0.7546003016591172,-4.5717948717948715,0.02616892911010993,-2.1888261801636033,-13.266175491302366,0.07598926613920143,0.7142857142857143,decrease,False,ambiguous,True,False,14.07582165097412
ssp245,Late,R20mm,7,3.3610859728506792,0.4136500754147798,3.8239064856711904,28.33492275414839,3.4871892682306447,32.23663297094538,0.7142857142857143,increase,False,ambiguous,-0.06199095022624235,-3.0082956259426847,0.3951734539969838,-0.40556542332739964,-19.683053157270663,2.586002926938784,0.5714285714285714,decrease,False,ambiguous,True,False,28.74048817747579
ssp245,Late,R50mm,7,0.6096530920060332,-0.29675716440422284,0.7660633484162895,29.974045235446795,-14.590285502410067,37.664071190211345,0.5714285714285714,increase,False,ambiguous,0.4128205128205127,-0.4856711915535443,0.5873303167420811,18.505747126436777,-21.904750064921778,26.543967280163585,0.5714285714285714,increase,False,ambiguous,False,False,11.468298109010018
ssp245,Late,R95p,7,124.01605128205136,9.640358974358975,149.21358974358978,44.08796397578942,3.42716765113396,53.04574126741049,0.7142857142857143,increase,False,ambiguous,37.052815987933684,-76.13659803921567,63.99650829562597,10.061713039659399,-20.75458639825231,17.46191578079035,0.5714285714285714,increase,False,ambiguous,False,False,34.026250936130026
ssp245,Late,R99p,7,86.96285972850677,20.826436651583712,106.19647511312215,88.21766621606423,21.126945948365094,107.72880772435062,0.8571428571428571,increase,True,robust increase,35.374239819004515,-29.98222850678733,56.784291855203605,23.55672228678114,-20.15213673136342,38.369995920248215,0.5714285714285714,increase,False,ambiguous,False,True,64.66094392928309
ssp245,Late,Rx1day,7,6.282104072398198,-7.810947209653083,11.962488687782809,8.445280516810337,-10.500564703687695,16.081645812169626,0.5714285714285714,increase,False,ambiguous,4.983122171945709,-2.9729766214177964,12.155475113122172,6.584032702842079,-4.350343783401822,16.38898294467127,0.7142857142857143,increase,False,ambiguous,False,False,1.8612478139682578
ssp245,Late,Rx5day,7,47.670829562594264,13.432547511312208,58.27673981900455,34.679280601905035,9.771826683476462,42.39480267684034,1.0,increase,True,robust increase,13.470015082956252,-16.241018099547517,27.326660633484167,7.846787222908142,-9.633785827941033,16.184106822441933,0.5714285714285714,increase,False,ambiguous,False,True,26.832493378996894
ssp245,Late,SDII,7,1.7262629111711227,0.8364469613914167,2.587168610194735,16.80457085915757,8.142521131438322,25.185189320386137,1.0,increase,True,robust increase,-0.5866592099115291,-1.0323188334168298,0.5759250176128328,-4.661389150723165,-8.496271004761683,4.669455453303185,0.5714285714285714,decrease,False,ambiguous,True,True,21.46596000988074
ssp585,Late,CDD,7,10.250980392156862,8.450980392156858,15.554826546003014,20.40869029923577,16.82506793988258,30.968124558953797,1.0,increase,True,robust increase,0.48174962292610246,-1.4076168929110047,5.68265460030166,0.8029463152205487,-2.3498800811617326,9.590534804510572,0.5714285714285714,increase,False,ambiguous,False,True,19.60574398401522
ssp585,Late,CWD,7,-20.501206636500754,-21.439668174962293,-19.07684766214178,-67.57799487906134,-70.67143958038133,-62.88288960151143,1.0,decrease,True,robust decrease,-0.9695324283559579,-2.503016591251887,-0.32345399698341026,-8.972640982691235,-21.841995696801053,-2.7627517410126243,0.8571428571428571,decrease,True,robust decrease,False,False,-58.605353896370104
ssp585,Late,PRCPTOT,7,-390.3553815987933,-578.8067533936653,-184.89052262443442,-35.52315780291841,-52.67262757845276,-16.825425038464857,1.0,decrease,True,robust decrease,-365.1099517345398,-554.5002601809956,-160.43678959275996,-34.00704419885038,-51.60222472694773,-14.931479494331768,1.0,decrease,True,robust decrease,False,False,-1.5161136040680319
ssp585,Late,R10mm,7,-8.95595776772247,-16.081598793363497,-2.6598039215686224,-29.716487751169826,-53.359857868528394,-8.825413507494417,1.0,decrease,True,robust decrease,-13.274962292609352,-20.39947209653092,-6.988989441930615,-38.52615451958853,-59.204448541752186,-20.275611907842393,1.0,decrease,True,robust decrease,False,False,8.809666768418705
ssp585,Late,R20mm,7,-3.692760180995476,-7.196606334841629,-0.8389140271493218,-31.131031851993143,-60.66946404730116,-7.072286858668706,0.7142857142857143,decrease,False,ambiguous,-7.11131221719457,-10.617420814479637,-4.2699095022624425,-46.53834764583951,-69.47321702044249,-27.915927386272504,1.0,decrease,True,robust decrease,False,True,15.407315793846365
ssp585,Late,R50mm,7,-0.8441930618401206,-1.4852187028657615,-0.35957767722473566,-41.50537634408602,-73.02187615869484,-17.678902484241732,0.8571428571428571,decrease,True,robust decrease,-1.022926093514329,-1.674132730015083,-0.5473604826546001,-46.23040218132243,-75.34030413786626,-24.584773053146222,0.8571428571428571,decrease,True,robust decrease,False,False,4.725025837236416
ssp585,Late,R95p,7,-85.88810256410261,-177.71430769230767,-5.089910256410263,-30.53339896448627,-63.17780573178735,-1.8094736746153313,0.7142857142857143,decrease,False,ambiguous,-171.01335143288082,-263.4912647058823,-91.2259849170438,-46.67171328739838,-71.78733913371553,-24.802209497731056,1.0,decrease,True,robust decrease,False,True,16.138314322912112
ssp585,Late,R99p,7,-11.46234539969835,-55.42423001508297,23.61011613876321,-11.627738136495056,-56.22395858435867,23.950791767363697,0.5714285714285714,decrease,False,ambiguous,-60.88732277526394,-106.23289517345401,-26.883888386123665,-41.13936602344074,-71.15657661327636,-17.931614976269373,0.8571428571428571,decrease,True,robust decrease,False,True,29.51162788694569
ssp585,Late,Rx1day,7,-12.27394720965308,-27.357126696832566,-2.969062594268472,-16.50035179924529,-36.77726545534176,-3.991428061616567,0.7142857142857143,decrease,False,ambiguous,-12.97659426847661,-23.77784841628959,-3.0742435897435882,-17.281705648760312,-33.499443464963264,-4.037000271770544,0.7142857142857143,decrease,False,ambiguous,False,False,0.7813538495150212
ssp585,Late,Rx5day,7,8.859573152337845,-38.33993966817495,15.35216289592762,6.445107546525946,-27.89130246342605,11.168296624982322,0.5714285714285714,increase,False,ambiguous,-24.62863951734542,-64.76896681749622,-15.954217194570134,-14.406908559234424,-39.319400591967074,-9.368474996721279,0.8571428571428571,decrease,True,robust decrease,True,True,20.85201610576037
ssp585,Late,SDII,7,-0.6647935946319521,-2.6929592867934926,0.11154974521932992,-6.471535126783065,-26.215024874192935,1.085898089872929,0.7142857142857143,decrease,False,ambiguous,-2.762232672411825,-4.56172508160174,-2.0074353690139617,-22.33006071668482,-37.57363499011894,-16.109138478366994,1.0,decrease,True,robust decrease,False,True,15.858525589901754
