model,scenario,window,index,delta_abs_Bias-corrected,delta_abs_Raw,delta_pct_Bias-corrected,delta_pct_Raw,sign_preserved,abs_pct_difference
EC-Earth3,ssp245,Long-term,CWD,-0.9846153846153882,2.900000000000004,-7.955251709136138,24.51235370611187,False,32.46760541524801
EC-Earth3,ssp245,Long-term,PRCPTOT,-98.41500000000019,53.60870269230776,-8.558522504523545,12.689441919895293,False,21.24796442441884
EC-Earth3,ssp245,Long-term,R10mm,-5.07692307692308,2.0923076923076938,-13.623696975952118,20.78716087122661,False,34.41085784717873
EC-Earth3,ssp245,Long-term,R20mm,-2.3423076923076973,0.9307692307692306,-13.964686998394892,37.812499999999986,False,51.77718699839488
EC-Earth3,ssp245,Long-term,R50mm,0.18461538461538485,0.2076923076923077,7.817589576547241,,True,
EC-Earth3,ssp245,Long-term,R95p,-2.6728076923076856,35.720080769230776,-0.6709354042319899,100.9307205936372,False,101.60165599786919
EC-Earth3,ssp245,Long-term,R99p,27.90092307692305,14.623542307692311,17.274838009101476,135.61180305883704,True,118.33696504973557
EC-Earth3,ssp245,Long-term,Rx1day,1.3142692307692414,8.28622307692309,1.7068252530817747,31.960362598143394,True,30.25353734506162
EC-Earth3,ssp245,Long-term,Rx5day,7.4224230769230815,12.745334535961533,4.4230666974704285,17.966262972100807,True,13.543196274630379
EC-Earth3,ssp245,Long-term,SDII,-0.4897305085314958,0.41854803770987026,-3.905399663634098,10.381249175240784,False,14.286648838874882
EC-Earth3,ssp245,Mid-term,CDD,-3.884615384615401,1.080769230769242,-6.248453353130438,3.242931332948679,False,9.491384686079117
EC-Earth3,ssp245,Mid-term,CWD,-0.2846153846153836,1.5961538461538485,-2.2995649471721484,13.491547464239293,False,15.791112411411442
EC-Earth3,ssp245,Mid-term,PRCPTOT,-18.12088461538474,40.62351269230777,-1.575857326450688,9.615783986601407,False,11.191641313052095
EC-Earth3,ssp245,Mid-term,R10mm,-1.7807692307692307,1.3538461538461561,-4.778614924140777,13.450515857852528,False,18.229130781993305
EC-Earth3,ssp245,Mid-term,R20mm,-0.5423076923076948,0.3461538461538467,-3.233203393717052,14.062500000000021,False,17.295703393717073
EC-Earth3,ssp245,Mid-term,R50mm,0.24230769230769234,0.1692307692307692,10.260586319218241,,True,
EC-Earth3,ssp245,Mid-term,R95p,9.848999999999933,17.52741923076924,2.4723225749831186,49.52550540233311,True,47.05318282734999
EC-Earth3,ssp245,Mid-term,R99p,13.16630769230764,7.958000000000002,8.151910671038781,73.79872168007765,True,65.64681100903887
EC-Earth3,ssp245,Mid-term,Rx1day,-0.799846153846147,4.231000000000012,-1.0387503427786133,16.319171339876323,False,17.357921682654936
EC-Earth3,ssp245,Mid-term,Rx5day,21.006769230769237,17.368690946153848,12.518060536718819,24.48350556348929,True,11.965445026770473
EC-Earth3,ssp245,Mid-term,SDII,0.10230364659282998,0.2682769579408175,0.8158295634679346,6.654074795327946,True,5.838245231860012
EC-Earth3,ssp245,Near-term,CDD,-1.1846153846153982,-0.4576923076922981,-1.9054689433308802,-1.3733410271205717,True,0.5321279162103085
EC-Earth3,ssp245,Near-term,CWD,-1.6730769230769234,0.1538461538461533,-13.517712865133625,1.300390117035106,False,14.81810298216873
EC-Earth3,ssp245,Near-term,PRCPTOT,-74.39753846153849,-16.441961538461555,-6.469877632517725,-3.8918926501349103,True,2.5779849823828145
EC-Earth3,ssp245,Near-term,R10mm,-3.053846153846159,-0.1999999999999993,-8.19486015068636,-1.9870080244554766,True,6.207852126230883
EC-Earth3,ssp245,Near-term,R20mm,-2.01923076923077,-0.7423076923076923,-12.038523274478335,-30.156249999999996,True,18.117726725521663
EC-Earth3,ssp245,Near-term,R50mm,-0.10769230769230775,0.01153846153846154,-4.560260586319221,,False,
EC-Earth3,ssp245,Near-term,R95p,-31.673615384615346,-6.313453846153845,-7.950796461236437,-17.839305858341717,True,9.888509397105281
EC-Earth3,ssp245,Near-term,R99p,-8.482269230769248,-3.4091230769230743,-5.251791365724379,-31.614592250185453,True,26.362800884461073
EC-Earth3,ssp245,Near-term,Rx1day,-2.1043846153846175,-2.3844499999999904,-2.7329383657813806,-9.196938809115535,True,6.464000443334154
EC-Earth3,ssp245,Near-term,Rx5day,-7.236615384615391,-11.960606361538467,-4.312342772484914,-16.860083083018925,True,12.54774031053401
EC-Earth3,ssp245,Near-term,SDII,-0.46122037032354335,-0.1556673010650811,-3.6780430210974235,-3.861016885029641,True,0.18297386393221737
EC-Earth3,ssp585,Long-term,CDD,-8.034615384615385,10.657692307692322,-12.923781242266765,31.979226774379747,False,44.90300801664651
EC-Earth3,ssp585,Long-term,CWD,-1.73076923076923,1.3384615384615408,-13.983840894965809,11.313394018205484,False,25.297234913171295
EC-Earth3,ssp585,Long-term,PRCPTOT,-222.71776923076936,-13.489098846153922,-19.368338567482777,-3.192935619845873,True,16.175402947636904
EC-Earth3,ssp585,Long-term,R10mm,-8.473076923076924,-1.049999999999999,-22.737124574259468,-10.431792128391278,True,12.30533244586819
EC-Earth3,ssp585,Long-term,R20mm,-4.676923076923078,0.07692307692307665,-27.8835129557441,3.124999999999989,False,31.008512955744088
EC-Earth3,ssp585,Long-term,R50mm,-0.5999999999999999,0.1769230769230769,-25.407166123778495,,False,
EC-Earth3,ssp585,Long-term,R95p,-104.38023076923082,14.755265384615385,-26.20180738275141,41.692502809300144,False,67.89431019205156
EC-Earth3,ssp585,Long-term,R99p,-40.434961538461565,9.000142307692311,-25.035279605459007,83.46305569822523,False,108.49833530368424
EC-Earth3,ssp585,Long-term,Rx1day,-8.103961538461547,5.917156153846161,-10.524514977615132,22.822757059659374,False,33.34727203727451
EC-Earth3,ssp585,Long-term,Rx5day,-14.793153846153814,5.925004403846145,-8.815329636882348,8.352090479069124,False,17.167420115951472
EC-Earth3,ssp585,Long-term,SDII,-1.6564519288487727,-0.08421044404865885,-13.20952379534265,-2.0886720855511114,True,11.120851709791538
EC-Earth3,ssp585,Mid-term,CDD,-4.226923076923079,1.1653846153846317,-6.799059638703293,3.4968263127525026,False,10.295885951455794
EC-Earth3,ssp585,Mid-term,CWD,-0.47307692307692406,2.4999999999999982,-3.822249844623998,21.131339401820533,False,24.95358924644453
EC-Earth3,ssp585,Mid-term,PRCPTOT,-12.300807692307899,37.75476076923076,-1.069722496148283,8.936736386449406,False,10.006458882597688
EC-Earth3,ssp585,Mid-term,R10mm,-1.6769230769230745,1.0423076923076966,-4.4999483950872055,10.355368742835351,False,14.855317137922556
EC-Earth3,ssp585,Mid-term,R20mm,-1.130769230769232,0.01153846153846061,-6.741573033707872,0.46874999999996225,False,7.210323033707834
EC-Earth3,ssp585,Mid-term,R50mm,0.1884615384615378,0.12692307692307694,7.9804560260586035,,True,
EC-Earth3,ssp585,Mid-term,R95p,5.094615384615338,15.693411538461547,1.2788641106955922,44.34333016721044,True,43.064466056514846
EC-Earth3,ssp585,Mid-term,R99p,17.332923076923066,8.722823076923078,10.731667821618306,80.89132853963365,True,70.15966071801535
EC-Earth3,ssp585,Mid-term,Rx1day,1.5254230769230759,2.914598846153851,1.9810481508435713,11.241748512737033,True,9.260700361893461
EC-Earth3,ssp585,Mid-term,Rx5day,9.443230769230809,6.142249369230768,5.627278194606433,8.65832647204776,True,3.031048277441327
EC-Earth3,ssp585,Mid-term,SDII,-0.6869627195031089,0.022223095071952415,-5.47824553900355,0.5511995436636664,False,6.029445082667216
EC-Earth3,ssp585,Near-term,CDD,-0.6769230769230816,0.8423076923076991,-1.0888393961890694,2.5274091171379323,False,3.616248513327002
EC-Earth3,ssp585,Near-term,CWD,0.4038461538461533,3.40769230769231,3.262896208825353,28.80364109232772,True,25.540744883502366
EC-Earth3,ssp585,Near-term,PRCPTOT,76.61923076923063,55.69048846153845,6.66308398940956,13.182210785427044,True,6.519126796017484
EC-Earth3,ssp585,Near-term,R10mm,0.16153846153846985,1.842307692307692,0.4334812674166803,18.30340084065724,True,17.86991957324056
EC-Earth3,ssp585,Near-term,R20mm,1.4346153846153875,0.7769230769230764,8.553084155010334,31.562499999999975,True,23.00941584498964
EC-Earth3,ssp585,Near-term,R50mm,0.9730769230769227,0.29230769230769227,41.20521172638435,,True,
EC-Earth3,ssp585,Near-term,R95p,100.51857692307686,32.89878461538461,25.232444606772443,92.95886141293126,True,67.72641680615881
EC-Earth3,ssp585,Near-term,R99p,70.92234615384615,11.489480769230774,43.91152355982291,106.548001198425,True,62.63647763860209
EC-Earth3,ssp585,Near-term,Rx1day,10.315615384615384,8.493400000000005,13.39676257142158,32.759453996243266,True,19.362691424821687
EC-Earth3,ssp585,Near-term,Rx5day,42.39996153846158,21.954569484615362,25.266392916602523,30.94791805479289,True,5.681525138190366
EC-Earth3,ssp585,Near-term,SDII,1.2479389346750889,0.4472986825613159,9.951800451089412,11.094351570332176,True,1.1425511192427642
FGOALS-g3,ssp245,Long-term,CDD,-2.330769230769235,-14.961538461538439,-3.8293838862559313,-20.910605816266166,True,17.081221930010233
FGOALS-g3,ssp245,Long-term,CWD,3.799999999999997,0.06923076923077076,37.75315246465415,1.3615733736762785,True,36.39157909097787
FGOALS-g3,ssp245,Long-term,PRCPTOT,175.06296153846165,-17.466597692307744,17.061008427243532,-7.515462913627392,False,24.576471340870924
FGOALS-g3,ssp245,Long-term,R10mm,2.6115384615384656,-1.2500000000000004,7.887094900685342,-26.793075020610065,False,34.68016992129541
FGOALS-g3,ssp245,Long-term,R20mm,1.9499999999999993,-0.46538461538461506,13.62903225806451,-24.055666003976132,False,37.68469826204064
FGOALS-g3,ssp245,Long-term,R50mm,1.1076923076923078,-0.3038461538461541,56.58153241650296,-47.878787878787904,False,104.46032029529087
FGOALS-g3,ssp245,Long-term,R95p,116.35523076923079,-30.22328846153846,34.289549881905806,-42.15927025593094,False,76.44882013783675
FGOALS-g3,ssp245,Long-term,R99p,91.67415384615384,-4.854576923076923,69.01812982321316,-17.058539554717502,False,86.07666937793066
FGOALS-g3,ssp245,Long-term,Rx1day,16.354,-10.564812692307683,21.96150780963911,-22.613312287682042,False,44.57482009732115
FGOALS-g3,ssp245,Long-term,Rx5day,40.85234615384621,-19.058546768802685,24.742479612678196,-26.842298427857784,False,51.58477804053598
FGOALS-g3,ssp245,Long-term,SDII,0.2553019173540374,-1.3294176318617748,2.0888478585126298,-23.302656321084076,False,25.391504179596705
FGOALS-g3,ssp245,Mid-term,CDD,1.6769230769230745,6.5346153846153925,2.755134281200628,9.1329355480299,True,6.377801266829272
FGOALS-g3,ssp245,Mid-term,CWD,1.3653846153846096,-0.019230769230769162,13.565150936186415,-0.3782148260211788,False,13.943365762207593
FGOALS-g3,ssp245,Mid-term,PRCPTOT,235.92107692307695,-22.39420269230783,22.992022105513588,-9.635694528443533,False,32.62771663395712
FGOALS-g3,ssp245,Mid-term,R10mm,1.500000000000007,-0.49615384615384706,4.530142873736809,-10.634789777411395,False,15.164932651148204
FGOALS-g3,ssp245,Mid-term,R20mm,2.111538461538462,-0.3230769230769224,14.758064516129032,-16.69980119284291,False,31.45786570897194
FGOALS-g3,ssp245,Mid-term,R50mm,2.188461538461539,-0.2538461538461541,111.78781925343817,-40.00000000000003,False,151.78781925343822
FGOALS-g3,ssp245,Mid-term,R95p,241.58711538461534,-21.498646153846146,71.19502397134274,-29.989034267070387,False,101.18405823841312
FGOALS-g3,ssp245,Mid-term,R99p,216.28142307692312,-3.2887423076923064,162.83040213627933,-11.556339847939654,False,174.386741984219
FGOALS-g3,ssp245,Mid-term,Rx1day,39.35065384615383,-12.485843846153841,52.84332223044593,-26.72515777529007,False,79.568480005736
FGOALS-g3,ssp245,Mid-term,Rx5day,92.79696153846157,-9.820769123765373,56.20306163903635,-13.831695501711248,False,70.0347571407476
FGOALS-g3,ssp245,Mid-term,SDII,1.7485165872057618,-0.8845857458077786,14.306140614265965,-15.505434204465065,False,29.81157481873103
FGOALS-g3,ssp245,Near-term,CDD,-0.5615384615384613,7.200000000000017,-0.9225908372827801,10.062893081761032,False,10.985483919043812
FGOALS-g3,ssp245,Near-term,CWD,1.619230769230768,0.37692307692307825,16.0871226595338,7.413010590015156,True,8.674112069518646
FGOALS-g3,ssp245,Near-term,PRCPTOT,117.25707692307697,-26.68551153846164,11.427454213945994,-11.48214299266811,False,22.9095972066141
FGOALS-g3,ssp245,Near-term,R10mm,0.646153846153851,-0.3807692307692312,1.951446160994323,-8.161582852431996,False,10.113029013426319
FGOALS-g3,ssp245,Near-term,R20mm,1.4615384615384617,-0.3576923076923071,10.215053763440858,-18.4890656063618,False,28.70411936980266
FGOALS-g3,ssp245,Near-term,R50mm,1.35,-0.46923076923076945,68.95874263261298,-73.93939393939395,False,142.89813657200693
FGOALS-g3,ssp245,Near-term,R95p,130.64723076923082,-39.53626538461538,38.50136093390874,-55.15018987365882,False,93.65155080756756
FGOALS-g3,ssp245,Near-term,R99p,104.1931153846154,-13.96273076923077,78.44319977437259,-49.063759601079475,False,127.50695937545206
FGOALS-g3,ssp245,Near-term,Rx1day,10.87142307692308,-15.554621538461529,14.599048722375997,-33.293682018805825,False,47.89273074118182
FGOALS-g3,ssp245,Near-term,Rx5day,42.85323076923075,-19.85305918991922,25.95432792653109,-27.961299775177704,False,53.91562770170879
FGOALS-g3,ssp245,Near-term,SDII,0.8750161336146345,-1.1284151627537309,7.159270857845853,-19.779390685773873,False,26.938661543619727
FGOALS-g3,ssp585,Long-term,CDD,-2.9653846153846217,-9.015384615384612,-4.872037914691954,-12.600118260495618,True,7.728080345803664
FGOALS-g3,ssp585,Long-term,CWD,2.730769230769228,-0.26923076923076916,27.130301872372915,-5.295007564296521,False,32.42530943666944
FGOALS-g3,ssp585,Long-term,PRCPTOT,-155.77519230769235,-82.16271115384626,-15.181291607094876,-35.35266681225234,True,20.17137520515746
FGOALS-g3,ssp585,Long-term,R10mm,-7.246153846153842,-2.557692307692308,-21.88407480543616,-54.82275350370981,True,32.93867869827365
FGOALS-g3,ssp585,Long-term,R20mm,-4.5038461538461565,-0.7999999999999994,-31.478494623655926,-41.35188866799203,True,9.873394044336102
FGOALS-g3,ssp585,Long-term,R50mm,-0.5153846153846151,-0.5346153846153848,-26.326129666011777,-84.24242424242425,True,57.91629457641247
FGOALS-g3,ssp585,Long-term,R95p,-99.19869230769231,-50.81709615384615,-29.233567632646,-70.88612124713094,True,41.652553614484944
FGOALS-g3,ssp585,Long-term,R99p,-27.212884615384624,-20.127188461538466,-20.48758918899511,-70.72510044372558,True,50.23751125473047
FGOALS-g3,ssp585,Long-term,Rx1day,-4.801961538461555,-23.145984230769223,-6.448472289868538,-49.542512949353586,True,43.094040659485046
FGOALS-g3,ssp585,Long-term,Rx5day,-12.91349999999997,-28.502844174919225,-7.821142249090568,-40.14376639872078,True,32.32262414963021
FGOALS-g3,ssp585,Long-term,SDII,-2.2617476334023525,-2.0718163519651585,-18.50533184197333,-36.315769592008856,True,17.810437750035526
FGOALS-g3,ssp585,Mid-term,CDD,0.06153846153846132,-10.799999999999997,0.1011058451816742,-15.09433962264151,False,15.195445467823184
FGOALS-g3,ssp585,Mid-term,CWD,3.819230769230767,1.0500000000000025,37.94421092854411,20.650529500756484,True,17.293681427787625
FGOALS-g3,ssp585,Mid-term,PRCPTOT,198.71526923076908,-18.57982000000007,19.36607751390786,-7.9944560819287895,False,27.36053359583665
FGOALS-g3,ssp585,Mid-term,R10mm,2.6769230769230816,-1.0576923076923075,8.084562666976435,-22.671063478977736,False,30.75562614595417
FGOALS-g3,ssp585,Mid-term,R20mm,1.8384615384615373,-0.5307692307692304,12.849462365591387,-27.435387673956253,False,40.28485003954764
FGOALS-g3,ssp585,Mid-term,R50mm,1.226923076923077,-0.20769230769230784,62.67190569744599,-32.72727272727274,False,95.39917842471874
FGOALS-g3,ssp585,Mid-term,R95p,142.13373076923074,-23.898803846153832,41.886399252466774,-33.337078174854355,False,75.22347742732113
FGOALS-g3,ssp585,Mid-term,R99p,121.27192307692306,-2.0444615384615403,91.30121173389979,-7.184050963567802,False,98.48526269746759
FGOALS-g3,ssp585,Mid-term,Rx1day,28.212423076923073,-7.767415769230752,37.88598200640141,-16.625661388750498,False,54.51164339515191
FGOALS-g3,ssp585,Mid-term,Rx5day,69.70730769230772,-5.1524911935239714,42.21866800345879,-7.256833794372681,False,49.47550179783147
FGOALS-g3,ssp585,Mid-term,SDII,0.6890006901630681,-1.1709326922665584,5.637316127810462,-20.524657902119912,False,26.161974029930374
FGOALS-g3,ssp585,Near-term,CDD,-3.830769230769228,-11.453846153846158,-6.2938388625592365,-16.008170725151864,True,9.714331862592626
FGOALS-g3,ssp585,Near-term,CWD,0.6346153846153815,0.21923076923077023,6.304929308368328,4.311649016641473,True,1.9932802917268546
FGOALS-g3,ssp585,Near-term,PRCPTOT,86.20161538461525,-48.371914230769306,8.400900302351015,-20.81328796063202,False,29.214188262983036
FGOALS-g3,ssp585,Near-term,R10mm,-0.3499999999999943,-1.2692307692307696,-1.0570333372052332,-27.205276174773296,True,26.148242837568063
FGOALS-g3,ssp585,Near-term,R20mm,1.0961538461538467,-0.615384615384615,7.661290322580648,-31.80914512922464,False,39.47043545180529
FGOALS-g3,ssp585,Near-term,R50mm,1.065384615384616,-0.42307692307692324,54.42043222003934,-66.66666666666667,False,121.087098886706
FGOALS-g3,ssp585,Near-term,R95p,108.43961538461542,-36.4381,31.95684092862233,-50.82847644019872,False,82.78531736882105
FGOALS-g3,ssp585,Near-term,R99p,84.02223076923079,-14.762853846153847,63.25727577479073,-51.875318954779786,False,115.13259472957051
FGOALS-g3,ssp585,Near-term,Rx1day,13.623653846153857,-15.993143076923065,18.294972504471556,-34.23230959157157,False,52.52728209604312
FGOALS-g3,ssp585,Near-term,Rx5day,45.609538461538534,-18.649010332996156,27.6237029638023,-26.26550212956947,False,53.88920509337177
FGOALS-g3,ssp585,Near-term,SDII,0.6249669796586623,-1.3018040570468026,5.1134004422331385,-22.818632619059983,False,27.932033061293122
MIROC6,ssp245,Long-term,CDD,2.1538461538461675,-2.19230769230769,3.5846882601459713,-6.690140845070416,False,10.274829105216387
MIROC6,ssp245,Long-term,CWD,0.430769230769231,0.8999999999999932,3.6422764227642297,5.689277899343501,True,2.047001476579271
MIROC6,ssp245,Long-term,PRCPTOT,-18.061692307692283,-93.47325346153843,-1.6137642193719173,-8.19493927459632,True,6.581175055224403
MIROC6,ssp245,Long-term,R10mm,-2.746153846153838,-4.215384615384618,-7.607884922749046,-13.215965271916083,True,5.608080349167037
MIROC6,ssp245,Long-term,R20mm,-0.7076923076923052,-2.1346153846153832,-4.328393319218993,-17.03499079189686,True,12.706597472677867
MIROC6,ssp245,Long-term,R50mm,0.44230769230769296,-0.0653846153846156,19.03973509933778,-4.047619047619061,False,23.08735414695684
MIROC6,ssp245,Long-term,R95p,36.37588461538462,-18.98035384615389,9.343011829254499,-6.218112731873912,False,15.56112456112841
MIROC6,ssp245,Long-term,R99p,42.176192307692276,3.6718038461538356,27.31107066432352,2.717470140161901,True,24.59360052416162
MIROC6,ssp245,Long-term,Rx1day,14.912076923076938,2.4029923076923154,21.084086412811203,3.744857382921446,True,17.339229029889758
MIROC6,ssp245,Long-term,Rx5day,40.19169230769231,15.409080153846133,24.624784412013593,10.107547740742687,True,14.517236671270906
MIROC6,ssp245,Long-term,SDII,0.21517881218842128,-0.38460440178204625,1.7041105424832317,-5.298272779280903,False,7.0023833217641345
MIROC6,ssp245,Mid-term,CDD,2.52692307692309,-5.265384615384608,4.205607476635537,-16.068075117370874,False,20.27368259400641
MIROC6,ssp245,Mid-term,CWD,-0.2346153846153829,-0.45000000000000284,-1.9837398373983595,-2.84463894967179,True,0.8608991122734304
MIROC6,ssp245,Mid-term,PRCPTOT,77.25765384615352,39.88864423076893,6.902766104394642,3.4970968176648745,True,3.4056692867297675
MIROC6,ssp245,Mid-term,R10mm,0.48846153846154294,-0.26153846153846416,1.3532232285562191,-0.8199686482575748,False,2.173191876813794
MIROC6,ssp245,Mid-term,R20mm,1.284615384615389,0.7807692307692289,7.856974829451922,6.230816451810912,True,1.6261583776410102
MIROC6,ssp245,Mid-term,R50mm,1.0000000000000004,1.169230769230769,43.04635761589406,72.38095238095237,True,29.334594765058306
MIROC6,ssp245,Mid-term,R95p,95.9286153846154,72.51021923076922,24.638911129694055,23.75491632265743,True,0.8839948070366255
MIROC6,ssp245,Mid-term,R99p,79.1395,46.75656923076917,51.24655305702001,34.6041308481446,True,16.64242220887541
MIROC6,ssp245,Mid-term,Rx1day,12.306730769230782,9.5347923076923,17.400404808542547,14.859155917304774,True,2.541248891237773
MIROC6,ssp245,Mid-term,Rx5day,53.23084615384616,39.63187673076922,32.61365808069372,25.99643081300303,True,6.617227267690687
MIROC6,ssp245,Mid-term,SDII,0.9787701097162476,0.22449391841531963,7.751378705327187,3.0926063548488485,True,4.658772350478339
MIROC6,ssp245,Near-term,CDD,-1.1346153846153655,-5.21153846153846,-1.888362565612566,-15.903755868544597,True,14.015393302932031
MIROC6,ssp245,Near-term,CWD,0.33846153846153726,1.4499999999999975,2.8617886178861687,9.16605883783125,True,6.304270219945081
MIROC6,ssp245,Near-term,PRCPTOT,-46.64334615384632,-47.68522461538487,-4.167459051597212,-4.1806346259185085,True,0.01317557432129668
MIROC6,ssp245,Near-term,R10mm,-2.761538461538457,-2.4576923076923087,-7.650506126798071,-7.705293621126255,True,0.05478749432818386
MIROC6,ssp245,Near-term,R20mm,-1.1576923076923062,-0.5192307692307683,-7.080686897200652,-4.143646408839771,True,2.9370404883608803
MIROC6,ssp245,Near-term,R50mm,0.07307692307692326,0.22692307692307656,3.145695364238419,14.047619047619026,True,10.901923683380607
MIROC6,ssp245,Near-term,R95p,-3.8945000000001073,-6.697592307692389,-1.0002879642312148,-2.19418375120556,True,1.1938957869743454
MIROC6,ssp245,Near-term,R99p,9.70719230769231,5.897123076923066,6.285864146612633,4.36440957792022,True,1.921454568692413
MIROC6,ssp245,Near-term,Rx1day,12.35303846153846,4.500953846153834,17.46587894680172,7.014350477528067,True,10.451528469273653
MIROC6,ssp245,Near-term,Rx5day,28.141384615384624,23.367579499999977,17.241760409197138,15.327905561117916,True,1.9138548480792217
MIROC6,ssp245,Near-term,SDII,-0.036699905042976155,-0.260131845869779,-0.2906452287556334,-3.583550972401491,True,3.2929057436458575
MIROC6,ssp585,Long-term,CDD,0.12692307692308447,-2.0,0.2112405581871845,-6.103286384976526,False,6.3145269431637105
MIROC6,ssp585,Long-term,CWD,-0.1192307692307697,0.1384615384615362,-1.008130081300817,0.8752735229759154,False,1.8834036042767324
MIROC6,ssp585,Long-term,PRCPTOT,-143.66426923076938,-93.59439846153873,-12.836020752501204,-8.205560237081935,True,4.630460515419269
MIROC6,ssp585,Long-term,R10mm,-7.042307692307695,-6.269230769230763,-19.509856153436342,-19.65513083323283,True,0.14527467979648634
MIROC6,ssp585,Long-term,R20mm,-3.049999999999999,-0.815384615384616,-18.65443425076452,-6.5070595457335845,True,12.147374705030936
MIROC6,ssp585,Long-term,R50mm,0.14615384615384652,1.3576923076923078,6.291390728476838,84.04761904761905,True,77.75622831914221
MIROC6,ssp585,Long-term,R95p,-20.64753846153849,85.3013538461538,-5.303244117108094,27.94539230912872,False,33.248636426236814
MIROC6,ssp585,Long-term,R99p,18.339538461538496,67.51389230769229,11.875714792366539,49.96644539833989,True,38.090730605973356
MIROC6,ssp585,Long-term,Rx1day,5.666615384615383,11.541592307692312,8.011989815617431,17.986581574053513,True,9.974591758436082
MIROC6,ssp585,Long-term,Rx5day,29.066038461538454,52.44204173076923,17.808280510987416,34.3992266328413,True,16.590946121853882
MIROC6,ssp585,Long-term,SDII,-0.7128476094916234,0.2069097153785,-5.645403068100085,2.8503680864784133,False,8.495771154578499
MIROC6,ssp585,Mid-term,CDD,-2.6192307692307537,-7.449999999999996,-4.359236973498887,-22.734741784037546,True,18.375504810538658
MIROC6,ssp585,Mid-term,CWD,0.5730769230769255,0.14615384615384386,4.845528455284573,0.9238998298079114,True,3.921628625476662
MIROC6,ssp585,Mid-term,PRCPTOT,-4.943269230769374,-41.34345153846175,-0.4416679719397236,-3.624641939946161,True,3.1829739680064373
MIROC6,ssp585,Mid-term,R10mm,-1.173076923076927,-0.7076923076923087,-3.2498668087373574,-2.2187386952851833,True,1.0311281134521741
MIROC6,ssp585,Mid-term,R20mm,-0.5692307692307637,-1.0500000000000007,-3.481533756763081,-8.379373848987115,True,4.897840092224033
MIROC6,ssp585,Mid-term,R50mm,0.26538461538461533,0.1307692307692303,11.423841059602648,8.095238095238066,True,3.328602964364581
MIROC6,ssp585,Mid-term,R95p,17.65757692307693,-13.255038461538504,4.535283521283917,-4.342454523621672,False,8.87773804490559
MIROC6,ssp585,Mid-term,R99p,21.907923076923083,1.507673076923055,14.186411871829515,1.1158157514203897,True,13.070596120409125
MIROC6,ssp585,Mid-term,Rx1day,7.459923076923076,2.5377076923076913,10.547535638269524,3.9547997539623565,True,6.592735884307167
MIROC6,ssp585,Mid-term,Rx5day,15.51030769230772,7.7919065384615465,9.502908714644354,5.11108168317544,True,4.391827031468914
MIROC6,ssp585,Mid-term,SDII,-0.27195104720697927,-0.179612084617518,-2.153718769387768,-2.4743185838475683,True,0.3205998144598001
MIROC6,ssp585,Near-term,CDD,0.3423076923077062,-2.830769230769235,0.56970938420179,-8.638497652582172,False,9.208207036783962
MIROC6,ssp585,Near-term,CWD,0.13076923076923208,1.3999999999999932,1.1056910569105802,8.849987843423246,True,7.744296786512666
MIROC6,ssp585,Near-term,PRCPTOT,31.680615384615294,78.17807230769222,2.8305788120198483,6.853987974540257,True,4.023409162520409
MIROC6,ssp585,Near-term,R10mm,-0.08461538461538254,-0.3115384615384613,-0.23441662226957335,-0.9767273604244536,True,0.7423107381548802
MIROC6,ssp585,Near-term,R20mm,0.0653846153846196,0.4653846153846164,0.3999059044930863,3.7139349294045507,True,3.3140290249114646
MIROC6,ssp585,Near-term,R50mm,0.42307692307692335,1.1807692307692315,18.21192052980134,73.09523809523814,True,54.883317565436805
MIROC6,ssp585,Near-term,R95p,40.93042307692309,92.44772307692301,10.5128282384739,30.286598898884822,True,19.773770660410925
MIROC6,ssp585,Near-term,R99p,46.14776923076923,103.10711153846154,29.882853749995018,76.30867785532922,True,46.4258241053342
MIROC6,ssp585,Near-term,Rx1day,8.842076923076917,9.931884615384618,12.501753771560505,15.47799021627553,True,2.976236444715024
MIROC6,ssp585,Near-term,Rx5day,42.088923076923066,67.99920826923068,25.787186291349354,44.60391126866851,True,18.816724977319158
MIROC6,ssp585,Near-term,SDII,0.21735691182301942,0.2928859274797828,1.7213600221701415,4.0347680104815,True,2.3134079883113583
MRI-ESM2-0,ssp245,Long-term,CDD,-1.630769230769232,5.946153846153855,-2.641744548286606,19.329832458114563,False,21.97157700640117
MRI-ESM2-0,ssp245,Long-term,CWD,-1.9499999999999975,-0.7692307692307772,-16.229193341869376,-3.8001140034201413,True,12.429079338449235
MRI-ESM2-0,ssp245,Long-term,PRCPTOT,-165.9411538461536,-89.24198884615384,-16.821986007067096,-11.116857606952234,True,5.705128400114862
MRI-ESM2-0,ssp245,Long-term,R10mm,-5.073076923076922,-1.0653846153846196,-16.01311156974626,-5.797404771871097,True,10.215706797875164
MRI-ESM2-0,ssp245,Long-term,R20mm,-3.4384615384615387,-0.5730769230769233,-24.136069114470843,-12.8448275862069,True,11.291241528263942
MRI-ESM2-0,ssp245,Long-term,R50mm,-0.7076923076923076,0.16153846153846155,-35.86744639376218,89.36170212765957,False,125.22914852142175
MRI-ESM2-0,ssp245,Long-term,R95p,-93.88696153846152,3.4557423076923044,-28.32541127388178,4.625522788534994,False,32.95093406241678
MRI-ESM2-0,ssp245,Long-term,R99p,-49.5418076923077,-1.6791653846153913,-36.52300127339846,-6.826435878492242,True,29.696565394906216
