method,model,station,family,grouping,group,period,usable,note,fallback_used,applied_grouping,applied_group,wet_threshold_obs_mm,wet_threshold_model_mm,n_obs_wet_cal,n_mod_wet_cal,n_input,n_wet_target,n_delta_clipped_low,n_delta_clipped_high,n_output_capped,output_cap_mm,max_output_mm,obs_dist,obs_aic,obs_ks_d,obs_ks_p,obs_n_params,mod_dist,mod_aic,mod_ks_d,mod_ks_p,mod_n_params
QDM_NP_annual,ACCESS-ESM1-5,500001,nonparametric,annual,all,calibration,True,,False,annual,all,0.1,1.841,1966,1964,7305,1964,0,0,0,,129.9828411405292,,,,,,,,,,
QDM_NP_annual,ACCESS-ESM1-5,500001,nonparametric,annual,all,validation,True,,False,annual,all,0.1,1.841,1966,1964,5113,1587,0,0,0,,178.1311122384008,,,,,,,,,,
QDM_NP_annual,ACCESS-ESM1-5,500002,nonparametric,annual,all,calibration,True,,False,annual,all,0.1,3.816249281314168,1821,1821,7305,1821,0,0,0,,147.0,,,,,,,,,,
QDM_NP_annual,ACCESS-ESM1-5,500002,nonparametric,annual,all,validation,True,,False,annual,all,0.1,3.816249281314168,1821,1821,5113,1366,0,0,0,,319.5756558124915,,,,,,,,,,
QDM_NP_annual,ACCESS-ESM1-5,500003,nonparametric,annual,all,calibration,True,,False,annual,all,0.1,1.6603065023956187,2239,2239,7305,2239,0,0,0,,181.3,,,,,,,,,,
QDM_NP_annual,ACCESS-ESM1-5,500003,nonparametric,annual,all,validation,True,,False,annual,all,0.1,1.6603065023956187,2239,2239,5113,1781,0,0,0,,252.11527880275992,,,,,,,,,,
QDM_NP_annual,ACCESS-ESM1-5,500004,nonparametric,annual,all,calibration,True,,False,annual,all,0.1,4.542356878850104,1652,1652,7305,1652,0,0,0,,107.2,,,,,,,,,,
QDM_NP_annual,ACCESS-ESM1-5,500004,nonparametric,annual,all,validation,True,,False,annual,all,0.1,4.542356878850104,1652,1652,5113,1243,0,0,0,,236.23264241010025,,,,,,,,,,
QDM_NP_annual,ACCESS-ESM1-5,500005,nonparametric,annual,all,calibration,True,,False,annual,all,0.1,0.266,6293,6290,7305,6290,0,0,0,,48.2997138314781,,,,,,,,,,
QDM_NP_annual,ACCESS-ESM1-5,500005,nonparametric,annual,all,validation,True,,False,annual,all,0.1,0.266,6293,6290,5113,4497,0,0,0,,104.42182869421066,,,,,,,,,,
QDM_NP_annual,ACCESS-ESM1-5,500006,nonparametric,annual,all,calibration,True,,False,annual,all,0.1,0.257,6321,6318,7305,6318,0,0,0,,46.09935897435959,,,,,,,,,,
QDM_NP_annual,ACCESS-ESM1-5,500006,nonparametric,annual,all,validation,True,,False,annual,all,0.1,0.257,6321,6318,5113,4510,0,0,0,,100.27869728055923,,,,,,,,,,
QDM_NP_annual,ACCESS-ESM1-5,500007,nonparametric,annual,all,calibration,True,,False,annual,all,0.1,0.35,6110,6106,7305,6106,0,0,0,,146.49076318374185,,,,,,,,,,
QDM_NP_annual,ACCESS-ESM1-5,500007,nonparametric,annual,all,validation,True,,False,annual,all,0.1,0.35,6110,6106,5113,4388,0,0,0,,200.41154110160386,,,,,,,,,,
QDM_NP_annual,ACCESS-ESM1-5,500008,nonparametric,annual,all,calibration,True,,False,annual,all,0.1,0.25,6458,6455,7305,6455,0,0,0,,67.99532920217564,,,,,,,,,,
QDM_NP_annual,ACCESS-ESM1-5,500008,nonparametric,annual,all,validation,True,,False,annual,all,0.1,0.25,6458,6455,5113,4581,0,0,0,,90.87723165454882,,,,,,,,,,
QDM_NP_annual,ACCESS-ESM1-5,500009,nonparametric,annual,all,calibration,True,,False,annual,all,0.1,0.276,6359,6358,7305,6358,0,0,0,,48.79965397923841,,,,,,,,,,
QDM_NP_annual,ACCESS-ESM1-5,500009,nonparametric,annual,all,validation,True,,False,annual,all,0.1,0.276,6359,6358,5113,4531,0,0,0,,68.14497261555515,,,,,,,,,,
QDM_NP_annual,ACCESS-ESM1-5,500201,nonparametric,annual,all,calibration,True,,False,annual,all,0.1,2.240018891170431,2481,2481,7305,2481,0,0,0,,296.9,,,,,,,,,,
QDM_NP_annual,ACCESS-ESM1-5,500201,nonparametric,annual,all,validation,True,,False,annual,all,0.1,2.240018891170431,2481,2481,5113,1849,0,0,0,,617.2024548953341,,,,,,,,,,
QDM_NP_annual,ACCESS-ESM1-5,500202,nonparametric,annual,all,calibration,True,,False,annual,all,0.1,1.652308966461328,2257,2257,7305,2257,0,0,0,,298.5,,,,,,,,,,
QDM_NP_annual,ACCESS-ESM1-5,500202,nonparametric,annual,all,validation,True,,False,annual,all,0.1,1.652308966461328,2257,2257,5113,1791,0,0,0,,408.94108071934875,,,,,,,,,,
QDM_NP_annual,ACCESS-ESM1-5,500301,nonparametric,annual,all,calibration,True,,False,annual,all,0.1,1.5023431895961676,2507,2507,7305,2507,0,0,0,,188.0,,,,,,,,,,
QDM_NP_annual,ACCESS-ESM1-5,500301,nonparametric,annual,all,validation,True,,False,annual,all,0.1,1.5023431895961676,2507,2507,5113,1987,0,0,0,,264.74442586613117,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500001,nonparametric,monthly,01,calibration,False,"insufficient wet days obs=20, model=20",True,annual,all,0.1,2.7317419354838703,20,20,620,73,4,0,0,,14.607534246575325,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500001,nonparametric,monthly,01,validation,False,"insufficient wet days obs=20, model=20",True,annual,all,0.1,2.7317419354838703,20,20,434,74,0,0,0,,17.508350571450013,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500001,nonparametric,monthly,02,calibration,False,"insufficient wet days obs=26, model=26",True,annual,all,0.1,2.8894141592920355,26,26,565,105,7,0,0,,15.266285714285727,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500001,nonparametric,monthly,02,validation,False,"insufficient wet days obs=26, model=26",True,annual,all,0.1,2.8894141592920355,26,26,395,71,3,0,0,,14.57239436619718,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500001,nonparametric,monthly,03,calibration,True,,False,monthly,03,0.1,2.4300629032258065,39,39,620,39,0,0,0,,70.9,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500001,nonparametric,monthly,03,validation,True,,False,monthly,03,0.1,2.4300629032258065,39,39,434,41,0,0,0,,118.15378044347511,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500001,nonparametric,monthly,04,calibration,True,,False,monthly,04,0.1,1.3746916666666666,145,145,600,145,0,0,0,,87.6,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500001,nonparametric,monthly,04,validation,True,,False,monthly,04,0.1,1.3746916666666666,145,145,420,125,0,0,0,,63.62993399252445,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500001,nonparametric,monthly,05,calibration,True,,False,monthly,05,0.1,1.1340161290322581,250,250,620,250,0,0,0,,130.0,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500001,nonparametric,monthly,05,validation,True,,False,monthly,05,0.1,1.1340161290322581,250,250,434,162,0,0,0,,90.03039082938807,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500001,nonparametric,monthly,06,calibration,True,,False,monthly,06,0.1,2.780543333333333,233,233,600,233,0,0,0,,58.9,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500001,nonparametric,monthly,06,validation,True,,False,monthly,06,0.1,2.780543333333333,233,233,420,175,0,0,0,,145.96874239719983,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500001,nonparametric,monthly,07,calibration,True,,False,monthly,07,0.1,1.8158580645161297,299,299,620,299,0,0,0,,82.2,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500001,nonparametric,monthly,07,validation,True,,False,monthly,07,0.1,1.8158580645161297,299,299,434,218,0,0,0,,76.99775570884191,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500001,nonparametric,monthly,08,calibration,True,,False,monthly,08,0.1,1.045890322580645,379,379,620,379,0,0,0,,87.4,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500001,nonparametric,monthly,08,validation,True,,False,monthly,08,0.1,1.045890322580645,379,379,434,256,0,0,0,,73.11406638279058,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500001,nonparametric,monthly,09,calibration,True,,False,monthly,09,0.1,1.8269150000000005,291,291,600,291,0,0,0,,96.3,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500001,nonparametric,monthly,09,validation,True,,False,monthly,09,0.1,1.8269150000000005,291,291,420,228,0,0,0,,90.10989023735834,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500001,nonparametric,monthly,10,calibration,True,,False,monthly,10,0.1,1.8958967741935482,196,196,620,196,0,0,0,,80.0,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500001,nonparametric,monthly,10,validation,True,,False,monthly,10,0.1,1.8958967741935482,196,196,434,231,0,0,0,,56.03350776381566,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500001,nonparametric,monthly,11,calibration,True,,False,monthly,11,0.1,2.661,76,75,600,75,0,0,0,,35.08866666666666,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500001,nonparametric,monthly,11,validation,True,,False,monthly,11,0.1,2.661,76,75,420,56,0,0,0,,34.16858422344812,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500001,nonparametric,monthly,12,calibration,False,"insufficient wet days obs=12, model=12",True,annual,all,0.1,3.1412193548387086,12,12,620,69,5,0,0,,14.540289855072452,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500001,nonparametric,monthly,12,validation,False,"insufficient wet days obs=12, model=12",True,annual,all,0.1,3.1412193548387086,12,12,434,65,1,0,0,,16.0921271858981,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500002,nonparametric,monthly,01,calibration,False,"insufficient wet days obs=11, model=11",True,annual,all,0.1,2.8496032258064514,11,11,620,4,0,0,0,,6.857388525904026,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500002,nonparametric,monthly,01,validation,False,"insufficient wet days obs=11, model=11",True,annual,all,0.1,2.8496032258064514,11,11,434,10,0,0,0,,22.318670435780604,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500002,nonparametric,monthly,02,calibration,False,"insufficient wet days obs=20, model=20",True,annual,all,0.1,2.863849557522124,20,20,565,8,0,0,0,,11.750114198213051,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500002,nonparametric,monthly,02,validation,False,"insufficient wet days obs=20, model=20",True,annual,all,0.1,2.863849557522124,20,20,395,7,0,0,0,,9.39984461824883,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500002,nonparametric,monthly,03,calibration,True,,False,monthly,03,0.1,2.405725806451612,45,45,620,45,0,0,0,,46.5,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500002,nonparametric,monthly,03,validation,True,,False,monthly,03,0.1,2.405725806451612,45,45,434,39,0,0,0,,66.55280216070224,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500002,nonparametric,monthly,04,calibration,True,,False,monthly,04,0.1,1.5606550000000001,131,131,600,131,0,0,0,,141.4,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500002,nonparametric,monthly,04,validation,True,,False,monthly,04,0.1,1.5606550000000001,131,131,420,126,0,0,0,,36.80164030634701,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500002,nonparametric,monthly,05,calibration,True,,False,monthly,05,0.1,1.619838709677419,220,220,620,220,0,0,0,,134.2,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500002,nonparametric,monthly,05,validation,True,,False,monthly,05,0.1,1.619838709677419,220,220,434,145,0,0,0,,72.33066292809929,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500002,nonparametric,monthly,06,calibration,True,,False,monthly,06,0.1,8.699466666666668,217,217,600,217,0,0,0,,115.4,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500002,nonparametric,monthly,06,validation,True,,False,monthly,06,0.1,8.699466666666668,217,217,420,152,0,0,0,,296.78442278578086,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500002,nonparametric,monthly,07,calibration,True,,False,monthly,07,0.1,5.901548387096774,305,305,620,305,0,0,0,,118.5,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500002,nonparametric,monthly,07,validation,True,,False,monthly,07,0.1,5.901548387096774,305,305,434,226,0,0,0,,118.47507541257882,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500002,nonparametric,monthly,08,calibration,True,,False,monthly,08,0.1,2.902741935483871,370,370,620,370,0,0,0,,147.0,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500002,nonparametric,monthly,08,validation,True,,False,monthly,08,0.1,2.902741935483871,370,370,434,237,0,0,0,,170.63737828663307,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500002,nonparametric,monthly,09,calibration,True,,False,monthly,09,0.1,5.803776666666665,278,278,600,278,0,0,0,,97.1,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500002,nonparametric,monthly,09,validation,True,,False,monthly,09,0.1,5.803776666666665,278,278,420,172,0,0,0,,83.25628447434251,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500002,nonparametric,monthly,10,calibration,True,,False,monthly,10,0.1,6.291309677419353,148,148,620,148,0,0,0,,80.4,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500002,nonparametric,monthly,10,validation,True,,False,monthly,10,0.1,6.291309677419353,148,148,434,180,0,0,0,,79.66328473828608,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500002,nonparametric,monthly,11,calibration,True,,False,monthly,11,0.1,4.467700000000002,60,60,600,60,0,0,0,,72.8,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500002,nonparametric,monthly,11,validation,True,,False,monthly,11,0.1,4.467700000000002,60,60,420,48,0,0,0,,65.82988449407551,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500002,nonparametric,monthly,12,calibration,False,"insufficient wet days obs=16, model=16",True,annual,all,0.1,2.5658322580645145,16,16,620,5,1,0,0,,7.18,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500002,nonparametric,monthly,12,validation,False,"insufficient wet days obs=16, model=16",True,annual,all,0.1,2.5658322580645145,16,16,434,8,1,0,0,,9.053749999999999,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500003,nonparametric,monthly,01,calibration,False,"insufficient wet days obs=15, model=15",True,annual,all,0.1,2.83097580645161,15,15,620,99,6,0,0,,18.251515151515147,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500003,nonparametric,monthly,01,validation,False,"insufficient wet days obs=15, model=15",True,annual,all,0.1,2.83097580645161,15,15,434,92,0,0,0,,21.512021116233107,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500003,nonparametric,monthly,02,calibration,False,"insufficient wet days obs=24, model=24",True,annual,all,0.1,2.9205292035398234,24,24,565,132,8,0,0,,19.677121212121275,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500003,nonparametric,monthly,02,validation,False,"insufficient wet days obs=24, model=24",True,annual,all,0.1,2.9205292035398234,24,24,395,94,4,0,0,,18.240000000000002,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500003,nonparametric,monthly,03,calibration,True,,False,monthly,03,0.1,2.0812193548387086,54,54,620,54,0,0,0,,67.2,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500003,nonparametric,monthly,03,validation,True,,False,monthly,03,0.1,2.0812193548387086,54,54,434,57,0,0,0,,111.98778625954199,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500003,nonparametric,monthly,04,calibration,True,,False,monthly,04,0.1,1.2370766666666668,178,178,600,178,0,0,0,,76.3,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500003,nonparametric,monthly,04,validation,True,,False,monthly,04,0.1,1.2370766666666668,178,178,420,159,0,0,0,,55.050218751219774,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500003,nonparametric,monthly,05,calibration,True,,False,monthly,05,0.1,0.9818580645161296,299,299,620,299,0,0,0,,123.0,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500003,nonparametric,monthly,05,validation,True,,False,monthly,05,0.1,0.9818580645161296,299,299,434,188,0,0,0,,84.7583620744792,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500003,nonparametric,monthly,06,calibration,True,,False,monthly,06,0.1,2.081653333333333,274,274,600,274,0,0,0,,62.8,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500003,nonparametric,monthly,06,validation,True,,False,monthly,06,0.1,2.081653333333333,274,274,420,214,0,0,0,,157.68576730486672,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500003,nonparametric,monthly,07,calibration,True,,False,monthly,07,0.1,1.5121080645161291,339,339,620,339,0,0,0,,157.0,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500003,nonparametric,monthly,07,validation,True,,False,monthly,07,0.1,1.5121080645161291,339,339,434,242,0,0,0,,148.17106931656903,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500003,nonparametric,monthly,08,calibration,True,,False,monthly,08,0.1,1.001,391,390,620,390,0,0,0,,181.22448717948652,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500003,nonparametric,monthly,08,validation,True,,False,monthly,08,0.1,1.001,391,390,434,267,0,0,0,,146.6227443610226,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500003,nonparametric,monthly,09,calibration,True,,False,monthly,09,0.1,1.4891266666666667,338,338,600,338,0,0,0,,129.0,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500003,nonparametric,monthly,09,validation,True,,False,monthly,09,0.1,1.4891266666666667,338,338,420,252,0,0,0,,100.33667692969254,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500003,nonparametric,monthly,10,calibration,True,,False,monthly,10,0.1,1.5839290322580641,227,227,620,227,0,0,0,,98.2,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500003,nonparametric,monthly,10,validation,True,,False,monthly,10,0.1,1.5839290322580641,227,227,434,254,0,0,0,,53.61076942920437,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500003,nonparametric,monthly,11,calibration,True,,False,monthly,11,0.1,2.4984599999999997,82,82,600,82,0,0,0,,92.4,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500003,nonparametric,monthly,11,validation,True,,False,monthly,11,0.1,2.4984599999999997,82,82,420,65,0,0,0,,58.639240901429524,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500003,nonparametric,monthly,12,calibration,False,"insufficient wet days obs=18, model=18",True,annual,all,0.1,2.812377419354838,18,18,620,93,6,0,0,,18.240000000000002,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500003,nonparametric,monthly,12,validation,False,"insufficient wet days obs=18, model=18",True,annual,all,0.1,2.812377419354838,18,18,434,75,1,0,0,,18.589031961460247,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500004,nonparametric,monthly,01,calibration,False,"insufficient wet days obs=10, model=10",True,annual,all,0.1,2.8846612903225792,10,10,620,3,0,0,0,,5.987012738463424,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500004,nonparametric,monthly,01,validation,False,"insufficient wet days obs=10, model=10",True,annual,all,0.1,2.8846612903225792,10,10,434,8,0,0,0,,19.869095377054215,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500004,nonparametric,monthly,02,calibration,False,"insufficient wet days obs=22, model=22",True,annual,all,0.1,2.8349345132743364,22,22,565,5,0,0,0,,9.891858485165589,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500004,nonparametric,monthly,02,validation,False,"insufficient wet days obs=22, model=22",True,annual,all,0.1,2.8349345132743364,22,22,395,4,0,0,0,,7.970991569650743,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500004,nonparametric,monthly,03,calibration,True,,False,monthly,03,0.1,2.461429032258065,38,38,620,38,0,0,0,,59.0,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500004,nonparametric,monthly,03,validation,True,,False,monthly,03,0.1,2.461429032258065,38,38,434,38,0,0,0,,85.44649122807019,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500004,nonparametric,monthly,04,calibration,True,,False,monthly,04,0.1,1.5606550000000001,131,131,600,131,0,0,0,,93.5,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500004,nonparametric,monthly,04,validation,True,,False,monthly,04,0.1,1.5606550000000001,131,131,420,126,0,0,0,,25.21700733735549,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500004,nonparametric,monthly,05,calibration,True,,False,monthly,05,0.1,1.5904516129032258,225,225,620,225,0,0,0,,89.3,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500004,nonparametric,monthly,05,validation,True,,False,monthly,05,0.1,1.5904516129032258,225,225,434,147,0,0,0,,65.03465022500451,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500004,nonparametric,monthly,06,calibration,True,,False,monthly,06,0.1,10.531883333333333,185,185,600,185,0,0,0,,49.4,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500004,nonparametric,monthly,06,validation,True,,False,monthly,06,0.1,10.531883333333333,185,185,420,131,0,0,0,,149.59287924238092,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500004,nonparametric,monthly,07,calibration,True,,False,monthly,07,0.1,7.185048387096774,270,270,620,270,0,0,0,,98.5,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500004,nonparametric,monthly,07,validation,True,,False,monthly,07,0.1,7.185048387096774,270,270,434,208,0,0,0,,97.67494359498212,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500004,nonparametric,monthly,08,calibration,True,,False,monthly,08,0.1,5.4088145161290315,285,285,620,285,0,0,0,,105.2,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500004,nonparametric,monthly,08,validation,True,,False,monthly,08,0.1,5.4088145161290315,285,285,434,177,0,0,0,,118.02367774811817,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500004,nonparametric,monthly,09,calibration,True,,False,monthly,09,0.1,6.364,261,260,600,260,0,0,0,,107.17923076923084,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500004,nonparametric,monthly,09,validation,True,,False,monthly,09,0.1,6.364,261,260,420,161,0,0,0,,95.26758151648228,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500004,nonparametric,monthly,10,calibration,True,,False,monthly,10,0.1,6.025025806451613,157,157,620,157,0,0,0,,79.3,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500004,nonparametric,monthly,10,validation,True,,False,monthly,10,0.1,6.025025806451613,157,157,434,191,0,0,0,,78.57336417594634,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500004,nonparametric,monthly,11,calibration,True,,False,monthly,11,0.1,4.558506666666669,58,58,600,58,0,0,0,,94.4,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500004,nonparametric,monthly,11,validation,True,,False,monthly,11,0.1,4.558506666666669,58,58,420,47,0,0,0,,80.21853068422347,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500004,nonparametric,monthly,12,calibration,False,"insufficient wet days obs=10, model=10",True,annual,all,0.1,2.907709677419354,10,10,620,0,0,0,0,,,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500004,nonparametric,monthly,12,validation,False,"insufficient wet days obs=10, model=10",True,annual,all,0.1,2.907709677419354,10,10,434,2,0,0,0,,5.1832848511971354,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500005,nonparametric,monthly,01,calibration,True,,False,monthly,01,0.1,0.552983870967742,305,305,620,305,0,0,0,,9.5,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500005,nonparametric,monthly,01,validation,True,,False,monthly,01,0.1,0.552983870967742,305,305,434,242,0,0,0,,27.478384162969583,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500005,nonparametric,monthly,02,calibration,True,,False,monthly,02,0.1,0.6982,339,339,565,339,0,0,0,,10.4,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500005,nonparametric,monthly,02,validation,True,,False,monthly,02,0.1,0.6982,339,339,395,222,0,0,0,,8.993664983931488,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500005,nonparametric,monthly,03,calibration,True,,False,monthly,03,0.1,0.4087177419354838,445,445,620,445,0,0,0,,32.3,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500005,nonparametric,monthly,03,validation,True,,False,monthly,03,0.1,0.4087177419354838,445,445,434,305,0,0,0,,46.87269884726223,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500005,nonparametric,monthly,04,calibration,True,,False,monthly,04,0.1,0.08386999999999994,561,561,600,561,0,0,0,,39.0,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500005,nonparametric,monthly,04,validation,True,,False,monthly,04,0.1,0.08386999999999994,561,561,420,395,0,0,0,,14.173731772483695,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500005,nonparametric,monthly,05,calibration,True,model has fewer non-zero days than observed wet days,False,monthly,05,0.1,0.0,620,619,620,619,0,0,0,,41.99636510500811,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500005,nonparametric,monthly,05,validation,True,model has fewer non-zero days than observed wet days,False,monthly,05,0.1,0.0,620,619,434,433,0,3,0,,27.805174677741476,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500005,nonparametric,monthly,06,calibration,True,model has fewer non-zero days than observed wet days,False,monthly,06,0.1,0.0,600,599,600,599,0,0,0,,24.1,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500005,nonparametric,monthly,06,validation,True,model has fewer non-zero days than observed wet days,False,monthly,06,0.1,0.0,600,599,420,420,0,2,0,,73.63165603972243,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500005,nonparametric,monthly,07,calibration,True,,False,monthly,07,0.1,0.021,620,619,620,619,0,0,0,,38.598869143780306,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500005,nonparametric,monthly,07,validation,True,,False,monthly,07,0.1,0.021,620,619,434,434,0,0,0,,39.08616516780866,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500005,nonparametric,monthly,08,calibration,True,,False,monthly,08,0.1,0.022,620,619,620,619,0,0,0,,48.287722132471835,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500005,nonparametric,monthly,08,validation,True,,False,monthly,08,0.1,0.022,620,619,434,434,0,0,0,,54.26826246515397,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500005,nonparametric,monthly,09,calibration,True,,False,monthly,09,0.1,0.009,600,599,600,599,0,0,0,,47.096828046744626,,,,,,,,,,
