model,season_type,variable,obs_anom_el,raw_anom_el,qdm_anom_el,dist_raw_el,dist_qdm_el,assessment_el
FGOALS-g3,HOT_DRY,R99p,-18.80769230769231,-7.965384615384616,6.8346153846153825,10.842307692307694,25.642307692307693,farther
FGOALS-g3,HOT_DRY,CWD,-1.73076923076923,-0.3461538461538458,-0.34615384615384626,1.3846153846153841,1.3846153846153837,closer
FGOALS-g3,HOT_DRY,CDD,-3.3076923076923066,6.125,7.548076923076934,9.432692307692307,10.85576923076924,farther
MIROC6,RAINY,PRCPTOT,-80.72211538461545,186.15633333333324,214.54910256410255,266.8784487179487,295.271217948718,farther
MIROC6,RAINY,Rx1day,-9.918589743589742,7.117516025641017,8.86339743589744,17.03610576923076,18.78198717948718,farther
MIROC6,RAINY,Rx5day,-14.968269230769238,26.699842948717972,9.719743589743615,41.66811217948721,24.688012820512853,closer
MIROC6,RAINY,SDII,-0.6219568502249988,1.260549460344099,1.7016380129639614,1.8825063105690978,2.3235948631889602,farther
MIROC6,RAINY,R95p,-55.694551282051265,97.48918269230768,93.62522435897432,153.18373397435894,149.3197756410256,closer
MIROC6,RAINY,R99p,-27.310576923076923,40.18722756410257,18.964230769230767,67.4978044871795,46.27480769230769,closer
MIROC6,RAINY,CWD,-1.7756410256410255,-1.1634615384615383,-0.8750000000000018,0.6121794871794872,0.9006410256410238,farther
MIROC6,RAINY,CDD,1.4967948717948723,2.342948717948719,0.5641025641025621,0.8461538461538467,0.9326923076923102,farther
MIROC6,HOT_DRY,PRCPTOT,-72.62500000000003,99.3248365384616,29.029807692307685,171.94983653846162,101.65480769230771,closer
MIROC6,HOT_DRY,Rx1day,-10.113461538461536,15.222624999999994,0.5233653846153885,25.33608653846153,10.636826923076924,closer
MIROC6,HOT_DRY,Rx5day,-27.37884615384617,34.362317307692315,7.917403846153853,61.741163461538484,35.29625000000002,closer
MIROC6,HOT_DRY,SDII,-1.3596601595013027,1.5924941252811422,-0.08912462151603151,2.952154284782445,1.2705355379852712,closer
MIROC6,HOT_DRY,R95p,-39.65961538461538,54.077432692307696,-3.1586538461538467,93.73704807692307,36.50096153846153,closer
MIROC6,HOT_DRY,R99p,-18.80769230769231,10.956971153846155,-2.2715384615384613,29.764663461538465,16.536153846153848,closer
MIROC6,HOT_DRY,CWD,-1.73076923076923,1.8942307692307692,0.5096153846153841,3.624999999999999,2.240384615384614,closer
MIROC6,HOT_DRY,CDD,-3.3076923076923066,-1.7019230769230802,-9.384615384615387,1.6057692307692264,6.07692307692308,farther
MRI-ESM2-0,RAINY,PRCPTOT,-80.72211538461545,-49.13639743589738,-121.54432692307694,31.58571794871807,40.82221153846149,farther
MRI-ESM2-0,RAINY,Rx1day,-9.918589743589742,-8.626128205128204,-33.61727564102565,1.2924615384615379,23.698685897435908,farther
MRI-ESM2-0,RAINY,Rx5day,-14.968269230769238,-18.599272435897447,-53.78576923076923,3.6310032051282093,38.817499999999995,farther
MRI-ESM2-0,RAINY,SDII,-0.6219568502249988,-0.46251997514377674,-1.5120633032405841,0.15943687508122206,0.8901064530155853,farther
MRI-ESM2-0,RAINY,R95p,-55.694551282051265,-56.2758044871795,-144.1750641025641,0.5812532051282346,88.48051282051284,farther
MRI-ESM2-0,RAINY,R99p,-27.310576923076923,-38.67777243589744,-92.57560897435897,11.367195512820516,65.26503205128205,farther
MRI-ESM2-0,RAINY,CWD,-1.7756410256410255,3.342948717948719,3.4102564102564106,5.1185897435897445,5.185897435897436,farther
MRI-ESM2-0,RAINY,CDD,1.4967948717948723,0.7403846153846168,2.560897435897438,0.7564102564102555,1.0641025641025657,farther
MRI-ESM2-0,HOT_DRY,PRCPTOT,-72.62500000000003,24.455384615384617,10.442115384615391,97.08038461538465,83.06711538461542,closer
MRI-ESM2-0,HOT_DRY,Rx1day,-10.113461538461536,3.635749999999998,9.19471153846154,13.749211538461534,19.308173076923076,farther
MRI-ESM2-0,HOT_DRY,Rx5day,-27.37884615384617,-5.228846153846149,-4.011538461538464,22.15000000000002,23.367307692307705,farther
MRI-ESM2-0,HOT_DRY,SDII,-1.3596601595013027,-0.016207062400787287,0.8866342785796579,1.3434530971005154,2.2462944380809606,farther
MRI-ESM2-0,HOT_DRY,R95p,-39.65961538461538,16.58720192307692,19.158942307692314,56.2468173076923,58.81855769230769,farther
MRI-ESM2-0,HOT_DRY,R99p,-18.80769230769231,13.591903846153844,25.222788461538467,32.399596153846154,44.03048076923078,farther
MRI-ESM2-0,HOT_DRY,CWD,-1.73076923076923,2.1634615384615383,-1.0865384615384612,3.8942307692307683,0.6442307692307687,closer
MRI-ESM2-0,HOT_DRY,CDD,-3.3076923076923066,0.8942307692307665,-11.625,4.201923076923073,8.317307692307693,farther
