source_type,model,season_type,variable,n_el_nino,n_la_nina,n_neutral,mean_el_nino,mean_la_nina,mean_neutral,anom_el_nino,anom_la_nina,pct_change_el_nino,pct_change_la_nina,mwu_stat_el_vs_la,p_val_el_vs_la,diagnostic_only
RAW_CMIP6,EC-Earth3,HOT_DRY,Rx5day,8,12,8,49.30278475,38.121597205769234,60.46178336538462,-11.158998615384618,-22.340186159615385,-18.456284274561,-36.94926764665284,63.0,0.2702706993728666,False
RAW_CMIP6,EC-Earth3,HOT_DRY,SDII,8,12,8,3.2819066385959044,2.851270421216635,3.539434185156449,-0.2575275465605444,-0.6881637639398139,-7.275952400543402,-19.44276197664051,60.0,0.3837421608319441,False
RAW_CMIP6,EC-Earth3,HOT_DRY,R95p,8,12,8,51.24059615384616,26.15467948717949,48.50808653846154,2.7325096153846147,-22.35340705128205,5.633101221624228,-46.081815726865,62.0,0.2968939270753236,False
RAW_CMIP6,EC-Earth3,HOT_DRY,R99p,8,12,8,14.498971153846156,4.912871794871795,23.20166346153846,-8.702692307692304,-18.288791666666665,-37.50891535048257,-78.82534671267906,64.5,0.1871859634237624,False
RAW_CMIP6,EC-Earth3,HOT_DRY,CWD,8,12,8,7.134615384615385,6.628205128205128,9.442307692307692,-2.3076923076923066,-2.814102564102564,-24.43991853360488,-29.803122878479293,51.5,0.8168936927471406,False
RAW_CMIP6,EC-Earth3,HOT_DRY,CDD,8,12,8,23.80769230769231,27.743589743589737,27.182692307692307,-3.3749999999999964,0.5608974358974308,-12.415988680580108,2.0634359155759747,33.0,0.2630889109848705,False
QDM_CMIP6,EC-Earth3,RAINY,PRCPTOT,6,7,8,1017.6198717948718,1156.8767032967032,809.1720192307691,208.44785256410265,347.7046840659341,25.760635267920083,42.97042851240406,20.0,0.9452214452214452,False
QDM_CMIP6,EC-Earth3,RAINY,Rx1day,6,7,8,89.06666666666668,68.98714285714286,59.39038461538462,29.676282051282055,9.596758241758238,49.968159397295175,16.158774360373936,33.0,0.1013986013986013,False
QDM_CMIP6,EC-Earth3,RAINY,Rx5day,6,7,8,199.7528205128205,164.27494505494502,142.64817307692306,57.10464743589748,21.626771978021964,40.03181127675837,15.160917599946911,27.0,0.4452214452214452,False
QDM_CMIP6,EC-Earth3,RAINY,SDII,6,7,8,13.566534628197346,13.628104002930176,10.950181275947614,2.616353352249732,2.677922726982562,23.89324237030328,24.45551045684235,22.0,0.9452214452214452,False
QDM_CMIP6,EC-Earth3,RAINY,R95p,6,7,8,276.955,263.81736263736263,140.58817307692308,136.3668269230769,123.22918956043956,96.99736751573232,87.65260040260603,23.0,0.8356643356643356,False
QDM_CMIP6,EC-Earth3,RAINY,R99p,6,7,8,104.14217948717948,70.16901098901097,41.38971153846154,62.752467948717936,28.77929945054943,151.61368759578085,69.5324958324635,27.0,0.4452214452214452,False
QDM_CMIP6,EC-Earth3,RAINY,CWD,6,7,8,12.461538461538462,14.703296703296704,10.653846153846152,1.8076923076923084,4.049450549450549,16.967509025270765,38.00928313563693,17.0,0.6282051282051282,False
QDM_CMIP6,EC-Earth3,RAINY,CDD,6,7,8,15.487179487179487,13.802197802197805,15.76923076923077,-0.282051282051281,-1.9670329670329652,-1.7886178861788553,-12.473867595818804,24.0,0.7307692307692307,False
QDM_CMIP6,EC-Earth3,HOT_DRY,PRCPTOT,8,12,8,189.74384615384616,109.28294871794868,135.85971153846154,53.88413461538463,-26.57676282051285,39.66159945815148,-19.56191612624545,74.0,0.0473446058585377,False
QDM_CMIP6,EC-Earth3,HOT_DRY,Rx1day,8,12,8,43.246153846153845,29.660961538461542,37.58846153846154,5.657692307692308,-7.927499999999991,15.051672976568096,-21.09024864422386,72.0,0.0690958164642375,False
QDM_CMIP6,EC-Earth3,HOT_DRY,Rx5day,8,12,8,70.28932692307693,50.34423076923076,66.2675,4.0218269230769295,-15.923269230769236,6.069078995098547,-24.028776143311937,66.0,0.1813447646264983,False
QDM_CMIP6,EC-Earth3,HOT_DRY,SDII,8,12,8,12.02912213655599,8.775331440636203,10.618278528548563,1.4108436080074274,-1.8429470879123608,13.286933510118413,-17.35636415034102,74.0,0.0473446058585377,False
QDM_CMIP6,EC-Earth3,HOT_DRY,R95p,8,12,8,47.08173076923077,15.8875,22.80403846153846,24.277692307692316,-6.91653846153846,106.46224943287712,-30.3303227329842,69.0,0.1060951416416458,False
QDM_CMIP6,EC-Earth3,HOT_DRY,R99p,8,12,8,18.2825,3.24698717948718,11.82471153846154,6.45778846153846,-8.57772435897436,54.61265114614926,-72.5406647855561,62.0,0.1991048209933474,False
QDM_CMIP6,EC-Earth3,HOT_DRY,CWD,8,12,8,3.7211538461538463,3.75,4.317307692307692,-0.5961538461538454,-0.5673076923076916,-13.808463251670364,-13.140311804008894,52.5,0.757178195726962,False
QDM_CMIP6,EC-Earth3,HOT_DRY,CDD,8,12,8,67.45192307692308,88.01282051282051,86.25961538461539,-18.807692307692307,1.7532051282051242,-21.80358934343997,2.032475012075944,14.0,0.0097222837672139,False
RAW_CMIP6,FGOALS-g3,RAINY,PRCPTOT,6,7,8,209.98285064988048,146.58334567408775,132.7483841375085,77.23446651237197,13.834961536579245,58.18109727977405,10.421943458270787,32.0,0.1375291375291375,False
RAW_CMIP6,FGOALS-g3,RAINY,Rx1day,6,7,8,42.42854615384615,31.278496703296703,31.576503846153848,10.8520423076923,-0.2980071428571449,34.36745993339008,-0.9437623123480892,24.0,0.7307692307692307,False
RAW_CMIP6,FGOALS-g3,RAINY,Rx5day,6,7,8,88.30408097179487,51.66058200659341,44.92141376923077,43.38266720256411,6.739168237362641,96.5745811684123,15.002128543823082,30.0,0.2342657342657342,False
RAW_CMIP6,FGOALS-g3,RAINY,SDII,6,7,8,6.623331156145267,4.885818701680009,5.466259789496112,1.1570713666491548,-0.5804410878161033,21.167515105530967,-10.618615107380569,29.0,0.2948717948717949,False
RAW_CMIP6,FGOALS-g3,RAINY,R95p,6,7,8,90.67282051282052,42.01421978021978,36.74343269230769,53.92938782051283,5.27078708791209,146.77286216593217,14.344841245645345,27.5,0.3907143077653889,False
RAW_CMIP6,FGOALS-g3,RAINY,R99p,6,7,8,26.930371794871792,14.513010989010992,6.864461538461539,20.065910256410252,7.648549450549453,292.3158669326221,111.42242414346228,25.5,0.5147051829508811,False
RAW_CMIP6,FGOALS-g3,RAINY,CWD,6,7,8,5.269230769230769,4.208791208791209,4.365384615384616,0.9038461538461532,-0.1565934065934069,20.70484581497796,-3.58716173694148,29.0,0.2819848280938406,False
RAW_CMIP6,FGOALS-g3,RAINY,CDD,6,7,8,38.05128205128205,31.84615384615385,41.09615384615385,-3.044871794871796,-9.249999999999996,-7.409140539697397,-22.508189050070182,34.0,0.0734265734265734,False
RAW_CMIP6,FGOALS-g3,HOT_DRY,PRCPTOT,8,12,8,91.23721272634636,141.13896104834592,124.4123488646595,-33.175136138313135,16.726612183686413,-26.66546885502685,13.44449512956488,22.0,0.0473446058585377,False
RAW_CMIP6,FGOALS-g3,HOT_DRY,Rx1day,8,12,8,19.096699038461537,32.224030128205136,29.140944230769232,-10.044245192307695,3.083085897435904,-34.467809665900305,10.5799107709782,25.0,0.0824958323410335,False
RAW_CMIP6,FGOALS-g3,HOT_DRY,Rx5day,8,12,8,28.16653869615385,46.04943936204487,41.2441451325,-13.077606436346151,4.805294229544863,-31.707788813014144,11.650851809650762,32.0,0.2379772961816305,False
RAW_CMIP6,FGOALS-g3,HOT_DRY,SDII,8,12,8,4.407702424092158,5.2987530862822725,5.659266122037279,-1.2515636979451203,-0.3605130357550061,-22.115300304954918,-6.370314241826555,36.0,0.3837421608319441,False
RAW_CMIP6,FGOALS-g3,HOT_DRY,R95p,8,12,8,14.351932692307692,37.59621153846154,36.54319230769231,-22.191259615384617,1.0530192307692303,-60.72611125085911,2.881574280382644,28.0,0.1273457631960635,False
RAW_CMIP6,FGOALS-g3,HOT_DRY,R99p,8,12,8,0.4796057692307692,10.828384615384616,8.444990384615386,-7.965384615384616,2.3833942307692304,-94.3208251592034,28.22258075167457,40.5,0.4398035473385238,False
RAW_CMIP6,FGOALS-g3,HOT_DRY,CWD,8,12,8,3.3365384615384617,4.346153846153846,3.682692307692308,-0.3461538461538458,0.6634615384615383,-9.399477806788504,18.01566579634465,18.5,0.0246586456785332,False
RAW_CMIP6,FGOALS-g3,HOT_DRY,CDD,8,12,8,53.93269230769231,60.03846153846155,47.80769230769231,6.125,12.23076923076924,12.811745776347546,25.58326629123092,42.0,0.6784313725490196,False
QDM_CMIP6,FGOALS-g3,RAINY,PRCPTOT,6,7,8,1069.509487179487,886.6491208791207,869.8676923076923,199.64179487179467,16.781428571428364,22.9508230547292,1.929193223271521,28.0,0.3659673659673659,False
QDM_CMIP6,FGOALS-g3,RAINY,Rx1day,6,7,8,64.81935897435898,59.94164835164834,68.24375,-3.424391025641029,-8.302101648351666,-5.017882261219567,-12.165365543880084,23.0,0.8356643356643356,False
QDM_CMIP6,FGOALS-g3,RAINY,Rx5day,6,7,8,178.31948717948717,149.9567032967033,164.64076923076922,13.678717948717946,-14.684065934065927,8.308220383461116,-8.918851632358423,27.0,0.4452214452214452,False
QDM_CMIP6,FGOALS-g3,RAINY,SDII,6,7,8,13.732706960187636,11.755788512681049,12.331384933077462,1.4013220271101725,-0.5755964203964155,11.363865735399225,-4.667735404580933,33.0,0.1013986013986013,False
QDM_CMIP6,FGOALS-g3,RAINY,R95p,6,7,8,251.97833333333332,151.96197802197804,194.4307692307692,57.54756410256414,-42.46879120879117,29.59797172548401,-21.842628806547133,31.0,0.1806526806526806,False
QDM_CMIP6,FGOALS-g3,RAINY,R99p,6,7,8,59.89564102564103,33.49527472527473,69.92009615384615,-10.02445512820512,-36.42482142857141,-14.337015650190429,-52.09492468148983,22.5,0.8862477072704644,False
QDM_CMIP6,FGOALS-g3,RAINY,CWD,6,7,8,12.038461538461538,10.263736263736265,10.807692307692308,1.23076923076923,-0.5439560439560456,11.387900355871878,-5.033045246568393,24.5,0.6678058142504256,False
QDM_CMIP6,FGOALS-g3,RAINY,CDD,6,7,8,16.461538461538463,14.054945054945051,16.83653846153846,-0.3749999999999964,-2.781593406593407,-2.2272986864648563,-16.52117157542629,27.0,0.4452214452214452,False
QDM_CMIP6,FGOALS-g3,HOT_DRY,PRCPTOT,8,12,8,128.32134615384615,170.965,136.14673076923077,-7.825384615384621,34.81826923076923,-5.747758004302489,25.57407661134833,33.0,0.2702706993728666,False
QDM_CMIP6,FGOALS-g3,HOT_DRY,Rx1day,8,12,8,44.14519230769231,38.191538461538464,40.45980769230769,3.6853846153846206,-2.268269230769228,9.10875465205262,-5.606228403306218,51.0,0.8506311026434865,False
QDM_CMIP6,FGOALS-g3,HOT_DRY,Rx5day,8,12,8,61.37740384615384,67.28083333333332,56.32432692307693,5.053076923076915,10.956506410256395,8.97139335544655,19.45252967730956,42.0,0.6784313725490196,False
QDM_CMIP6,FGOALS-g3,HOT_DRY,SDII,8,12,8,11.308360287355171,10.843427800135368,10.609523616083202,0.6988366712719696,0.2339041840521663,6.586880773917015,2.204662457205769,48.0,1.0,False
QDM_CMIP6,FGOALS-g3,HOT_DRY,R95p,8,12,8,40.83471153846154,30.308076923076925,27.485384615384618,13.349326923076925,2.822692307692307,48.56881979233718,10.2697937365313,48.0,1.0,False
QDM_CMIP6,FGOALS-g3,HOT_DRY,R99p,8,12,8,20.43096153846154,9.889679487179489,13.596346153846156,6.834615384615383,-3.7066666666666688,50.26803015516044,-27.26222637114988,47.0,0.9620673205104424,False
QDM_CMIP6,FGOALS-g3,HOT_DRY,CWD,8,12,8,2.9038461538461537,3.7756410256410255,3.25,-0.3461538461538462,0.5256410256410255,-10.6508875739645,16.17357001972386,26.0,0.0967867819893253,False
QDM_CMIP6,FGOALS-g3,HOT_DRY,CDD,8,12,8,83.02884615384616,77.67307692307693,75.48076923076923,7.548076923076934,2.192307692307708,10.000000000000014,2.904458598726135,58.0,0.4726680955783123,False
RAW_CMIP6,MIROC6,RAINY,PRCPTOT,6,7,8,846.0610256410256,766.2795604395604,659.9046923076924,186.15633333333324,106.37486813186808,28.209578671481022,16.11973204189142,29.0,0.2948717948717949,False
RAW_CMIP6,MIROC6,RAINY,Rx1day,6,7,8,57.09283333333333,52.099230769230765,49.97531730769231,7.117516025641017,2.123913461538457,14.242062700311203,4.249924914856998,24.0,0.7307692307692307,False
RAW_CMIP6,MIROC6,RAINY,Rx5day,6,7,8,145.24202564102566,117.4358131868132,118.54218269230768,26.69984294871797,-1.1063695054944986,22.52349530126422,-0.9333129189684576,28.0,0.3659673659673659,False
RAW_CMIP6,MIROC6,RAINY,SDII,6,7,8,7.561488211961381,6.954482763340894,6.300938751617283,1.260549460344099,0.6535440117236115,20.0057405735066,10.372168933650787,26.0,0.5337995337995338,False
RAW_CMIP6,MIROC6,RAINY,R95p,6,7,8,246.61553846153845,182.06645054945056,149.12635576923077,97.48918269230768,32.940094780219795,65.37354325426533,22.08871437265841,28.0,0.3659673659673659,False
RAW_CMIP6,MIROC6,RAINY,R99p,6,7,8,73.90994871794872,55.70267032967034,33.72272115384615,40.18722756410257,21.97994917582419,119.1695871183252,65.17845661253028,25.0,0.615125914752179,False
RAW_CMIP6,MIROC6,RAINY,CWD,6,7,8,13.884615384615383,15.538461538461538,15.048076923076923,-1.1634615384615383,0.490384615384615,-7.731629392971246,3.2587859424920103,20.0,0.942978424057606,False
RAW_CMIP6,MIROC6,RAINY,CDD,6,7,8,12.102564102564102,10.945054945054943,9.759615384615383,2.342948717948719,1.185439560439562,24.006568144499195,12.146375791696007,23.5,0.7744933061125463,False
RAW_CMIP6,MIROC6,HOT_DRY,PRCPTOT,8,12,8,343.2547692307693,366.5059294871794,243.9299326923077,99.3248365384616,122.57599679487171,40.71859301652396,50.25049424725117,44.0,0.7920774787647853,False
RAW_CMIP6,MIROC6,HOT_DRY,Rx1day,8,12,8,40.35786538461538,42.65958974358974,25.135240384615383,15.222624999999994,17.524349358974355,60.56287812277045,69.72023776506448,51.0,0.8506311026434865,False
RAW_CMIP6,MIROC6,HOT_DRY,Rx5day,8,12,8,82.74153846153847,95.09719871794871,48.37922115384615,34.362317307692315,46.717977564102576,71.02701632674074,96.5662043535988,44.0,0.7920774787647853,False
RAW_CMIP6,MIROC6,HOT_DRY,SDII,8,12,8,6.178418025887362,6.7756868245435244,4.58592390060622,1.5924941252811422,2.1897629239373044,34.72569889506077,47.7496568062945,43.0,0.7344923394458999,False
RAW_CMIP6,MIROC6,HOT_DRY,R95p,8,12,8,74.93815384615385,109.69643589743588,20.860721153846157,54.077432692307696,88.83571474358973,259.2308880095321,425.8515997046959,48.0,1.0,False
RAW_CMIP6,MIROC6,HOT_DRY,R99p,8,12,8,10.956971153846156,32.052711538461544,0.0,10.956971153846156,32.052711538461544,,,34.0,0.2397600352369628,False
RAW_CMIP6,MIROC6,HOT_DRY,CWD,8,12,8,7.6826923076923075,9.000000000000002,5.788461538461538,1.8942307692307687,3.2115384615384635,32.72425249169435,55.48172757475086,30.5,0.1893293212103035,False
RAW_CMIP6,MIROC6,HOT_DRY,CDD,8,12,8,32.11538461538461,29.179487179487182,33.81730769230769,-1.7019230769230802,-4.637820512820511,-5.032698322433902,-13.714339872997812,53.0,0.7344923394458999,False
QDM_CMIP6,MIROC6,RAINY,PRCPTOT,6,7,8,1006.823717948718,916.3323076923076,792.2746153846153,214.54910256410253,124.05769230769238,27.080143475245404,15.658420691349258,28.0,0.3659673659673659,False
QDM_CMIP6,MIROC6,RAINY,Rx1day,6,7,8,69.17320512820513,53.74956043956043,60.309807692307686,8.86339743589744,-6.560247252747253,14.696444533727036,-10.877579458082057,35.0,0.0512820512820512,False
QDM_CMIP6,MIROC6,RAINY,Rx5day,6,7,8,156.96320512820515,135.19373626373627,147.24346153846153,9.719743589743617,-12.049725274725262,6.601137658805119,-8.183538439550844,31.0,0.1806526806526806,False
QDM_CMIP6,MIROC6,RAINY,SDII,6,7,8,13.370953865486634,12.041447473244697,11.669315852522672,1.7016380129639614,0.3721316207220244,14.582157467235762,3.1889754757266,33.0,0.1013986013986013,False
QDM_CMIP6,MIROC6,RAINY,R95p,6,7,8,230.85589743589745,156.53395604395607,137.2306730769231,93.62522435897432,19.30328296703297,68.22470680916486,14.066303497770308,31.0,0.1806526806526806,False
QDM_CMIP6,MIROC6,RAINY,R99p,6,7,8,58.26653846153846,16.98021978021978,39.30230769230769,18.964230769230767,-22.322087912087916,48.25220676022155,-56.79587083497599,35.0,0.0524701595395043,False
QDM_CMIP6,MIROC6,RAINY,CWD,6,7,8,10.615384615384617,12.109890109890111,11.490384615384617,-0.8750000000000018,0.6195054945054945,-7.61506276150629,5.39151225343694,14.0,0.3524489752286811,False
QDM_CMIP6,MIROC6,RAINY,CDD,6,7,8,18.102564102564106,16.164835164835164,17.53846153846154,0.5641025641025621,-1.373626373626376,3.216374269005836,-7.832080200501265,26.0,0.5197427420397585,False
QDM_CMIP6,MIROC6,HOT_DRY,PRCPTOT,8,12,8,127.35567307692308,154.52423076923077,98.32586538461538,29.029807692307685,56.198365384615386,29.524080544578503,57.15522071917457,45.0,0.8506311026434865,False
QDM_CMIP6,MIROC6,HOT_DRY,Rx1day,8,12,8,29.393846153846155,35.35025641025641,28.870480769230767,0.5233653846153885,6.47977564102564,1.8128045348422963,22.444294200779563,46.0,0.910105580693816,False
QDM_CMIP6,MIROC6,HOT_DRY,Rx5day,8,12,8,50.314230769230775,60.00134615384616,42.39682692307692,7.917403846153853,17.60451923076924,18.67451981847337,41.52319998548516,42.0,0.6784313725490196,False
QDM_CMIP6,MIROC6,HOT_DRY,SDII,8,12,8,9.037112397430231,9.653767123589017,9.126237018946265,-0.0891246215160315,0.5275301046427536,-0.9765757927501432,5.780368223481265,43.0,0.7344923394458999,False
QDM_CMIP6,MIROC6,HOT_DRY,R95p,8,12,8,16.329807692307693,24.67025641025641,19.48846153846154,-3.1586538461538467,5.181794871794871,-16.207815275310836,26.589040194724028,53.5,0.6802135423364514,False
QDM_CMIP6,MIROC6,HOT_DRY,R99p,8,12,8,0.8517307692307692,15.742692307692309,3.1232692307692305,-2.2715384615384613,12.619423076923075,-72.7295117295733,404.0453174065637,45.0,0.7563611602870911,False
QDM_CMIP6,MIROC6,HOT_DRY,CWD,8,12,8,3.509615384615384,4.42948717948718,3.0,0.5096153846153841,1.4294871794871795,16.98717948717947,47.64957264957266,37.0,0.4175366135630407,False
QDM_CMIP6,MIROC6,HOT_DRY,CDD,8,12,8,74.5673076923077,72.9423076923077,83.95192307692308,-9.384615384615389,-11.009615384615389,-11.178559157026688,-13.114190814339713,53.0,0.7283560871056942,False
RAW_CMIP6,MRI-ESM2-0,RAINY,PRCPTOT,6,7,8,593.4193717948718,582.0211538461538,642.5557692307692,-49.13639743589738,-60.53461538461545,-7.647024552393428,-9.420912282381964,19.0,0.8356643356643356,False
RAW_CMIP6,MRI-ESM2-0,RAINY,Rx1day,6,7,8,31.153910256410256,32.01181318681318,39.78003846153846,-8.626128205128204,-7.768225274725282,-21.684564768504234,-19.52794812462545,23.0,0.8356643356643356,False
RAW_CMIP6,MRI-ESM2-0,RAINY,Rx5day,6,7,8,83.61310256410256,78.28908791208791,102.212375,-18.599272435897447,-23.9232870879121,-18.19669334158163,-23.4054703140516,22.0,0.9452214452214452,False
RAW_CMIP6,MRI-ESM2-0,RAINY,SDII,6,7,8,5.00336333875449,5.216546936193867,5.465883313898266,-0.4625199751437767,-0.2493363777043997,-8.461943817346288,-4.561684971766679,18.0,0.7307692307692307,False
RAW_CMIP6,MRI-ESM2-0,RAINY,R95p,6,7,8,132.02501282051284,128.65696703296703,188.30081730769237,-56.2758044871795,-59.64385027472531,-29.88611801680192,-31.6747697261794,21.0,1.0,False
RAW_CMIP6,MRI-ESM2-0,RAINY,R99p,6,7,8,44.37514102564103,53.356219780219774,83.05291346153847,-38.67777243589744,-29.69669368131869,-46.57003688836153,-35.75635392378033,20.0,0.9452214452214452,False
RAW_CMIP6,MRI-ESM2-0,RAINY,CWD,6,7,8,20.06410256410257,15.65934065934066,16.721153846153847,3.342948717948719,-1.061813186813188,19.99233275829021,-6.350119116076569,34.0,0.0734265734265734,False
RAW_CMIP6,MRI-ESM2-0,RAINY,CDD,6,7,8,16.192307692307693,16.9010989010989,15.451923076923077,0.7403846153846168,1.4491758241758248,4.791537025513388,9.378611432127304,17.0,0.6282051282051282,False
RAW_CMIP6,MRI-ESM2-0,HOT_DRY,PRCPTOT,8,12,8,304.32435576923075,284.85273076923073,279.86897115384613,24.455384615384617,4.983759615384599,8.738155042539997,1.7807474672299377,53.0,0.7344923394458999,False
RAW_CMIP6,MRI-ESM2-0,HOT_DRY,Rx1day,8,12,8,21.529990384615385,20.84480128205128,17.894240384615387,3.635749999999998,2.950560897435896,20.317990156910167,16.48888599916567,41.0,0.6238787012780821,False
RAW_CMIP6,MRI-ESM2-0,HOT_DRY,Rx5day,8,12,8,46.23034615384616,59.66423076923076,51.45919230769231,-5.228846153846149,8.205038461538457,-10.161150844694705,15.944747854722817,35.0,0.343145193299992,False
RAW_CMIP6,MRI-ESM2-0,HOT_DRY,SDII,8,12,8,3.571071431294543,3.73487852480609,3.5872784936953304,-0.0162070624007872,0.1476000311107594,-0.4517927010481992,4.1145406293424855,41.0,0.6238787012780821,False
RAW_CMIP6,MRI-ESM2-0,HOT_DRY,R95p,8,12,8,48.15616346153846,45.14532051282051,31.568961538461544,16.58720192307692,13.576358974358968,52.54275438508854,43.0054024989654,48.0,1.0,False
RAW_CMIP6,MRI-ESM2-0,HOT_DRY,R99p,8,12,8,19.458836538461536,11.16078205128205,5.866932692307693,13.591903846153844,5.293849358974357,231.66967406963076,90.23197702464316,55.5,0.5055179696547507,False
RAW_CMIP6,MRI-ESM2-0,HOT_DRY,CWD,8,12,8,13.528846153846152,11.852564102564102,11.365384615384617,2.1634615384615383,0.4871794871794872,19.03553299492385,4.286520022560633,56.0,0.5713582599031516,False
RAW_CMIP6,MRI-ESM2-0,HOT_DRY,CDD,8,12,8,24.5,23.5,23.605769230769237,0.8942307692307665,-0.1057692307692335,3.7881873727087454,-0.4480651731161011,48.0,1.0,False
QDM_CMIP6,MRI-ESM2-0,RAINY,PRCPTOT,6,7,8,886.2873076923075,832.5864835164833,1007.8316346153844,-121.54432692307694,-175.24515109890115,-12.059983309559588,-17.388336015646043,24.0,0.7307692307692307,False
QDM_CMIP6,MRI-ESM2-0,RAINY,Rx1day,6,7,8,57.06320512820512,58.53362637362637,90.68048076923075,-33.61727564102565,-32.1468543956044,-37.0722291675724,-35.45068808955003,20.0,0.9452214452214452,False
QDM_CMIP6,MRI-ESM2-0,RAINY,Rx5day,6,7,8,150.66076923076923,138.57406593406594,204.44653846153847,-53.78576923076923,-65.87247252747252,-26.307987230063905,-32.21990111603909,23.0,0.8356643356643356,False
QDM_CMIP6,MRI-ESM2-0,RAINY,SDII,6,7,8,11.524649779669764,11.92445544744752,13.036713082910348,-1.512063303240584,-1.1122576354628286,-11.59850104565642,-8.531733638603063,20.0,0.9452214452214452,False
QDM_CMIP6,MRI-ESM2-0,RAINY,R95p,6,7,8,150.0074358974359,160.66285714285715,294.1825,-144.1750641025641,-133.51964285714286,-49.00871537313202,-45.38667081051485,20.0,0.9452214452214452,False
QDM_CMIP6,MRI-ESM2-0,RAINY,R99p,6,7,8,31.59294871794872,38.82208791208792,124.16855769230769,-92.57560897435896,-85.34646978021976,-74.55640195464241,-68.7343650972496,20.0,0.942978424057606,False
QDM_CMIP6,MRI-ESM2-0,RAINY,CWD,6,7,8,14.14102564102564,10.835164835164834,10.73076923076923,3.4102564102564106,0.104395604395604,31.78016726403824,0.9728622631848404,30.0,0.2342657342657342,False
QDM_CMIP6,MRI-ESM2-0,RAINY,CDD,6,7,8,18.32051282051282,17.813186813186814,15.759615384615383,2.560897435897438,2.0535714285714306,16.249745779947137,13.030593567506331,17.0,0.6282051282051282,False
QDM_CMIP6,MRI-ESM2-0,HOT_DRY,PRCPTOT,8,12,8,156.62971153846155,126.09243589743588,146.18759615384616,10.442115384615391,-20.095160256410267,7.142955804284673,-13.746145900957526,51.0,0.8506311026434865,False
QDM_CMIP6,MRI-ESM2-0,HOT_DRY,Rx1day,8,12,8,41.73692307692308,28.49339743589744,32.54221153846154,9.19471153846154,-4.048814102564098,28.254722416742755,-12.44173002126428,58.0,0.4726680955783123,False
QDM_CMIP6,MRI-ESM2-0,HOT_DRY,Rx5day,8,12,8,65.16009615384615,45.93019230769232,69.17163461538462,-4.011538461538464,-23.241442307692303,-5.799398096985623,-33.59967194200601,58.0,0.4726680955783123,False
QDM_CMIP6,MRI-ESM2-0,HOT_DRY,SDII,8,12,8,11.111439959738613,8.90419495251833,10.224805681158957,0.8866342785796579,-1.3206107286406257,8.671404682178373,-12.915753803263849,61.0,0.343145193299992,False
QDM_CMIP6,MRI-ESM2-0,HOT_DRY,R95p,8,12,8,49.37288461538462,11.857820512820515,30.213942307692307,19.158942307692318,-18.35612179487179,63.41093165725199,-60.7538122894953,64.5,0.1871859634237624,False
QDM_CMIP6,MRI-ESM2-0,HOT_DRY,R99p,8,12,8,26.545000000000005,4.835064102564103,1.3222115384615385,25.222788461538467,3.5128525641025647,1907.62126390808,265.6800717523575,58.0,0.3354105003875558,False
QDM_CMIP6,MRI-ESM2-0,HOT_DRY,CWD,8,12,8,3.557692307692308,3.615384615384616,4.644230769230769,-1.0865384615384612,-1.0288461538461535,-23.395445134575564,-22.15320910973085,42.0,0.6709725656395622,False
QDM_CMIP6,MRI-ESM2-0,HOT_DRY,CDD,8,12,8,71.35576923076923,83.24358974358974,82.98076923076923,-11.625,0.262820512820511,-14.009269988412514,0.3167246040942427,40.0,0.5713582599031516,False
