model,season_type,variable,anom_el_raw,anom_el_qdm,pe_enso_el_nino_pct,anom_la_raw,anom_la_qdm,pe_enso_la_nina_pct,flag_unstable_denominator
ACCESS-ESM1-5,RAINY,PRCPTOT,32.16319444444446,48.73020833333328,51.509230270970306,19.567309523809513,73.545744047619,275.86027837975627,False
ACCESS-ESM1-5,RAINY,Rx1day,2.425052083333327,11.388819444444458,369.63195234924973,2.959706845238088,10.975029761904764,270.8147575346064,False
ACCESS-ESM1-5,RAINY,Rx5day,9.634982638888914,21.2131597222222,120.16811568088573,11.180165178571457,22.005342261904758,96.82484033493041,False
ACCESS-ESM1-5,RAINY,SDII,-0.04221928773028161,0.08819708877793353,308.9023607915454,-0.16712067245293483,0.716699227063943,528.8513303258653,True
ACCESS-ESM1-5,RAINY,R95p,30.406503472222226,43.3214236111111,42.47420342390654,45.0140907738095,78.37638392857143,74.11522165893236,False
ACCESS-ESM1-5,RAINY,R99p,22.870781249999993,19.878020833333338,-13.08551895955306,30.015691964285722,16.444270833333327,-45.21442033420518,False
ACCESS-ESM1-5,RAINY,CWD,3.6701388888888893,1.7916666666666643,-51.182592242194964,-2.2604166666666643,2.214285714285708,197.95918367346923,False
ACCESS-ESM1-5,RAINY,CDD,-1.7361111111111125,1.9652777777777768,213.19999999999985,-2.81547619047619,0.1934523809523796,106.87103594080334,False
ACCESS-ESM1-5,HOT_DRY,PRCPTOT,-38.58000000000001,-71.61385416666667,-85.62429799550712,-14.706743055555563,-29.52100694444445,-100.731098877074,False
ACCESS-ESM1-5,HOT_DRY,Rx1day,0.08454166666666652,6.576041666666665,7678.462296697893,2.1766875000000017,8.638819444444447,296.8791773942948,True
ACCESS-ESM1-5,HOT_DRY,Rx5day,-5.510677083333334,2.414270833333319,143.81078398941423,-3.4986944444444497,6.9081250000000125,297.4486514811081,False
ACCESS-ESM1-5,HOT_DRY,SDII,-0.1882392865686373,0.8118277777165961,531.2743596276758,-0.11194070968889624,0.477184999569392,526.2837004478322,True
ACCESS-ESM1-5,HOT_DRY,R95p,-1.8679062500000003,-17.5003125,-836.8945845114013,1.4871631944444443,6.652256944444446,347.31183297805535,False
ACCESS-ESM1-5,HOT_DRY,R99p,0.0,-0.38052083333333364,,0.9413402777777778,11.753680555555551,1148.611244310343,True
ACCESS-ESM1-5,HOT_DRY,CWD,-2.2395833333333357,-1.6874999999999991,24.651162790697793,-2.4861111111111125,-2.0138888888888893,18.99441340782126,False
ACCESS-ESM1-5,HOT_DRY,CDD,3.822916666666668,3.4270833333333286,-10.354223433242659,0.49652777777777857,-2.8854166666666785,-681.1188811188825,False
CESM2,RAINY,PRCPTOT,-78.1302465277779,-81.5740625000002,-4.407788436963277,48.73525744047606,99.84599702380945,104.8742579143214,False
CESM2,RAINY,Rx1day,-5.49403472222221,-6.058263888888895,-10.269850759852266,-1.4683065476190365,3.2247321428571354,319.62254054415735,False
CESM2,RAINY,Rx5day,-43.89761458333332,-28.65013888888889,34.73417824446768,-26.2286919642857,4.050238095238086,115.44201327596927,False
CESM2,RAINY,SDII,-0.77634250426373,-1.0507901153833163,-35.35135711522942,-0.3045180527439406,0.2912658324868236,195.64813312783778,True
CESM2,RAINY,R95p,-37.36804861111111,-16.940451388888874,54.66594585875228,-14.938479166666696,21.42058035714288,243.3919753018779,False
CESM2,RAINY,R99p,-18.146670138888894,2.0143402777777766,111.10033004601203,-9.271721726190478,-0.5360565476190473,94.21837104855281,False
CESM2,RAINY,CWD,1.2395833333333357,-0.6215277777777786,-150.14005602240894,6.822916666666668,4.025297619047624,-41.00327153762262,False
CESM2,RAINY,CDD,3.7916666666666714,0.6145833333333339,-83.7912087912088,-1.5892857142857117,-2.1235119047619033,-33.61423220973795,False
CESM2,HOT_DRY,PRCPTOT,8.567250000000001,46.76135416666659,445.81521686266404,52.81238194444444,7.791076388888911,-85.24763303218425,False
CESM2,HOT_DRY,Rx1day,-5.315083333333334,-4.298124999999999,19.13344099339932,2.669329861111109,-11.75965277777777,-540.5470057897908,False
CESM2,HOT_DRY,Rx5day,-7.957645833333316,12.185416666666669,253.1284116167107,17.39129166666666,-6.086736111111122,-134.9987581588168,False
CESM2,HOT_DRY,SDII,0.38617434965393915,1.3297108791017518,244.32915606469982,1.287879816186181,-0.34926705562927207,-127.11953795995981,True
CESM2,HOT_DRY,R95p,-14.256093749999998,19.26885416666667,235.16222960210735,19.073378472222224,-6.382777777777768,-133.4643271881456,False
CESM2,HOT_DRY,R99p,-15.62415625,-3.962916666666665,74.63596367537181,1.380281250000003,-15.919895833333333,-1253.3805761205044,False
CESM2,HOT_DRY,CWD,-0.13541666666666607,0.6875,607.6923076923099,3.2673611111111107,0.26041666666666696,-92.0297555791711,True
CESM2,HOT_DRY,CDD,5.958333333333329,-4.635416666666671,-177.79720279720294,2.6770833333333286,-5.7013888888889,-312.97016861219277,False
CanESM5,RAINY,PRCPTOT,-61.359125000000176,-57.26885416666664,6.666116626228816,-55.85412500000007,-56.48284226190469,-1.1256415921019713,False
CanESM5,RAINY,Rx1day,5.5747638888888815,7.559826388888894,35.6080103043729,-0.39336309523809376,4.773497023809533,1313.5091170462351,False
CanESM5,RAINY,Rx5day,14.894958333333307,5.124097222222247,-65.59844540984669,-5.249636904761886,-2.8270535714285643,46.14763606099736,False
CanESM5,RAINY,SDII,-0.45912218976971886,-0.19262823273097673,58.044233752327905,-0.6182767631436139,0.2183315139774198,135.312909524097,True
CanESM5,RAINY,R95p,-2.114829861111076,-17.915868055555535,-747.1541084701257,25.111376488095203,0.7040922619047763,-97.19612239401305,False
CanESM5,RAINY,R99p,22.61887847222222,20.07142361111112,-11.262516239430614,18.35601934523808,10.24322916666667,-44.19689272487083,False
CanESM5,RAINY,CWD,-2.8749999999999964,1.0416666666666714,136.23188405797123,-3.7083333333333357,-1.6607142857142847,55.216693418940665,False
CanESM5,RAINY,CDD,1.3611111111111125,1.7083333333333357,25.5102040816327,3.2976190476190492,5.190476190476193,57.40072202166066,False
CanESM5,HOT_DRY,PRCPTOT,-77.61179166666665,-45.3228125,41.603187445206714,-28.781000000000034,-50.40194444444447,-75.12228360531047,False
CanESM5,HOT_DRY,Rx1day,-6.781666666666668,-2.7064583333333374,60.09154583435729,-3.884986111111111,-11.280659722222229,-190.3655096722069,False
CanESM5,HOT_DRY,Rx5day,-19.47933333333333,2.4437499999999943,112.54534720558539,-6.223194444444445,-15.381250000000001,-147.16004195772982,False
CanESM5,HOT_DRY,SDII,-0.6227076873906876,1.3083304795429296,310.1034732725375,-0.22687748281060305,-1.1785012063578,-419.4438829972434,True
CanESM5,HOT_DRY,R95p,-8.310250000000002,2.102812500000006,125.3038416413466,0.6314062499999977,-18.819513888888885,-3080.571365723566,False
CanESM5,HOT_DRY,R99p,-3.372760416666667,-1.3258333333333319,60.689964019333864,0.5980555555555558,-7.256805555555557,-1313.3999071063631,False
CanESM5,HOT_DRY,CWD,-10.791666666666664,-1.416666666666666,86.87258687258687,-6.166666666666666,-1.2361111111111098,79.95495495495497,False
CanESM5,HOT_DRY,CDD,4.25,22.89583333333333,438.7254901960783,4.9722222222222285,-3.9583333333333357,-179.608938547486,False
EC-Earth3,RAINY,PRCPTOT,77.22597156545123,86.88982638888888,12.513736800639991,79.35445151049112,130.79921130952357,64.82907867144814,False
EC-Earth3,RAINY,Rx1day,1.2455763888888853,-5.247673611111111,-521.3048399056673,0.0627470238095178,2.058318452380945,3180.3443532707097,False
EC-Earth3,RAINY,Rx5day,7.0677659027777935,7.287743055555566,3.1124000964904157,0.5901382440476226,21.633497023809554,3565.835461777628,False
EC-Earth3,RAINY,SDII,0.24042111449947168,0.22120347579077304,-7.9933240259315355,0.10566001138707737,0.3010024859547151,184.87833949971437,True
EC-Earth3,RAINY,R95p,4.275743055555552,-0.47864583333333144,-111.19444800854949,-6.832943452380945,7.08188988095236,203.6433263396124,False
EC-Earth3,RAINY,R99p,-1.2809375000000007,-9.240590277777779,-621.3927516196359,-1.8162470238095243,11.466711309523813,731.3409552337613,False
EC-Earth3,RAINY,CWD,8.71180555555555,6.090277777777775,-30.09166998804303,6.346726190476183,8.026785714285715,26.471277842907558,False
EC-Earth3,RAINY,CDD,-6.538194444444446,-2.5451388888888893,61.072756240042494,-3.742559523809522,-5.203869047619049,-39.04572564612337,False
EC-Earth3,HOT_DRY,PRCPTOT,10.809559016875028,46.94666666666666,334.3069554768815,-11.97366777333329,-0.2770486111111552,97.68618424733502,False
EC-Earth3,HOT_DRY,Rx1day,1.3965593749999954,12.343541666666674,783.8536969949248,-0.2392364583333375,6.821805555555557,2951.4907815808187,False
EC-Earth3,HOT_DRY,Rx5day,-0.2628888541666612,12.186770833333341,4735.712256407572,-0.8776188194444359,4.3451736111111074,595.1094387266853,True
EC-Earth3,HOT_DRY,SDII,-0.2824770362727227,1.806386200902395,739.48072549104,-0.2614075656348689,0.21323145905778595,181.57050027986764,True
EC-Earth3,HOT_DRY,R95p,2.182781249999999,29.401666666666664,1246.9818226937161,0.5403020833333336,7.524756944444434,1292.6944160609712,False
EC-Earth3,HOT_DRY,R99p,1.1619166666666665,18.1165625,1459.1963709388226,0.6843958333333333,9.311180555555554,1260.4963826570472,False
EC-Earth3,HOT_DRY,CWD,0.8958333333333339,-1.510416666666666,-268.6046511627905,-0.4375,-1.260416666666667,-188.09523809523816,True
EC-Earth3,HOT_DRY,CDD,-9.895833333333336,-9.468750000000007,4.315789473684162,-0.3958333333333286,4.7048611111111,1288.5964912280815,False
MIROC6,RAINY,PRCPTOT,-55.747687499999984,-36.324270833333344,34.841654493142244,-24.227306547619037,2.2145982142857292,109.14091795525397,False
MIROC6,RAINY,Rx1day,-8.54319791666667,1.4386111111111077,116.83925767779024,-10.237983630952385,-2.3858928571428635,76.6956761883305,False
