,phi,var_original_mean,var_pw_mean,var_tfpw_mean,var_ratio_pw,var_ratio_tfpw,slope_pw_mean,slope_tfpw_mean,trend_attenuation_pw,trend_attenuation_tfpw
0,0.0,496.12796022509315,182.49864654452435,468.5955547816391,0.367845921164622,0.9445054347854884,0.431496956154335,1.996496751016294,0.2157484780771675,0.998248375508147
1,0.1,493.4822755201096,164.12766368911775,468.6211923366139,0.3325907977467561,0.9496211223446815,0.3916928829301603,2.000748240805326,0.19584644146508015,1.000374120402663
2,0.2,495.11015907373746,149.0853321901224,468.5240784402863,0.3011154779555208,0.946302696185453,0.34557207799268386,1.9985603021963116,0.17278603899634193,0.9992801510981558
3,0.3,498.6808939215486,133.37081950092147,468.66216217025095,0.26744722151296835,0.93980372595542,0.30925503908468466,2.0092954163527694,0.15462751954234233,1.0046477081763847
4,0.4,500.29294326172015,115.15243740058152,466.67755436256937,0.23017002128759068,0.9328085887440443,0.26438629390470053,2.018411079508499,0.13219314695235027,1.0092055397542494
5,0.5,490.15275590570485,97.01747510505625,451.4096402694039,0.1979331421401217,0.9209570584486231,0.22184912320352587,1.998588110039716,0.11092456160176294,0.999294055019858
6,0.6,482.9926252455148,76.81739325148956,439.5740177894475,0.1590446504487346,0.9101050302082838,0.1795955066391963,1.9940685656045334,0.08979775331959815,0.9970342828022667
7,0.7,484.4638242458866,59.107954620984756,433.79647717432346,0.12200695214548131,0.8954156233431224,0.13371303615978797,1.9981475796330952,0.06685651807989398,0.9990737898165476
8,0.8,482.00085831192945,39.9841659477468,430.44212729773903,0.0829545534167303,0.8930318688751714,0.09748268732472397,2.015544203942952,0.048741343662361984,1.007772101971476
