YEAR,MONTH,DAY,331002,331003,331004,331005,331006,331007,331008,331009,331010,331011,331201,331301,331401,331402,351001,351002,351003,351004,351005,351006,351007,351008,351009,351010,351011,351012,351201,378001,378002,378003,378004,378005,378006,378007,378008,378009,378010,378201,386001,386002,386003,386004,386005,386006,386007,386008,386009,386010,386301,400001,400002,400003,400004,400005,400006,400007,400008,400009,400010,400011,400012,400201,400301,
2015,1,1,0.78245,2.0119,0.78245,2.0119,0.78245,0.45583,2.0119,2.0119,3.0808,2.0119,0.78245,2.0119,2.0119,2.0119,0.03596,0.03596,0.32454,0.03596,0.03596,0.78245,0.78245,0.03596,0.03596,0.32454,0.03596,0.32454,0.03596,0.78062,0.78062,0.78062,0.32454,0.32454,0.78062,0.78062,1.5782,0.78062,0.03596,0.78062,0.78062,1.5212,0.78062,0.78062,0.78062,0.78062,0.78062,0.78062,0.78062,0.78062,0.78062,1.5212,1.5212,1.5212,1.5212,1.5212,1.5212,1.5212,1.5528,1.5528,1.5212,1.5212,1.5212,1.5212,1.5212
2015,1,2,0.79937,1.5479,0.79937,1.5479,0.79937,1.0004,1.5479,1.5479,2.1117,1.5479,0.79937,1.5479,1.5479,1.5479,0.64558,0.64558,0.92733,0.64558,0.64558,0.79937,0.79937,0.64558,0.64558,0.92733,0.64558,0.92733,0.64558,1.2184,1.2184,1.2184,0.92733,0.92733,1.2184,1.2184,1.6252,1.2184,0.64558,1.2184,1.2184,1.6338,1.2184,1.2184,1.2184,1.2184,1.2184,1.2184,1.2184,1.2184,1.2184,1.6338,1.6338,1.6338,1.6338,1.6338,1.6338,1.6338,1.772,1.772,1.6338,1.6338,1.6338,1.6338,1.6338
2015,1,3,1.5385,2.0671,1.5385,2.0671,1.5385,1.8965,2.0671,2.0671,2.0239,2.0671,1.5385,2.0671,2.0671,2.0671,2.2522,2.2522,1.9393,2.2522,2.2522,1.5385,1.5385,2.2522,2.2522,1.9393,2.2522,1.9393,2.2522,2.7155,2.7155,2.7155,1.9393,1.9393,2.7155,2.7155,2.158,2.7155,2.2522,2.7155,2.7155,2.3881,2.7155,2.7155,2.7155,2.7155,2.7155,2.7155,2.7155,2.7155,2.7155,2.3881,2.3881,2.3881,2.3881,2.3881,2.3881,2.3881,1.7121,1.7121,2.3881,2.3881,2.3881,2.3881,2.3881
2015,1,4,1.9316,2.8131,1.9316,2.8131,1.9316,2.9202,2.8131,2.8131,5.0155,2.8131,1.9316,2.8131,2.8131,2.8131,2.9698,2.9698,3.0561,2.9698,2.9698,1.9316,1.9316,2.9698,2.9698,3.0561,2.9698,3.0561,2.9698,3.0674,3.0674,3.0674,3.0561,3.0561,3.0674,3.0674,3.0758,3.0674,2.9698,3.0674,3.0674,2.9315,3.0674,3.0674,3.0674,3.0674,3.0674,3.0674,3.0674,3.0674,3.0674,2.9315,2.9315,2.9315,2.9315,2.9315,2.9315,2.9315,2.4904,2.4904,2.9315,2.9315,2.9315,2.9315,2.9315
2015,1,5,4.4714,4.0425,4.4714,4.0425,4.4714,3.7828,4.0425,4.0425,3.8455,4.0425,4.4714,4.0425,4.0425,4.0425,3.3264,3.3264,4.647,3.3264,3.3264,4.4714,4.4714,3.3264,3.3264,4.647,3.3264,4.647,3.3264,3.3468,3.3468,3.3468,4.647,4.647,3.3468,3.3468,4.7484,3.3468,3.3264,3.3468,3.3468,3.5147,3.3468,3.3468,3.3468,3.3468,3.3468,3.3468,3.3468,3.3468,3.3468,3.5147,3.5147,3.5147,3.5147,3.5147,3.5147,3.5147,4.3117,4.3117,3.5147,3.5147,3.5147,3.5147,3.5147
2015,1,6,2.713,0.84213,2.713,0.84213,2.713,1.47,0.84213,0.84213,0.70971,0.84213,2.713,0.84213,0.84213,0.84213,3.3624,3.3624,3.6699,3.3624,3.3624,2.713,2.713,3.3624,3.3624,3.6699,3.3624,3.6699,3.3624,4.4394,4.4394,4.4394,3.6699,3.6699,4.4394,4.4394,3.9819,4.4394,3.3624,4.4394,4.4394,3.9342,4.4394,4.4394,4.4394,4.4394,4.4394,4.4394,4.4394,4.4394,4.4394,3.9342,3.9342,3.9342,3.9342,3.9342,3.9342,3.9342,3.4623,3.4623,3.9342,3.9342,3.9342,3.9342,3.9342
2015,1,7,2.7937,0.94095,2.7937,0.94095,2.7937,1.8844,0.94095,0.94095,0.38626,0.94095,2.7937,0.94095,0.94095,0.94095,4.5335,4.5335,5.3402,4.5335,4.5335,2.7937,2.7937,4.5335,4.5335,5.3402,4.5335,5.3402,4.5335,6.9642,6.9642,6.9642,5.3402,5.3402,6.9642,6.9642,6.3077,6.9642,4.5335,6.9642,6.9642,4.2455,6.9642,6.9642,6.9642,6.9642,6.9642,6.9642,6.9642,6.9642,6.9642,4.2455,4.2455,4.2455,4.2455,4.2455,4.2455,4.2455,2.9195,2.9195,4.2455,4.2455,4.2455,4.2455,4.2455
2015,1,8,2.2351,1.7917,2.2351,1.7917,2.2351,4.1235,1.7917,1.7917,3.3874,1.7917,2.2351,1.7917,1.7917,1.7917,4.7054,4.7054,2.7607,4.7054,4.7054,2.2351,2.2351,4.7054,4.7054,2.7607,4.7054,2.7607,4.7054,3.9816,3.9816,3.9816,2.7607,2.7607,3.9816,3.9816,2.6448,3.9816,4.7054,3.9816,3.9816,2.3502,3.9816,3.9816,3.9816,3.9816,3.9816,3.9816,3.9816,3.9816,3.9816,2.3502,2.3502,2.3502,2.3502,2.3502,2.3502,2.3502,1.6424,1.6424,2.3502,2.3502,2.3502,2.3502,2.3502
2015,1,9,0.057059,1.112,0.057059,1.112,0.057059,0.67185,1.112,1.112,2.3756,1.112,0.057059,1.112,1.112,1.112,2.1674,2.1674,1.7017,2.1674,2.1674,0.057059,0.057059,2.1674,2.1674,1.7017,2.1674,1.7017,2.1674,2.7817,2.7817,2.7817,1.7017,1.7017,2.7817,2.7817,2.3735,2.7817,2.1674,2.7817,2.7817,2.0008,2.7817,2.7817,2.7817,2.7817,2.7817,2.7817,2.7817,2.7817,2.7817,2.0008,2.0008,2.0008,2.0008,2.0008,2.0008,2.0008,1.622,1.622,2.0008,2.0008,2.0008,2.0008,2.0008
2015,1,10,0.41751,0.36834,0.41751,0.36834,0.41751,0.57328,0.36834,0.36834,0.84327,0.36834,0.41751,0.36834,0.36834,0.36834,2.0391,2.0391,1.4927,2.0391,2.0391,0.41751,0.41751,2.0391,2.0391,1.4927,2.0391,1.4927,2.0391,2.3138,2.3138,2.3138,1.4927,1.4927,2.3138,2.3138,1.7324,2.3138,2.0391,2.3138,2.3138,2.1688,2.3138,2.3138,2.3138,2.3138,2.3138,2.3138,2.3138,2.3138,2.3138,2.1688,2.1688,2.1688,2.1688,2.1688,2.1688,2.1688,1.0515,1.0515,2.1688,2.1688,2.1688,2.1688,2.1688
