model,station,method,period,scenario,y0,y1,n_days,wet_day_pct,PRCPTOT,SDII,mean_daily,sd_daily,sd_wet,q50,q90,q95,q99,Rx1day,Rx5day,R10mm,R20mm,R50mm,CDD,CWD,R95p,R99p,n_days_obs,wet_day_pct_obs,PRCPTOT_obs,SDII_obs,mean_daily_obs,sd_daily_obs,sd_wet_obs,q50_obs,q90_obs,q95_obs,q99_obs,Rx1day_obs,Rx5day_obs,R10mm_obs,R20mm_obs,R50mm_obs,CDD_obs,CWD_obs,R95p_obs,R99p_obs,wet_day_pct_bias_pct,PRCPTOT_bias_pct,SDII_bias_pct,mean_daily_bias_pct,sd_daily_bias_pct,sd_wet_bias_pct,q50_bias_pct,q90_bias_pct,q95_bias_pct,q99_bias_pct,Rx1day_bias_pct,Rx5day_bias_pct,R10mm_bias_pct,R20mm_bias_pct,R50mm_bias_pct,CDD_bias_pct,CWD_bias_pct,R95p_bias_pct,R99p_bias_pct,homogeneous_gauge
MIROC6,351007,qm,calibration,historical,1981,2002,8035,58.43186060983199,1167.5497899118986,5.470946832388024,3.196776027138988,4.734384045557935,5.091047043897733,3.9,11.5,15.696488817891389,26.303087539936147,31.14431745570723,92.79525365475844,28.681818181818183,5.227272727272728,0.0,18.318181818181817,26.09090909090909,226.9223540516991,67.02051505470037,8035,58.444306160547605,1167.7045454545455,5.470506814310051,3.3008960796515248,4.668978679050723,5.091176881960009,3.9,11.5,15.7,26.305000000000017,32.39545454545454,77.16363636363636,28.727272727272727,5.2727272727272725,0.0,35.72727272727273,66.04545454545455,226.9318181818182,67.02272727272728,-0.0212947189097092,-0.013252970817769,0.0080434609243533,-3.1542965909889813,1.4008495434061254,-0.0025502563608801,0.0,0.0,-0.0223642172523072,-0.0072703290776296,-3.8620760452421528,20.257750966345792,-0.1582278481012579,-0.8620689655172322,,-48.72773536895674,-60.49552649690296,-0.00417047296184,-0.003300698310754,False
MIROC6,351007,detqm,calibration,historical,1981,2002,8035,58.43186060983199,1167.5497899118986,5.470946832388024,3.196776027138988,4.734384045557935,5.091047043897733,3.9,11.5,15.696488817891389,26.303087539936147,31.14431745570723,92.79525365475844,28.681818181818183,5.227272727272728,0.0,18.318181818181817,26.09090909090909,226.9223540516991,67.02051505470037,8035,58.444306160547605,1167.7045454545455,5.470506814310051,3.3008960796515248,4.668978679050723,5.091176881960009,3.9,11.5,15.7,26.305000000000017,32.39545454545454,77.16363636363636,28.727272727272727,5.2727272727272725,0.0,35.72727272727273,66.04545454545455,226.9318181818182,67.02272727272728,-0.0212947189097092,-0.013252970817769,0.0080434609243533,-3.1542965909889813,1.4008495434061254,-0.0025502563608801,0.0,0.0,-0.0223642172523072,-0.0072703290776296,-3.8620760452421528,20.257750966345792,-0.1582278481012579,-0.8620689655172322,,-48.72773536895674,-60.49552649690296,-0.00417047296184,-0.003300698310754,False
MIROC6,351007,qdm,calibration,historical,1981,2002,8035,58.43186060983199,1167.4766947429569,5.470604320414282,3.196575891019919,4.734328142831578,5.091111094858424,3.9,11.5,15.696488817891389,26.303087539936147,31.14431745570723,92.79525365475844,28.681818181818183,5.227272727272728,0.0,18.318181818181817,26.09090909090909,226.9178076290057,67.02051505470037,8035,58.444306160547605,1167.7045454545455,5.470506814310051,3.3008960796515248,4.668978679050723,5.091176881960009,3.9,11.5,15.7,26.305000000000017,32.39545454545454,77.16363636363636,28.727272727272727,5.2727272727272725,0.0,35.72727272727273,66.04545454545455,226.9318181818182,67.02272727272728,-0.0212947189097092,-0.0195127022906252,0.0017823961753543,-3.160359675504202,1.3996522210322344,-0.0012921786673354,0.0,0.0,-0.0223642172523072,-0.0072703290776296,-3.8620760452421528,20.257750966345792,-0.1582278481012579,-0.8620689655172322,,-48.72773536895674,-60.49552649690296,-0.0061739040936375,-0.003300698310754,False
MIROC6,351008,raw,calibration,historical,1981,2002,8035,41.44368388301182,987.656409090909,6.525057357357357,2.8533247044181707,6.465450307969298,8.817371843736282,3.358,14.861199999999998,22.747699999999995,45.02315,55.353318181818175,126.96922727272724,27.318181818181817,9.363636363636363,1.0909090909090908,29.863636363636363,14.181818181818182,375.0886818181818,171.36695454545452,8035,53.34163036714374,1128.0136363636366,5.790083994400374,3.197734909769758,6.170302557726864,7.544144198309834,3.6,12.0,16.6,32.81499999999996,62.354545454545445,111.25454545454544,27.90909090909091,6.454545454545454,0.7727272727272727,38.40909090909091,38.81818181818182,281.42272727272734,110.25454545454544,-22.305179654689685,-12.442866180695772,12.693656321182578,-10.770442674886556,4.783359446010145,16.877032198187536,-6.722222222222221,23.84333333333332,37.034337349397546,37.20295596525995,-11.228094474413178,14.124979571825447,-2.117263843648218,45.07042253521127,41.17647058823529,-22.248520710059164,-63.46604215456675,33.28301003020363,55.42847130606858,True
MIROC6,351008,qm,calibration,historical,1981,2002,8035,53.34163036714374,1128.1363636363635,5.790713952403173,3.088861232109521,6.221041381680062,7.544027294591502,3.6,12.0,16.6,32.81499999999996,59.60909090909092,121.02272727272728,27.90909090909091,6.454545454545454,0.7727272727272727,20.363636363636363,18.272727272727277,281.4227272727273,110.25454545454544,8035,53.34163036714374,1128.0136363636366,5.790083994400374,3.197734909769758,6.170302557726864,7.544144198309834,3.6,12.0,16.6,32.81499999999996,62.354545454545445,111.25454545454544,27.90909090909091,6.454545454545454,0.7727272727272727,38.40909090909091,38.81818181818182,281.42272727272734,110.25454545454544,0.0,0.0108799458420374,0.0108799458420462,-3.4047124208953234,0.8223069043779633,-0.0015495954910112,0.0,0.0,0.0,0.0,-4.402974194488965,8.780029416571333,0.0,0.0,0.0,-46.98224852071006,-52.92740046838407,-2.019858858297573e-14,0.0,True
MIROC6,351008,detqm,calibration,historical,1981,2002,8035,53.329184816428125,1127.8590909090906,5.790641773628937,3.0882265090230234,6.220892651428862,7.544749083547357,3.600000000000001,12.000000000000004,16.600000000000005,32.81599999999999,59.6090909090908,121.01818181818167,27.863636363636363,6.409090909090909,0.7727272727272727,20.363636363636363,18.272727272727277,284.44090909090886,110.25454545454537,8035,53.34163036714374,1128.0136363636366,5.790083994400374,3.197734909769758,6.170302557726864,7.544144198309834,3.6,12.0,16.6,32.81499999999996,62.354545454545445,111.25454545454544,27.90909090909091,6.454545454545454,0.7727272727272727,38.40909090909091,38.81818181818182,281.42272727272734,110.25454545454544,-0.0233317778814732,-0.0137006725418854,0.0096333529721258,-3.424561567382056,0.8198964836601985,0.0080179437404969,2.4671622769447924e-14,2.960594732333751e-14,2.140188963132832e-14,0.0030473868658421,-4.402974194489148,8.775943781663544,-0.1628664495114052,-0.7042253521126686,0.0,-46.98224852071006,-52.92740046838407,1.0724726632531676,-9.022392917798109e-14,True
MIROC6,351008,qdm,calibration,historical,1981,2002,8035,53.34163036714374,1127.9954545454543,5.789990667288848,3.0884754200373363,6.220981854838066,7.544194342978381,3.6,12.0,16.6,32.81499999999996,59.60909090909092,121.02045454545454,27.90909090909091,6.454545454545454,0.7727272727272727,20.363636363636363,18.272727272727277,281.4227272727273,110.25454545454544,8035,53.34163036714374,1128.0136363636366,5.790083994400374,3.197734909769758,6.170302557726864,7.544144198309834,3.6,12.0,16.6,32.81499999999996,62.354545454545445,111.25454545454544,27.90909090909091,6.454545454545454,0.7727272727272727,38.40909090909091,38.81818181818182,281.42272727272734,110.25454545454544,0.0,-0.0016118438284701,-0.0016118438284529,-3.416777588367648,0.8213421730468956,0.0006646833256129,0.0,0.0,0.0,0.0,-4.402974194488965,8.777986599117503,0.0,0.0,0.0,-46.98224852071006,-52.92740046838407,-2.019858858297573e-14,0.0,True
MIROC6,351009,raw,calibration,historical,1981,2002,8035,41.44368388301182,987.656409090909,6.525057357357357,2.8533247044181707,6.465450307969298,8.817371843736282,3.358,14.861199999999998,22.747699999999995,45.02315,55.353318181818175,126.96922727272724,27.318181818181817,9.363636363636363,1.0909090909090908,29.863636363636363,14.181818181818182,475.6523636363636,322.32786363636365,8035,62.6633478531425,1184.8818181818183,5.177239324726912,3.3383198506533915,4.06031191537484,4.148329254437362,4.1,10.3,12.7,19.365999999999985,29.113636363636363,77.64545454545456,26.0,1.9090909090909087,0.0454545454545454,34.72727272727273,89.18181818181819,194.0909090909091,59.90454545454545,-33.86295928500497,-16.645154484144957,26.03352767937842,-14.528120969004672,59.23531104807793,112.55236272059562,-18.09756097560975,44.28349514563104,79.11574803149603,132.48554167096992,90.12849336455892,63.52435312024349,5.069930069930063,390.4761904761904,2300.0,-14.00523560209424,-84.09785932721712,145.0667915690866,438.0691251233024,True
MIROC6,351009,qm,calibration,historical,1981,2002,8035,62.650902302426886,1184.7508429046125,5.177695380194969,3.24387287416322,4.12959217585263,4.148158185872213,4.1,10.3,12.7,19.36632787048073,28.089461660707443,76.35617708671965,25.954545454545453,1.9090909090909087,0.0454545454545454,16.09090909090909,25.818181818181817,194.085215985842,59.901753079062615,8035,62.6633478531425,1184.8818181818183,5.177239324726912,3.3383198506533915,4.06031191537484,4.148329254437362,4.1,10.3,12.7,19.365999999999985,29.113636363636363,77.64545454545456,26.0,1.9090909090909087,0.0454545454545454,34.72727272727273,89.18181818181819,194.0909090909091,59.90454545454545,-0.0198609731876851,-0.0110538684277233,0.0088088542841441,-2.8291769727123603,1.7062792692219495,-0.0041237942954033,0.0,0.0,0.0,0.0016930211749934,-3.517852219271859,-1.660467397972592,-0.1748251748251797,0.0,0.0,-53.66492146596859,-71.04994903160042,-0.0029332157254575,-0.0046613749618589,True
MIROC6,351009,detqm,calibration,historical,1981,2002,8035,62.650902302426886,1184.7508429046125,5.177695380194969,3.24387287416322,4.12959217585263,4.148158185872213,4.1,10.3,12.7,19.36632787048073,28.089461660707443,76.35617708671965,25.954545454545453,1.9090909090909087,0.0454545454545454,16.09090909090909,25.818181818181817,194.085215985842,59.901753079062615,8035,62.6633478531425,1184.8818181818183,5.177239324726912,3.3383198506533915,4.06031191537484,4.148329254437362,4.1,10.3,12.7,19.365999999999985,29.113636363636363,77.64545454545456,26.0,1.9090909090909087,0.0454545454545454,34.72727272727273,89.18181818181819,194.0909090909091,59.90454545454545,-0.0198609731876851,-0.0110538684277233,0.0088088542841441,-2.8291769727123603,1.7062792692219495,-0.0041237942954033,0.0,0.0,0.0,0.0016930211749934,-3.517852219271859,-1.660467397972592,-0.1748251748251797,0.0,0.0,-53.66492146596859,-71.04994903160042,-0.0029332157254575,-0.0046613749618589,True
MIROC6,351009,qdm,calibration,historical,1981,2002,8035,62.650902302426886,1184.655297612598,5.177277820317274,3.243611269132192,4.12956939538413,4.148316674366207,4.1,10.3,12.7,19.36632787048073,28.089461660707443,76.35617708671965,25.954545454545453,1.9090909090909087,0.0454545454545454,16.09090909090909,25.818181818181817,194.08066962834565,59.901753079062615,8035,62.6633478531425,1184.8818181818183,5.177239324726912,3.3383198506533915,4.06031191537484,4.148329254437362,4.1,10.3,12.7,19.365999999999985,29.113636363636363,77.64545454545456,26.0,1.9090909090909087,0.0454545454545454,34.72727272727273,89.18181818181819,194.0909090909091,59.90454545454545,-0.0198609731876851,-0.0191175664732326,0.0007435543915801,-2.837013400698051,1.7057182170423435,-0.0003032563324619,0.0,0.0,0.0,0.0016930211749934,-3.517852219271859,-1.660467397972592,-0.1748251748251797,0.0,0.0,-53.66492146596859,-71.04994903160042,-0.0052756013207457,-0.0046613749618589,True
MIROC6,351010,raw,calibration,historical,1981,2002,8035,43.22339763534536,1089.752590909091,6.903126115750072,3.1232465463596766,7.052499298974464,9.47736214735454,3.495,16.084000000000003,23.466799999999985,48.94151999999988,61.287545454545445,147.30686363636366,29.863636363636363,11.409090909090908,1.5,32.22727272727273,14.409090909090908,518.8674090909091,348.62595454545453,8035,59.66397013067828,1147.7727272727273,5.26720901126408,3.242078406969508,4.211582404434318,4.417333639386394,3.9,11.0,14.1,21.30699999999997,28.15454545454546,75.32727272727273,27.681818181818183,2.8181818181818183,0.0,33.09090909090909,68.5,199.04090909090908,57.11363636363637,-27.55527743012098,-5.055019603184028,31.05851886620668,-3.665298789639949,67.45485714701874,114.54938478839983,-10.38461538461538,46.21818181818185,66.43120567375877,129.6969071197257,117.68259606070384,95.55581704079172,7.88177339901477,304.83870967741933,,-2.6098901098901197,-78.9648307896483,160.68380186804907,510.40756068444085,True
MIROC6,351010,qm,calibration,historical,1981,2002,8035,59.66397013067828,1147.95,5.2680225281602,3.143111387678905,4.280121279206171,4.417072030080169,3.9,11.0,14.1,21.30699999999997,26.654545454545453,81.35454545454546,27.681818181818183,2.8181818181818183,0.0,18.045454545454547,26.454545454545453,199.0454545454545,57.11363636363635,8035,59.66397013067828,1147.7727272727273,5.26720901126408,3.242078406969508,4.211582404434318,4.417333639386394,3.9,11.0,14.1,21.30699999999997,28.15454545454546,75.32727272727273,27.681818181818183,2.8181818181818183,0.0,33.09090909090909,68.5,199.04090909090908,57.11363636363637,0.0,0.0154449328739513,0.0154449328739527,-3.0525794526700265,1.627390092134722,-0.0059223352271266,0.0,0.0,0.0,0.0,-5.327736519212165,8.001448225923248,0.0,0.0,,-45.46703296703297,-61.38022561380226,0.002283678549391,-2.4881719358093443e-14,True
MIROC6,351010,detqm,calibration,historical,1981,2002,8035,58.34474175482265,1143.1318181818183,5.364526450511946,3.143111387678905,4.280121279206171,4.419331014037329,3.999999999999999,11.099999999999998,14.16499999999996,21.399999999999995,26.65454545454545,81.35454545454547,27.272727272727277,2.6818181818181817,0.0,18.363636363636363,26.09090909090909,199.04545454545453,57.11363636363635,8035,59.66397013067828,1147.7727272727273,5.26720901126408,3.242078406969508,4.211582404434318,4.417333639386394,3.9,11.0,14.1,21.30699999999997,28.15454545454546,75.32727272727273,27.681818181818183,2.8181818181818183,0.0,33.09090909090909,68.5,199.04090909090908,57.11363636363637,-2.21109720483938,-0.4043404221614874,1.847609218463702,-3.0525794526700265,1.627390092134722,0.0452167486994001,2.5641025641025434,0.9090909090908896,0.4609929078011378,0.4364762754025671,-5.327736519212178,8.001448225923268,-1.4778325123152745,-4.838709677419366,,-44.50549450549451,-61.91108161911082,0.0022836785494053,-2.4881719358093443e-14,True
MIROC6,351010,qdm,calibration,historical,1981,2002,8035,59.66397013067828,1147.7772727272727,5.267229870671673,3.142638456751711,4.280044007610727,4.41732789026431,3.9,11.0,14.1,21.30699999999997,26.654545454545453,81.35454545454546,27.681818181818183,2.8181818181818183,0.0,18.045454545454547,26.454545454545453,199.04090909090905,57.11363636363635,8035,59.66397013067828,1147.7727272727273,5.26720901126408,3.242078406969508,4.211582404434318,4.417333639386394,3.9,11.0,14.1,21.30699999999997,28.15454545454546,75.32727272727273,27.681818181818183,2.8181818181818183,0.0,33.09090909090909,68.5,199.04090909090908,57.11363636363637,0.0,0.0003960239198443,0.0003960239198522,-3.0671667287265705,1.625555351934396,-0.0001301491477327,0.0,0.0,0.0,0.0,-5.327736519212165,8.001448225923248,0.0,0.0,,-45.46703296703297,-61.38022561380226,-2.855866119202942e-14,-2.4881719358093443e-14,True
MIROC6,351011,raw,calibration,historical,1981,2002,8035,41.44368388301182,987.656409090909,6.525057357357357,2.8533247044181707,6.465450307969298,8.817371843736282,3.358,14.861199999999998,22.747699999999995,45.02315,55.353318181818175,126.96922727272724,27.318181818181817,9.363636363636363,1.0909090909090908,29.863636363636363,14.181818181818182,113.9431363636364,4.415,8035,24.18170504044804,1092.4772727272727,12.369788986103964,3.030006222775357,11.02122883918472,19.680315234541837,6.4,27.18,41.17999999999998,86.62199999999993,118.80454545454546,191.4772727272727,31.63636363636364,15.0,2.8181818181818183,43.40909090909091,10.363636363636363,333.76818181818186,136.54545454545453,71.38445702521872,-9.594786660841711,-47.25005119580042,-5.83106123773416,-41.33639358814393,-55.196998936986006,-47.53125000000001,-45.32303164091244,-44.76032054395336,-48.02342361063005,-53.4080804989096,-33.68966172106825,-13.649425287356326,-37.57575757575758,-61.29032258064517,-31.204188481675388,36.8421052631579,-65.86159419303,-96.76664447403462,True
MIROC6,351011,qm,calibration,historical,1981,2002,8035,24.18170504044804,1092.595454545455,12.371127123005662,2.9915494710640944,11.031310115483285,19.68074268052542,6.4,27.18,41.17999999999998,86.62199999999993,114.47727272727272,209.1545454545454,31.63636363636364,15.045454545454543,2.8181818181818183,46.13636363636363,8.636363636363637,333.76818181818186,136.54545454545453,8035,24.18170504044804,1092.4772727272727,12.369788986103964,3.030006222775357,11.02122883918472,19.680315234541837,6.4,27.18,41.17999999999998,86.62199999999993,118.80454545454546,191.4772727272727,31.63636363636364,15.0,2.8181818181818183,43.40909090909091,10.363636363636363,333.76818181818186,136.54545454545453,0.0,0.0108177827706115,0.0108177827706084,-1.2691971198672425,0.09147143613169,0.0021719468336361,0.0,0.0,0.0,0.0,-3.6423460993993193,9.232047477744798,0.0,0.3030303030302998,0.0,6.282722513089004,-16.66666666666666,0.0,0.0,True
