station,model,scenario,scale,period,mk_trend,mk_p_value,mk_slope,mk_intercept,mk_z,mk_tau,mk_s_stat,mk_n,sp_rho,sp_p_value,sp_trend
331402,ACCESS-ESM1-5,ssp585,annual,far_future,decreasing,0.021248244387927828,-18.29166666666667,744.1208333333333,-2.303544180056828,-0.37894736842105264,-72.0,20,-0.5007518796992482,0.024519268409476453,decreasing
REGIONAL_MEAN,ACCESS-ESM1-5,ssp585,annual,far_future,no trend,0.7702877264736667,0.7414443277310956,599.5209217436975,0.29199855803537256,0.05263157894736842,10.0,20,0.04210526315789473,0.8600949015145795,no trend
331002,ACCESS-ESM1-5,ssp585,annual,full,decreasing,0.0,-8.045030364372472,1649.4593066801622,-8.34032043445624,-0.515126050420168,-3678.0,120,-0.7234391277172024,1.0362262289529034e-20,decreasing
331003,ACCESS-ESM1-5,ssp585,annual,full,decreasing,2.220446049250313e-16,-6.989614898989897,1434.8170864898989,-8.285882661699388,-0.5117647058823529,-3654.0,120,-0.7176540037502603,2.904965606899395e-20,decreasing
331004,ACCESS-ESM1-5,ssp585,annual,full,decreasing,4.440892098500626e-16,-6.166587121212121,1245.5019337121212,-8.118032862365757,-0.5014005602240896,-3580.0,120,-0.709382596013612,1.2139140849425618e-19,decreasing
331005,ACCESS-ESM1-5,ssp585,annual,full,decreasing,3.774758283725532e-15,-6.305166223404255,1264.362390292553,-7.863989922833774,-0.4857142857142857,-3468.0,120,-0.688249183971109,3.774020115113825e-18,decreasing
331006,ACCESS-ESM1-5,ssp585,annual,full,decreasing,0.0,-6.622449134527786,1337.3357235044032,-8.308565067014744,-0.5131652661064425,-3664.0,120,-0.7153621779290227,4.3393297536318314e-20,decreasing
331007,ACCESS-ESM1-5,ssp585,annual,full,decreasing,0.0,-7.294285714285714,1518.035,-8.843869832457134,-0.5462184873949579,-3900.0,120,-0.748350579901382,8.916979014370678e-23,decreasing
331008,ACCESS-ESM1-5,ssp585,annual,full,decreasing,0.0,-8.220921052631574,1700.1348026315786,-8.471878385285303,-0.523249299719888,-3736.0,120,-0.7288839502743245,3.833772089300977e-21,decreasing
331009,ACCESS-ESM1-5,ssp585,annual,full,decreasing,2.220446049250313e-16,-7.391484848484845,1513.1383484848484,-8.240517851068676,-0.5089635854341736,-3634.0,120,-0.7153413431488297,4.355110531075676e-20,decreasing
331010,ACCESS-ESM1-5,ssp585,annual,full,decreasing,2.220446049250313e-16,-6.148229638009051,1295.1496634615385,-8.16793415405954,-0.5044817927170868,-3602.0,120,-0.7138898534620459,5.60383516098273e-20,decreasing
331011,ACCESS-ESM1-5,ssp585,annual,full,decreasing,0.0,-6.643269841269841,1395.9195555555557,-8.485487828474517,-0.5240896358543418,-3742.0,120,-0.731481352871727,2.365531760903442e-21,decreasing
331201,ACCESS-ESM1-5,ssp585,annual,full,decreasing,2.6909585670864544e-12,-6.442953806115811,1348.7207514638908,-6.99298555872412,-0.4319327731092437,-3084.0,120,-0.6259184665601777,2.103524411174292e-14,decreasing
331301,ACCESS-ESM1-5,ssp585,annual,full,decreasing,9.15267861500979e-13,-6.807445652173913,1400.5380163043478,-7.142689433805467,-0.4411764705882353,-3150.0,120,-0.6373775956663656,4.990536475892406e-15,decreasing
331401,ACCESS-ESM1-5,ssp585,annual,full,decreasing,2.0294876890147862e-13,-7.575354430379745,1525.3285886075948,-7.346831081643667,-0.453781512605042,-3240.0,120,-0.6533231474407943,6.079817505085904e-16,decreasing
331402,ACCESS-ESM1-5,ssp585,annual,full,decreasing,0.0,-10.54601481958763,1925.8578817654638,-8.603436336114365,-0.5313725490196078,-3794.0,120,-0.7334676019167997,1.6289997010102229e-21,decreasing
REGIONAL_MEAN,ACCESS-ESM1-5,ssp585,annual,full,decreasing,2.220446049250313e-16,-7.232985218183661,1469.8276204819276,-8.17247063512261,-0.5047619047619047,-3604.0,120,-0.7135287172720327,5.965139669380325e-20,decreasing
331002,ACCESS-ESM1-5,ssp585,wet,historical,no trend,0.4952867602977147,3.0880769230769305,1261.3867307692306,0.6819243928701959,0.08377896613190731,47.0,34,0.1122994652406417,0.5271744508999157,no trend
331003,ACCESS-ESM1-5,ssp585,wet,historical,no trend,0.45855874552468423,3.1290909090909156,1078.625,0.7412221661632564,0.09090909090909091,51.0,34,0.12941176470588237,0.4657296899730243,no trend
331004,ACCESS-ESM1-5,ssp585,wet,historical,no trend,0.42340961568627655,4.074999999999989,926.0275000000001,0.8005199394563169,0.09803921568627451,55.0,34,0.12605042016806722,0.4774914297139031,no trend
331005,ACCESS-ESM1-5,ssp585,wet,historical,no trend,0.5335299141597474,3.034166666666664,967.00625,0.6226266195771354,0.0766488413547237,43.0,34,0.10802139037433155,0.5431268618804592,no trend
331006,ACCESS-ESM1-5,ssp585,wet,historical,no trend,0.5935629766221353,2.68896551724138,1033.3620689655172,0.5336799596375447,0.0659536541889483,37.0,34,0.08877005347593582,0.6176100033183465,no trend
331007,ACCESS-ESM1-5,ssp585,wet,historical,no trend,0.5142234581271419,3.691428571428576,1139.8614285714284,0.6522755062236657,0.08021390374331551,45.0,34,0.11382734912146676,0.5215328886634665,no trend
331008,ACCESS-ESM1-5,ssp585,wet,historical,no trend,0.5142234581271419,2.672631578947367,1304.4715789473685,0.6522755062236657,0.08021390374331551,45.0,34,0.11107715813598167,0.531708943762733,no trend
331009,ACCESS-ESM1-5,ssp585,wet,historical,no trend,0.4407833666003569,3.0200000000000045,1149.6599999999999,0.7708710528097867,0.0944741532976827,53.0,34,0.1333842627960275,0.4520295376374851,no trend
331010,ACCESS-ESM1-5,ssp585,wet,historical,no trend,0.42340961568627655,2.8531818181818225,938.1774999999999,0.8005199394563169,0.09803921568627451,55.0,34,0.1498854087089381,0.39750878516222204,no trend
331011,ACCESS-ESM1-5,ssp585,wet,historical,no trend,0.5142234581271419,3.3499999999999903,1000.1900000000003,0.6522755062236657,0.08021390374331551,45.0,34,0.11902215431627194,0.5025755323166841,no trend
331201,ACCESS-ESM1-5,ssp585,wet,historical,no trend,0.3134246287449334,6.242500000000007,931.83875,1.0080621459820287,0.12299465240641712,69.0,34,0.16424751718869365,0.35329252975032177,no trend
331301,ACCESS-ESM1-5,ssp585,wet,historical,no trend,0.3427404657152944,5.134545454545451,1002.6550000000001,0.9487643726889683,0.11586452762923351,65.0,34,0.16333078686019864,0.356022863255665,no trend
331401,ACCESS-ESM1-5,ssp585,wet,historical,no trend,0.3898895337647028,4.455769230769236,1148.2998076923075,0.8598177127493775,0.1051693404634581,59.0,34,0.14530175706646295,0.412260829709932,no trend
331402,ACCESS-ESM1-5,ssp585,wet,historical,no trend,0.6352273936721518,3.1829999999999927,1283.6705000000002,0.47438218634448415,0.058823529411764705,33.0,34,0.07471352177234529,0.6745266927999587,no trend
REGIONAL_MEAN,ACCESS-ESM1-5,ssp585,wet,historical,no trend,0.4407833666003569,3.5539610389610408,1078.639642857143,0.7708710528097867,0.0944741532976827,53.0,34,0.13002291825821238,0.46360779059249324,no trend
331002,ACCESS-ESM1-5,ssp585,wet,near_future,no trend,0.4754490495282657,-5.877499999999998,1282.3887499999998,-0.7136412401400631,-0.09425287356321839,-41.0,30,-0.15372636262513903,0.41733458538438034,no trend
331003,ACCESS-ESM1-5,ssp585,wet,near_future,no trend,0.4754490495282657,-5.538749999999993,1132.1818749999998,-0.7136412401400631,-0.09425287356321839,-41.0,30,-0.14838709677419354,0.4338845839552422,no trend
331004,ACCESS-ESM1-5,ssp585,wet,near_future,no trend,0.5441196833389506,-4.848666666666668,987.9556666666667,-0.6065950541190537,-0.08045977011494253,-35.0,30,-0.11946607341490545,0.5294820243344484,no trend
331005,ACCESS-ESM1-5,ssp585,wet,near_future,no trend,0.617392769071009,-3.111666666666679,975.0291666666668,-0.49954886809804416,-0.06666666666666667,-29.0,30,-0.11635150166852058,0.540346175533803,no trend
331006,ACCESS-ESM1-5,ssp585,wet,near_future,no trend,0.568058623631595,-3.553750000000008,1045.4193750000002,-0.5709129921120505,-0.07586206896551724,-33.0,30,-0.12880978865406006,0.497533192052009,no trend
331007,ACCESS-ESM1-5,ssp585,wet,near_future,no trend,0.3353389634847317,-6.766842105263154,1194.7742105263158,-0.9634156741890852,-0.12643678160919541,-55.0,30,-0.185761957730812,0.3256980819106049,no trend
