Scenario,Station,Index,n_models_available,n_sig_increasing,n_sig_decreasing,n_non_sig,median_sen_slope,median_Z,median_p_descriptive_only,sign_agreement_pct,sig_agreement_pct
SSP5-8.5,465006,Rx1day,7,1,2,4,-0.3052631578947367,-0.7469700939678331,0.12738139450479985,71.42857142857143,57.142857142857146
SSP5-8.5,465006,Rx5day,7,1,3,3,-1.8399999999999983,-1.7239797031078938,0.029101083367975053,71.42857142857143,42.857142857142854
SSP5-8.5,465006,SDII,7,0,4,3,-0.042408305844095016,-2.991199453238658,0.0027788392719167295,71.42857142857143,57.142857142857146
SSP5-8.5,465007,CDD,7,2,3,2,0.0,0.3481019715867593,0.006728801237661357,42.857142857142854,42.857142857142854
SSP5-8.5,465007,CWD,7,2,3,2,-0.08333333333333333,-1.2058131554716445,5.658639154364122e-06,57.142857142857146,42.857142857142854
SSP5-8.5,465007,PRCPTOT,7,0,4,3,-10.376153846153837,-3.9417509114904585,8.08889568169869e-05,100.0,57.142857142857146
SSP5-8.5,465007,R10mm,7,0,5,2,-0.45454545454545453,-3.4227470682982752,0.0006199173172991017,85.71428571428571,71.42857142857143
SSP5-8.5,465007,R20mm,7,0,3,4,-0.07692307692307693,-1.3352662759954415,0.18178921205093734,71.42857142857143,57.142857142857146
SSP5-8.5,465007,R50mm,7,2,1,4,0.0,0.8341535896923509,0.07453489656771907,100.0,57.142857142857146
SSP5-8.5,465007,R95p,7,0,3,4,-1.7507142857142728,-0.936835140914704,0.3488433661378738,100.0,57.142857142857146
SSP5-8.5,465007,R99p,7,1,1,5,0.0,-1.528087352413288,0.08735981143421724,100.0,71.42857142857143
SSP5-8.5,465007,Rx1day,7,1,2,4,-0.043636363636363674,-0.49753936488832895,0.15313605569918728,85.71428571428571,57.142857142857146
SSP5-8.5,465007,Rx5day,7,1,2,4,-0.42999999999999733,-1.0861718805744234,0.1882781889625722,71.42857142857143,57.142857142857146
SSP5-8.5,465007,SDII,7,0,6,1,-0.021081988504476623,-2.843586541017284,0.0044608893202618205,85.71428571428571,85.71428571428571
SSP5-8.5,465008,CDD,7,3,0,4,0.0,-0.38401429892331895,0.15667034873090038,42.857142857142854,57.142857142857146
SSP5-8.5,465008,CWD,7,2,3,2,-0.058823529411764705,-0.8581097198163178,0.007236738673414546,57.142857142857146,42.857142857142854
SSP5-8.5,465008,PRCPTOT,7,0,4,3,-10.051874999999995,-4.0625714169214335,4.85350917616528e-05,100.0,57.142857142857146
SSP5-8.5,465008,R10mm,7,0,5,2,-0.2727272727272727,-2.8928877018801455,0.0038171774926219273,85.71428571428571,71.42857142857143
SSP5-8.5,465008,R20mm,7,1,1,5,0.0,-0.9289835605311165,0.17920800903304213,57.142857142857146,71.42857142857143
SSP5-8.5,465008,R50mm,7,0,1,6,0.0,-0.8857264731277017,0.17148410465074881,100.0,85.71428571428571
SSP5-8.5,465008,R95p,7,0,5,2,-3.386470588235294,-2.6822290545190577,0.007313336661040349,85.71428571428571,71.42857142857143
SSP5-8.5,465008,R99p,7,0,1,6,0.0,-0.6933724053468856,0.4172814945685024,85.71428571428571,85.71428571428571
SSP5-8.5,465008,Rx1day,7,1,2,4,-0.05000000000000015,-0.6582775772229098,0.22322233748736564,71.42857142857143,57.142857142857146
SSP5-8.5,465008,Rx5day,7,1,3,3,-0.4540000000000006,-1.531511885819895,0.036156773977017616,71.42857142857143,42.857142857142854
SSP5-8.5,465008,SDII,7,0,6,1,-0.020390683816304822,-3.0897151886262675,0.002003485146443955,85.71428571428571,85.71428571428571
SSP5-8.5,465009,CDD,7,2,0,5,0.0,0.381584357042945,0.23220475817269426,42.857142857142854,71.42857142857143
SSP5-8.5,465009,CWD,7,1,1,5,0.0,0.47561774398408385,0.5731507319254632,57.142857142857146,71.42857142857143
SSP5-8.5,465009,PRCPTOT,7,0,4,3,-10.588749999999997,-3.860613098502839,0.00011310287388586583,100.0,57.142857142857146
SSP5-8.5,465009,R10mm,7,0,6,1,-0.2857142857142857,-3.480368815881655,0.0005007239700852483,100.0,85.71428571428571
SSP5-8.5,465009,R20mm,7,0,2,5,0.0,-1.2955581542651056,0.18975652118906827,57.142857142857146,71.42857142857143
SSP5-8.5,465009,R50mm,7,0,1,6,0.0,-0.7615232537555131,0.29469973960943685,100.0,85.71428571428571
SSP5-8.5,465009,R95p,7,0,5,2,-3.847142857142857,-2.9714931239777145,0.002963555100364169,71.42857142857143,71.42857142857143
SSP5-8.5,465009,R99p,7,0,1,6,0.0,-0.6556342458781782,0.44886344359978925,100.0,85.71428571428571
SSP5-8.5,465009,Rx1day,7,0,2,5,-0.07107142857142852,-0.9441289371627503,0.20502649438974108,71.42857142857143,71.42857142857143
SSP5-8.5,465009,Rx5day,7,1,4,2,-0.6056249999999999,-2.0649180316840625,0.009975983064383537,71.42857142857143,57.142857142857146
SSP5-8.5,465009,SDII,7,0,6,1,-0.029865619154508017,-3.235117897613633,0.0012159251183409036,85.71428571428571,85.71428571428571
SSP5-8.5,465010,CDD,7,3,0,4,0.07407407407407407,1.4222150630259096,0.15496382725165114,57.142857142857146,57.142857142857146
SSP5-8.5,465010,CWD,7,1,1,5,0.0,-0.11120804346247189,0.5319273571728386,42.857142857142854,71.42857142857143
SSP5-8.5,465010,PRCPTOT,7,0,4,3,-8.926956521739138,-3.584241466957794,0.0003380592299398727,100.0,57.142857142857146
SSP5-8.5,465010,R10mm,7,0,6,1,-0.25,-3.0102314481960626,0.0026104868343280554,85.71428571428571,85.71428571428571
SSP5-8.5,465010,R20mm,7,0,1,6,0.0,-0.4986754260113459,0.271427364692004,71.42857142857143,85.71428571428571
SSP5-8.5,465010,R50mm,7,0,1,6,0.0,-0.6047648535040352,0.3757649392480419,100.0,85.71428571428571
SSP5-8.5,465010,R95p,7,0,4,3,-3.251000000000002,-2.045749839626748,0.04078098943460876,71.42857142857143,57.142857142857146
SSP5-8.5,465010,R99p,7,0,0,7,0.0,-0.7306786414731595,0.33428760320899564,100.0,100.0
SSP5-8.5,465010,Rx1day,7,1,3,3,-0.04333333333333334,-0.7062889103704414,0.04756783561599105,57.142857142857146,42.857142857142854
SSP5-8.5,465010,Rx5day,7,0,4,3,-0.6552173913043479,-2.292759580108643,0.021861850265446372,57.142857142857146,57.142857142857146
SSP5-8.5,465010,SDII,7,0,5,2,-0.02515338280892591,-3.6436227653943623,0.0002688273396924902,85.71428571428571,71.42857142857143
SSP5-8.5,465011,CDD,7,3,1,3,0.05263157894736842,1.5758513319641159,0.04503030721631648,57.142857142857146,42.857142857142854
SSP5-8.5,465011,CWD,7,0,1,6,0.0,0.10740889780936021,0.485416930049011,57.142857142857146,85.71428571428571
SSP5-8.5,465011,PRCPTOT,7,0,4,3,-9.555624999999992,-3.946865561484783,7.918098767006226e-05,100.0,57.142857142857146
SSP5-8.5,465011,R10mm,7,0,6,1,-0.3333333333333333,-3.339162812122715,0.0008403129785723374,85.71428571428571,85.71428571428571
SSP5-8.5,465011,R20mm,7,1,1,5,0.0,-0.6050334856138417,0.19767891579644115,57.142857142857146,71.42857142857143
SSP5-8.5,465011,R50mm,7,0,1,6,0.0,-0.8857264731277017,0.29469973960943685,100.0,85.71428571428571
SSP5-8.5,465011,R95p,7,0,4,3,-3.275,-2.770741235929661,0.0055928853864019926,85.71428571428571,57.142857142857146
SSP5-8.5,465011,R99p,7,1,0,6,0.0,-0.7784861019089699,0.4057640834862136,100.0,85.71428571428571
SSP5-8.5,465011,Rx1day,7,1,1,5,-0.04285714285714283,-0.9050278201416274,0.09604317626548364,71.42857142857143,71.42857142857143
SSP5-8.5,465011,Rx5day,7,0,4,3,-0.49000000000000005,-2.1492192227959905,0.03161702618367285,71.42857142857143,57.142857142857146
SSP5-8.5,465011,SDII,7,0,6,1,-0.027058607715276572,-3.1859857773355067,0.0014426168906577952,85.71428571428571,85.71428571428571
SSP5-8.5,465012,CDD,7,3,1,3,0.0,0.8457065689444925,0.04503030721631648,42.857142857142854,42.857142857142854
SSP5-8.5,465012,CWD,7,1,1,5,0.0,0.0,0.6255385085148076,42.857142857142854,71.42857142857143
SSP5-8.5,465012,PRCPTOT,7,0,4,3,-9.629999999999995,-3.6733304931506074,0.00023940951248449118,100.0,57.142857142857146
SSP5-8.5,465012,R10mm,7,0,6,1,-0.3076923076923077,-3.357498881987102,0.0007865106155661877,85.71428571428571,85.71428571428571
SSP5-8.5,465012,R20mm,7,1,1,5,0.0,-0.6821769772090814,0.09364865896195722,57.142857142857146,71.42857142857143
SSP5-8.5,465012,R50mm,7,0,1,6,0.0,-0.8857264731277017,0.29469973960943685,100.0,85.71428571428571
SSP5-8.5,465012,R95p,7,0,4,3,-3.577500000000004,-2.7430502305792785,0.006087137329516434,71.42857142857143,57.142857142857146
SSP5-8.5,465012,R99p,7,1,0,6,0.0,-0.620707354390217,0.257469158360898,100.0,85.71428571428571
SSP5-8.5,465012,Rx1day,7,1,2,4,-0.056923076923077076,-1.2074355233170675,0.0703737713664923,71.42857142857143,57.142857142857146
SSP5-8.5,465012,Rx5day,7,1,4,2,-0.6099999999999994,-2.0904780051695555,0.007622660283446771,71.42857142857143,57.142857142857146
SSP5-8.5,465012,SDII,7,0,6,1,-0.031394462719298244,-3.40666848527545,0.0006576094838822718,85.71428571428571,85.71428571428571
SSP5-8.5,465201,CDD,7,2,2,3,0.0,-0.34441938811148815,0.02370563770098219,42.857142857142854,42.857142857142854
SSP5-8.5,465201,CWD,7,1,3,3,0.0,-0.3158974548722965,0.044634139333998374,42.857142857142854,42.857142857142854
SSP5-8.5,465201,PRCPTOT,7,0,3,4,-6.588823529411764,-1.6747899644186879,0.09397544858765278,71.42857142857143,57.142857142857146
SSP5-8.5,465201,R10mm,7,0,4,3,-0.22727272727272727,-2.1492503990700063,0.031614556078157365,71.42857142857143,57.142857142857146
SSP5-8.5,465201,R20mm,7,0,3,4,-0.125,-1.8400948356237752,0.06575431537133572,71.42857142857143,57.142857142857146
SSP5-8.5,465201,R50mm,7,2,2,3,0.0,-1.1668737272153211,0.0045139882182907405,57.142857142857146,42.857142857142854
SSP5-8.5,465201,R95p,7,1,3,3,-2.1580000000000004,-0.8260438629633046,0.016106412033129798,71.42857142857143,42.857142857142854
SSP5-8.5,465201,R99p,7,0,1,6,0.0,-0.3886038791604316,0.311373816997513,100.0,85.71428571428571
SSP5-8.5,465201,Rx1day,7,1,2,4,0.060588235294117714,0.18991826510629223,0.3325158428152931,57.142857142857146,57.142857142857146
SSP5-8.5,465201,Rx5day,7,1,1,5,-0.6482352941176477,-1.1826494506285317,0.08272101864591284,85.71428571428571,71.42857142857143
SSP5-8.5,465201,SDII,7,0,4,3,-0.07025980029585796,-2.7516751159624238,0.005929131004091742,85.71428571428571,57.142857142857146
