YEAR,MONTH,DAY,353201,354201,356201,357201,381201,403201,405201,407501,431201,432201
1961,1,1,0,0,0,0,0,0,0,0,0,0
1961,1,2,0,0,0,0,0,0,0,0,0,0
1961,1,3,0,0,0,0,0,0,0,0,0,0
1961,1,4,0,0,0,0,0,0,0,0,0,0
1961,1,5,0,0,0,0,0,0,0,0,0,0
1961,1,6,0,0,0,0,0,0,0,0,0,0
1961,1,7,0,0,0,0,0,0,0,0,0,0
1961,1,8,0,0,0,0,0,0,0,0,0,0
1961,1,9,0,0,0,0,0,0,0,0,0,0
1961,1,10,0,0,0,0,0,0,0,0,0,0
1961,1,11,0,0,0,0,0,0,0,0,0,0
1961,1,12,0,0,0,0,0,0,0,0,0,0
1961,1,13,0,0,0,0,0,0,0,0,0,0
1961,1,14,0,0,0,0,0,0,0,0,0,0
1961,1,15,0,0,0,0,0,0,0,0,0,0
1961,1,16,0,0,0,0,0,0,0,0,0,0
1961,1,17,0,0,0,0,0,0,0,0,0,0
1961,1,18,0,0,0,0,0,0,0,0,0,0
1961,1,19,0,0,0,0,0,0,0,0,0,0
1961,1,20,0,0,0,0,0,0,0,0,0,0
1961,1,21,0,0,0,0,0,0,0,0,0,0
1961,1,22,0,0,0,0,0,0,0,0,0,0
1961,1,23,0,0,0,0,0,0,0,0,0,0
1961,1,24,0,0,0,0,0,0,0,0,0,0
1961,1,25,0,0,0,0,0,0,0,0,0,0
1961,1,26,0,0,0,0,0,0,0,0,0,0
1961,1,27,0,0,0,0,0,0,0,0,0,0
1961,1,28,0,0,0,0,0,0,0,0,0,0
1961,1,29,0,0,0,0,0,0,0,0,0,0
1961,1,30,0,0,0,0,0,0,0,0,0,0
1961,1,31,1.6,0,0,0,0,0.6,0,0,0,1
1961,2,1,0,0,0,0,0,0.4,0,0,0,0
1961,2,2,0,0,0,0,0,0,0,0,0,0
1961,2,3,0.2,0,0,0,0,0,0,0,0,0
1961,2,4,4.7,0.2,0,0,0,0,0,0,0,0
1961,2,5,0.1,0,0,0,0,0,0,0,0,0
1961,2,6,0,0,0,0,0,0,0,0,0,0
1961,2,7,0,0,0,0,0,0,0,0,0,0
1961,2,8,0,0,0,0,0,0,0,0,0,0
1961,2,9,0,0.5,0,0,0,0,0,0,0,0
1961,2,10,0,0,0,0,0,0,0,0,0,0
1961,2,11,0,3.2,2.2,0,0,0,0,0,0,0
1961,2,12,12.4,0,0,0,0,0,0,0,0,0
1961,2,13,0,0,0,0,0,0,0,0,0,0
1961,2,14,0,0,0,0,0,0,0,0,0.2,0
1961,2,15,1.2,0,0,0,0.1,0,0,0,0,0
1961,2,16,0.5,1.3,0,0,2.5,0.6,0,0,0.2,0.2
1961,2,17,5.2,3.5,2.1,0,2.6,49.8,10.2,0,9.5,0
1961,2,18,3.6,19.2,0,0,2.3,0,0,0,0,0
1961,2,19,4.2,0,0,0,0,0,0,0,0,0
1961,2,20,0,0,0,0,0,0,0,0,0,0
1961,2,21,0,0,0,0,0,0,0,0.1,0,0
1961,2,22,0,0,0,0,0,0,0,0,0,0
1961,2,23,0,0,0,0,0,0,0,0,0,0
1961,2,24,0,0,0,0,0,0,0,0,0,0
1961,2,25,0,0,0,0,0,0,0,0,0,0.4
1961,2,26,0,0,0,0,0,0,0,0,0,0
1961,2,27,0,0,0,0,0,0,0,0,0,0
1961,2,28,0,0,0,0,0,0,0,0,0,0
1961,3,1,0,0,0,0,0,0,0,0,1.7,0.2
1961,3,2,0,0,0,0,0,0,0,0,0,0.8
1961,3,3,0,0,0,0.4,0,0,0,0.2,0,0
1961,3,4,0,0,11.9,0.4,0,0,0,0,23.7,0
1961,3,5,0,0,0,0,0,0.2,0,0,2.4,0.8
1961,3,6,0,0,15.5,40,33.1,8,63,0.2,0,0
1961,3,7,0,8.2,0.2,0,0,34.8,0,0.4,23.6,13.4
1961,3,8,0,0,0.2,0,0,0,0.6,5,0.2,7.2
1961,3,9,0,3.1,0.3,0,38,2.4,0,14.4,0,0.5
1961,3,10,33.7,19.9,7.2,1.5,1.1,2,3,0.3,12.9,4.8
1961,3,11,0,0,0,0,0,0,0,0,0.1,0
1961,3,12,0,0,0,0,0,0,0,0,0,0
1961,3,13,0.2,0,0,0,0,0,0,0,0,0
1961,3,14,0,0,0,0,0,0,0,0,0,0
1961,3,15,0,0,0,0,0,0,0,0,0,0
1961,3,16,0,0,0,0,0,0,0,0,0,0
1961,3,17,0,0,0,0,1.4,0,0,0,0,0
1961,3,18,0,0,0,0,0,0,0,0,19.7,0
1961,3,19,0,0,0,6,0,0,0,2.2,2.9,0
