source_type,season_type,metric,model,grid_signature,phase,n_phase,n_neutral,phase_mean,neutral_mean,response_absolute,response_pct,eligible
RAW,HOT_DRY,PRCPTOT,ACCESS-ESM1-5,grid_4c2bd7de50b3b1f5,LA_NINA,8,12,144.28875,152.42108333333334,-8.13233333333335,-5.335438612221744,True
RAW,HOT_DRY,PRCPTOT,ACCESS-ESM1-5,grid_91a222defd5ca790,LA_NINA,8,12,181.24387499999997,201.3480833333333,-20.104208333333332,-9.984802437900866,True
RAW,HOT_DRY,PRCPTOT,CESM2,grid_07764f63e0a851cb,LA_NINA,11,5,364.77118181818184,298.17300000000006,66.59818181818179,22.335416626650222,True
RAW,HOT_DRY,PRCPTOT,CESM2,grid_75b745206e31761f,LA_NINA,11,5,277.4911818181818,216.28119999999998,61.20998181818183,28.301110692090592,True
RAW,HOT_DRY,PRCPTOT,CESM2,grid_a881af875d124648,LA_NINA,11,5,430.9513636363636,354.5218,76.42956363636364,21.558494748803497,True
RAW,HOT_DRY,PRCPTOT,CanESM5,grid_a0c557522bffc319,LA_NINA,5,9,321.3922,325.3043333333333,-3.9121333333333155,-1.2026071996171737,True
RAW,HOT_DRY,PRCPTOT,EC-Earth3,grid_9303f05137547d56,LA_NINA,10,11,146.26227999999998,213.3948818181818,-67.13260181818183,-31.459330817212674,True
RAW,HOT_DRY,PRCPTOT,EC-Earth3,grid_9da29437bf4e821a,LA_NINA,10,11,125.64842999999999,189.46543636363637,-63.81700636363638,-33.68266401960195,True
RAW,HOT_DRY,PRCPTOT,EC-Earth3,grid_a66ff45ee66c4de6,LA_NINA,10,11,171.53822000000002,238.69472727272725,-67.15650727272723,-28.134893485098104,True
RAW,HOT_DRY,PRCPTOT,EC-Earth3,grid_dc4d6a079af8a48b,LA_NINA,10,11,53.22474999999999,109.80968181818183,-56.584931818181836,-51.53000252916928,True
RAW,HOT_DRY,PRCPTOT,EC-Earth3,grid_e28e705640008453,LA_NINA,10,11,174.10047,250.39037272727273,-76.28990272727273,-30.468384984740737,True
RAW,HOT_DRY,PRCPTOT,FGOALS-g3,grid_55d8abe4f8a2fad6,LA_NINA,11,6,131.3794818181818,111.65128333333332,19.728198484848477,17.669477587597644,True
RAW,HOT_DRY,PRCPTOT,FGOALS-g3,grid_bec124c723ff4cc0,LA_NINA,11,6,123.87963636363638,108.37348333333334,15.50615303030304,14.308069237388517,True
RAW,HOT_DRY,PRCPTOT,MIROC6,grid_646dc39f1698cf7c,LA_NINA,12,5,390.24025,259.51460000000003,130.72564999999997,50.37313892937043,True
RAW,HOT_DRY,PRCPTOT,MIROC6,grid_e76c7caef96c7398,LA_NINA,12,5,441.16291666666666,278.3652,162.79771666666664,58.483501769138755,True
RAW,HOT_DRY,PRCPTOT,MRI-ESM2-0,grid_6cf183365c07226e,LA_NINA,15,4,200.7142,201.49974999999998,-0.7855499999999722,-0.38985160031214544,True
RAW,HOT_DRY,PRCPTOT,MRI-ESM2-0,grid_734a0a607f8697f4,LA_NINA,15,4,290.31,282.62225,7.687749999999994,2.720150306637214,True
RAW,HOT_DRY,PRCPTOT,MRI-ESM2-0,grid_f7737890dbe1030c,LA_NINA,15,4,170.61046666666664,176.0745,-5.4640333333333615,-3.103250801980617,True
RAW,HOT_DRY,wet_day_frequency_pct,ACCESS-ESM1-5,grid_4c2bd7de50b3b1f5,EL_NINO,10,12,25.96685082872928,27.44014732965009,-1.47329650092081,-5.369127516778523,True
RAW,HOT_DRY,wet_day_frequency_pct,ACCESS-ESM1-5,grid_91a222defd5ca790,EL_NINO,10,12,36.46408839779006,37.753222836095766,-1.2891344383057088,-3.414634146341463,True
RAW,HOT_DRY,wet_day_frequency_pct,CESM2,grid_07764f63e0a851cb,EL_NINO,14,5,60.22099447513813,58.0110497237569,2.2099447513812294,3.809523809523834,True
RAW,HOT_DRY,wet_day_frequency_pct,CESM2,grid_75b745206e31761f,EL_NINO,14,5,46.2509865824783,41.10497237569061,5.14601420678769,12.519201228878655,True
RAW,HOT_DRY,wet_day_frequency_pct,CESM2,grid_a881af875d124648,EL_NINO,14,5,63.535911602209936,63.42541436464088,0.1104972375690565,0.17421602787455773,True
RAW,HOT_DRY,wet_day_frequency_pct,CanESM5,grid_a0c557522bffc319,EL_NINO,6,9,46.132596685082866,48.43462246777164,-2.302025782688773,-4.75285171102663,True
RAW,HOT_DRY,wet_day_frequency_pct,EC-Earth3,grid_9303f05137547d56,EL_NINO,9,11,31.24616329036219,35.25866398794576,-4.012500697583569,-11.380183602405818,True
RAW,HOT_DRY,wet_day_frequency_pct,EC-Earth3,grid_9da29437bf4e821a,EL_NINO,9,11,24.432166973603437,29.78402812656956,-5.351861152966123,-17.968896383736176,True
RAW,HOT_DRY,wet_day_frequency_pct,EC-Earth3,grid_a66ff45ee66c4de6,EL_NINO,9,11,29.404542664211174,34.7564038171773,-5.351861152966126,-15.398201669877974,True
RAW,HOT_DRY,wet_day_frequency_pct,EC-Earth3,grid_dc4d6a079af8a48b,EL_NINO,9,11,10.497237569060774,15.268709191361127,-4.7714716223003535,-31.250000000000007,True
RAW,HOT_DRY,wet_day_frequency_pct,EC-Earth3,grid_e28e705640008453,EL_NINO,9,11,32.719459791283,38.97538925163234,-6.255929460349343,-16.050973654066418,True
RAW,HOT_DRY,wet_day_frequency_pct,FGOALS-g3,grid_55d8abe4f8a2fad6,EL_NINO,13,6,9.052273693157671,11.694290976058932,-2.6420172829012607,-22.5923682616596,True
RAW,HOT_DRY,wet_day_frequency_pct,FGOALS-g3,grid_bec124c723ff4cc0,EL_NINO,13,6,10.284742881427965,10.957642725598527,-0.672899844170562,-6.140917905623785,True
RAW,HOT_DRY,wet_day_frequency_pct,MIROC6,grid_646dc39f1698cf7c,EL_NINO,11,5,24.66097438473129,26.298342541436465,-1.6373681567051754,-6.226126814362117,True
RAW,HOT_DRY,wet_day_frequency_pct,MIROC6,grid_e76c7caef96c7398,EL_NINO,11,5,25.313912606730284,25.193370165745854,0.12054244098442979,0.47846889952153054,True
RAW,HOT_DRY,wet_day_frequency_pct,MRI-ESM2-0,grid_6cf183365c07226e,EL_NINO,12,4,30.110497237569074,32.32044198895028,-2.2099447513812045,-6.837606837606803,True
RAW,HOT_DRY,wet_day_frequency_pct,MRI-ESM2-0,grid_734a0a607f8697f4,EL_NINO,12,4,37.29281767955801,42.95580110497237,-5.66298342541436,-13.183279742765263,True
RAW,HOT_DRY,wet_day_frequency_pct,MRI-ESM2-0,grid_f7737890dbe1030c,EL_NINO,12,4,29.41988950276243,27.07182320441989,2.348066298342541,8.673469387755102,True
RAW,HOT_DRY,wet_day_frequency_pct,ACCESS-ESM1-5,grid_4c2bd7de50b3b1f5,LA_NINA,8,12,30.179558011049725,27.44014732965009,2.739410681399633,9.983221476510073,True
RAW,HOT_DRY,wet_day_frequency_pct,ACCESS-ESM1-5,grid_91a222defd5ca790,LA_NINA,8,12,37.569060773480665,37.753222836095766,-0.18416206261510126,-0.4878048780487804,True
RAW,HOT_DRY,wet_day_frequency_pct,CESM2,grid_07764f63e0a851cb,LA_NINA,11,5,62.53139126067303,58.0110497237569,4.520341536916135,7.792207792207814,True
RAW,HOT_DRY,wet_day_frequency_pct,CESM2,grid_75b745206e31761f,LA_NINA,11,5,46.35861376192868,41.10497237569061,5.253641386238073,12.781036168132948,True
RAW,HOT_DRY,wet_day_frequency_pct,CESM2,grid_a881af875d124648,LA_NINA,11,5,67.2024108488197,63.42541436464088,3.7769964841788166,5.95502058916695,True
RAW,HOT_DRY,wet_day_frequency_pct,CanESM5,grid_a0c557522bffc319,LA_NINA,5,9,51.049723756906076,48.43462246777164,2.6151012891344365,5.399239543726232,True
RAW,HOT_DRY,wet_day_frequency_pct,EC-Earth3,grid_9303f05137547d56,LA_NINA,10,11,33.259668508287305,35.25866398794576,-1.9989954796584541,-5.6695156695156435,True
RAW,HOT_DRY,wet_day_frequency_pct,EC-Earth3,grid_9da29437bf4e821a,LA_NINA,10,11,24.91712707182321,29.78402812656956,-4.86690105474635,-16.34064080944348,True
RAW,HOT_DRY,wet_day_frequency_pct,EC-Earth3,grid_a66ff45ee66c4de6,LA_NINA,10,11,30.662983425414364,34.7564038171773,-4.093420391762937,-11.777456647398854,True
RAW,HOT_DRY,wet_day_frequency_pct,EC-Earth3,grid_dc4d6a079af8a48b,LA_NINA,10,11,11.2707182320442,15.268709191361127,-3.997990959316928,-26.184210526315795,True
RAW,HOT_DRY,wet_day_frequency_pct,EC-Earth3,grid_e28e705640008453,LA_NINA,10,11,35.524861878453045,38.97538925163234,-3.4505273731792983,-8.853092783505133,True
RAW,HOT_DRY,wet_day_frequency_pct,FGOALS-g3,grid_55d8abe4f8a2fad6,LA_NINA,11,6,11.401305876443999,11.694290976058932,-0.292985099614933,-2.5053686471009233,True
RAW,HOT_DRY,wet_day_frequency_pct,FGOALS-g3,grid_bec124c723ff4cc0,LA_NINA,11,6,11.25062782521346,10.957642725598527,0.292985099614933,2.6737967914438423,True
RAW,HOT_DRY,wet_day_frequency_pct,MIROC6,grid_646dc39f1698cf7c,LA_NINA,12,5,29.74217311233886,26.298342541436465,3.4438305709023957,13.0952380952381,True
RAW,HOT_DRY,wet_day_frequency_pct,MIROC6,grid_e76c7caef96c7398,LA_NINA,12,5,31.62983425414365,25.193370165745854,6.436464088397795,25.54824561403511,True
RAW,HOT_DRY,wet_day_frequency_pct,MRI-ESM2-0,grid_6cf183365c07226e,LA_NINA,15,4,29.834254143646415,32.32044198895028,-2.4861878453038635,-7.692307692307679,True
RAW,HOT_DRY,wet_day_frequency_pct,MRI-ESM2-0,grid_734a0a607f8697f4,LA_NINA,15,4,41.47329650092081,42.95580110497237,-1.482504604051563,-3.451232583065375,True
RAW,HOT_DRY,wet_day_frequency_pct,MRI-ESM2-0,grid_f7737890dbe1030c,LA_NINA,15,4,24.861878453038678,27.07182320441989,-2.2099447513812116,-8.163265306122435,True
RAW,HOT_DRY,Rx1day,ACCESS-ESM1-5,grid_4c2bd7de50b3b1f5,EL_NINO,10,12,13.090699999999998,16.064916666666665,-2.974216666666667,-18.51373852961163,True
RAW,HOT_DRY,Rx1day,ACCESS-ESM1-5,grid_91a222defd5ca790,EL_NINO,10,12,15.278799999999999,18.60308333333333,-3.324283333333332,-17.869528796749638,True
RAW,HOT_DRY,Rx1day,CESM2,grid_07764f63e0a851cb,EL_NINO,14,5,22.84292857142857,15.5374,7.305528571428569,47.01899012337051,True
RAW,HOT_DRY,Rx1day,CESM2,grid_75b745206e31761f,EL_NINO,14,5,22.194499999999998,23.2464,-1.0519000000000034,-4.525001720696553,True
RAW,HOT_DRY,Rx1day,CESM2,grid_a881af875d124648,EL_NINO,14,5,23.360142857142854,20.9966,2.3635428571428534,11.256788514058721,True
RAW,HOT_DRY,Rx1day,CanESM5,grid_a0c557522bffc319,EL_NINO,6,9,19.546499999999998,17.247111111111114,2.2993888888888847,13.332023398443514,True
RAW,HOT_DRY,Rx1day,EC-Earth3,grid_9303f05137547d56,EL_NINO,9,11,19.242866666666668,22.29890909090909,-3.0560424242424205,-13.704896556972468,True
RAW,HOT_DRY,Rx1day,EC-Earth3,grid_9da29437bf4e821a,EL_NINO,9,11,18.940744444444444,22.07559090909091,-3.134846464646465,-14.20050986429319,True
RAW,HOT_DRY,Rx1day,EC-Earth3,grid_a66ff45ee66c4de6,EL_NINO,9,11,19.75131111111111,23.830818181818184,-4.0795070707070735,-17.11861942625012,True
RAW,HOT_DRY,Rx1day,EC-Earth3,grid_dc4d6a079af8a48b,EL_NINO,9,11,13.565722222222222,19.381590909090907,-5.815868686868685,-30.00717905020253,True
RAW,HOT_DRY,Rx1day,EC-Earth3,grid_e28e705640008453,EL_NINO,9,11,18.68792222222222,22.63618181818182,-3.948259595959602,-17.44225076328148,True
RAW,HOT_DRY,Rx1day,FGOALS-g3,grid_55d8abe4f8a2fad6,EL_NINO,13,6,22.516376923076923,24.742599999999996,-2.2262230769230733,-8.997530885691374,True
RAW,HOT_DRY,Rx1day,FGOALS-g3,grid_bec124c723ff4cc0,EL_NINO,13,6,22.852815384615383,33.317433333333334,-10.464617948717951,-31.408835860859483,True
RAW,HOT_DRY,Rx1day,MIROC6,grid_646dc39f1698cf7c,EL_NINO,11,5,34.532272727272726,35.0372,-0.5049272727272722,-1.4411176484629828,True
RAW,HOT_DRY,Rx1day,MIROC6,grid_e76c7caef96c7398,EL_NINO,11,5,33.716545454545454,36.3212,-2.604654545454544,-7.171168753935838,True
RAW,HOT_DRY,Rx1day,MRI-ESM2-0,grid_6cf183365c07226e,EL_NINO,12,4,17.210666666666665,23.847250000000003,-6.636583333333338,-27.829554071573607,True
RAW,HOT_DRY,Rx1day,MRI-ESM2-0,grid_734a0a607f8697f4,EL_NINO,12,4,19.057,24.454,-5.397000000000002,-22.0700089964832,True
RAW,HOT_DRY,Rx1day,MRI-ESM2-0,grid_f7737890dbe1030c,EL_NINO,12,4,18.458333333333332,22.563000000000002,-4.10466666666667,-18.192025292144972,True
RAW,HOT_DRY,Rx1day,ACCESS-ESM1-5,grid_4c2bd7de50b3b1f5,LA_NINA,8,12,10.942375,16.064916666666665,-5.122541666666665,-31.88651253507902,True
RAW,HOT_DRY,Rx1day,ACCESS-ESM1-5,grid_91a222defd5ca790,LA_NINA,8,12,12.82975,18.60308333333333,-5.77333333333333,-31.034281951468607,True
RAW,HOT_DRY,Rx1day,CESM2,grid_07764f63e0a851cb,LA_NINA,11,5,26.163999999999998,15.5374,10.626599999999998,68.39368234067474,True
RAW,HOT_DRY,Rx1day,CESM2,grid_75b745206e31761f,LA_NINA,11,5,23.61709090909091,23.2464,0.3706909090909072,1.5946164098135933,True
RAW,HOT_DRY,Rx1day,CESM2,grid_a881af875d124648,LA_NINA,11,5,28.151090909090907,20.9966,7.154490909090907,34.074521156239136,True
RAW,HOT_DRY,Rx1day,CanESM5,grid_a0c557522bffc319,LA_NINA,5,9,18.3158,17.247111111111114,1.068688888888886,6.196335618203353,True
RAW,HOT_DRY,Rx1day,EC-Earth3,grid_9303f05137547d56,LA_NINA,10,11,13.584869999999999,22.29890909090909,-8.71403909090909,-39.07832017872868,True
RAW,HOT_DRY,Rx1day,EC-Earth3,grid_9da29437bf4e821a,LA_NINA,10,11,14.63949,22.07559090909091,-7.436100909090909,-33.68471965128082,True
RAW,HOT_DRY,Rx1day,EC-Earth3,grid_a66ff45ee66c4de6,LA_NINA,10,11,19.07833,23.830818181818184,-4.752488181818183,-19.942614414490027,True
RAW,HOT_DRY,Rx1day,EC-Earth3,grid_dc4d6a079af8a48b,LA_NINA,10,11,8.02824,19.381590909090907,-11.353350909090906,-58.57801334443415,True
RAW,HOT_DRY,Rx1day,EC-Earth3,grid_e28e705640008453,LA_NINA,10,11,14.84006,22.63618181818182,-7.796121818181822,-34.44097542952154,True
RAW,HOT_DRY,Rx1day,FGOALS-g3,grid_55d8abe4f8a2fad6,LA_NINA,11,6,38.96525454545455,24.742599999999996,14.222654545454553,57.4824575649065,True
RAW,HOT_DRY,Rx1day,FGOALS-g3,grid_bec124c723ff4cc0,LA_NINA,11,6,38.11727272727273,33.317433333333334,4.7998393939393935,14.406390029862425,True
RAW,HOT_DRY,Rx1day,MIROC6,grid_646dc39f1698cf7c,LA_NINA,12,5,44.19291666666666,35.0372,9.155716666666663,26.13141651349612,True
RAW,HOT_DRY,Rx1day,MIROC6,grid_e76c7caef96c7398,LA_NINA,12,5,47.28591666666666,36.3212,10.96471666666666,30.18820046327396,True
RAW,HOT_DRY,Rx1day,MRI-ESM2-0,grid_6cf183365c07226e,LA_NINA,15,4,17.75313333333333,23.847250000000003,-6.094116666666672,-25.554798421900518,True
RAW,HOT_DRY,Rx1day,MRI-ESM2-0,grid_734a0a607f8697f4,LA_NINA,15,4,22.523199999999996,24.454,-1.930800000000005,-7.89564079496199,True
RAW,HOT_DRY,Rx1day,MRI-ESM2-0,grid_f7737890dbe1030c,LA_NINA,15,4,16.393066666666666,22.563000000000002,-6.169933333333336,-27.345358920947287,True
RAW,HOT_DRY,CDD,ACCESS-ESM1-5,grid_4c2bd7de50b3b1f5,EL_NINO,10,12,22.6,23.166666666666668,-0.5666666666666664,-2.446043165467625,True
RAW,HOT_DRY,CDD,ACCESS-ESM1-5,grid_91a222defd5ca790,EL_NINO,10,12,18.5,16.5,2.0,12.121212121212121,True
RAW,HOT_DRY,CDD,CESM2,grid_07764f63e0a851cb,EL_NINO,14,5,11.714285714285714,13.6,-1.8857142857142861,-13.865546218487399,True
RAW,HOT_DRY,CDD,CESM2,grid_75b745206e31761f,EL_NINO,14,5,16.928571428571427,21.0,-4.071428571428573,-19.387755102040824,True
RAW,HOT_DRY,CDD,CESM2,grid_a881af875d124648,EL_NINO,14,5,11.642857142857142,12.4,-0.757142857142858,-6.105990783410146,True
RAW,HOT_DRY,CDD,CanESM5,grid_a0c557522bffc319,EL_NINO,6,9,25.333333333333332,18.555555555555557,6.777777777777775,36.52694610778441,True
RAW,HOT_DRY,CDD,EC-Earth3,grid_9303f05137547d56,EL_NINO,9,11,25.11111111111111,19.09090909090909,6.020202020202021,31.53439153439154,True
RAW,HOT_DRY,CDD,EC-Earth3,grid_9da29437bf4e821a,EL_NINO,9,11,28.444444444444443,23.454545454545453,4.98989898989899,21.274763135228252,True
RAW,HOT_DRY,CDD,EC-Earth3,grid_a66ff45ee66c4de6,EL_NINO,9,11,27.22222222222222,19.545454545454547,7.676767676767675,39.27648578811368,True
RAW,HOT_DRY,CDD,EC-Earth3,grid_dc4d6a079af8a48b,EL_NINO,9,11,38.77777777777778,39.54545454545455,-0.7676767676767682,-1.9412515964240113,True
RAW,HOT_DRY,CDD,EC-Earth3,grid_e28e705640008453,EL_NINO,9,11,28.333333333333332,19.272727272727273,9.060606060606059,47.012578616352194,True
RAW,HOT_DRY,CDD,FGOALS-g3,grid_55d8abe4f8a2fad6,EL_NINO,13,6,52.69230769230769,57.0,-4.307692307692307,-7.557354925775977,True
RAW,HOT_DRY,CDD,FGOALS-g3,grid_bec124c723ff4cc0,EL_NINO,13,6,48.15384615384615,51.666666666666664,-3.512820512820511,-6.799007444168732,True
RAW,HOT_DRY,CDD,MIROC6,grid_646dc39f1698cf7c,EL_NINO,11,5,30.09090909090909,35.2,-5.109090909090913,-14.514462809917365,True
RAW,HOT_DRY,CDD,MIROC6,grid_e76c7caef96c7398,EL_NINO,11,5,28.363636363636363,37.4,-9.036363636363635,-24.16140009722897,True
RAW,HOT_DRY,CDD,MRI-ESM2-0,grid_6cf183365c07226e,EL_NINO,12,4,32.583333333333336,25.25,7.333333333333336,29.042904290429053,True
RAW,HOT_DRY,CDD,MRI-ESM2-0,grid_734a0a607f8697f4,EL_NINO,12,4,24.166666666666668,21.0,3.166666666666668,15.079365079365086,True
RAW,HOT_DRY,CDD,MRI-ESM2-0,grid_f7737890dbe1030c,EL_NINO,12,4,24.833333333333332,21.0,3.833333333333332,18.253968253968246,True
RAW,HOT_DRY,CDD,ACCESS-ESM1-5,grid_4c2bd7de50b3b1f5,LA_NINA,8,12,22.25,23.166666666666668,-0.9166666666666679,-3.9568345323741054,True
RAW,HOT_DRY,CDD,ACCESS-ESM1-5,grid_91a222defd5ca790,LA_NINA,8,12,15.875,16.5,-0.625,-3.787878787878788,True
RAW,HOT_DRY,CDD,CESM2,grid_07764f63e0a851cb,LA_NINA,11,5,10.0,13.6,-3.5999999999999996,-26.470588235294112,True
RAW,HOT_DRY,CDD,CESM2,grid_75b745206e31761f,LA_NINA,11,5,14.272727272727273,21.0,-6.727272727272727,-32.03463203463203,True
RAW,HOT_DRY,CDD,CESM2,grid_a881af875d124648,LA_NINA,11,5,9.727272727272727,12.4,-2.6727272727272737,-21.554252199413497,True
RAW,HOT_DRY,CDD,CanESM5,grid_a0c557522bffc319,LA_NINA,5,9,17.4,18.555555555555557,-1.1555555555555586,-6.227544910179656,True
RAW,HOT_DRY,CDD,EC-Earth3,grid_9303f05137547d56,LA_NINA,10,11,22.0,19.09090909090909,2.90909090909091,15.238095238095243,True
RAW,HOT_DRY,CDD,EC-Earth3,grid_9da29437bf4e821a,LA_NINA,10,11,23.2,23.454545454545453,-0.25454545454545396,-1.0852713178294549,True
RAW,HOT_DRY,CDD,EC-Earth3,grid_a66ff45ee66c4de6,LA_NINA,10,11,18.7,19.545454545454547,-0.8454545454545475,-4.325581395348848,True
RAW,HOT_DRY,CDD,EC-Earth3,grid_dc4d6a079af8a48b,LA_NINA,10,11,43.6,39.54545454545455,4.054545454545455,10.252873563218392,True
RAW,HOT_DRY,CDD,EC-Earth3,grid_e28e705640008453,LA_NINA,10,11,15.4,19.272727272727273,-3.872727272727273,-20.09433962264151,True
RAW,HOT_DRY,CDD,FGOALS-g3,grid_55d8abe4f8a2fad6,LA_NINA,11,6,58.0,57.0,1.0,1.7543859649122806,True
RAW,HOT_DRY,CDD,FGOALS-g3,grid_bec124c723ff4cc0,LA_NINA,11,6,49.72727272727273,51.666666666666664,-1.9393939393939377,-3.753665689149557,True
RAW,HOT_DRY,CDD,MIROC6,grid_646dc39f1698cf7c,LA_NINA,12,5,29.583333333333332,35.2,-5.616666666666671,-15.956439393939405,True
RAW,HOT_DRY,CDD,MIROC6,grid_e76c7caef96c7398,LA_NINA,12,5,28.166666666666668,37.4,-9.23333333333333,-24.68805704099821,True
RAW,HOT_DRY,CDD,MRI-ESM2-0,grid_6cf183365c07226e,LA_NINA,15,4,27.133333333333333,25.25,1.8833333333333329,7.458745874587457,True
RAW,HOT_DRY,CDD,MRI-ESM2-0,grid_734a0a607f8697f4,LA_NINA,15,4,20.666666666666668,21.0,-0.33333333333333215,-1.5873015873015817,True
RAW,HOT_DRY,CDD,MRI-ESM2-0,grid_f7737890dbe1030c,LA_NINA,15,4,24.8,21.0,3.8000000000000007,18.0952380952381,True
QDM,RAINY,PRCPTOT,ACCESS-ESM1-5,grid_4c2bd7de50b3b1f5,EL_NINO,4,13,1107.8946312241615,1029.5166302029345,78.37800102122696,7.613087416157366,True
QDM,RAINY,PRCPTOT,ACCESS-ESM1-5,grid_91a222defd5ca790,EL_NINO,4,13,1259.335895136619,867.8542978989864,391.4815972376326,45.10913850232484,True
QDM,RAINY,PRCPTOT,CESM2,grid_07764f63e0a851cb,EL_NINO,11,4,949.7325530269213,1050.3497588952905,-100.61720586836918,-9.57940010137135,True
QDM,RAINY,PRCPTOT,CESM2,grid_75b745206e31761f,EL_NINO,11,4,907.5793922810299,993.6368104874128,-86.05741820638298,-8.660852466221423,True
QDM,RAINY,PRCPTOT,CESM2,grid_a881af875d124648,EL_NINO,11,4,823.7736408781566,960.8561793574738,-137.08253847931724,-14.266707278813001,True
QDM,RAINY,PRCPTOT,CanESM5,grid_a0c557522bffc319,EL_NINO,5,10,691.264451605607,995.5313407688976,-304.26688916329067,-30.5632657358924,True
QDM,RAINY,PRCPTOT,EC-Earth3,grid_9303f05137547d56,EL_NINO,6,10,912.1277698903347,952.4564070582617,-40.32863716792701,-4.23417144019066,True
QDM,RAINY,PRCPTOT,EC-Earth3,grid_9da29437bf4e821a,EL_NINO,6,10,1097.5359386475436,1081.6148706643066,15.92106798323698,1.4719719943808256,True
QDM,RAINY,PRCPTOT,EC-Earth3,grid_a66ff45ee66c4de6,EL_NINO,6,10,975.0343527480995,880.7777873440394,94.2565654040601,10.701514815477818,True
QDM,RAINY,PRCPTOT,EC-Earth3,grid_dc4d6a079af8a48b,EL_NINO,6,10,998.6024676498428,949.7196969861895,48.88277066365322,5.147073480604463,True
QDM,RAINY,PRCPTOT,EC-Earth3,grid_e28e705640008453,EL_NINO,6,10,920.7568601131269,907.1731927185014,13.583667394625536,1.4973620807642836,True
QDM,RAINY,PRCPTOT,FGOALS-g3,grid_55d8abe4f8a2fad6,EL_NINO,6,4,923.5239253279614,1110.2739595110497,-186.75003418308836,-16.820176010012037,True
QDM,RAINY,PRCPTOT,FGOALS-g3,grid_bec124c723ff4cc0,EL_NINO,6,4,1058.2194362390553,1205.807354673811,-147.5879184347557,-12.239759349840792,True
QDM,RAINY,PRCPTOT,MIROC6,grid_646dc39f1698cf7c,EL_NINO,12,4,838.6236425039593,976.0557873896572,-137.43214488569788,-14.080357563704785,True
QDM,RAINY,PRCPTOT,MIROC6,grid_e76c7caef96c7398,EL_NINO,12,4,712.3492149518707,911.6925120854758,-199.343297133605,-21.8651896874322,True
QDM,RAINY,PRCPTOT,MRI-ESM2-0,grid_6cf183365c07226e,EL_NINO,7,3,882.1652386908906,1169.2391336836317,-287.0738949927411,-24.552196956351313,True
QDM,RAINY,PRCPTOT,MRI-ESM2-0,grid_734a0a607f8697f4,EL_NINO,7,3,823.2621205084235,1134.0321908783546,-310.7700703699311,-27.403990192661716,True
QDM,RAINY,PRCPTOT,MRI-ESM2-0,grid_f7737890dbe1030c,EL_NINO,7,3,943.55047041816,959.5182566324219,-15.967786214261878,-1.6641461591677578,True
QDM,RAINY,PRCPTOT,ACCESS-ESM1-5,grid_4c2bd7de50b3b1f5,LA_NINA,2,13,1106.5386041107147,1029.5166302029345,,,False
QDM,RAINY,PRCPTOT,ACCESS-ESM1-5,grid_91a222defd5ca790,LA_NINA,2,13,1554.2877100499536,867.8542978989864,,,False
QDM,RAINY,PRCPTOT,CESM2,grid_07764f63e0a851cb,LA_NINA,5,4,1006.9904227590735,1050.3497588952905,-43.35933613621705,-4.1280855038059325,True
QDM,RAINY,PRCPTOT,CESM2,grid_75b745206e31761f,LA_NINA,5,4,966.9697960143397,993.6368104874128,-26.667014473073095,-2.6837788406804304,True
QDM,RAINY,PRCPTOT,CESM2,grid_a881af875d124648,LA_NINA,5,4,863.1252575071564,960.8561793574738,-97.73092185031737,-10.171233109586725,True
QDM,RAINY,PRCPTOT,CanESM5,grid_a0c557522bffc319,LA_NINA,7,10,671.4045339265596,995.5313407688976,-324.12680684233806,-32.55817206035915,True
QDM,RAINY,PRCPTOT,EC-Earth3,grid_9303f05137547d56,LA_NINA,4,10,880.832130264432,952.4564070582617,-71.62427679382972,-7.519953276921835,True
QDM,RAINY,PRCPTOT,EC-Earth3,grid_9da29437bf4e821a,LA_NINA,4,10,1012.8140135531652,1081.6148706643066,-68.80085711114145,-6.360938535255651,True
QDM,RAINY,PRCPTOT,EC-Earth3,grid_a66ff45ee66c4de6,LA_NINA,4,10,854.8707424258525,880.7777873440394,-25.907044918186898,-2.9413826382144426,True
QDM,RAINY,PRCPTOT,EC-Earth3,grid_dc4d6a079af8a48b,LA_NINA,4,10,983.3227828390272,949.7196969861895,33.603085852837694,3.5382109015399665,True
QDM,RAINY,PRCPTOT,EC-Earth3,grid_e28e705640008453,LA_NINA,4,10,845.0600938622382,907.1731927185014,-62.11309885626315,-6.8468842945116695,True
QDM,RAINY,PRCPTOT,FGOALS-g3,grid_55d8abe4f8a2fad6,LA_NINA,6,4,798.4914739177924,1110.2739595110497,-311.7824855932573,-28.081581390106845,True
QDM,RAINY,PRCPTOT,FGOALS-g3,grid_bec124c723ff4cc0,LA_NINA,6,4,872.9700168432797,1205.807354673811,-332.8373378305313,-27.60286181208181,True
QDM,RAINY,PRCPTOT,MIROC6,grid_646dc39f1698cf7c,LA_NINA,12,4,1050.5382029817886,976.0557873896572,74.48241559213136,7.630958860591929,True
QDM,RAINY,PRCPTOT,MIROC6,grid_e76c7caef96c7398,LA_NINA,12,4,1042.5727685397867,911.6925120854758,130.88025645431094,14.355745464545427,True
QDM,RAINY,PRCPTOT,MRI-ESM2-0,grid_6cf183365c07226e,LA_NINA,12,3,892.0268390176379,1169.2391336836317,-277.2122946659938,-23.70877664628362,True
QDM,RAINY,PRCPTOT,MRI-ESM2-0,grid_734a0a607f8697f4,LA_NINA,12,3,846.0687228063266,1134.0321908783546,-287.96346807202804,-25.392883058195064,True
