Model,Scenario,Station,Index,Baseline_Period,Future_Period,Baseline_mean,Future_mean,Absolute_change,Relative_change_pct,Unit
CanESM5,SSP2-4.5,351009,SDII,1995-2014,2021-2050,8.18405946985008,8.361226985704418,0.17716751585433776,2.164787737760454,mm day-1
CanESM5,SSP2-4.5,351009,Rx1day,1995-2014,2021-2050,50.283,52.17166666666667,1.8886666666666656,3.756073954749449,mm
CanESM5,SSP2-4.5,351009,Rx5day,1995-2014,2021-2050,117.94449999999999,122.893,4.94850000000001,4.195617430232025,mm
CanESM5,SSP2-4.5,351009,CDD,1995-2014,2021-2050,53.8,54.03333333333333,0.23333333333333428,0.43370508054523105,days
CanESM5,SSP2-4.5,351009,CWD,1995-2014,2021-2050,10.35,11.633333333333333,1.2833333333333332,12.399355877616745,days
CanESM5,SSP2-4.5,351009,R10mm,1995-2014,2021-2050,28.4,29.266666666666666,0.8666666666666671,3.0516431924882648,days
CanESM5,SSP2-4.5,351009,R20mm,1995-2014,2021-2050,9.35,10.366666666666667,1.0166666666666675,10.873440285205,days
CanESM5,SSP2-4.5,351009,R50mm,1995-2014,2021-2050,0.55,0.8333333333333334,0.2833333333333333,51.51515151515151,days
CanESM5,SSP2-4.5,351009,R95p,1995-2014,2021-2050,471.062,508.598,37.536,7.968377835613996,mm
CanESM5,SSP2-4.5,351009,R99p,1995-2014,2021-2050,290.577,333.642,43.065,14.820512291062267,mm
CanESM5,SSP2-4.5,351010,PRCPTOT,1995-2014,2021-2050,815.5699999999999,874.4373333333333,58.86733333333336,7.217937556964254,mm
CanESM5,SSP2-4.5,351010,SDII,1995-2014,2021-2050,8.960823014489772,9.21708411209188,0.256261097602108,2.8597942084977057,mm day-1
CanESM5,SSP2-4.5,351010,Rx1day,1995-2014,2021-2050,53.658500000000004,59.43,5.771499999999996,10.755984606353133,mm
CanESM5,SSP2-4.5,351010,Rx5day,1995-2014,2021-2050,125.4435,132.95933333333335,7.515833333333347,5.9914091470130755,mm
CanESM5,SSP2-4.5,351010,CDD,1995-2014,2021-2050,57.25,58.56666666666667,1.31666666666667,2.2998544395924365,days
CanESM5,SSP2-4.5,351010,CWD,1995-2014,2021-2050,9.2,10.166666666666666,0.9666666666666668,10.507246376811597,days
CanESM5,SSP2-4.5,351010,R10mm,1995-2014,2021-2050,27.15,28.1,0.9500000000000028,3.499079189686935,days
CanESM5,SSP2-4.5,351010,R20mm,1995-2014,2021-2050,9.65,10.7,1.049999999999999,10.880829015544029,days
CanESM5,SSP2-4.5,351010,R50mm,1995-2014,2021-2050,0.65,1.1,0.45000000000000007,69.23076923076924,days
CanESM5,SSP2-4.5,351010,R95p,1995-2014,2021-2050,449.758,504.35766666666666,54.59966666666668,12.139787767347482,mm
CanESM5,SSP2-4.5,351010,R99p,1995-2014,2021-2050,273.67199999999997,335.56066666666663,61.888666666666666,22.614175606809127,mm
CanESM5,SSP2-4.5,351011,PRCPTOT,1995-2014,2021-2050,1056.78,1045.0303333333334,-11.749666666666599,-1.1118365853504608,mm
CanESM5,SSP2-4.5,351011,SDII,1995-2014,2021-2050,5.989167055177175,6.002165332925531,0.01299827774835638,0.2170298077947311,mm day-1
CanESM5,SSP2-4.5,351011,Rx1day,1995-2014,2021-2050,36.5535,35.57866666666666,-0.9748333333333363,-2.6668672858504285,mm
CanESM5,SSP2-4.5,351011,Rx5day,1995-2014,2021-2050,99.4275,98.383,-1.0444999999999993,-1.0505141937592712,mm
CanESM5,SSP2-4.5,351011,CDD,1995-2014,2021-2050,38.75,38.96666666666667,0.21666666666666856,0.5591397849462415,days
CanESM5,SSP2-4.5,351011,CWD,1995-2014,2021-2050,26.9,23.666666666666668,-3.2333333333333307,-12.019826517967774,days
CanESM5,SSP2-4.5,351011,R10mm,1995-2014,2021-2050,29.9,29.3,-0.5999999999999979,-2.0066889632106952,days
CanESM5,SSP2-4.5,351011,R20mm,1995-2014,2021-2050,6.1,6.633333333333334,0.5333333333333341,8.743169398907117,days
CanESM5,SSP2-4.5,351011,R50mm,1995-2014,2021-2050,0.2,0.16666666666666666,-0.033333333333333354,-16.666666666666675,days
CanESM5,SSP2-4.5,351011,R95p,1995-2014,2021-2050,18.782999999999998,19.683333333333334,0.9003333333333359,4.7933414967435235,mm
CanESM5,SSP2-4.5,351011,R99p,1995-2014,2021-2050,0.0,0.0,0.0,,mm
CanESM5,SSP2-4.5,351012,PRCPTOT,1995-2014,2021-2050,1267.258,1353.257,85.99900000000002,6.786226640510457,mm
CanESM5,SSP2-4.5,351012,SDII,1995-2014,2021-2050,13.554050259730364,13.955534143620692,0.40148388389032874,2.962095286625532,mm day-1
CanESM5,SSP2-4.5,351012,Rx1day,1995-2014,2021-2050,82.00750000000001,86.988,4.980499999999992,6.07322500990762,mm
CanESM5,SSP2-4.5,351012,Rx5day,1995-2014,2021-2050,180.065,191.692,11.62700000000001,6.457112709299425,mm
CanESM5,SSP2-4.5,351012,CDD,1995-2014,2021-2050,60.0,60.06666666666667,0.06666666666666998,0.11111111111111664,days
CanESM5,SSP2-4.5,351012,CWD,1995-2014,2021-2050,9.4,10.533333333333333,1.1333333333333329,12.056737588652476,days
CanESM5,SSP2-4.5,351012,R10mm,1995-2014,2021-2050,40.55,42.63333333333333,2.0833333333333357,5.137690094533504,days
CanESM5,SSP2-4.5,351012,R20mm,1995-2014,2021-2050,20.35,21.666666666666668,1.3166666666666664,6.470106470106468,days
CanESM5,SSP2-4.5,351012,R50mm,1995-2014,2021-2050,3.25,4.1,0.8499999999999996,26.153846153846146,days
CanESM5,SSP2-4.5,351012,R95p,1995-2014,2021-2050,308.486,358.7933333333333,50.307333333333304,16.307817318560097,mm
CanESM5,SSP2-4.5,351012,R99p,1995-2014,2021-2050,58.05,74.641,16.591000000000008,28.580534022394502,mm
CanESM5,SSP2-4.5,351201,PRCPTOT,1995-2014,2021-2050,1222.179,1273.8263333333334,51.647333333333336,4.225840350172383,mm
CanESM5,SSP2-4.5,351201,SDII,1995-2014,2021-2050,14.180846408992059,14.015132896282715,-0.16571351270934365,-1.1685727912846224,mm day-1
CanESM5,SSP2-4.5,351201,Rx1day,1995-2014,2021-2050,92.909,89.41499999999999,-3.494000000000014,-3.760669041750545,mm
CanESM5,SSP2-4.5,351201,Rx5day,1995-2014,2021-2050,203.1585,200.34766666666667,-2.810833333333335,-1.3835666897192758,mm
CanESM5,SSP2-4.5,351201,CDD,1995-2014,2021-2050,64.85,62.266666666666666,-2.5833333333333286,-3.9835517861732135,days
CanESM5,SSP2-4.5,351201,CWD,1995-2014,2021-2050,8.55,10.133333333333333,1.5833333333333321,18.5185185185185,days
CanESM5,SSP2-4.5,351201,R10mm,1995-2014,2021-2050,37.0,38.2,1.2000000000000028,3.243243243243251,days
CanESM5,SSP2-4.5,351201,R20mm,1995-2014,2021-2050,19.15,20.166666666666668,1.0166666666666693,5.308964316797229,days
CanESM5,SSP2-4.5,351201,R50mm,1995-2014,2021-2050,3.75,4.133333333333334,0.38333333333333375,10.222222222222232,days
CanESM5,SSP2-4.5,351201,R95p,1995-2014,2021-2050,394.836,426.6343333333333,31.79833333333329,8.053554724830889,mm
CanESM5,SSP2-4.5,351201,R99p,1995-2014,2021-2050,136.184,139.39333333333335,3.2093333333333476,2.356615559341294,mm
CanESM5,SSP5-8.5,351001,PRCPTOT,1995-2014,2021-2050,947.309,1005.7543333333334,58.44533333333345,6.16961660169316,mm
CanESM5,SSP5-8.5,351001,SDII,1995-2014,2021-2050,13.777259714997362,13.444307871039324,-0.33295184395803723,-2.416676834476739,mm day-1
CanESM5,SSP5-8.5,351001,Rx1day,1995-2014,2021-2050,80.7,97.33233333333334,16.632333333333335,20.61007847996696,mm
CanESM5,SSP5-8.5,351001,Rx5day,1995-2014,2021-2050,176.6325,187.26900000000003,10.63650000000004,6.0218249755849245,mm
CanESM5,SSP5-8.5,351001,CDD,1995-2014,2021-2050,68.6,62.8,-5.799999999999997,-8.45481049562682,days
CanESM5,SSP5-8.5,351001,CWD,1995-2014,2021-2050,7.2,7.333333333333333,0.13333333333333286,1.8518518518518452,days
CanESM5,SSP5-8.5,351001,R10mm,1995-2014,2021-2050,30.6,31.8,1.1999999999999993,3.921568627450978,days
CanESM5,SSP5-8.5,351001,R20mm,1995-2014,2021-2050,15.2,15.033333333333333,-0.16666666666666607,-1.0964912280701715,days
CanESM5,SSP5-8.5,351001,R50mm,1995-2014,2021-2050,2.45,2.566666666666667,0.1166666666666667,4.761904761904763,days
CanESM5,SSP5-8.5,351001,R95p,1995-2014,2021-2050,239.2935,259.807,20.513500000000022,8.572527043149949,mm
CanESM5,SSP5-8.5,351001,R99p,1995-2014,2021-2050,64.313,106.80233333333332,42.48933333333332,66.06647696940482,mm
CanESM5,SSP5-8.5,351002,PRCPTOT,1995-2014,2021-2050,711.043,732.8063333333333,21.76333333333332,3.0607619136020356,mm
CanESM5,SSP5-8.5,351002,SDII,1995-2014,2021-2050,10.799918036238557,10.270037893896879,-0.5298801423416784,-4.906334849613612,mm day-1
CanESM5,SSP5-8.5,351002,Rx1day,1995-2014,2021-2050,57.902499999999996,63.41233333333333,5.509833333333333,9.515708878430695,mm
CanESM5,SSP5-8.5,351002,Rx5day,1995-2014,2021-2050,128.50799999999998,123.60533333333333,-4.902666666666647,-3.815067285045793,mm
CanESM5,SSP5-8.5,351002,CDD,1995-2014,2021-2050,73.95,72.9,-1.0499999999999972,-1.4198782961460408,days
CanESM5,SSP5-8.5,351002,CWD,1995-2014,2021-2050,6.95,7.2,0.25,3.597122302158273,days
CanESM5,SSP5-8.5,351002,R10mm,1995-2014,2021-2050,24.3,24.5,0.1999999999999993,0.823045267489709,days
CanESM5,SSP5-8.5,351002,R20mm,1995-2014,2021-2050,9.8,9.7,-0.10000000000000142,-1.0204081632653206,days
CanESM5,SSP5-8.5,351002,R50mm,1995-2014,2021-2050,0.9,0.9666666666666667,0.06666666666666665,7.407407407407406,days
CanESM5,SSP5-8.5,351002,R95p,1995-2014,2021-2050,101.2875,114.11266666666667,12.825166666666675,12.662141593648453,mm
