Period,Model,Scenario,Station,Year,Annual_status,Index,Value,Unit
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351009,2047,OK,R95p,695.81,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351009,2047,OK,R99p,517.81,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351009,2047,OK,Rx1day,51.12,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351009,2047,OK,Rx5day,182.71,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351009,2047,OK,SDII,10.6471875,mm day-1
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351009,2048,OK,CDD,69.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351009,2048,OK,CWD,15.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351009,2048,OK,PRCPTOT,798.6999999999999,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351009,2048,OK,R10mm,30.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351009,2048,OK,R20mm,7.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351009,2048,OK,R50mm,0.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351009,2048,OK,R95p,385.47,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351009,2048,OK,R99p,192.70999999999998,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351009,2048,OK,Rx1day,28.59,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351009,2048,OK,Rx5day,70.6,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351009,2048,OK,SDII,7.986999999999999,mm day-1
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351009,2049,OK,CDD,41.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351009,2049,OK,CWD,8.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351009,2049,OK,PRCPTOT,563.09,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351009,2049,OK,R10mm,16.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351009,2049,OK,R20mm,6.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351009,2049,OK,R50mm,0.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351009,2049,OK,R95p,247.35999999999999,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351009,2049,OK,R99p,157.52,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351009,2049,OK,Rx1day,36.64,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351009,2049,OK,Rx5day,84.42,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351009,2049,OK,SDII,6.472298850574713,mm day-1
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351009,2050,OK,CDD,27.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351009,2050,OK,CWD,10.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351009,2050,OK,PRCPTOT,974.35,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351009,2050,OK,R10mm,29.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351009,2050,OK,R20mm,7.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351009,2050,OK,R50mm,0.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351009,2050,OK,R95p,478.23,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351009,2050,OK,R99p,220.67000000000002,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351009,2050,OK,Rx1day,41.05,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351009,2050,OK,Rx5day,81.85999999999999,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351009,2050,OK,SDII,7.553100775193799,mm day-1
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2021,OK,CDD,52.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2021,OK,CWD,7.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2021,OK,PRCPTOT,854.81,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2021,OK,R10mm,25.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2021,OK,R20mm,11.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2021,OK,R50mm,0.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2021,OK,R95p,419.64000000000004,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2021,OK,R99p,281.78000000000003,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2021,OK,Rx1day,40.9,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2021,OK,Rx5day,105.75,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2021,OK,SDII,8.141047619047619,mm day-1
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2022,OK,CDD,90.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2022,OK,CWD,12.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2022,OK,PRCPTOT,1320.0900000000001,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2022,OK,R10mm,55.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2022,OK,R20mm,20.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2022,OK,R50mm,0.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2022,OK,R95p,852.0799999999999,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2022,OK,R99p,513.52,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2022,OK,Rx1day,46.83,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2022,OK,Rx5day,188.9,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2022,OK,SDII,12.223055555555558,mm day-1
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2023,OK,CDD,73.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2023,OK,CWD,11.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2023,OK,PRCPTOT,528.57,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2023,OK,R10mm,15.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2023,OK,R20mm,4.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2023,OK,R50mm,1.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2023,OK,R95p,192.82999999999998,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2023,OK,R99p,144.89,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2023,OK,Rx1day,52.74,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2023,OK,Rx5day,89.61,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2023,OK,SDII,6.954868421052632,mm day-1
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2024,OK,CDD,52.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2024,OK,CWD,16.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2024,OK,PRCPTOT,1430.86,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2024,OK,R10mm,45.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2024,OK,R20mm,16.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2024,OK,R50mm,4.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2024,OK,R95p,902.3500000000001,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2024,OK,R99p,548.99,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2024,OK,Rx1day,90.7,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2024,OK,Rx5day,287.66,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2024,OK,SDII,11.17859375,mm day-1
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2025,OK,CDD,61.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2025,OK,CWD,5.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2025,OK,PRCPTOT,877.49,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2025,OK,R10mm,25.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2025,OK,R20mm,9.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2025,OK,R50mm,3.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2025,OK,R95p,504.5,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2025,OK,R99p,369.79999999999995,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2025,OK,Rx1day,83.02,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2025,OK,Rx5day,170.62,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2025,OK,SDII,10.203372093023257,mm day-1
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2026,OK,CDD,54.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2026,OK,CWD,7.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2026,OK,PRCPTOT,777.49,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2026,OK,R10mm,29.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2026,OK,R20mm,8.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2026,OK,R50mm,0.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2026,OK,R95p,391.5,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2026,OK,R99p,216.84,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2026,OK,Rx1day,34.06,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2026,OK,Rx5day,122.57000000000001,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2026,OK,SDII,9.146941176470587,mm day-1
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2027,OK,CDD,68.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2027,OK,CWD,16.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2027,OK,PRCPTOT,921.9299999999998,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2027,OK,R10mm,26.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2027,OK,R20mm,11.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2027,OK,R50mm,1.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2027,OK,R95p,507.49999999999994,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2027,OK,R99p,366.01,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2027,OK,Rx1day,98.06,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2027,OK,Rx5day,142.56,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2027,OK,SDII,8.780285714285712,mm day-1
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2028,OK,CDD,48.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2028,OK,CWD,6.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2028,OK,PRCPTOT,524.78,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2028,OK,R10mm,15.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2028,OK,R20mm,5.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2028,OK,R50mm,1.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2028,OK,R95p,231.29000000000002,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2028,OK,R99p,172.87,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2028,OK,Rx1day,62.41,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2028,OK,Rx5day,120.21,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2028,OK,SDII,6.997066666666666,mm day-1
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2029,OK,CDD,66.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2029,OK,CWD,12.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2029,OK,PRCPTOT,924.22,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2029,OK,R10mm,30.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2029,OK,R20mm,9.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2029,OK,R50mm,0.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2029,OK,R95p,437.35,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2029,OK,R99p,242.29000000000002,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2029,OK,Rx1day,44.45,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2029,OK,Rx5day,79.99000000000001,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2029,OK,SDII,8.719056603773586,mm day-1
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2030,OK,CDD,59.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2030,OK,CWD,18.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2030,OK,PRCPTOT,1697.3100000000002,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2030,OK,R10mm,41.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2030,OK,R20mm,21.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2030,OK,R50mm,5.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2030,OK,R95p,1243.4199999999998,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2030,OK,R99p,1024.51,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2030,OK,Rx1day,184.36,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2030,OK,Rx5day,352.61,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2030,OK,SDII,14.759217391304349,mm day-1
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2031,OK,CDD,69.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2031,OK,CWD,13.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2031,OK,PRCPTOT,662.6800000000001,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2031,OK,R10mm,21.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2031,OK,R20mm,8.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2031,OK,R50mm,1.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2031,OK,R95p,351.00999999999993,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2031,OK,R99p,201.63,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2031,OK,Rx1day,58.95,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2031,OK,Rx5day,163.61,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2031,OK,SDII,7.88904761904762,mm day-1
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2032,OK,CDD,91.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2032,OK,CWD,13.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2032,OK,PRCPTOT,1243.85,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2032,OK,R10mm,45.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2032,OK,R20mm,16.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2032,OK,R50mm,1.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2032,OK,R95p,646.79,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2032,OK,R99p,478.76000000000005,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2032,OK,Rx1day,65.86,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2032,OK,Rx5day,175.09,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2032,OK,SDII,10.541101694915254,mm day-1
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2033,OK,CDD,51.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2033,OK,CWD,12.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2033,OK,PRCPTOT,1182.6599999999999,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2033,OK,R10mm,41.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2033,OK,R20mm,18.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2033,OK,R50mm,0.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2033,OK,R95p,672.07,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2033,OK,R99p,437.82000000000005,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2033,OK,Rx1day,48.98,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2033,OK,Rx5day,126.87,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2033,OK,SDII,9.239531249999999,mm day-1
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2034,OK,CDD,33.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2034,OK,CWD,5.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2034,OK,PRCPTOT,355.92999999999995,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2034,OK,R10mm,7.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2034,OK,R20mm,3.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2034,OK,R50mm,0.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2034,OK,R95p,101.82999999999998,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2034,OK,R99p,29.29,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2034,OK,Rx1day,29.29,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2034,OK,Rx5day,40.72,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2034,OK,SDII,5.158405797101449,mm day-1
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2035,OK,CDD,52.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2035,OK,CWD,11.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2035,OK,PRCPTOT,716.0600000000001,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2035,OK,R10mm,27.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2035,OK,R20mm,5.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2035,OK,R50mm,0.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2035,OK,R95p,302.15999999999997,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2035,OK,R99p,77.11,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2035,OK,Rx1day,29.73,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2035,OK,Rx5day,83.61,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2035,OK,SDII,7.783260869565218,mm day-1
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2036,OK,CDD,80.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2036,OK,CWD,15.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2036,OK,PRCPTOT,701.98,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2036,OK,R10mm,26.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2036,OK,R20mm,9.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2036,OK,R50mm,0.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2036,OK,R95p,277.28999999999996,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2036,OK,R99p,187.63,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2036,OK,Rx1day,42.71,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2036,OK,Rx5day,106.0,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2036,OK,SDII,7.467872340425532,mm day-1
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2037,OK,CDD,54.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2037,OK,CWD,7.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2037,OK,PRCPTOT,875.2399999999999,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2037,OK,R10mm,30.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2037,OK,R20mm,13.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2037,OK,R50mm,0.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2037,OK,R95p,493.07000000000005,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2037,OK,R99p,318.17,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2037,OK,Rx1day,39.16,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2037,OK,Rx5day,100.69999999999999,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2037,OK,SDII,9.213052631578947,mm day-1
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2038,OK,CDD,47.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2038,OK,CWD,9.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2038,OK,PRCPTOT,1221.08,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2038,OK,R10mm,31.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2038,OK,R20mm,21.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2038,OK,R50mm,4.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2038,OK,R95p,915.1600000000001,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2038,OK,R99p,793.31,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2038,OK,Rx1day,78.74,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2038,OK,Rx5day,184.17000000000002,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2038,OK,SDII,12.719583333333333,mm day-1
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2039,OK,CDD,41.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2039,OK,CWD,8.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2039,OK,PRCPTOT,789.33,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2039,OK,R10mm,31.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2039,OK,R20mm,7.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2039,OK,R50mm,0.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2039,OK,R95p,444.96000000000004,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2039,OK,R99p,174.6,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2039,OK,Rx1day,36.54,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2039,OK,Rx5day,125.92999999999999,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2039,OK,SDII,8.579673913043479,mm day-1
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2040,OK,CDD,65.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2040,OK,CWD,9.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2040,OK,PRCPTOT,1258.73,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2040,OK,R10mm,41.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2040,OK,R20mm,20.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2040,OK,R50mm,2.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2040,OK,R95p,819.6,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2040,OK,R99p,652.03,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2040,OK,Rx1day,88.17,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2040,OK,Rx5day,212.16999999999996,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2040,OK,SDII,11.654907407407407,mm day-1
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2041,OK,CDD,53.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2041,OK,CWD,12.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2041,OK,PRCPTOT,1273.5900000000001,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2041,OK,R10mm,34.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2041,OK,R20mm,21.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2041,OK,R50mm,5.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2041,OK,R95p,975.69,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2041,OK,R99p,772.53,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2041,OK,Rx1day,92.29,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2041,OK,Rx5day,346.04999999999995,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2041,OK,SDII,13.843369565217392,mm day-1
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2042,OK,CDD,39.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2042,OK,CWD,10.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2042,OK,PRCPTOT,1150.17,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2042,OK,R10mm,30.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2042,OK,R20mm,13.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2042,OK,R50mm,4.0,days
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2042,OK,R95p,714.5999999999999,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2042,OK,R99p,606.4399999999999,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2042,OK,Rx1day,117.02,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2042,OK,Rx5day,288.46999999999997,mm
2021-2050,ACCESS-ESM1-5,SSP2-4.5,351010,2042,OK,SDII,10.954,mm day-1
