Period,Model,Scenario,Station,Index,Unit,Sen_slope_unit,StartYear,EndYear,N,S,Var_S,Var_S_adj_YueWang2004,Z_MK,p_MK,Trend_MK,Significant_MK,Z_MMK2004,p_MMK2004,Trend_MMK2004,Significant_MMK2004,Kendall_tau,Sen_slope,Sen_CI95_low,Sen_CI95_high,n_over_nstar,n_effective,ESS_lags_used,ESS_weighted_rho_sum,MMK_rho1,MK_status,MMK_status,MK_MMK_same_conclusion
1981-2014,Observed,Historical,351007,SDII,mm day-1,mm day-1 year-1,1981,2014,34,205.0,4550.333333333333,11943.73486900007,3.0241864379460863,0.002493027532243772,Increasing,True,1.8666379467366676,0.06195216467612422,No significant trend,False,0.36541889483065954,0.08449871751979465,0.017096093164740915,0.2900896860986546,2.624804381144254,12.953346254770453,33,0.8124021905721271,0.6150581902426497,OK,OK,False
1981-2014,Observed,Historical,351008,SDII,mm day-1,mm day-1 year-1,1981,2014,34,111.0,4550.333333333333,5347.027418893979,1.6306887655591642,0.10295600830823144,No significant trend,False,1.504307011034837,0.1325023346883493,No significant trend,False,0.19786096256684493,0.033591397849462454,-0.00793206603921396,0.08953197099538561,1.1750847744987136,28.9340826618269,33,0.08754238724935677,0.46040190292804284,OK,OK,True
1981-2014,Observed,Historical,351009,SDII,mm day-1,mm day-1 year-1,1981,2014,34,-55.0,4550.333333333333,157.46499424005165,-0.8005199394563169,0.42340961568627655,No significant trend,False,-4.30330124344994,1.6827180600698533e-05,Decreasing,True,-0.09803921568627451,-0.008853139595225754,-0.023416594889463054,0.009841524216524213,0.03460515586551571,982.5125519484004,33,-0.48269742206724214,-0.3824121018399564,OK,FACTOR_LT_ONE,False
1981-2014,Observed,Historical,351010,SDII,mm day-1,mm day-1 year-1,1981,2014,34,-59.0,4550.333333333333,726.335420131318,-0.8598177127493775,0.3898895337647029,No significant trend,False,-2.152084808938603,0.031390675377251175,Decreasing,True,-0.1051693404634581,-0.00732517990254604,-0.02436882390914182,0.01188657126687683,0.15962246431718952,213.00260051390893,33,-0.42018876784140524,-0.15219587377975213,OK,FACTOR_LT_ONE,False
1981-2014,Observed,Historical,351011,SDII,mm day-1,mm day-1 year-1,1981,2014,34,-1.0,4550.333333333333,1144.7414657549662,0.0,1.0,No significant trend,False,0.0,1.0,No significant trend,False,-0.0017825311942959,-0.001216942938559895,-0.10931499429601296,0.09559361997226085,0.25157310067137195,135.14958439222778,33,-0.374213449664314,0.043394907418594315,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,351012,SDII,mm day-1,mm day-1 year-1,1981,2014,34,-37.0,4550.333333333333,1413.4029835556198,-0.5336799596375447,0.5935629766221353,No significant trend,False,-0.9575677233085804,0.33828078133987793,No significant trend,False,-0.0659536541889483,-0.03080098170459511,-0.13379188712521975,0.07880995749848241,0.3106152626669738,109.46017175097124,33,-0.3446923686665131,-0.22689322506386178,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,351201,SDII,mm day-1,mm day-1 year-1,1981,2014,34,-55.0,4550.333333333333,1227.8922921689414,-0.8005199394563169,0.42340961568627655,No significant trend,False,-1.5410389766610304,0.1233073001358687,No significant trend,False,-0.09803921568627451,-0.02002770935960596,-0.08414469235970283,0.035302830809743245,0.26984666885259867,125.99747902973816,33,-0.36507666557370066,-0.16341760312871845,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,351001,Rx1day,mm,mm year-1,1981,2014,34,-10.0,4549.333333333333,288.62347420801746,-0.13343465278953767,0.8938496414687364,No significant trend,False,-0.529756976084177,0.5962804387342552,No significant trend,False,-0.017825311942959002,-0.13000000000000114,-1.3761904761904764,1.0777777777777782,0.06344302627667442,535.9139056785584,33,-0.4682784868616628,-0.32593992543019895,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,351002,Rx1day,mm,mm year-1,1981,2014,34,71.0,4550.333333333333,545.461562825651,1.037711032628559,0.29940460703930927,No significant trend,False,2.997201655313937,0.0027247041154134202,Increasing,True,0.1265597147950089,0.48399999999999976,-0.49333333333333323,1.480000000000001,0.11987288026349374,283.6337954445098,33,-0.44006355986825313,0.050121013891806836,OK,FACTOR_LT_ONE,False
1981-2014,Observed,Historical,351003,Rx1day,mm,mm year-1,1981,2014,34,-187.0,4550.333333333333,1468.823306594723,-2.757346458127314,0.00582725731337702,Decreasing,True,-4.853199751310572,1.2148521445712937e-06,Decreasing,True,-0.3333333333333333,-2.2263157894736842,-3.274074074074074,-0.8857142857142861,0.3227946611811713,105.3301187683436,33,-0.33860266940941436,0.1380351764426238,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,351004,Rx1day,mm,mm year-1,1981,2014,34,141.0,4550.333333333333,646.6352905274243,2.075422065257118,0.03794743493844404,Increasing,True,5.505519868467041,3.680804427330477e-08,Increasing,True,0.25133689839572193,1.3066666666666669,0.07083333333333315,2.296875,0.1421072354832813,239.25593854790066,33,-0.42894638225835935,-0.1306578698002459,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,351005,Rx1day,mm,mm year-1,1981,2014,34,-43.0,4550.333333333333,611.4996489699013,-0.6226266195771354,0.5335299141597474,No significant trend,False,-1.6984438130633923,0.08942402882415008,No significant trend,False,-0.0766488413547237,-0.30000000000000016,-1.1058823529411772,0.7625000000000002,0.13438568214121338,253.00314332796682,33,-0.4328071589293933,-0.07686147487421924,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,351006,Rx1day,mm,mm year-1,1981,2014,34,175.0,4548.333333333333,7057.519593406953,2.5800201964321525,0.009879453706268882,Increasing,True,2.0712055540769776,0.038339590791381634,Increasing,True,0.31194295900178254,0.6700000000000003,0.15833333333333352,1.646153846153846,1.5516715852122287,21.911853206585384,33,0.27583579260611435,0.3201437943404681,OK,OK,True
1981-2014,Observed,Historical,351007,Rx1day,mm,mm year-1,1981,2014,34,205.0,4550.333333333333,6562.56072695788,3.0241864379460863,0.002493027532243772,Increasing,True,2.518219020072647,0.011794995075498872,Increasing,True,0.36541889483065954,1.1111111111111112,0.2761904761904762,2.246153846153846,1.4422153820872934,23.57484216455408,33,0.22110769104364666,0.25635879251576144,OK,OK,True
1981-2014,Observed,Historical,351008,Rx1day,mm,mm year-1,1981,2014,34,23.0,4548.333333333333,601.2084927441964,0.32620945012360547,0.7442658919687767,No significant trend,False,0.8972431004097402,0.3695892111124529,No significant trend,False,0.040998217468805706,0.23076923076923103,-1.0454545454545452,1.25,0.13218215304013115,257.2208064251869,33,-0.4339089234799344,0.09567866037530454,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,351009,Rx1day,mm,mm year-1,1981,2014,34,7.0,4548.333333333333,440.1516983395011,0.08896621367007422,0.9291087611981023,No significant trend,False,0.2859894808752313,0.7748861782793415,No significant trend,False,0.012477718360071301,0.020833333333333332,-0.25238095238095226,0.3400000000000002,0.09677208464774667,351.34098974679563,33,-0.45161395767612666,-0.19305867286257122,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,351010,Rx1day,mm,mm year-1,1981,2014,34,23.0,4548.333333333333,445.7382878916665,0.32620945012360547,0.7442658919687767,No significant trend,False,1.0420359697923736,0.2973950026666642,No significant trend,False,0.040998217468805706,0.04444444444444442,-0.3115384615384616,0.37272727272727285,0.09800035644375227,346.9375136356208,33,-0.45099982177812387,-0.07348208677878003,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,351011,Rx1day,mm,mm year-1,1981,2014,34,-19.0,4550.333333333333,978.242462201524,-0.26683997981877233,0.7895923705025335,No significant trend,False,-0.5755051972956614,0.5649496766892113,No significant trend,False,-0.0338680926916221,-0.15517241379310345,-2.291666666666667,1.677777777777778,0.21498259370043016,158.1523388231964,33,-0.3925087031497849,0.09686627588385785,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,351012,Rx1day,mm,mm year-1,1981,2014,34,-19.0,4550.333333333333,507.6673817584378,-0.26683997981877233,0.7895923705025335,No significant trend,False,-0.798882439559842,0.42435858220283385,No significant trend,False,-0.0338680926916221,-0.4375,-2.1599999999999993,1.4159999999999997,0.1115670753260064,304.7494065847809,33,-0.4442164623369968,-0.2942355753739463,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,351201,Rx1day,mm,mm year-1,1981,2014,34,43.0,4550.333333333333,686.1711975835826,0.6226266195771354,0.5335299141597474,No significant trend,False,1.603367396445052,0.10885356478093669,No significant trend,False,0.0766488413547237,0.3074074074074073,-0.645454545454545,1.3062500000000004,0.1507958092997398,225.47045675796952,33,-0.4246020953501301,-0.19659538623572564,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,351001,Rx5day,mm,mm year-1,1981,2014,34,-41.0,4550.333333333333,308.6939326374576,-0.5929777329306052,0.5531960543178076,No significant trend,False,-2.2766482959114254,0.02280723638075029,Decreasing,True,-0.07308377896613191,-0.7906250000000004,-3.3699999999999997,1.7423076923076917,0.06783985040746998,501.180350425068,33,-0.466080074796265,-0.23884741126967704,OK,FACTOR_LT_ONE,False
1981-2014,Observed,Historical,351002,Rx5day,mm,mm year-1,1981,2014,34,104.0,4549.333333333333,1188.4791512178506,1.527085470813598,0.12673975931113093,No significant trend,False,2.987730640010497,0.0028105714040469816,Increasing,True,0.18538324420677363,1.4095238095238105,-0.3000000000000019,3.6999999999999886,0.26124248634624503,130.14728375742507,33,-0.3693787568268775,-0.08781670573324826,OK,FACTOR_LT_ONE,False
1981-2014,Observed,Historical,351003,Rx5day,mm,mm year-1,1981,2014,34,-185.0,4550.333333333333,1249.2254168533582,-2.7276975714807836,0.0063778051451552605,Decreasing,True,-5.205919126373061,1.9303871034788466e-07,Decreasing,True,-0.32976827094474154,-2.2714285714285722,-3.307142857142858,-0.610344827586207,0.2745349242224068,123.84580976828964,33,-0.3627325378887966,-0.007086258383758373,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,351004,Rx5day,mm,mm year-1,1981,2014,34,60.0,4549.333333333333,721.9710691578533,0.8747382793980804,0.38171632680624434,No significant trend,False,2.195796630001774,0.028106502989679715,Increasing,True,0.10695187165775401,0.6500000000000021,-1.0571428571428538,2.25,0.1586982127398564,214.24311851409428,33,-0.4206508936300718,0.06955808824730957,OK,FACTOR_LT_ONE,False
1981-2014,Observed,Historical,351005,Rx5day,mm,mm year-1,1981,2014,34,-55.0,4550.333333333333,1243.2678371984891,-0.8005199394563169,0.42340961568627655,No significant trend,False,-1.5314802849906197,0.12565073527649598,No significant trend,False,-0.09803921568627451,-0.4846153846153844,-1.6000000000000003,0.9555555555555565,0.2732256619731498,124.43926296842945,33,-0.3633871690134251,0.19297516947815338,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,351006,Rx5day,mm,mm year-1,1981,2014,34,117.0,4550.333333333333,5201.274108592013,1.719635425498755,0.08549873251357189,No significant trend,False,1.608433531219924,0.10774026281789595,No significant trend,False,0.20855614973262032,0.8076923076923077,-0.08333333333333333,2.491666666666667,1.1430534265457506,29.744891367629485,33,0.07152671327287527,-0.0031784159557186205,OK,OK,True
1981-2014,Observed,Historical,351007,Rx5day,mm,mm year-1,1981,2014,34,182.0,4549.333333333333,6756.5305146170585,2.6835191283229247,0.00728518075637051,Increasing,True,2.2019969019288737,0.027665527309873275,Increasing,True,0.3244206773618538,1.7000000000000028,0.41250000000000053,3.9294117647058813,1.485169368687806,22.893011879204103,33,0.24258468434390307,0.24114580701426233,OK,OK,True
1981-2014,Observed,Historical,351008,Rx5day,mm,mm year-1,1981,2014,34,51.0,4550.333333333333,518.2943599094565,0.7412221661632564,0.45855874552468434,No significant trend,False,2.196249941343568,0.028074058561532753,Increasing,True,0.09090909090909091,0.764,-0.9499999999999993,2.6052631578947367,0.11390250382597389,298.50090084013385,33,-0.44304874808701306,0.0010909218950726043,OK,FACTOR_LT_ONE,False
1981-2014,Observed,Historical,351009,Rx5day,mm,mm year-1,1981,2014,34,-23.0,4548.333333333333,820.8330138641081,-0.32620945012360547,0.7442658919687767,No significant trend,False,-0.7678833892858974,0.4425564667176729,No significant trend,False,-0.040998217468805706,-0.11666666666666654,-0.5642857142857137,0.5363636363636369,0.18046896603827955,188.39804286787017,33,-0.4097655169808602,-0.21285876108071827,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,351010,Rx5day,mm,mm year-1,1981,2014,34,38.0,4549.333333333333,888.0988557656561,0.5485646836903216,0.5833042277380263,No significant trend,False,1.241569595784841,0.21439540543286661,No significant trend,False,0.0677361853832442,0.21999999999999886,-0.3857142857142861,0.9428571428571431,0.19521516466126676,174.16679723112742,33,-0.4023924176693666,-0.19965718104899333,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,351011,Rx5day,mm,mm year-1,1981,2014,34,-13.0,4550.333333333333,1011.4148260336833,-0.17789331987918156,0.8588067571357121,No significant trend,False,-0.37732587539291684,0.7059314451274091,No significant trend,False,-0.023172905525846704,-0.28947368421052555,-3.75,2.611111111111111,0.2222726890411728,152.96526148429325,33,-0.3888636554794136,-0.032950948240506026,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,351012,Rx5day,mm,mm year-1,1981,2014,34,-61.0,4550.333333333333,583.4619637150266,-0.8894665993959078,0.37375236607181783,No significant trend,False,-2.4839621604420237,0.012992961352706363,Decreasing,True,-0.10873440285204991,-1.364285714285715,-4.161538461538461,1.9500000000000015,0.12822400491869312,265.16095813384874,33,-0.43588799754065344,-0.42733492125330613,OK,FACTOR_LT_ONE,False
1981-2014,Observed,Historical,351201,Rx5day,mm,mm year-1,1981,2014,34,5.0,4550.333333333333,640.1826844984128,0.05929777329306052,0.9527149346506575,No significant trend,False,0.15809132146694185,0.8743848390819182,No significant trend,False,0.008912655971479501,0.04736842105263113,-1.9642857142857142,2.0470588235294125,0.14068918419861098,241.66747567462033,33,-0.4296554079006945,-0.33391537408663297,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,351001,CDD,days,days year-1,1981,2014,34,-86.0,4542.666666666667,914.5479374634128,-1.2611405518953347,0.20725821248907705,No significant trend,False,-2.810707732137414,0.004943266691630372,Decreasing,True,-0.1532976827094474,-0.4166666666666667,-1.0,0.2857142857142857,0.2013240249772702,168.8819802000216,33,-0.3993379875113649,-0.10146792592516116,OK,FACTOR_LT_ONE,False
1981-2014,Observed,Historical,351002,CDD,days,days year-1,1981,2014,34,-220.0,4547.333333333333,1418.6026876498765,-3.2476238310966226,0.001163730126675014,Decreasing,True,-5.81451808540768,6.080881157681871e-09,Decreasing,True,-0.39215686274509803,-1.5,-2.272727272727273,-0.625,0.31196364630916507,108.98705795451887,33,-0.34401817684541747,-0.16348833876626043,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,351003,CDD,days,days year-1,1981,2014,34,-270.0,4547.333333333333,510.8070334170968,-3.9890904592008742,6.632712626782775e-05,Decreasing,True,-11.902106876154763,1.1539645433200867e-32,Decreasing,True,-0.48128342245989303,-1.6666666666666667,-2.3333333333333335,-1.0,0.11233111715666988,302.6765945234898,33,-0.44383444142166506,-0.3510225416498408,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,351004,CDD,days,days year-1,1981,2014,34,-105.0,4539.666666666667,317.58706315163425,-1.5435523266650517,0.12269682175736815,No significant trend,False,-5.835820667051022,5.352644385845037e-09,Decreasing,True,-0.18716577540106952,-0.5,-1.2222222222222223,0.14285714285714285,0.0699582340447098,486.0042633190376,33,-0.4650208829776451,-0.20510581773821532,OK,FACTOR_LT_ONE,False
1981-2014,Observed,Historical,351005,CDD,days,days year-1,1981,2014,34,-198.0,4535.333333333333,746.8717250693679,-2.9252407869472687,0.0034418978913580774,Decreasing,True,-7.208472019073715,5.658319531750212e-13,Decreasing,True,-0.35294117647058826,-1.1666666666666667,-1.8235294117647058,-0.36363636363636365,0.16467846356078963,206.46294157006872,33,-0.4176607682196052,0.0035688143514061,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,351006,CDD,days,days year-1,1981,2014,34,137.0,4541.666666666667,1290.1054494768189,2.0180470166643514,0.04358636492068448,Increasing,True,3.7863983613542422,0.00015284657248365897,Increasing,True,0.24420677361853832,0.5333333333333333,-0.0,1.0,0.2840599154811344,119.69305821418538,33,-0.3579700422594328,-0.08353223553236969,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,351007,CDD,days,days year-1,1981,2014,34,66.0,4535.333333333333,802.3212157835297,0.9651809703125506,0.3344541766584541,No significant trend,False,2.294770289630571,0.0217462921564386,Increasing,True,0.11764705882352941,0.1875,-0.25,0.6666666666666666,0.17690457499269363,192.19401194912137,33,-0.4115477125036532,-0.09860998912840545,OK,FACTOR_LT_ONE,False
1981-2014,Observed,Historical,351008,CDD,days,days year-1,1981,2014,34,52.0,4529.333333333333,491.35823221484014,0.7577972664807282,0.44857235906265625,No significant trend,False,2.3007586198084704,0.021405278617123415,Increasing,True,0.09269162210338681,0.14285714285714285,-0.2692307692307692,0.5555555555555556,0.10848356613515753,313.41152592310686,33,-0.44575821693242124,-0.17044652558866347,OK,FACTOR_LT_ONE,False
1981-2014,Observed,Historical,351009,CDD,days,days year-1,1981,2014,34,-20.0,4541.333333333333,463.89537916589,-0.28194338582893463,0.7779869213485003,No significant trend,False,-0.8821523140068032,0.3776944453081651,No significant trend,False,-0.035650623885918005,-0.06666666666666667,-0.5555555555555556,0.42857142857142855,0.1021495990529705,332.8451635171767,33,-0.44892520047351475,-0.2466664908210489,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,351010,CDD,days,days year-1,1981,2014,34,28.0,4540.666666666667,457.85759955196517,0.4006858017587138,0.6886514654753221,No significant trend,False,1.2618233235407361,0.20701236760553066,No significant trend,False,0.049910873440285206,0.08695652173913043,-0.375,0.5454545454545454,0.1008348846465934,337.18489508034213,33,-0.4495825576767033,-0.12914277917728395,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,351011,CDD,days,days year-1,1981,2014,34,23.0,4524.333333333333,689.9660657679281,0.32707351904980986,0.7436122800158824,No significant trend,False,0.8375462819253321,0.40228557327945014,No significant trend,False,0.040998217468805706,0.05,-0.36363636363636365,0.4666666666666667,0.15250115650952512,222.9491288997299,33,-0.42374942174523744,-0.006837566920417937,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,351012,CDD,days,days year-1,1981,2014,34,30.0,4542.666666666667,656.5314232426513,0.4302714824113495,0.6669981690292224,No significant trend,False,1.1318014323621652,0.2577179254137817,No significant trend,False,0.053475935828877004,0.16666666666666666,-0.4782608695652174,0.7777777777777778,0.14452555545406176,235.25251221613252,33,-0.4277372222729691,-0.11332377781590025,OK,FACTOR_LT_ONE,True
1981-2014,Observed,Historical,351201,CDD,days,days year-1,1981,2014,34,-58.0,4528.0,586.2357748176223,-0.8470745750458137,0.39695355561560286,No significant trend,False,-2.3541747477078263,0.018563881758917142,Decreasing,True,-0.10338680926916222,-0.2,-0.7222222222222222,0.25,0.12946903154099432,262.61106301111425,33,-0.43526548422950284,-0.06816435911734489,OK,FACTOR_LT_ONE,False
1981-2014,Observed,Historical,351001,CWD,days,days year-1,1981,2014,34,46.0,4440.666666666667,440.81488552693145,0.6752870580124509,0.4994934047927293,No significant trend,False,2.1433070281129702,0.03208845286553591,Increasing,True,0.08199643493761141,0.0,-0.0625,0.13333333333333333,0.09926772681134921,342.5080949482647,33,-0.4503661365943254,-0.12684679459293988,OK,FACTOR_LT_ONE,False
