Scenario,Station,Index,n_models_available,n_sig_increasing,n_sig_decreasing,n_non_sig,median_sen_slope,median_Z,median_p_descriptive_only,sign_agreement_pct,sig_agreement_pct
SSP2-4.5,351005,R10mm,7,2,1,4,-0.1,-1.0954494556428376,0.05050791748117189,57.142857142857146,57.142857142857146
SSP2-4.5,351005,R20mm,7,2,2,3,0.0,-0.03873445309774984,0.03598291415944869,42.857142857142854,42.857142857142854
SSP2-4.5,351005,R50mm,7,0,1,6,0.0,0.06149701684083989,0.24535990123689522,85.71428571428571,85.71428571428571
SSP2-4.5,351005,R95p,7,1,1,5,0.6200000000000003,0.7453794827352179,0.3388164816700131,57.142857142857146,71.42857142857143
SSP2-4.5,351005,R99p,7,1,1,5,0.0,0.6404768453114449,0.1812473971604216,100.0,71.42857142857143
SSP2-4.5,351005,Rx1day,7,2,1,4,0.44809523809523794,0.9110879009025192,0.051886364135966034,57.142857142857146,57.142857142857146
SSP2-4.5,351005,Rx5day,7,4,1,2,1.5713333333333348,2.188962286821277,0.0026301991998986434,57.142857142857146,57.142857142857146
SSP2-4.5,351005,SDII,7,0,1,6,-0.0032259683514404003,-0.10066695699506391,0.24755019257585875,57.142857142857146,85.71428571428571
SSP2-4.5,351006,CDD,7,2,4,1,-0.4,-2.599387257626239,0.00933903503446137,57.142857142857146,57.142857142857146
SSP2-4.5,351006,CWD,7,2,4,1,0.0,-2.1518924932306858,0.002945487316709693,42.857142857142854,57.142857142857146
SSP2-4.5,351006,PRCPTOT,7,1,2,4,-3.4599999999999858,-1.0369968840589705,0.16415869876792044,71.42857142857143,57.142857142857146
SSP2-4.5,351006,R10mm,7,1,3,3,-0.16666666666666666,-1.8310644286310584,0.035723447219939655,71.42857142857143,42.857142857142854
SSP2-4.5,351006,R20mm,7,1,2,4,-0.0625,-1.2793952306016838,0.07645159831656026,71.42857142857143,57.142857142857146
SSP2-4.5,351006,R50mm,7,1,2,4,0.0,0.37185680710203256,0.07055410489321623,57.142857142857146,57.142857142857146
SSP2-4.5,351006,R95p,7,1,2,4,-1.301851851851851,-0.38451670927263104,0.25624466229514553,57.142857142857146,57.142857142857146
SSP2-4.5,351006,R99p,7,0,2,5,1.2700000000000002,0.6281399126951486,0.26415124495723874,71.42857142857143,71.42857142857143
