model,station,method,period,acf1_daily,acf1_occurrence,P_wet_given_wet,P_wet_given_dry,mean_wet_spell,p90_wet_spell,max_wet_spell,mean_dry_spell,p90_dry_spell,max_dry_spell,n_wet_spells,n_dry_spells,rx1_over_rx5,acf1_daily_obs,acf1_occurrence_obs,P_wet_given_wet_obs,P_wet_given_dry_obs,mean_wet_spell_obs,p90_wet_spell_obs,max_wet_spell_obs,mean_dry_spell_obs,p90_dry_spell_obs,max_dry_spell_obs,n_wet_spells_obs,n_dry_spells_obs,rx1_over_rx5_obs,acf1_daily_bias_pct,acf1_occurrence_bias_pct,P_wet_given_wet_bias_pct,P_wet_given_dry_bias_pct,mean_wet_spell_bias_pct,p90_wet_spell_bias_pct,max_wet_spell_bias_pct,mean_dry_spell_bias_pct,p90_dry_spell_bias_pct,max_dry_spell_bias_pct,n_wet_spells_bias_pct,n_dry_spells_bias_pct,rx1_over_rx5_bias_pct
CESM2,351011,qdm,calibration,0.4460976723605159,0.4285775820339979,0.5667181865018032,0.1381406044678055,2.3079667063020213,5.0,15,7.231591448931116,17.0,107,841,842,0.5734527677247299,0.2330526316607979,0.3566819350281696,0.5123583934088568,0.1556139198949442,2.04957805907173,4.0,34,6.426160337552743,14.0,87,948,948,0.7426213106553275,91.41499033136836,20.156795157049437,10.609720420753954,-11.228632656342702,12.606919072275655,25.0,-55.88235294117647,12.533629244693012,21.428571428571427,22.988505747126435,-11.286919831223628,-11.181434599156118,-22.779920331307835
CESM2,351011,raw,validation,0.5428451577932731,0.3813349240761074,0.7953615279672579,0.4139599170697995,4.886666666666667,11.0,65,2.4133333333333336,5.0,23,600,600,0.5529916359894189,0.2939463873504879,0.3973280688632767,0.5516014234875445,0.1543891958256599,2.2301587301587302,4.0,20,6.466269841269841,14.0,106,504,504,0.5106056733963711,84.67488669830462,-4.025173663900572,44.19134797341901,168.12751686151233,119.11743772241994,175.0,225.0,-62.678122123350725,-64.28571428571429,-78.30188679245283,19.047619047619047,19.047619047619047,8.301114696025834
CESM2,351011,qm,validation,0.4085368490347373,0.4346976960802043,0.5849056603773585,0.1503267973856209,2.409090909090909,5.0,16,6.640495867768595,16.0,60,484,484,0.7624206745830269,0.2939463873504879,0.3973280688632767,0.5516014234875445,0.1543891958256599,2.2301587301587302,4.0,20,6.466269841269841,14.0,106,504,504,0.5106056733963711,38.98345637689948,9.405232135710689,6.037735849056601,-2.631271196351305,8.023293432546101,25.0,-20.0,2.694382244718385,14.285714285714286,-43.39622641509434,-3.968253968253968,-3.968253968253968,49.31692190407328
CESM2,351011,detqm,validation,0.4085195535369293,0.4418612578891376,0.5868421052631579,0.1451065143562828,2.4203821656050954,5.0,16,6.8789808917197455,17.0,75,471,471,0.7624694840804486,0.2939463873504879,0.3973280688632767,0.5516014234875445,0.1543891958256599,2.2301587301587302,4.0,20,6.466269841269841,14.0,106,504,504,0.5106056733963711,38.9775724815525,11.2081658749322,6.388794567062827,-6.012520124697936,8.529591767345913,25.0,-20.0,6.382521307970293,21.428571428571427,-29.245283018867923,-6.547619047619048,-6.547619047619048,49.326481041381136
CESM2,351011,qdm,validation,0.4189524551624091,0.4383161785281497,0.5861471861471862,0.1479528535980148,2.416317991631799,5.0,16,6.7468619246861925,17.0,60,478,478,0.7565238912057977,0.2939463873504879,0.3973280688632767,0.5516014234875445,0.1543891958256599,2.2301587301587302,4.0,20,6.466269841269841,14.0,106,504,504,0.5106056733963711,42.52682570405937,10.315936093348911,6.262812456360852,-4.168907152617792,8.347354784913412,25.0,-20.0,4.339319117577207,21.428571428571427,-43.39622641509434,-5.158730158730159,-5.158730158730159,48.1620613757901
CESM2,351012,raw,calibration,0.5454302370830503,0.3990865996033214,0.7622579316028019,0.3631496062992126,4.206239168110918,9.0,40,2.752166377816291,6.0,24,1154,1154,0.3639170749556014,0.2611495427796242,0.3161171593950505,0.4634570765661253,0.1473399171710736,1.863783783783784,4.0,31,6.774541531823085,13.0,127,925,927,0.6618625277161861,108.85743519885138,26.24642090516329,64.47217447850193,146.47061928069803,125.68278599203012,125.0,29.032258064516128,-59.37486891344424,-53.84615384615385,-81.10236220472441,24.75675675675676,24.487594390507013,-45.01621413568634
CESM2,351012,qm,calibration,0.4733852234696116,0.4385659894634152,0.5595375722543353,0.1209715827909192,2.270341207349081,4.0,15,8.256880733944953,18.0,110,762,763,0.5626478448039656,0.2611495427796242,0.3161171593950505,0.4634570765661253,0.1473399171710736,1.863783783783784,4.0,31,6.774541531823085,13.0,127,925,927,0.6618625277161861,81.26978834846604,38.735268374134925,20.731260896930426,-17.89625980957938,21.81355085834687,0.0,-51.61290322580645,21.881026120493186,38.46153846153846,-13.385826771653544,-17.62162162162162,-17.691477885652642,-14.990225123420933
CESM2,351012,detqm,calibration,0.4733891338662543,0.4385659894634152,0.5595375722543353,0.1209715827909192,2.270341207349081,4.0,15,8.256880733944953,18.0,110,762,763,0.5626478448039657,0.2611495427796242,0.3161171593950505,0.4634570765661253,0.1473399171710736,1.863783783783784,4.0,31,6.774541531823085,13.0,127,925,927,0.6618625277161861,81.2712857267885,38.735268374134925,20.731260896930426,-17.89625980957938,21.81355085834687,0.0,-51.61290322580645,21.881026120493186,38.46153846153846,-13.385826771653544,-17.62162162162162,-17.691477885652642,-14.990225123420917
CESM2,351012,qdm,calibration,0.4733889915584898,0.4385659894634152,0.5595375722543353,0.1209715827909192,2.270341207349081,4.0,15,8.256880733944953,18.0,110,762,763,0.5626478448039656,0.2611495427796242,0.3161171593950505,0.4634570765661253,0.1473399171710736,1.863783783783784,4.0,31,6.774541531823085,13.0,127,925,927,0.6618625277161861,81.27123123396304,38.735268374134925,20.731260896930426,-17.89625980957938,21.81355085834687,0.0,-51.61290322580645,21.881026120493186,38.46153846153846,-13.385826771653544,-17.62162162162162,-17.691477885652642,-14.990225123420933
CESM2,351012,raw,validation,0.5821856176007602,0.3787141756860829,0.7676030645749726,0.3888888888888889,4.30298273155416,9.0,47,2.5689655172413794,5.0,24,637,638,0.3996445855027606,0.2580066385691793,0.3105244755244766,0.46,0.1494755244755244,1.851851851851852,3.0,15,6.678988326848249,14.0,101,513,514,0.4444444444444444,125.64753404384156,21.959525105527888,66.87023142934187,160.16894087069525,132.36106750392463,200.0,213.33333333333331,-61.53660716976204,-64.28571428571429,-76.23762376237623,24.171539961013647,24.12451361867704,-10.079968261878848
CESM2,351012,qm,validation,0.5454042923244277,0.4298845678969767,0.5656759348034516,0.1357913669064748,2.30242825607064,5.0,16,7.350220264317181,18.0,78,453,454,0.4658519550939745,0.2580066385691793,0.3105244755244766,0.46,0.1494755244755244,1.851851851851852,3.0,15,6.678988326848249,14.0,101,513,514,0.4444444444444444,111.39157323589112,38.43822364433612,22.97302930509817,-9.1547814380075,24.331125827814567,66.66666666666667,6.666666666666667,10.049904336120909,28.571428571428573,-22.77227722772277,-11.695906432748538,-11.673151750972762,4.816689896144264
CESM2,351012,detqm,validation,0.5437263811848025,0.4298845678969767,0.5656759348034516,0.1357913669064748,2.30242825607064,5.0,16,7.350220264317181,18.0,78,453,454,0.459305298714063,0.2580066385691793,0.3105244755244766,0.46,0.1494755244755244,1.851851851851852,3.0,15,6.678988326848249,14.0,101,513,514,0.4444444444444444,110.74123681473148,38.43822364433612,22.97302930509817,-9.1547814380075,24.331125827814567,66.66666666666667,6.666666666666667,10.049904336120909,28.571428571428573,-22.77227722772277,-11.695906432748538,-11.673151750972762,3.343692210664181
CESM2,351012,qdm,validation,0.5384873379931476,0.432536802819824,0.5673076923076923,0.1347708894878706,2.311111111111111,5.0,16,7.405764966740577,18.0,78,450,451,0.5854539203896776,0.2580066385691793,0.3105244755244766,0.46,0.1494755244755244,1.851851851851852,3.0,15,6.678988326848249,14.0,101,513,514,0.4444444444444444,108.71065216748792,39.292338257481376,23.327759197324404,-9.83748679875791,24.799999999999983,66.66666666666667,6.666666666666667,10.8815378067188,28.571428571428573,-22.77227722772277,-12.280701754385966,-12.256809338521402,31.72713208767746
CESM2,351201,raw,calibration,0.5525033965765556,0.3954216796124539,0.7820837390457643,0.3866620594333103,4.585714285714285,10.0,58,2.586237712243074,5.0,28,1120,1119,0.3751328870058547,0.2408700927579688,0.368037075825787,0.5274888558692422,0.1594517800434564,2.116352201257861,4.0,30,6.260460251046025,12.0,127,954,956,0.5135064253868346,129.3781640760699,7.44071877139619,48.26545250078856,142.4946647368444,116.6801103799618,150.0,93.33333333333331,-58.689335791071365,-58.333333333333336,-77.95275590551181,17.40041928721174,17.05020920502092,-26.946797847123392
CESM2,351201,qm,calibration,0.5162995042864301,0.4315963933137066,0.5750246791707798,0.1434282858570714,2.353077816492451,5.0,15,6.965197215777263,16.0,84,861,862,0.4587310559454406,0.2408700927579688,0.368037075825787,0.5274888558692422,0.1594517800434564,2.116352201257861,4.0,30,6.260460251046025,12.0,127,954,956,0.5135064253868346,114.34770019589703,17.269813739636906,9.011720868150649,-10.049115903264298,11.185549129955335,25.0,-50.0,11.256951349758785,33.333333333333336,-33.85826771653543,-9.748427672955977,-9.832635983263598,-10.66692970786696
CESM2,351201,detqm,calibration,0.5162995042864301,0.4315963933137066,0.5750246791707798,0.1434282858570714,2.353077816492451,5.0,15,6.965197215777263,16.0,84,861,862,0.4587310559454406,0.2408700927579688,0.368037075825787,0.5274888558692422,0.1594517800434564,2.116352201257861,4.0,30,6.260460251046025,12.0,127,954,956,0.5135064253868346,114.34770019589703,17.269813739636906,9.011720868150649,-10.049115903264298,11.185549129955335,25.0,-50.0,11.256951349758785,33.333333333333336,-33.85826771653543,-9.748427672955977,-9.832635983263598,-10.66692970786696
CESM2,351201,qdm,calibration,0.5163037973683242,0.4315963933137066,0.5750246791707798,0.1434282858570714,2.353077816492451,5.0,15,6.965197215777263,16.0,84,861,862,0.4587310559454406,0.2408700927579688,0.368037075825787,0.5274888558692422,0.1594517800434564,2.116352201257861,4.0,30,6.260460251046025,12.0,127,954,956,0.5135064253868346,114.3494825184116,17.269813739636906,9.011720868150649,-10.049115903264298,11.185549129955335,25.0,-50.0,11.256951349758785,33.333333333333336,-33.85826771653543,-9.748427672955977,-9.832635983263598,-10.66692970786696
CESM2,351201,raw,validation,0.5428451577932731,0.3813349240761074,0.7953615279672579,0.4139599170697995,4.886666666666667,11.0,65,2.4133333333333336,5.0,23,600,600,0.5529916359894189,0.263654001128016,0.3592465653429716,0.5261756876663709,0.16703227828267,2.110486891385768,4.0,21,5.958955223880597,12.5,115,534,536,0.6442417331812998,105.8930095772364,6.14852328846848,51.158927827841424,147.83228806186312,131.5421472937001,175.0,209.52380952380952,-59.50073053642246,-60.0,-80.0,12.359550561797754,11.940298507462687,-14.163953139341515
CESM2,351201,qm,validation,0.4960472929804488,0.4268745542741882,0.5853256389117889,0.1585596967782691,2.411530815109344,5.0,19,6.296222664015905,15.0,60,503,503,0.6713178194420805,0.263654001128016,0.3592465653429716,0.5261756876663709,0.16703227828267,2.110486891385768,4.0,21,5.958955223880597,12.5,115,534,536,0.6442417331812998,88.14328280934951,18.824950731721614,11.241483145630031,-5.072421684904922,14.2641930140541,25.0,-9.523809523809524,5.659841825689568,20.0,-47.82608695652174,-5.805243445692884,-6.156716417910448,4.202783654991966
CESM2,351201,detqm,validation,0.4962301537651392,0.4265825720582412,0.584983498349835,0.1585096305652036,2.4095427435387675,5.0,19,6.298210735586481,15.0,60,503,503,0.6713767776169681,0.263654001128016,0.3592465653429716,0.5261756876663709,0.16703227828267,2.110486891385768,4.0,21,5.958955223880597,12.5,115,534,536,0.6442417331812998,88.21263915664862,18.74367445962469,11.176459129892752,-5.102395659743914,14.16999334957426,25.0,-9.523809523809524,5.693204579660412,20.0,-47.82608695652174,-5.805243445692884,-6.156716417910448,4.211935215943554
CESM2,351201,qdm,validation,0.5014536257378829,0.4315896382978188,0.5862646566164154,0.1547880690737833,2.417004048582996,5.0,19,6.449392712550607,16.0,60,494,494,0.6742245048725342,0.263654001128016,0.3592465653429716,0.5261756876663709,0.16703227828267,2.110486891385768,4.0,21,5.958955223880597,12.5,115,534,536,0.6442417331812998,90.19382356894492,20.137443175213495,11.41994401462059,-7.330444950385977,14.523528122743548,25.0,-9.523809523809524,8.230259672107874,28.0,-47.82608695652174,-7.49063670411985,-7.835820895522388,4.653962968710176
CanESM5,351001,raw,calibration,0.5938574962614855,0.4665769820600556,0.7883980181668043,0.3218210361067504,4.725853658536585,11.0,56,3.1052631578947367,6.0,46,1025,1026,0.276829190499479,0.2372791470210038,0.3278995097819267,0.4718969555035129,0.1439974457215836,1.893569844789357,4.0,31,6.93141592920354,14.0,119,902,904,0.6019012288430328,150.27799691513454,42.29267447528603,67.06995223683644,123.49079491936637,149.57377049180326,175.0,80.64516129032258,-55.20016127135586,-57.142857142857146,-61.34453781512605,13.636363636363637,13.49557522123894,-54.00753857379611
