model,station,scenario,window,index,raw_change_pct,method,bc_change_pct,S_mod,S_bc,PE_pct
ACCESS-ESM1-5,351002,ssp585,Near,q99,9.894020325556411,qm,3.962532731786159,1.0989402032555642,1.0396253273178615,-5.397461641860481
ACCESS-ESM1-5,351002,ssp585,Near,wet_day_pct,8.535485839189976,qm,12.024099380698564,1.0853548583918995,1.1202409938069855,3.214260768756731
ACCESS-ESM1-5,351003,ssp245,Near,CDD,1.3645224171540018,qm,8.148148148148158,1.01364522417154,1.0814814814814817,6.692307692307676
ACCESS-ESM1-5,351003,ssp245,Near,CWD,6.806282722513074,qm,7.602339181286532,1.068062827225131,1.0760233918128654,0.7453273707143815
ACCESS-ESM1-5,351003,ssp245,Near,PRCPTOT,5.727016120007839,qm,1.4032970776539506,1.0572701612000783,1.0140329707765394,-4.0895120292113
ACCESS-ESM1-5,351003,ssp245,Near,PRCPTOT_dry,8.833043604524185,qm,7.41404277297574,1.088330436045242,1.0741404277297577,-1.3038327189532508
ACCESS-ESM1-5,351003,ssp245,Near,PRCPTOT_wet,3.9391224093811,qm,-2.1916254842002934,1.039391224093811,0.9780837451579972,-5.898402595159928
ACCESS-ESM1-5,351003,ssp245,Near,R10mm,-3.703703703703691,qm,-1.1547344110854505,0.9629629629629632,0.9884526558891455,2.647006573103558
ACCESS-ESM1-5,351003,ssp245,Near,R20mm,40.47619047619048,qm,-3.466666666666669,1.4047619047619049,0.9653333333333332,-31.281355932203383
ACCESS-ESM1-5,351003,ssp245,Near,R50mm,216.66666666666663,qm,-2.310231023102302,3.166666666666666,0.976897689768977,-69.15059927045334
ACCESS-ESM1-5,351003,ssp245,Near,R95p,150.07109647101197,qm,7.408958702958778,2.50071096471012,1.074089587029588,-57.04863128178047
ACCESS-ESM1-5,351003,ssp245,Near,R99p,94.64579951237012,qm,41.23714827336356,1.946457995123701,1.4123714827336356,-27.438892271401084
ACCESS-ESM1-5,351003,ssp245,Near,Rx1day,32.9158977987271,qm,16.26004579298755,1.329158977987271,1.1626004579298754,-12.531121018315888
ACCESS-ESM1-5,351003,ssp245,Near,Rx5day,26.64016907878858,qm,7.96428014992549,1.266401690787886,1.079642801499255,-14.747207828855611
ACCESS-ESM1-5,351003,ssp245,Near,SDII,10.251902024072232,qm,4.121564099201681,1.1025190202407222,1.0412156409920168,-5.560301284899426
ACCESS-ESM1-5,351003,ssp245,Near,q50,3.0682114032804018,qm,-3.183409431825654,1.030682114032804,0.9681659056817434,-6.065517922538704
ACCESS-ESM1-5,351003,ssp245,Near,q90,4.213697712582473,qm,1.5339796594562232,1.0421369771258246,1.0153397965945623,-2.571368363223036
ACCESS-ESM1-5,351003,ssp245,Near,q95,7.131537395862139,qm,4.5018714737915,1.0713153739586214,1.045018714737915,-2.4546141929745167
ACCESS-ESM1-5,351003,ssp245,Near,q99,49.49505415932382,qm,19.63442825179812,1.4949505415932385,1.1963442825179813,-19.97432361588487
ACCESS-ESM1-5,351003,ssp245,Near,wet_day_pct,-1.387835172450558,qm,0.4568171414596851,0.9861216482754944,1.0045681714145969,1.8706133438365615
ACCESS-ESM1-5,351003,ssp585,Near,CDD,3.18388564002599,qm,7.724867724867714,1.03183885640026,1.0772486772486771,4.400863620007191
ACCESS-ESM1-5,351003,ssp585,Near,CWD,4.013961605584637,qm,6.822612085769966,1.0401396160558465,1.0682261208576995,2.700262961654706
ACCESS-ESM1-5,351003,ssp585,Near,PRCPTOT,4.368049403175968,qm,7.809542609910133,1.0436804940317597,1.0780954260991014,3.297458586621284
ACCESS-ESM1-5,351003,ssp585,Near,PRCPTOT_dry,28.41200274522673,qm,30.341792464348504,1.2841200274522673,1.303417924643485,1.5028110128852417
ACCESS-ESM1-5,351003,ssp585,Near,PRCPTOT_wet,-8.968771925664793,qm,-5.30769133002442,0.910312280743352,0.9469230866997558,4.021785351122323
ACCESS-ESM1-5,351003,ssp585,Near,R10mm,-5.982905982905978,qm,14.318706697459591,0.9401709401709404,1.1431870669745958,21.593533487297904
ACCESS-ESM1-5,351003,ssp585,Near,R20mm,-9.523809523809522,qm,6.799999999999998,0.9047619047619048,1.068,18.0421052631579
ACCESS-ESM1-5,351003,ssp585,Near,R50mm,-16.666666666666675,qm,-8.25082508250824,0.8333333333333333,0.9174917491749176,10.099009900990122
ACCESS-ESM1-5,351003,ssp585,Near,R95p,-21.38051438027656,qm,-11.363313967844247,0.7861948561972344,0.8863668603215575,12.74137109073031
ACCESS-ESM1-5,351003,ssp585,Near,R99p,-35.068310745490024,qm,-39.49329186769615,0.6493168925450998,0.6050670813230385,-6.814825200160307
ACCESS-ESM1-5,351003,ssp585,Near,Rx1day,-8.187776938529863,qm,-5.832934078252901,0.9181222306147012,0.941670659217471,2.564846794636862
ACCESS-ESM1-5,351003,ssp585,Near,Rx5day,-11.673120651915074,qm,-10.001674003699822,0.8832687934808493,0.8999832599630018,1.892342014743088
ACCESS-ESM1-5,351003,ssp585,Near,SDII,1.7958025207185375,qm,3.2908430306251883,1.0179580252071854,1.032908430306252,1.4686661658788605
ACCESS-ESM1-5,351003,ssp585,Near,q50,7.697561398941267,qm,9.562550787895969,1.0769756139894129,1.0956255078789596,1.7316913816147284
